Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:47 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
16:Tunnel Opening T2 P2 - 16:Increment 16
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
1574	Surface 507	2633	9.665	20.819	-67.2	-11.4724E3	-2.00953E3	-1.51726E3	-104.745	304.701	77.1167	-19.0337	261.775
1575	Surface 507	3676	9.665	18.3371	-65.7	-13.8136E3	-1.35223E3	-2.5277E3	100.251	334.836	-6.09045	63.8079	-55.2768
1576	Surface 507	3713	9.665	20.819	-65.7	-13.6519E3	-1.68849E3	-2.75101E3	88.4644	348.482	-49.2223	79.3865	8.99567
1577	Surface 516	2617	9.665	161.663	-67.2	-11.4471E3	-3.36861E3	783.742	-78.4949	408.296	-73.385	185.197	274.618
1578	Surface 516	2627	9.665	159.181	-67.2	-11.3054E3	-3.34678E3	790.012	-30.5147	485.722	-79.1603	164.713	392.872
1579	Surface 516	3668	9.665	161.663	-65.7	-12.6002E3	-3.32542E3	2.69153E3	30.9068	-21.1226	230.289	-204.387	192.098
1580	Surface 516	3707	9.665	159.181	-65.7	-12.2273E3	-3.36104E3	2.53024E3	31.9437	25.898	237.067	-211.99	387.145
1581	Surface 517	2598	9.665	-180.0	-67.2	-11.9203E3	-5.19698E3	974.141	-46.402	523.506	8.16582	-24.4543	493.727
1582	Surface 517	2606	9.665	173.888	-67.2	-11.6684E3	-4.42794E3	607.98	-85.8744	479.238	-23.1014	85.3531	462.699
1583	Surface 517	2612	9.665	167.775	-67.2	-11.5712E3	-3.60841E3	590.964	-79.9357	461.15	-59.6874	172.435	416.951
1584	Surface 517	2617	9.665	161.663	-67.2	-11.4471E3	-3.36861E3	783.742	-78.4949	408.296	-73.385	185.197	274.618
1585	Surface 517	3547	9.665	-180.0	-65.7	-15.663E3	-8.72002E3	3.66708E3	74.5686	-110.007	-30.1546	218.885	502.855
1586	Surface 517	3587	9.665	173.888	-65.7	-14.3243E3	-4.912E3	3.25203E3	68.975	-357.483	-4.93642	23.88	566.205
1587	Surface 517	3623	9.665	167.775	-65.7	-13.3697E3	-3.47044E3	2.92839E3	41.8627	-191.229	111.561	-148.789	571.319
1588	Surface 517	3668	9.665	161.663	-65.7	-12.6002E3	-3.32542E3	2.69153E3	30.9068	-21.1226	230.289	-204.387	192.098
1589	Surface 518	2585	9.665	-172.251	-67.2	-12.14E3	-4.20601E3	1.04369E3	-36.2585	516.471	28.4031	-126.461	456.289
1590	Surface 518	2598	9.665	-180.0	-67.2	-11.9203E3	-5.19698E3	974.141	-46.402	523.506	8.16582	-24.4543	493.727
1591	Surface 518	3494	9.665	-172.251	-65.7	-15.5347E3	-2.08826E3	936.692	98.4289	491.607	-89.6953	287.26	227.446
1592	Surface 518	3547	9.665	-180.0	-65.7	-15.663E3	-8.72002E3	3.66708E3	74.5686	-110.007	-30.1546	218.885	502.855
1593	Surface 519	2575	9.665	-166.683	-67.2	-12.4412E3	-3.35562E3	867.267	-41.806	518.563	41.0822	-174.893	468.277
1594	Surface 519	2585	9.665	-172.251	-67.2	-12.14E3	-4.20601E3	1.04369E3	-36.2585	516.471	28.4031	-126.461	456.289
1595	Surface 519	3438	9.665	-166.683	-65.7	-15.8123E3	-2.10571E3	-20.6297	98.8109	513.841	-143.522	162.405	105.522
1596	Surface 519	3494	9.665	-172.251	-65.7	-15.5347E3	-2.08826E3	936.692	98.4289	491.607	-89.6953	287.26	227.446
1597	Surface 521	2547	9.665	-159.181	-67.2	-12.4862E3	-3.13558E3	346.56	-65.0388	496.749	40.0664	-45.3911	420.581
1598	Surface 521	2557	9.665	-160.983	-67.2	-12.569E3	-3.14755E3	487.692	-58.3197	512.716	27.7119	-67.7923	474.687
1599	Surface 521	3321	9.665	-159.181	-65.7	-14.5858E3	-2.16317E3	-1.23327E3	141.426	547.629	-1.00939	82.5472	53.9483
1600	Surface 521	3353	9.665	-160.983	-65.7	-14.8167E3	-2.06325E3	-1.02185E3	146.86	544.37	2.51303	89.6436	149.284
1601	Surface 528	2549	9.665	-20.819	-67.2	-11.3603E3	-2.53608E3	1.25747E3	-79.0371	299.152	-62.8008	37.31	229.65
1602	Surface 528	2559	9.665	-19.0166	-67.2	-11.4116E3	-2.36587E3	1.20867E3	-80.8046	300.279	-56.8774	45.3903	262.625
1603	Surface 528	3329	9.665	-20.819	-65.7	-13.6345E3	-1.95614E3	2.34576E3	85.5298	327.057	17.9112	-74.2288	-10.0396
1604	Surface 528	3355	9.665	-19.0166	-65.7	-13.7114E3	-1.74507E3	2.2062E3	90.2497	322.158	18.2753	-74.0874	42.2434
1605	Surface 530	2582	9.665	-13.3169	-67.2	-11.587E3	-1.79493E3	1.06725E3	-96.5791	274.186	-60.8456	95.8301	252.546
1606	Surface 530	2590	9.665	-7.74887	-67.2	-11.7536E3	-1.14941E3	790.944	-113.268	245.029	-44.6615	32.4923	271.129
1607	Surface 530	3443	9.665	-13.3169	-65.7	-13.8937E3	-1.20676E3	1.79777E3	89.8214	297.514	24.9369	-41.4933	18.6398
1608	Surface 530	3499	9.665	-7.74887	-65.7	-13.9762E3	-748.821	1.21198E3	97.1192	274.716	-8.09049	-23.1958	40.1588
1609	Surface 531	2590	9.665	-7.74887	-67.2	-11.7536E3	-1.14941E3	790.944	-113.268	245.029	-44.6615	32.4923	271.129
1610	Surface 531	2602	9.665	7.01648E-15	-67.2	-11.8724E3	-461.042	137.775	-129.173	217.734	-16.2988	-28.8015	288.87
1611	Surface 531	3499	9.665	-7.74887	-65.7	-13.9762E3	-748.821	1.21198E3	97.1192	274.716	-8.09049	-23.1958	40.1588
1612	Surface 531	3552	9.665	7.01648E-15	-65.7	-13.9964E3	-330.965	214.541	104.602	246.977	-21.3167	4.55565	80.1659
1613	Surface 534	113	9.665	7.01648E-15	-78.2	-1.52859E3	-1.1192E3	-15.5819	-42.7423	-21.0402	-0.836997	-4.58761	-18.4162
1614	Surface 534	116	9.665	6.11244	-78.2	-1.52984E3	-1.08865E3	-208.782	-42.6585	-22.0455	-7.11339	-11.6288	-19.3676
1615	Surface 534	120	9.665	12.2246	-78.2	-1.54885E3	-1.06762E3	-382.783	-36.3808	-20.9186	-12.3017	-18.743	-20.7816
1616	Surface 534	126	9.665	18.3371	-78.2	-1.57643E3	-1.05111E3	-519.767	-29.3265	-23.3811	-18.3747	-36.7241	-31.103
1617	Surface 534	332	9.665	7.01648E-15	-77.2	-1.59497E3	-1.07161E3	-9.38126	-50.4366	-40.9834	-0.507521	-2.10678	-44.4631
1618	Surface 534	337	9.665	6.11246	-77.2	-1.5861E3	-1.04283E3	-200.779	-49.8516	-41.5397	-8.37209	1.64084	-45.0838
1619	Surface 534	340	9.665	12.2246	-77.2	-1.59168E3	-1.02779E3	-372.558	-44.0876	-41.5159	-15.4421	1.75076	-45.8155
1620	Surface 534	347	9.665	18.3371	-77.2	-1.5853E3	-1.01966E3	-505.737	-37.3901	-43.8662	-22.8452	-1.49685	-51.2475
1621	Surface 534	552	9.665	7.01648E-15	-76.2	-1.64611E3	-1.00817E3	-10.6301	-71.7282	-103.524	0.157476	-2.53562	-91.2644
1622	Surface 534	557	9.665	6.11248	-76.2	-1.63569E3	-984.934	-202.006	-71.2157	-103.712	-10.1227	1.26075	-91.8095
1623	Surface 534	560	9.665	12.2246	-76.2	-1.62802E3	-985.3	-373.766	-65.0639	-104.405	-19.4757	2.22859	-90.8385
1624	Surface 534	565	9.665	18.3371	-76.2	-1.60801E3	-1.00372E3	-508.694	-57.4593	-105.637	-27.8132	0.0368164	-91.2235
1625	Surface 534	773	9.665	7.01648E-15	-75.2	-1.76935E3	-1.04209E3	-12.6615	-102.898	-204.745	0.756563	-3.74848	-123.432
1626	Surface 534	777	9.665	6.11249	-75.2	-1.75711E3	-1.02293E3	-209.41	-102.523	-204.927	-10.7752	1.99015	-124.079
1627	Surface 534	781	9.665	12.2245	-75.2	-1.74083E3	-1.04031E3	-388.44	-94.9934	-204.674	-21.0758	4.59677	-122.044
1628	Surface 534	787	9.665	18.3371	-75.2	-1.709E3	-1.08569E3	-535.219	-85.0507	-204.15	-29.7812	3.5644	-121.776
1629	Surface 534	992	9.665	7.01648E-15	-74.2	-2.05413E3	-1.16325E3	-14.9754	-140.344	-324.344	0.969571	-5.37397	-127.277
1630	Surface 534	997	9.665	6.11249	-74.2	-2.04066E3	-1.14863E3	-221.808	-140.221	-324.485	-11.1311	2.79087	-127.836
1631	Surface 534	1000	9.665	12.2245	-74.2	-2.017E3	-1.18461E3	-414.155	-130.817	-322.876	-21.9655	7.21587	-125.602
1632	Surface 534	1005	9.665	18.3371	-74.2	-1.97541E3	-1.26085E3	-582.411	-118.108	-320.459	-31.075	7.07606	-124.379
1633	Surface 534	1213	9.665	7.01648E-15	-73.2	-2.60389E3	-1.35437E3	-17.2727	-177.294	-426.197	0.830781	-7.48999	-85.947
1634	Surface 534	1216	9.665	6.1125	-73.2	-2.59048E3	-1.34431E3	-238.205	-177.635	-426.126	-11.0277	3.44539	-86.5574
1635	Surface 534	1221	9.665	12.2245	-73.2	-2.55995E3	-1.40242E3	-449.699	-166.238	-422.77	-21.8718	9.75726	-84.0304
1636	Surface 534	1225	9.665	18.3371	-73.2	-2.50963E3	-1.51581E3	-649.167	-150.436	-417.734	-31.2185	10.1138	-81.8222
1637	Surface 534	1433	9.665	7.01648E-15	-72.2	-3.5002E3	-1.55779E3	-17.2169	-206.123	-471.959	0.423089	-10.2281	-12.2783
1638	Surface 534	1436	9.665	6.11249	-72.2	-3.48948E3	-1.55179E3	-258.263	-207.347	-471.395	-10.1234	3.83659	-13.138
1639	Surface 534	1441	9.665	12.2245	-72.2	-3.45144E3	-1.63711E3	-495.674	-194.04	-465.472	-20.2651	12.1211	-10.1769
1640	Surface 534	1446	9.665	18.3371	-72.2	-3.39334E3	-1.79718E3	-734.115	-174.925	-456.723	-29.4814	12.4538	-6.80816
1641	Surface 534	1653	9.665	7.01648E-15	-71.2	-4.75769E3	-1.68245E3	-10.824	-223.173	-449.505	-0.133338	-13.7724	54.3136
1642	Surface 534	1657	9.665	6.1125	-71.2	-4.75298E3	-1.67896E3	-282.011	-226.017	-447.98	-7.79548	3.80386	52.748
1643	Surface 534	1660	9.665	12.2245	-71.2	-4.7059E3	-1.79866E3	-554.391	-211.212	-438.306	-16.2219	14.3347	56.0881
1644	Surface 534	1665	9.665	18.3371	-71.2	-4.6397E3	-2.01945E3	-836.605	-188.728	-424.244	-24.7475	14.3055	60.7015
1645	Surface 534	1872	9.665	7.01648E-15	-70.2	-6.3279E3	-1.6678E3	6.79806	-228.06	-371.62	-0.820054	-18.5295	105.885
1646	Surface 534	1877	9.665	6.11248	-70.2	-6.33248E3	-1.66316E3	-309.829	-233.83	-368.907	-3.17884	2.84022	102.094
1647	Surface 534	1881	9.665	12.2246	-70.2	-6.27381E3	-1.82742E3	-629.961	-218.626	-353.87	-8.45311	16.3217	105.206
1648	Surface 534	1886	9.665	18.3371	-70.2	-6.1964E3	-2.12969E3	-959.06	-192.947	-332.636	-15.4971	16.0878	110.595
1649	Surface 534	2093	9.665	7.01648E-15	-69.2	-8.12852E3	-1.49069E3	40.6275	-217.048	-242.325	-2.51912	-25.5013	170.231
1650	Surface 534	2096	9.665	6.11247	-69.2	-8.14519E3	-1.4772E3	-342.961	-228.235	-241.23	4.41196	-1.37297	160.138
1651	Surface 534	2100	9.665	12.2246	-69.2	-8.0703E3	-1.70082E3	-729.142	-215.122	-220.149	4.5857	17.1454	156.56
1652	Surface 534	2105	9.665	18.3371	-69.2	-7.97612E3	-2.11671E3	-1.10791E3	-187.315	-189.949	0.0612972	19.4509	164.904
1653	Surface 534	2312	9.665	7.01648E-15	-68.2	-10.0425E3	-1.12928E3	94.994	-182.087	-47.5213	-6.95576	-34.4504	252.328
1654	Surface 534	2316	9.665	6.11246	-68.2	-10.0724E3	-1.09408E3	-386.167	-200.327	-54.4811	10.9326	-17.1575	236.42
1655	Surface 534	2320	9.665	12.2246	-68.2	-9.97303E3	-1.39893E3	-861.555	-196.225	-36.9389	19.8317	14.023	210.678
1656	Surface 534	2326	9.665	18.3371	-68.2	-9.85337E3	-1.97954E3	-1.29305E3	-164.328	8.43383	19.7167	29.8954	222.326
1657	Surface 534	2602	9.665	7.01648E-15	-67.2	-11.8724E3	-461.042	137.775	-129.173	217.734	-16.2988	-28.8015	288.87
1658	Surface 534	2608	9.665	6.11244	-67.2	-11.9121E3	-398.048	-435.571	-152.339	199.213	13.4732	-64.6787	289.143
1659	Surface 534	2614	9.665	12.2246	-67.2	-11.7806E3	-811.3	-993.822	-158.361	212.404	47.0828	-52.1107	277.896
1660	Surface 534	2622	9.665	18.3371	-67.2	-11.6392E3	-1.62844E3	-1.46702E3	-139.091	253.943	69.4989	-29.2512	225.664
1661	Surface 535	126	9.665	18.3371	-78.2	-1.57643E3	-1.05111E3	-519.767	-29.3265	-23.3811	-18.3747	-36.7241	-31.103
1662	Surface 535	132	9.665	20.819	-78.2	-1.59775E3	-1.04575E3	-590.597	-26.0339	-23.782	-23.0416	-48.9474	-23.2059
1663	Surface 535	347	9.665	18.3371	-77.2	-1.5853E3	-1.01966E3	-505.737	-37.3901	-43.8662	-22.8452	-1.49685	-51.2475
1664	Surface 535	353	9.665	20.819	-77.2	-1.578E3	-1.01732E3	-577.966	-32.723	-43.824	-27.012	1.37084	-45.1505
1665	Surface 535	565	9.665	18.3371	-76.2	-1.60801E3	-1.00372E3	-508.694	-57.4593	-105.637	-27.8132	0.0368164	-91.2235
1666	Surface 535	573	9.665	20.819	-76.2	-1.58762E3	-1.01383E3	-580.378	-51.565	-105.206	-31.7856	3.48804	-86.1652
1667	Surface 535	787	9.665	18.3371	-75.2	-1.709E3	-1.08569E3	-535.219	-85.0507	-204.15	-29.7812	3.5644	-121.776
1668	Surface 535	791	9.665	20.819	-75.2	-1.67746E3	-1.10719E3	-602.654	-77.2102	-203.089	-33.6325	7.79514	-115.537
1669	Surface 535	1005	9.665	18.3371	-74.2	-1.97541E3	-1.26085E3	-582.411	-118.108	-320.459	-31.075	7.07606	-124.379
1670	Surface 535	1011	9.665	20.819	-74.2	-1.93369E3	-1.296E3	-641.334	-108.067	-318.285	-34.8622	12.4926	-117.334
1671	Surface 535	1225	9.665	18.3371	-73.2	-2.50963E3	-1.51581E3	-649.167	-150.436	-417.734	-31.2185	10.1138	-81.8222
1672	Surface 535	1233	9.665	20.819	-73.2	-2.4583E3	-1.56751E3	-694.903	-137.973	-414.058	-34.7816	17.2318	-73.7551
1673	Surface 535	1446	9.665	18.3371	-72.2	-3.39334E3	-1.79718E3	-734.115	-174.925	-456.723	-29.4814	12.4538	-6.80816
1674	Surface 535	1452	9.665	20.819	-72.2	-3.33297E3	-1.86973E3	-764.236	-159.86	-451.005	-32.599	21.9801	2.4991
1675	Surface 535	1665	9.665	18.3371	-71.2	-4.6397E3	-2.01945E3	-836.605	-188.728	-424.244	-24.7475	14.3055	60.7015
1676	Surface 535	1672	9.665	20.819	-71.2	-4.56945E3	-2.11902E3	-852.717	-170.919	-415.752	-27.1769	27.0374	71.4941
1677	Surface 535	1886	9.665	18.3371	-70.2	-6.1964E3	-2.12969E3	-959.06	-192.947	-332.636	-15.4971	16.0878	110.595
1678	Surface 535	1892	9.665	20.819	-70.2	-6.1125E3	-2.26544E3	-966.634	-172.276	-320.406	-17.0276	33.2211	123.586
1679	Surface 535	2105	9.665	18.3371	-69.2	-7.97612E3	-2.11671E3	-1.10791E3	-187.315	-189.949	0.0612972	19.4509	164.904
1680	Surface 535	2111	9.665	20.819	-69.2	-7.87121E3	-2.30131E3	-1.11508E3	-163.256	-171.954	0.498885	42.428	181.496
1681	Surface 535	2326	9.665	18.3371	-68.2	-9.85337E3	-1.97954E3	-1.29305E3	-164.328	8.43383	19.7167	29.8954	222.326
1682	Surface 535	2331	9.665	20.819	-68.2	-9.72169E3	-2.22752E3	-1.31007E3	-135.982	32.7875	21.372	61.4318	244.183
1683	Surface 535	2622	9.665	18.3371	-67.2	-11.6392E3	-1.62844E3	-1.46702E3	-139.091	253.943	69.4989	-29.2512	225.664
1684	Surface 535	2633	9.665	20.819	-67.2	-11.4724E3	-2.00953E3	-1.51726E3	-104.745	304.701	77.1167	-19.0337	261.775
1685	Surface 544	123	9.665	161.663	-78.2	-1.70049E3	-1.25285E3	445.319	-22.0792	-26.8898	10.3396	23.8872	-29.6026
1686	Surface 544	129	9.665	159.181	-78.2	-1.70076E3	-1.22165E3	438.218	-22.926	-27.2569	12.9248	31.4414	-22.1944
1687	Surface 544	343	9.665	161.663	-77.2	-1.58691E3	-1.2834E3	426.837	-27.2039	-48.1147	11.4773	6.73418	-47.7058
1688	Surface 544	350	9.665	159.181	-77.2	-1.57878E3	-1.25307E3	421.234	-27.1601	-48.2351	13.4392	4.08526	-42.4577
1689	Surface 544	564	9.665	161.663	-76.2	-1.52334E3	-1.42047E3	425.985	-42.4956	-110.381	12.6261	7.09666	-84.6936
1690	Surface 544	570	9.665	159.181	-76.2	-1.51481E3	-1.39328E3	419.053	-42.4284	-110.705	14.3206	4.55026	-81.2214
1691	Surface 544	784	9.665	161.663	-75.2	-1.55408E3	-1.65502E3	429.851	-65.1795	-207.842	13.1755	7.11892	-114.49
1692	Surface 544	789	9.665	159.181	-75.2	-1.54446E3	-1.62912E3	416.614	-64.8042	-208.437	14.7307	4.38967	-110.475
1693	Surface 544	1002	9.665	161.663	-74.2	-1.76405E3	-1.98487E3	438.537	-93.4656	-323.255	14.0565	7.55132	-117.897
1694	Surface 544	1008	9.665	159.181	-74.2	-1.75386E3	-1.95983E3	413.915	-92.8329	-323.747	15.5336	4.15715	-113.549
1695	Surface 544	1224	9.665	161.663	-73.2	-2.25589E3	-2.39782E3	451.097	-121.551	-420.551	14.6105	8.54736	-76.1604
1696	Surface 544	1228	9.665	159.181	-73.2	-2.24678E3	-2.37238E3	410.107	-120.61	-420.536	15.9308	3.88477	-71.3035
1697	Surface 544	1444	9.665	161.663	-72.2	-3.11422E3	-2.83997E3	464.275	-142.504	-459.522	13.8354	10.1332	-0.331795
1698	Surface 544	1448	9.665	159.181	-72.2	-3.10885E3	-2.81232E3	404.893	-141.125	-458.425	14.8769	3.35464	5.21285
1699	Surface 544	1663	9.665	161.663	-71.2	-4.35648E3	-3.22302E3	474.472	-153.334	-424.295	10.3915	11.7787	71.7138
1700	Surface 544	1669	9.665	159.181	-71.2	-4.35676E3	-3.19058E3	399.955	-151.191	-421.336	10.8857	1.97293	78.0146
1701	Surface 544	1882	9.665	161.663	-70.2	-5.93303E3	-3.48762E3	481.785	-153.867	-322.173	2.51908	12.7666	132.699
1702	Surface 544	1890	9.665	159.181	-70.2	-5.93722E3	-3.44742E3	401.483	-150.515	-316.539	2.13188	-1.51982	140.752
1703	Surface 544	2102	9.665	161.663	-69.2	-7.7515E3	-3.60807E3	495.623	-142.4	-152.107	-11.9825	8.39895	211.046
1704	Surface 544	2109	9.665	159.181	-69.2	-7.75194E3	-3.55732E3	426.041	-135.373	-140.418	-15.0441	-8.09302	220.03
1705	Surface 544	2324	9.665	161.663	-68.2	-9.67212E3	-3.55535E3	552.153	-105.888	107.189	-22.1021	-6.36482	296.391
1706	Surface 544	2330	9.665	159.181	-68.2	-9.64585E3	-3.50917E3	516.571	-100.225	113.505	-22.0311	-27.4211	314.693
1707	Surface 544	2617	9.665	161.663	-67.2	-11.4471E3	-3.36861E3	783.742	-78.4949	408.296	-73.385	185.197	274.618
1708	Surface 544	2627	9.665	159.181	-67.2	-11.3054E3	-3.34678E3	790.012	-30.5147	485.722	-79.1603	164.713	392.872
1709	Surface 545	110	9.665	-180.0	-78.2	-1.70584E3	-1.46776E3	476.617	-25.4778	-27.1522	3.54781	-7.73726	-24.1584
1710	Surface 545	115	9.665	173.888	-78.2	-1.70742E3	-1.40063E3	473.185	-24.4452	-27.6738	7.29595	5.82283	-20.0742
1711	Surface 545	118	9.665	167.775	-78.2	-1.70433E3	-1.32895E3	462.523	-23.3718	-25.6071	8.17825	9.91444	-22.2979
1712	Surface 545	123	9.665	161.663	-78.2	-1.70049E3	-1.25285E3	445.319	-22.0792	-26.8898	10.3396	23.8872	-29.6026
1713	Surface 545	330	9.665	-180.0	-77.2	-1.6001E3	-1.49098E3	462.48	-29.7049	-47.0428	3.38153	5.7202E-3	-42.7858
1714	Surface 545	335	9.665	173.888	-77.2	-1.59286E3	-1.4259E3	457.532	-28.1759	-47.4292	6.84004	-0.0720005	-41.2719
1715	Surface 545	339	9.665	167.775	-77.2	-1.5981E3	-1.3574E3	446.043	-27.531	-46.8311	8.60057	2.5755	-43.1441
1716	Surface 545	343	9.665	161.663	-77.2	-1.58691E3	-1.2834E3	426.837	-27.2039	-48.1147	11.4773	6.73418	-47.7058
1717	Surface 545	550	9.665	-180.0	-76.2	-1.53842E3	-1.61395E3	462.856	-44.1393	-107.036	3.66909	0.642178	-80.8192
1718	Surface 545	555	9.665	173.887	-76.2	-1.53059E3	-1.55355E3	455.103	-43.0063	-108.016	7.04724	1.10885	-81.4408
1719	Surface 545	558	9.665	167.775	-76.2	-1.53384E3	-1.48858E3	442.691	-42.5137	-109.227	9.62033	3.33997	-82.5975
1720	Surface 545	564	9.665	161.663	-76.2	-1.52334E3	-1.42047E3	425.985	-42.4956	-110.381	12.6261	7.09666	-84.6936
1721	Surface 545	769	9.665	-180.0	-75.2	-1.57099E3	-1.84116E3	467.512	-66.4442	-203.236	4.60181	1.16092	-112.074
1722	Surface 545	775	9.665	173.887	-75.2	-1.56187E3	-1.78226E3	452.399	-65.6596	-204.882	7.74278	1.70988	-111.721
1723	Surface 545	778	9.665	167.775	-75.2	-1.56559E3	-1.72016E3	438.371	-65.3634	-206.568	10.1943	3.70894	-112.521
1724	Surface 545	784	9.665	161.663	-75.2	-1.55408E3	-1.65502E3	429.851	-65.1795	-207.842	13.1755	7.11892	-114.49
1725	Surface 545	989	9.665	-180.0	-74.2	-1.78016E3	-2.17178E3	475.446	-94.6578	-319.115	5.6185	1.23045	-117.398
1726	Surface 545	994	9.665	173.887	-74.2	-1.76995E3	-2.1132E3	449.124	-93.9186	-320.604	8.57486	1.96379	-116.225
1727	Surface 545	999	9.665	167.775	-74.2	-1.77515E3	-2.05001E3	432.8	-93.7226	-322.102	10.9275	4.06727	-116.831
1728	Surface 545	1002	9.665	161.663	-74.2	-1.76405E3	-1.98487E3	438.537	-93.4656	-323.255	14.0565	7.55132	-117.897
1729	Surface 545	1210	9.665	-180.0	-73.2	-2.26722E3	-2.5981E3	487.391	-122.888	-419.209	6.41419	0.881792	-78.0907
1730	Surface 545	1215	9.665	173.887	-73.2	-2.25641E3	-2.53721E3	444.051	-122.028	-419.907	8.99255	1.91729	-76.0851
1731	Surface 545	1218	9.665	167.775	-73.2	-2.2646E3	-2.46786E3	424.257	-121.926	-420.449	11.2198	4.43042	-76.3027
1732	Surface 545	1224	9.665	161.663	-73.2	-2.25589E3	-2.39782E3	451.097	-121.551	-420.551	14.6105	8.54736	-76.1604
1733	Surface 545	1430	9.665	-180.0	-72.2	-3.11619E3	-3.07429E3	503.507	-144.117	-464.11	6.46472	0.101126	-5.14272
1734	Surface 545	1434	9.665	173.887	-72.2	-3.10544E3	-3.00657E3	436.247	-143.109	-463.17	8.27256	1.52866	-2.36215
1735	Surface 545	1438	9.665	167.775	-72.2	-3.11762E3	-2.92257E3	411.168	-143.143	-461.703	10.2285	4.72499	-2.00192
1736	Surface 545	1444	9.665	161.663	-72.2	-3.11422E3	-2.83997E3	464.275	-142.504	-459.522	13.8354	10.1332	-0.331795
1737	Surface 545	1649	9.665	-180.0	-71.2	-4.3482E3	-3.52575E3	524.821	-155.101	-438.526	5.01908	-0.985622	64.0745
1738	Surface 545	1654	9.665	173.887	-71.2	-4.33649E3	-3.44335E3	425.444	-154.187	-434.879	5.43392	0.776526	67.2001
1739	Surface 545	1658	9.665	167.775	-71.2	-4.35258E3	-3.33018E3	392.742	-154.444	-430.192	6.83543	4.69029	68.1468
1740	Surface 545	1663	9.665	161.663	-71.2	-4.35648E3	-3.22302E3	474.472	-153.334	-424.295	10.3915	11.7787	71.7138
1741	Surface 545	1869	9.665	-180.0	-70.2	-5.92454E3	-3.91656E3	556.048	-155.821	-349.936	1.30836	-1.61499	123.614
1742	Surface 545	1874	9.665	173.887	-70.2	-5.90627E3	-3.80549E3	412.788	-155.79	-342.472	-0.737632	-0.0824889	125.339
1743	Surface 545	1879	9.665	167.775	-70.2	-5.92346E3	-3.63725E3	370.261	-156.531	-333.531	-0.191052	3.7686	126.656
1744	Surface 545	1882	9.665	161.663	-70.2	-5.93303E3	-3.48762E3	481.785	-153.867	-322.173	2.51908	12.7666	132.699
1745	Surface 545	2089	9.665	-180.0	-69.2	-7.77575E3	-4.26303E3	608.511	-142.535	-195.105	-4.01791	1.60799	203.177
1746	Surface 545	2094	9.665	173.888	-69.2	-7.73669E3	-4.09617E3	403.845	-146.508	-188.172	-11.0294	0.534809	194.244
1747	Surface 545	2099	9.665	167.775	-69.2	-7.74583E3	-3.8254E3	349.823	-147.551	-172.676	-13.1632	0.44192	195.392
1748	Surface 545	2102	9.665	161.663	-69.2	-7.7515E3	-3.60807E3	495.623	-142.4	-152.107	-11.9825	8.39895	211.046
1749	Surface 545	2309	9.665	-180.0	-68.2	-9.80559E3	-4.60714E3	712.03	-105.419	56.2278	-13.7699	17.7615	323.114
1750	Surface 545	2315	9.665	173.888	-68.2	-9.71573E3	-4.33377E3	407.032	-113.044	57.0358	-19.6963	10.0935	294.166
