	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
6273	Surface 5454	27685	9.665	140.868	-2.76	-418.709	-81.4904	11.5651	-1.91033	6.33394	-1.31396	1.26802	-1.66495
6274	Surface 5454	27897	9.665	142.018	-1.84	-323.78	-54.0653	-4.93862	0.688631	4.59313	-1.57952	2.86745	-2.4881
6275	Surface 5454	27903	9.665	140.868	-1.84	-324.746	-54.1922	10.5935	-1.02107	4.30395	-1.48371	1.61368	-2.48584
6276	Surface 5454	28118	9.665	142.018	-0.92	-227.452	-27.135	-6.52972	1.61696	2.24536	-1.48461	2.75507	-2.34934
6277	Surface 5454	28125	9.665	140.868	-0.92	-228.904	-27.3141	8.94418	-0.152109	2.00162	-1.37146	1.95087	-2.35658
6278	Surface 5454	28337	9.665	142.018	0.0	-125.58	-3.04587	-7.24305	2.70012	1.22197	-1.46198	7.22645	-2.08478
6279	Surface 5454	28344	9.665	140.868	0.0	-126.258	-3.06702	7.74039	0.917259	1.02651	-1.3389	6.91706	-2.08184
6280	Surface 5456	25983	9.665	140.868	-9.9	-1.05686E3	-314.332	19.7095	-21.489	-48.9276	-1.33644	-1.46495	24.989
6281	Surface 5456	25992	9.665	135.072	-9.9	-1.05696E3	-311.207	10.6096	-23.2322	-49.4435	-1.51089	-1.17276	25.0248
6282	Surface 5456	25997	9.665	129.275	-9.9	-1.05756E3	-307.939	10.7075	-25.3846	-49.994	-1.46202	2.21566	24.8875
6283	Surface 5456	26004	9.665	123.479	-9.9	-1.0583E3	-304.851	10.2552	-27.4107	-50.5002	-1.36224	1.71026	24.8146
6284	Surface 5456	26009	9.665	117.682	-9.9	-1.05895E3	-302.055	10.135	-29.2451	-50.9535	-1.1762	1.10688	24.756
6285	Surface 5456	26228	9.665	140.868	-8.84	-939.663	-278.696	16.9642	-16.221	-29.9777	-1.26791	-0.96738	19.1206
6286	Surface 5456	26233	9.665	135.072	-8.84	-939.678	-276.023	9.77805	-18.0447	-30.4696	-1.43449	-0.704605	19.1255
6287	Surface 5456	26237	9.665	129.275	-8.84	-940.341	-273.253	9.89962	-20.2991	-31.0139	-1.40709	2.30514	18.9996
6288	Surface 5456	26242	9.665	123.479	-8.84	-941.134	-270.64	9.49474	-22.4303	-31.5144	-1.32061	1.83546	18.9236
6289	Surface 5456	26246	9.665	117.682	-8.84	-941.798	-268.278	9.27924	-24.3693	-31.9626	-1.14712	1.26319	18.859
6290	Surface 5456	26448	9.665	140.868	-7.78	-845.929	-242.98	15.0286	-11.7266	-13.5687	-1.20854	-0.562274	12.0046
6291	Surface 5456	26454	9.665	135.072	-7.78	-845.876	-240.823	9.07459	-13.6311	-14.0329	-1.37578	-0.319397	11.9894
6292	Surface 5456	26458	9.665	129.275	-7.78	-846.629	-238.62	9.20294	-15.9902	-14.5642	-1.36773	2.39691	11.8691
6293	Surface 5456	26462	9.665	123.479	-7.78	-847.498	-236.547	8.83562	-18.2299	-15.0555	-1.2944	1.9571	11.7887
6294	Surface 5456	26466	9.665	117.682	-7.78	-848.216	-234.672	8.57591	-20.2765	-15.4964	-1.13223	1.40893	11.7169
6295	Surface 5456	26667	9.665	140.868	-6.72	-761.016	-207.646	13.9167	-8.62238	-3.69869	-1.16711	-0.191277	6.83489
6296	Surface 5456	26673	9.665	135.072	-6.72	-761.007	-205.985	8.30099	-10.6101	-4.13639	-1.34392	0.0379788	6.81645
6297	Surface 5456	26677	9.665	129.275	-6.72	-761.864	-204.312	8.42451	-13.0783	-4.65475	-1.35086	2.493	6.69555
6298	Surface 5456	26681	9.665	123.479	-6.72	-762.826	-202.739	8.09259	-15.4313	-5.13793	-1.28786	2.08126	6.61088
6299	Surface 5456	26686	9.665	117.682	-6.72	-763.63	-201.313	7.8728	-17.5895	-5.57446	-1.13308	1.55443	6.53371
6300	Surface 5456	26887	9.665	140.868	-5.66	-676.703	-172.608	13.2082	-6.32968	2.03408	-1.15119	0.179076	4.2247
6301	Surface 5456	26893	9.665	135.072	-5.66	-676.812	-171.408	7.42839	-8.40373	1.62313	-1.34043	0.396136	4.21547
6302	Surface 5456	26897	9.665	129.275	-5.66	-677.808	-170.216	7.53701	-10.9861	1.11946	-1.35766	2.59212	4.09252
6303	Surface 5456	26901	9.665	123.479	-5.66	-678.896	-169.094	7.2393	-13.4566	0.645162	-1.30105	2.20838	4.00634
6304	Surface 5456	26907	9.665	117.682	-5.66	-679.824	-168.073	7.11079	-15.7301	0.212927	-1.14916	1.70229	3.92788
6305	Surface 5456	27219	9.665	140.868	-4.6	-588.781	-138.54	12.6698	-4.41673	5.54357	-1.16726	0.564732	2.75347
6306	Surface 5456	27229	9.665	135.072	-4.6	-589.075	-137.743	6.44081	-6.58104	5.16209	-1.36822	0.768564	2.76408
6307	Surface 5456	27234	9.665	129.275	-4.6	-590.259	-136.96	6.5257	-9.28228	4.67742	-1.39089	2.69087	2.64356
6308	Surface 5456	27241	9.665	123.479	-4.6	-591.518	-136.218	6.26631	-11.8743	4.21599	-1.33624	2.33528	2.5624
6309	Surface 5456	27245	9.665	117.682	-4.6	-592.612	-135.542	6.26539	-14.2658	3.79223	-1.18256	1.85017	2.48996
6310	Surface 5457	25971	9.665	142.018	-9.9	-1.05628E3	-314.849	0.881747	-20.2346	-48.6306	-1.50917	2.85688	24.8104
6311	Surface 5457	25983	9.665	140.868	-9.9	-1.05686E3	-314.332	19.7095	-21.489	-48.9276	-1.33644	-1.46495	24.989
6312	Surface 5457	26223	9.665	142.018	-8.84	-939.129	-279.128	1.83399	-14.9151	-29.6781	-1.39358	2.85633	18.9466
6313	Surface 5457	26228	9.665	140.868	-8.84	-939.663	-278.696	16.9642	-16.221	-29.9777	-1.26791	-0.96738	19.1206
6314	Surface 5457	26442	9.665	142.018	-7.78	-845.417	-243.31	2.31392	-10.3682	-13.2687	-1.29942	2.86353	11.8422
6315	Surface 5457	26448	9.665	140.868	-7.78	-845.929	-242.98	15.0286	-11.7266	-13.5687	-1.20854	-0.562274	12.0046
6316	Surface 5457	26662	9.665	142.018	-6.72	-760.506	-207.88	1.93769	-7.20943	-3.39795	-1.24264	2.87756	6.69006
6317	Surface 5457	26667	9.665	140.868	-6.72	-761.016	-207.646	13.9167	-8.62238	-3.69869	-1.16711	-0.191277	6.83489
6318	Surface 5457	26882	9.665	142.018	-5.66	-676.163	-172.748	1.03995	-4.85905	2.33543	-1.2225	2.89376	4.10216
6319	Surface 5457	26887	9.665	140.868	-5.66	-676.703	-172.608	13.2082	-6.32968	2.03408	-1.15119	0.179076	4.2247
6320	Surface 5457	27209	9.665	142.018	-4.6	-588.177	-138.591	-0.197546	-2.88454	5.84516	-1.24169	2.90866	2.65626
6321	Surface 5457	27219	9.665	140.868	-4.6	-588.781	-138.54	12.6698	-4.41673	5.54357	-1.16726	0.564732	2.75347
6322	Surface 5459	25626	9.665	140.868	-10.3	-1.11134E3	-330.18	22.3314	-25.3238	-64.751	-1.36578	-1.69031	22.0899
6323	Surface 5459	25636	9.665	135.072	-10.3	-1.11151E3	-326.665	10.5193	-27.0389	-65.2919	-1.56477	-1.38081	22.1734
6324	Surface 5459	25642	9.665	129.275	-10.3	-1.11203E3	-322.98	10.6202	-29.1567	-65.8584	-1.50365	2.18673	22.0225
6325	Surface 5459	25647	9.665	123.479	-10.3	-1.1127E3	-319.492	10.175	-31.1468	-66.3807	-1.39633	1.66495	21.9536
6326	Surface 5459	25655	9.665	117.682	-10.3	-1.1133E3	-316.319	10.3102	-32.945	-66.8502	-1.20075	1.04604	21.902
6327	Surface 5459	25983	9.665	140.868	-9.9	-1.05686E3	-314.332	19.7095	-21.489	-48.9276	-1.33644	-1.46495	24.989
6328	Surface 5459	25992	9.665	135.072	-9.9	-1.05696E3	-311.207	10.6096	-23.2322	-49.4435	-1.51089	-1.17276	25.0248
6329	Surface 5459	25997	9.665	129.275	-9.9	-1.05756E3	-307.939	10.7075	-25.3846	-49.994	-1.46202	2.21566	24.8875
6330	Surface 5459	26004	9.665	123.479	-9.9	-1.0583E3	-304.851	10.2552	-27.4107	-50.5002	-1.36224	1.71026	24.8146
6331	Surface 5459	26009	9.665	117.682	-9.9	-1.05895E3	-302.055	10.135	-29.2451	-50.9535	-1.1762	1.10688	24.756
6332	Surface 5460	25619	9.665	142.018	-10.3	-1.11076E3	-330.775	-1.67867	-24.0882	-64.4515	-1.60337	2.86534	21.9135
6333	Surface 5460	25626	9.665	140.868	-10.3	-1.11134E3	-330.18	22.3314	-25.3238	-64.751	-1.36578	-1.69031	22.0899
6334	Surface 5460	25971	9.665	142.018	-9.9	-1.05628E3	-314.849	0.881747	-20.2346	-48.6306	-1.50917	2.85688	24.8104
6335	Surface 5460	25983	9.665	140.868	-9.9	-1.05686E3	-314.332	19.7095	-21.489	-48.9276	-1.33644	-1.46495	24.989
6336	Surface 5462	24829	9.665	140.868	-13.4	-1.86928E3	-430.548	37.7867	-28.5489	-34.1352	-1.66594	-4.66192	-43.3986
6337	Surface 5462	24840	9.665	135.072	-13.4	-1.86823E3	-425.367	12.1908	-30.0595	-34.7414	-2.0007	-4.14708	-43.0824
6338	Surface 5462	24845	9.665	129.275	-13.4	-1.86859E3	-419.94	12.2567	-31.9077	-35.3898	-1.87299	1.99219	-43.2988
6339	Surface 5462	24851	9.665	123.479	-13.4	-1.86922E3	-414.747	11.7022	-33.6148	-35.9898	-1.72275	1.22634	-43.3565
6340	Surface 5462	24857	9.665	117.682	-13.4	-1.86959E3	-409.979	12.9067	-35.1295	-36.527	-1.46698	0.376659	-43.385
6341	Surface 5462	25076	9.665	140.868	-12.3667	-1.54713E3	-396.335	33.4396	-31.2756	-67.594	-1.52244	-3.42701	-22.4287
6342	Surface 5462	25082	9.665	135.072	-12.3667	-1.54685E3	-391.765	11.6603	-32.849	-68.1788	-1.81937	-2.99689	-22.1732
6343	Surface 5462	25085	9.665	129.275	-12.3667	-1.54727E3	-386.958	11.7416	-34.7853	-68.7888	-1.71205	2.04659	-22.3677
6344	Surface 5462	25089	9.665	123.479	-12.3667	-1.54786E3	-382.38	11.2308	-36.586	-69.353	-1.57816	1.38653	-22.4251
6345	Surface 5462	25094	9.665	117.682	-12.3667	-1.54834E3	-378.186	12.1528	-38.1936	-69.8606	-1.34573	0.636531	-22.4575
6346	Surface 5462	25296	9.665	140.868	-11.3333	-1.29374E3	-362.851	27.461	-29.7408	-75.5354	-1.43262	-2.43212	6.87008
6347	Surface 5462	25301	9.665	135.072	-11.3333	-1.29387E3	-358.87	11.1738	-31.3815	-76.0947	-1.6738	-2.07035	7.03224
6348	Surface 5462	25305	9.665	129.275	-11.3333	-1.29434E3	-354.676	11.2613	-33.4063	-76.676	-1.58974	2.11031	6.8614
6349	Surface 5462	25310	9.665	123.479	-11.3333	-1.29496E3	-350.698	10.7788	-35.2999	-77.2119	-1.46982	1.53168	6.79822
6350	Surface 5462	25315	9.665	117.682	-11.3333	-1.29553E3	-347.066	11.2537	-37.0011	-77.6948	-1.25796	0.859213	6.75596
6351	Surface 5462	25626	9.665	140.868	-10.3	-1.11134E3	-330.18	22.3314	-25.3238	-64.751	-1.36578	-1.69031	22.0899
6352	Surface 5462	25636	9.665	135.072	-10.3	-1.11151E3	-326.665	10.5193	-27.0389	-65.2919	-1.56477	-1.38081	22.1734
6353	Surface 5462	25642	9.665	129.275	-10.3	-1.11203E3	-322.98	10.6202	-29.1567	-65.8584	-1.50365	2.18673	22.0225
6354	Surface 5462	25647	9.665	123.479	-10.3	-1.1127E3	-319.492	10.175	-31.1468	-66.3807	-1.39633	1.66495	21.9536
6355	Surface 5462	25655	9.665	117.682	-10.3	-1.1133E3	-316.319	10.3102	-32.945	-66.8502	-1.20075	1.04604	21.902
6356	Surface 5463	24821	9.665	142.018	-13.4	-1.86878E3	-431.437	-12.5813	-27.4545	-33.8337	-2.22128	3.11133	-43.551
6357	Surface 5463	24829	9.665	140.868	-13.4	-1.86928E3	-430.548	37.7867	-28.5489	-34.1352	-1.66594	-4.66192	-43.3986
6358	Surface 5463	25069	9.665	142.018	-12.3667	-1.54656E3	-397.119	-9.66489	-30.1349	-67.2947	-1.99143	2.98364	-22.586
6359	Surface 5463	25076	9.665	140.868	-12.3667	-1.54713E3	-396.335	33.4396	-31.2756	-67.594	-1.52244	-3.42701	-22.4287
6360	Surface 5463	25290	9.665	142.018	-11.3333	-1.29315E3	-363.531	-5.13887	-28.5536	-75.2369	-1.77513	2.90303	6.70214
6361	Surface 5463	25296	9.665	140.868	-11.3333	-1.29374E3	-362.851	27.461	-29.7408	-75.5354	-1.43262	-2.43212	6.87008
6362	Surface 5463	25619	9.665	142.018	-10.3	-1.11076E3	-330.775	-1.67867	-24.0882	-64.4515	-1.60337	2.86534	21.9135
6363	Surface 5463	25626	9.665	140.868	-10.3	-1.11134E3	-330.18	22.3314	-25.3238	-64.751	-1.36578	-1.69031	22.0899
6364	Surface 5465	23374	9.665	140.868	-19.4	-3.68985E3	-645.334	39.3315	-43.5689	2.43259	-3.16298	-12.305	-14.5354
6365	Surface 5465	23384	9.665	135.072	-19.4	-3.68673E3	-636.161	16.9216	-44.4224	1.98067	-3.46669	-11.2674	-14.5023
6366	Surface 5465	23389	9.665	129.275	-19.4	-3.68726E3	-626.595	16.6754	-45.4706	1.48098	-3.28507	1.12362	-14.9188
6367	Surface 5465	23395	9.665	123.479	-19.4	-3.68837E3	-617.377	15.6653	-46.3941	1.01129	-3.02811	-0.161823	-15.1639
6368	Surface 5465	23402	9.665	117.682	-19.4	-3.68887E3	-608.832	15.9786	-47.1675	0.587432	-2.62405	-1.49628	-15.3571
6369	Surface 5465	23620	9.665	140.868	-18.4	-3.40004E3	-605.299	38.4533	-41.7852	-6.46686	-2.96899	-10.9712	-2.90489
6370	Surface 5465	23626	9.665	135.072	-18.4	-3.39724E3	-596.901	15.9072	-42.7903	-7.02077	-3.26805	-10.0022	-2.85181
6371	Surface 5465	23630	9.665	129.275	-18.4	-3.39769E3	-588.133	15.6973	-44.0205	-7.62713	-3.09127	1.39583	-3.24692
6372	Surface 5465	23633	9.665	123.479	-18.4	-3.39865E3	-579.687	14.7668	-45.1179	-8.19713	-2.8441	0.18176	-3.47658
6373	Surface 5465	23639	9.665	117.682	-18.4	-3.39907E3	-571.853	15.2134	-46.0516	-8.71215	-2.45694	-1.09195	-3.65602
6374	Surface 5465	23839	9.665	140.868	-17.4	-3.11608E3	-569.524	37.3947	-37.4769	-2.36936	-2.72221	-9.70295	10.8438
6375	Surface 5465	23845	9.665	135.072	-17.4	-3.11344E3	-561.823	14.9894	-38.6198	-2.98714	-3.01324	-8.82072	10.9695
6376	Surface 5465	23850	9.665	129.275	-17.4	-3.1138E3	-553.782	14.8161	-40.0133	-3.66882	-2.84159	1.60029	10.6432
6377	Surface 5465	23853	9.665	123.479	-17.4	-3.11463E3	-546.038	13.9601	-41.2672	-4.30715	-2.60951	0.459939	10.4778
6378	Surface 5465	23859	9.665	117.682	-17.4	-3.11495E3	-538.859	14.5032	-42.3465	-4.88235	-2.24649	-0.747253	10.3565
6379	Surface 5465	24059	9.665	140.868	-16.4	-2.83059E3	-533.731	37.2327	-31.6651	9.21423	-2.44311	-8.48233	12.018
6380	Surface 5465	24065	9.665	135.072	-16.4	-2.82804E3	-526.683	14.1899	-32.927	8.57477	-2.73768	-7.68964	12.21
6381	Surface 5465	24069	9.665	129.275	-16.4	-2.82835E3	-519.331	14.0669	-34.4607	7.86469	-2.5727	1.74847	11.9264
6382	Surface 5465	24073	9.665	123.479	-16.4	-2.8291E3	-512.253	13.2863	-35.8502	7.20201	-2.35928	0.686393	11.805
6383	Surface 5465	24078	9.665	117.682	-16.4	-2.82935E3	-505.705	13.9883	-37.0571	6.60791	-2.02368	-0.446931	11.7239
6384	Surface 5465	24281	9.665	140.868	-15.4	-2.53076E3	-498.274	37.9936	-26.7828	15.2883	-2.15472	-7.24739	-0.227645
6385	Surface 5465	24286	9.665	135.072	-15.4	-2.52839E3	-491.853	13.4681	-28.1454	14.6515	-2.46689	-6.5489	0.0289008
6386	Surface 5465	24289	9.665	129.275	-15.4	-2.5287E3	-485.163	13.401	-29.7995	13.9425	-2.31068	1.85713	-0.22851
6387	Surface 5465	24294	9.665	123.479	-15.4	-2.52941E3	-478.725	12.7009	-31.3071	13.284	-2.11853	0.881878	-0.31887
6388	Surface 5465	24298	9.665	117.682	-15.4	-2.52963E3	-472.786	13.6349	-32.627	12.6962	-1.81108	-0.167471	-0.372848
6389	Surface 5465	24501	9.665	140.868	-14.4	-2.20794E3	-463.994	38.8548	-25.5758	1.54157	-1.88304	-5.96534	-27.6567
6390	Surface 5465	24506	9.665	135.072	-14.4	-2.20609E3	-458.198	12.786	-27.0206	0.917795	-2.2174	-5.35905	-27.3472
6391	Surface 5465	24510	9.665	129.275	-14.4	-2.20641E3	-452.145	12.7912	-28.778	0.231616	-2.07343	1.93559	-27.5842
6392	Surface 5465	24513	9.665	123.479	-14.4	-2.20709E3	-446.333	12.1715	-30.3899	-0.403422	-1.90326	1.05987	-27.6531
6393	Surface 5465	24519	9.665	117.682	-14.4	-2.20736E3	-440.986	13.339	-31.8113	-0.969843	-1.62261	0.106303	-27.6891
6394	Surface 5465	24829	9.665	140.868	-13.4	-1.86928E3	-430.548	37.7867	-28.5489	-34.1352	-1.66594	-4.66192	-43.3986
6395	Surface 5465	24840	9.665	135.072	-13.4	-1.86823E3	-425.367	12.1908	-30.0595	-34.7414	-2.0007	-4.14708	-43.0824
6396	Surface 5465	24845	9.665	129.275	-13.4	-1.86859E3	-419.94	12.2567	-31.9077	-35.3898	-1.87299	1.99219	-43.2988
6397	Surface 5465	24851	9.665	123.479	-13.4	-1.86922E3	-414.747	11.7022	-33.6148	-35.9898	-1.72275	1.22634	-43.3565
6398	Surface 5465	24857	9.665	117.682	-13.4	-1.86959E3	-409.979	12.9067	-35.1295	-36.527	-1.46698	0.376659	-43.385
6399	Surface 5466	23364	9.665	142.018	-19.4	-3.68923E3	-646.906	-4.63832	-42.9216	2.65904	-3.62545	3.22088	-14.7677
6400	Surface 5466	23374	9.665	140.868	-19.4	-3.68985E3	-645.334	39.3315	-43.5689	2.43259	-3.16298	-12.305	-14.5354
6401	Surface 5466	23615	9.665	142.018	-18.4	-3.39947E3	-606.74	-5.81071	-41.0398	-6.21088	-3.44044	3.32375	-3.11337
6402	Surface 5466	23620	9.665	140.868	-18.4	-3.40004E3	-605.299	38.4533	-41.7852	-6.46686	-2.96899	-10.9712	-2.90489
6403	Surface 5466	23835	9.665	142.018	-17.4	-3.1156E3	-570.849	-6.62255	-36.641	-2.08984	-3.19412	3.37931	10.6449
6404	Surface 5466	23839	9.665	140.868	-17.4	-3.11608E3	-569.524	37.3947	-37.4769	-2.36936	-2.72221	-9.70295	10.8438
6405	Surface 5466	24055	9.665	142.018	-16.4	-2.83017E3	-534.943	-8.04555	-30.7486	9.50748	-2.93317	3.37782	11.8298
6406	Surface 5466	24059	9.665	140.868	-16.4	-2.83059E3	-533.731	37.2327	-31.6651	9.21423	-2.44311	-8.48233	12.018
6407	Surface 5466	24275	9.665	142.018	-15.4	-2.53035E3	-499.376	-10.2008	-25.7965	15.5889	-2.682	3.33133	-0.401087
6408	Surface 5466	24281	9.665	140.868	-15.4	-2.53076E3	-498.274	37.9936	-26.7828	15.2883	-2.15472	-7.24739	-0.227645
6409	Surface 5466	24494	9.665	142.018	-14.4	-2.20752E3	-464.99	-12.3677	-24.5308	1.84443	-2.44797	3.2418	-27.8157
6410	Surface 5466	24501	9.665	140.868	-14.4	-2.20794E3	-463.994	38.8548	-25.5758	1.54157	-1.88304	-5.96534	-27.6567
6411	Surface 5466	24821	9.665	142.018	-13.4	-1.86878E3	-431.437	-12.5813	-27.4545	-33.8337	-2.22128	3.11133	-43.551
6412	Surface 5466	24829	9.665	140.868	-13.4	-1.86928E3	-430.548	37.7867	-28.5489	-34.1352	-1.66594	-4.66192	-43.3986
6413	Surface 5468	21919	9.665	140.868	-25.9	-5.18055E3	-981.201	33.1086	-63.9422	-8.25664	-5.05359	-18.6939	3.59649
6414	Surface 5468	21929	9.665	135.072	-25.9	-5.17326E3	-966.533	18.4061	-63.7704	-9.08109	-5.28067	-17.1587	3.63941
6415	Surface 5468	21935	9.665	129.275	-25.9	-5.17026E3	-951.21	18.0088	-63.5638	-9.91872	-5.06483	0.257799	3.38581
6416	Surface 5468	21939	9.665	123.479	-25.9	-5.16827E3	-936.526	16.8211	-63.3	-10.7058	-4.69682	-1.41444	3.26829
6417	Surface 5468	21946	9.665	117.682	-25.9	-5.16572E3	-922.994	16.1834	-62.9839	-11.4159	-4.12937	-3.10478	3.18436
6418	Surface 5468	22164	9.665	140.868	-24.8167	-4.97161E3	-923.969	34.9302	-60.3727	-3.293	-4.49415	-17.7708	5.32996
6419	Surface 5468	22169	9.665	135.072	-24.8167	-4.96531E3	-910.133	19.9015	-60.4061	-4.00458	-4.72533	-16.3144	5.38581
6420	Surface 5468	22173	9.665	129.275	-24.8167	-4.96337E3	-895.701	19.4898	-60.4522	-4.74237	-4.5239	0.403523	5.16068
6421	Surface 5468	22178	9.665	123.479	-24.8167	-4.96237E3	-881.856	18.217	-60.425	-5.43543	-4.19236	-1.21931	5.07099
6422	Surface 5468	22181	9.665	117.682	-24.8167	-4.96073E3	-869.084	17.4654	-60.3244	-6.0609	-3.68063	-2.86507	5.01295
6423	Surface 5468	22383	9.665	140.868	-23.7333	-4.75564E3	-866.579	36.3248	-56.3511	3.58585	-4.04839	-16.8546	7.02269
6424	Surface 5468	22390	9.665	135.072	-23.7333	-4.75019E3	-853.666	20.5512	-56.5653	2.99378	-4.28617	-15.477	7.10101
6425	Surface 5468	22393	9.665	129.275	-23.7333	-4.74915E3	-840.212	20.1426	-56.8344	2.36342	-4.09423	0.51881	6.89072
6426	Surface 5468	22397	9.665	123.479	-23.7333	-4.74897E3	-827.29	18.8407	-57.0169	1.77228	-3.79038	-1.04944	6.81894
6427	Surface 5468	22402	9.665	117.682	-23.7333	-4.74811E3	-815.356	18.103	-57.1081	1.23921	-3.32101	-2.64419	6.77832
6428	Surface 5468	22605	9.665	140.868	-22.65	-4.52616E3	-809.487	37.4262	-51.9938	11.3731	-3.71651	-15.9042	6.97052
6429	Surface 5468	22609	9.665	135.072	-22.65	-4.52142E3	-797.533	20.3502	-52.3717	10.8943	-3.96632	-14.6084	7.07569
6430	Surface 5468	22613	9.665	129.275	-22.65	-4.5211E3	-785.088	19.9619	-52.8425	10.3666	-3.77955	0.617907	6.86057
6431	Surface 5468	22617	9.665	123.479	-22.65	-4.52158E3	-773.121	18.6856	-53.2152	9.87341	-3.49521	-0.889639	6.79087
6432	Surface 5468	22621	9.665	117.682	-22.65	-4.52134E3	-762.057	18.1028	-53.4812	9.42981	-3.05484	-2.42662	6.75356
6433	Surface 5468	22823	9.665	140.868	-21.5667	-4.27521E3	-752.964	38.4403	-47.8194	16.955	-3.48404	-14.868	2.89546
6434	Surface 5468	22830	9.665	135.072	-21.5667	-4.27106E3	-741.967	19.5134	-48.3521	16.5628	-3.75258	-13.6581	3.01545
6435	Surface 5468	22833	9.665	129.275	-21.5667	-4.27127E3	-730.526	19.1596	-49.0124	16.1135	-3.56783	0.722674	2.76309
6436	Surface 5468	22837	9.665	123.479	-21.5667	-4.2722E3	-719.511	17.9519	-49.5649	15.6958	-3.29613	-0.716816	2.66735
6437	Surface 5468	22843	9.665	117.682	-21.5667	-4.2724E3	-709.318	17.6428	-49.9967	15.321	-2.87308	-2.18892	2.60747
6438	Surface 5468	23045	9.665	140.868	-20.4833	-3.99616E3	-697.428	39.3074	-44.9496	14.2787	-3.31879	-13.6794	-8.33769
6439	Surface 5468	23049	9.665	135.072	-20.4833	-3.99256E3	-687.376	18.289	-45.639	13.9024	-3.60968	-12.56	-8.25058
6440	Surface 5468	23054	9.665	129.275	-20.4833	-3.99304E3	-676.908	17.9876	-46.4892	13.4707	-3.42549	0.874204	-8.58906
6441	Surface 5468	23058	9.665	123.479	-20.4833	-3.99419E3	-666.824	16.8754	-47.2229	13.0686	-3.16181	-0.489882	-8.75923
6442	Surface 5468	23061	9.665	117.682	-20.4833	-3.99464E3	-657.483	16.9033	-47.822	12.7072	-2.74816	-1.89243	-8.88554
6443	Surface 5468	23374	9.665	140.868	-19.4	-3.68985E3	-645.334	39.3315	-43.5689	2.43259	-3.16298	-12.305	-14.5354
6444	Surface 5468	23384	9.665	135.072	-19.4	-3.68673E3	-636.161	16.9216	-44.4224	1.98067	-3.46669	-11.2674	-14.5023
6445	Surface 5468	23389	9.665	129.275	-19.4	-3.68726E3	-626.595	16.6754	-45.4706	1.48098	-3.28507	1.12362	-14.9188
6446	Surface 5468	23395	9.665	123.479	-19.4	-3.68837E3	-617.377	15.6653	-46.3941	1.01129	-3.02811	-0.161823	-15.1639
6447	Surface 5468	23402	9.665	117.682	-19.4	-3.68887E3	-608.832	15.9786	-47.1675	0.587432	-2.62405	-1.49628	-15.3571
6448	Surface 5469	21911	9.665	142.018	-25.9	-5.1817E3	-984.07	4.19432	-64.079	-8.04209	-5.31608	3.06057	3.30769
6449	Surface 5469	21919	9.665	140.868	-25.9	-5.18055E3	-981.201	33.1086	-63.9422	-8.25664	-5.05359	-18.6939	3.59649
6450	Surface 5469	22159	9.665	142.018	-24.8167	-4.9722E3	-926.593	5.25738	-60.3471	-3.08092	-4.77338	3.11883	4.98545
6451	Surface 5469	22164	9.665	140.868	-24.8167	-4.97161E3	-923.969	34.9302	-60.3727	-3.293	-4.49415	-17.7708	5.32996
6452	Surface 5469	22379	9.665	142.018	-23.7333	-4.75577E3	-868.955	5.13634	-56.1813	3.79156	-4.35142	3.13923	6.65389
6453	Surface 5469	22383	9.665	140.868	-23.7333	-4.75564E3	-866.579	36.3248	-56.3511	3.58585	-4.04839	-16.8546	7.02269
6454	Surface 5469	22599	9.665	142.018	-22.65	-4.52593E3	-811.627	3.70004	-51.6937	11.5718	-4.05323	3.13474	6.60735
6455	Surface 5469	22605	9.665	140.868	-22.65	-4.52616E3	-809.487	37.4262	-51.9938	11.3731	-3.71651	-15.9042	6.97052
6456	Surface 5469	22818	9.665	142.018	-21.5667	-4.27474E3	-754.885	1.147	-47.3987	17.1504	-3.86452	3.12247	2.56473
6457	Surface 5469	22823	9.665	140.868	-21.5667	-4.27521E3	-752.964	38.4403	-47.8194	16.955	-3.48404	-14.868	2.89546
6458	Surface 5469	23037	9.665	142.018	-20.4833	-3.99556E3	-699.158	-1.99879	-44.4138	14.4819	-3.74667	3.14011	-8.61693
6459	Surface 5469	23045	9.665	140.868	-20.4833	-3.99616E3	-697.428	39.3074	-44.9496	14.2787	-3.31879	-13.6794	-8.33769
6460	Surface 5469	23364	9.665	142.018	-19.4	-3.68923E3	-646.906	-4.63832	-42.9216	2.65904	-3.62545	3.22088	-14.7677
6461	Surface 5469	23374	9.665	140.868	-19.4	-3.68985E3	-645.334	39.3315	-43.5689	2.43259	-3.16298	-12.305	-14.5354
6462	Surface 5471	19362	9.665	140.868	-36.9	-7.30562E3	-1.55953E3	-94.0588	-91.8056	-11.8592	-17.8009	-31.5946	-1.04736
6463	Surface 5471	19372	9.665	135.072	-36.9	-7.27819E3	-1.56135E3	-108.955	-87.0323	-13.1246	-17.6816	-28.8247	-3.92025E-3
6464	Surface 5471	19378	9.665	129.275	-36.9	-7.25172E3	-1.56E3	-105.39	-81.3186	-14.1983	-17.0313	-3.97344	-0.921718
