	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
7551	Surface 5547	26935	9.665	-90.0	-4.6	-905.033	-132.044	-0.756817	-21.15	2.98875	0.0676191	0.0369422	3.61713
7552	Surface 5547	26937	9.665	-94.51	-4.6	-905.073	-131.537	-1.15962	-21.0372	2.99336	0.333996	-1.44242	3.59796
7553	Surface 5547	26944	9.665	-99.0201	-4.6	-904.287	-131.451	0.689821	-20.5623	3.07418	0.629491	-2.98141	3.619
7554	Surface 5549	25351	9.665	-99.0201	-10.3	-1.40117E3	-312.776	2.23973	-40.5015	-80.3992	0.669291	-3.99319	24.956
7555	Surface 5549	25363	9.665	-105.241	-10.3	-1.40058E3	-313.748	-4.04479	-39.7979	-80.2422	0.967477	-2.5917	25.0346
7556	Surface 5549	25367	9.665	-111.461	-10.3	-1.40003E3	-315.129	-5.39808	-38.7215	-79.9807	1.28821	-0.797547	25.0682
7557	Surface 5549	25377	9.665	-117.682	-10.3	-1.39955E3	-316.957	-7.73182	-37.3397	-79.644	1.52288	-0.652527	25.1313
7558	Surface 5549	25711	9.665	-99.0201	-9.9	-1.34392E3	-299.085	1.08376	-36.3323	-61.9929	0.648482	-3.85919	28.8499
7559	Surface 5549	25719	9.665	-105.241	-9.9	-1.34327E3	-299.985	-3.97963	-35.612	-61.8383	0.95645	-2.5392	28.9194
7560	Surface 5549	25723	9.665	-111.461	-9.9	-1.34271E3	-301.234	-5.32383	-34.5087	-61.5812	1.27303	-0.840351	28.9599
7561	Surface 5549	25729	9.665	-117.682	-9.9	-1.34221E3	-302.882	-7.35927	-33.0946	-61.2486	1.50921	-0.718983	29.027
7562	Surface 5550	25341	9.665	-90.0	-10.3	-1.40171E3	-312.373	-0.165691	-40.918	-80.4841	0.023237	0.0217568	24.9485
7563	Surface 5550	25347	9.665	-94.51	-10.3	-1.40159E3	-312.379	-1.3668	-40.8431	-80.4666	0.3147	-1.95029	24.9185
7564	Surface 5550	25351	9.665	-99.0201	-10.3	-1.40117E3	-312.776	2.23973	-40.5015	-80.3992	0.669291	-3.99319	24.956
7565	Surface 5550	25700	9.665	-90.0	-9.9	-1.34451E3	-298.725	-0.165695	-36.7591	-62.0762	0.0253267	0.0221669	28.8415
7566	Surface 5550	25702	9.665	-94.51	-9.9	-1.3444E3	-298.715	-1.34411	-36.6817	-62.0601	0.312589	-1.88436	28.8192
7567	Surface 5550	25711	9.665	-99.0201	-9.9	-1.34392E3	-299.085	1.08376	-36.3323	-61.9929	0.648482	-3.85919	28.8499
7568	Surface 5552	24555	9.665	-99.0201	-13.4	-2.24447E3	-404.812	7.45152	-40.7537	-37.7087	0.803525	-5.98107	-54.8855
7569	Surface 5552	24567	9.665	-105.241	-13.4	-2.24312E3	-406.292	-4.96116	-40.2295	-37.5546	1.07086	-3.47342	-54.7416
7570	Surface 5552	24573	9.665	-111.461	-13.4	-2.24258E3	-408.345	-6.54403	-39.3888	-37.2942	1.4251	-0.325054	-54.7235
7571	Surface 5552	24577	9.665	-117.682	-13.4	-2.24241E3	-411.003	-10.4812	-38.2688	-36.9477	1.66212	0.0952186	-54.6743
7572	Surface 5552	24909	9.665	-99.0201	-12.3667	-1.88249E3	-373.799	6.09716	-45.3594	-80.379	0.758979	-5.12998	-29.5393
7573	Surface 5552	24913	9.665	-105.241	-12.3667	-1.88164E3	-375.073	-4.67653	-44.7659	-80.2221	1.02728	-3.08609	-29.4155
7574	Surface 5552	24917	9.665	-111.461	-12.3667	-1.8811E3	-376.87	-6.19025	-43.8421	-79.9607	1.36591	-0.509422	-29.3943
7575	Surface 5552	24922	9.665	-117.682	-12.3667	-1.88075E3	-379.223	-9.68975	-42.634	-79.6211	1.59613	-0.19871	-29.3419
7576	Surface 5552	25127	9.665	-99.0201	-11.3333	-1.59988E3	-343.328	3.96822	-44.7336	-91.999	0.707449	-4.45984	6.19013
7577	Surface 5552	25133	9.665	-105.241	-11.3333	-1.59929E3	-344.427	-4.37094	-44.0811	-91.8425	0.99133	-2.78742	6.28724
7578	Surface 5552	25138	9.665	-111.461	-11.3333	-1.59874E3	-345.988	-5.82084	-43.0789	-91.5819	1.31978	-0.667308	6.31396
7579	Surface 5552	25141	9.665	-117.682	-11.3333	-1.59828E3	-348.049	-8.69926	-41.7835	-91.2465	1.55175	-0.449146	6.37207
7580	Surface 5552	25351	9.665	-99.0201	-10.3	-1.40117E3	-312.776	2.23973	-40.5015	-80.3992	0.669291	-3.99319	24.956
7581	Surface 5552	25363	9.665	-105.241	-10.3	-1.40058E3	-313.748	-4.04479	-39.7979	-80.2422	0.967477	-2.5917	25.0346
7582	Surface 5552	25367	9.665	-111.461	-10.3	-1.40003E3	-315.129	-5.39808	-38.7215	-79.9807	1.28821	-0.797547	25.0682
7583	Surface 5552	25377	9.665	-117.682	-10.3	-1.39955E3	-316.957	-7.73182	-37.3397	-79.644	1.52288	-0.652527	25.1313
7584	Surface 5553	24547	9.665	-90.0	-13.4	-2.24586E3	-404.072	-0.126949	-41.0371	-37.7807	7.46812E-3	0.025358	-54.9108
7585	Surface 5553	24550	9.665	-94.51	-13.4	-2.24568E3	-404.183	-1.65474	-40.993	-37.7697	0.339665	-2.94046	-54.9694
7586	Surface 5553	24555	9.665	-99.0201	-13.4	-2.24447E3	-404.812	7.45152	-40.7537	-37.7087	0.803525	-5.98107	-54.8855
7587	Surface 5553	24901	9.665	-90.0	-12.3667	-1.88334E3	-373.199	-0.132364	-45.698	-80.4594	0.0146217	0.0227133	-29.557
7588	Surface 5553	24904	9.665	-94.51	-12.3667	-1.88319E3	-373.265	-1.56097	-45.6413	-80.4436	0.329985	-2.51684	-29.6086
7589	Surface 5553	24909	9.665	-99.0201	-12.3667	-1.88249E3	-373.799	6.09716	-45.3594	-80.379	0.758979	-5.12998	-29.5393
7590	Surface 5553	25121	9.665	-90.0	-11.3333	-1.60046E3	-342.844	-0.141851	-45.1156	-92.0824	0.0196166	0.0215295	6.1803
7591	Surface 5553	25124	9.665	-94.51	-11.3333	-1.60032E3	-342.873	-1.45802	-45.0488	-92.0651	0.32036	-2.18204	6.13964
7592	Surface 5553	25127	9.665	-99.0201	-11.3333	-1.59988E3	-343.328	3.96822	-44.7336	-91.999	0.707449	-4.45984	6.19013
7593	Surface 5553	25341	9.665	-90.0	-10.3	-1.40171E3	-312.373	-0.165691	-40.918	-80.4841	0.023237	0.0217568	24.9485
7594	Surface 5553	25347	9.665	-94.51	-10.3	-1.40159E3	-312.379	-1.3668	-40.8431	-80.4666	0.3147	-1.95029	24.9185
7595	Surface 5553	25351	9.665	-99.0201	-10.3	-1.40117E3	-312.776	2.23973	-40.5015	-80.3992	0.669291	-3.99319	24.956
7596	Surface 5555	23101	9.665	-99.0201	-19.4	-4.11024E3	-601.207	3.07691	-51.0234	6.17229	0.916623	-10.3211	-8.75296
7597	Surface 5555	23109	9.665	-105.241	-19.4	-4.10716E3	-603.952	-7.176	-50.9106	6.19859	1.36253	-5.27095	-8.57618
7598	Surface 5555	23116	9.665	-111.461	-19.4	-4.10599E3	-607.835	-9.78865	-50.6353	6.26096	1.8542	0.968217	-8.44053
7599	Surface 5555	23122	9.665	-117.682	-19.4	-4.1055E3	-612.832	-13.8153	-50.1717	6.35563	2.22633	2.08806	-8.22405
7600	Surface 5555	23452	9.665	-99.0201	-18.4	-3.84513E3	-563.432	3.70103	-49.1812	2.84321	0.913605	-9.74882	1.08874
7601	Surface 5555	23458	9.665	-105.241	-18.4	-3.84229E3	-565.911	-6.5767	-48.9908	2.92883	1.35583	-5.09541	1.26236
7602	Surface 5555	23461	9.665	-111.461	-18.4	-3.84128E3	-569.422	-8.90836	-48.6043	3.08788	1.84777	0.671292	1.39144
7603	Surface 5555	23465	9.665	-117.682	-18.4	-3.84094E3	-573.94	-12.7707	-48.0057	3.31316	2.21878	1.65937	1.5962
7604	Surface 5555	23671	9.665	-99.0201	-17.4	-3.57462E3	-530.824	4.31558	-45.1142	10.1591	0.889617	-9.13648	12.2817
7605	Surface 5555	23678	9.665	-105.241	-17.4	-3.57197E3	-533.086	-6.07104	-44.8521	10.2873	1.30571	-4.86989	12.4269
7606	Surface 5555	23682	9.665	-111.461	-17.4	-3.57113E3	-536.272	-8.18827	-44.3616	10.5126	1.77648	0.431626	12.5041
7607	Surface 5555	23687	9.665	-117.682	-17.4	-3.57097E3	-540.366	-11.9505	-43.6377	10.8271	2.12706	1.30124	12.6388
7608	Surface 5555	23893	9.665	-99.0201	-16.4	-3.28866E3	-498.124	5.19896	-39.7859	22.6438	0.863028	-8.46526	11.4802
7609	Surface 5555	23898	9.665	-105.241	-16.4	-3.28618E3	-500.197	-5.68758	-39.4592	22.7903	1.23956	-4.59287	11.6123
7610	Surface 5555	23902	9.665	-111.461	-16.4	-3.28548E3	-503.082	-7.63919	-38.8749	23.0431	1.67976	0.23228	11.6554
7611	Surface 5555	23907	9.665	-117.682	-16.4	-3.28546E3	-506.778	-11.4254	-38.0393	23.3941	2.00008	0.990628	11.7465
7612	Surface 5555	24112	9.665	-99.0201	-15.4	-2.97367E3	-465.788	6.32221	-35.6455	27.1504	0.842805	-7.712	-3.60193
7613	Surface 5555	24117	9.665	-105.241	-15.4	-2.9714E3	-467.679	-5.40216	-35.2566	27.3016	1.17483	-4.26213	-3.47016
7614	Surface 5555	24121	9.665	-111.461	-15.4	-2.9708E3	-470.276	-7.21697	-34.5844	27.5612	1.58265	0.0484869	-3.44557
7615	Surface 5555	24125	9.665	-117.682	-15.4	-2.97084E3	-473.599	-11.1214	-33.6471	27.9202	1.86976	0.695599	-3.37899
7616	Surface 5555	24333	9.665	-99.0201	-14.4	-2.62197E3	-434.827	7.35213	-35.7718	7.77869	0.827883	-6.87114	-36.1831
7617	Surface 5555	24337	9.665	-105.241	-14.4	-2.62009E3	-436.52	-5.18017	-35.3177	7.93029	1.11898	-3.88042	-36.0414
7618	Surface 5555	24342	9.665	-111.461	-14.4	-2.61954E3	-438.84	-6.8668	-34.5602	8.1902	1.49685	-0.136514	-36.0235
7619	Surface 5555	24346	9.665	-117.682	-14.4	-2.61952E3	-441.818	-10.8911	-33.5285	8.54479	1.7539	0.397443	-35.9699
7620	Surface 5555	24555	9.665	-99.0201	-13.4	-2.24447E3	-404.812	7.45152	-40.7537	-37.7087	0.803525	-5.98107	-54.8855
7621	Surface 5555	24567	9.665	-105.241	-13.4	-2.24312E3	-406.292	-4.96116	-40.2295	-37.5546	1.07086	-3.47342	-54.7416
7622	Surface 5555	24573	9.665	-111.461	-13.4	-2.24258E3	-408.345	-6.54403	-39.3888	-37.2942	1.4251	-0.325054	-54.7235
7623	Surface 5555	24577	9.665	-117.682	-13.4	-2.24241E3	-411.003	-10.4812	-38.2688	-36.9477	1.66212	0.0952186	-54.6743
7624	Surface 5556	23092	9.665	-90.0	-19.4	-4.11314E3	-599.769	0.423207	-51.0204	6.14684	-0.0503161	-0.0136336	-8.76538
7625	Surface 5556	23094	9.665	-94.51	-19.4	-4.11296E3	-600.058	-1.93934	-51.0397	6.16174	0.383865	-5.12576	-8.82393
7626	Surface 5556	23101	9.665	-99.0201	-19.4	-4.11024E3	-601.207	3.07691	-51.0234	6.17229	0.916623	-10.3211	-8.75296
7627	Surface 5556	23444	9.665	-90.0	-18.4	-3.84787E3	-562.14	0.187382	-49.2258	2.80916	-0.0586262	0.0172875	1.07129
7628	Surface 5556	23447	9.665	-94.51	-18.4	-3.84766E3	-562.398	-1.91046	-49.2363	2.81517	0.375992	-4.82364	1.0162
7629	Surface 5556	23452	9.665	-99.0201	-18.4	-3.84513E3	-563.432	3.70103	-49.1812	2.84321	0.913605	-9.74882	1.08874
7630	Surface 5556	23665	9.665	-90.0	-17.4	-3.57725E3	-529.644	0.0341488	-45.2047	10.1155	-0.0491408	0.0318269	12.2653
7631	Surface 5556	23668	9.665	-94.51	-17.4	-3.57702E3	-529.879	-1.85089	-45.2057	10.1163	0.367148	-4.51117	12.2137
7632	Surface 5556	23671	9.665	-99.0201	-17.4	-3.57462E3	-530.824	4.31558	-45.1142	10.1591	0.889617	-9.13648	12.2817
7633	Surface 5556	23885	9.665	-90.0	-16.4	-3.29119E3	-497.033	-0.0552284	-39.9199	22.5927	-0.032821	0.0352252	11.4661
7634	Surface 5556	23887	9.665	-94.51	-16.4	-3.29096E3	-497.248	-1.79153	-39.9109	22.593	0.358504	-4.17594	11.4122
7635	Surface 5556	23893	9.665	-99.0201	-16.4	-3.28866E3	-498.124	5.19896	-39.7859	22.6438	0.863028	-8.46526	11.4802
7636	Surface 5556	24104	9.665	-90.0	-15.4	-2.976E3	-464.788	-0.10051	-35.8235	27.0941	-0.0162991	0.0331071	-3.61601
7637	Surface 5556	24108	9.665	-94.51	-15.4	-2.97579E3	-464.979	-1.7435	-35.804	27.0959	0.351423	-3.80184	-3.67416
7638	Surface 5556	24112	9.665	-99.0201	-15.4	-2.97367E3	-465.788	6.32221	-35.6455	27.1504	0.842805	-7.712	-3.60193
7639	Surface 5556	24326	9.665	-90.0	-14.4	-2.62394E3	-433.944	-0.119845	-35.9991	7.71626	-2.63967E-3	0.0291323	-36.2038
7640	Surface 5556	24327	9.665	-94.51	-14.4	-2.62372E3	-434.099	-1.70697	-35.9678	7.72168	0.346084	-3.38281	-36.2644
7641	Surface 5556	24333	9.665	-99.0201	-14.4	-2.62197E3	-434.827	7.35213	-35.7718	7.77869	0.827883	-6.87114	-36.1831
7642	Surface 5556	24547	9.665	-90.0	-13.4	-2.24586E3	-404.072	-0.126949	-41.0371	-37.7807	7.46812E-3	0.025358	-54.9108
7643	Surface 5556	24550	9.665	-94.51	-13.4	-2.24568E3	-404.183	-1.65474	-40.993	-37.7697	0.339665	-2.94046	-54.9694
7644	Surface 5556	24555	9.665	-99.0201	-13.4	-2.24447E3	-404.812	7.45152	-40.7537	-37.7087	0.803525	-5.98107	-54.8855
7645	Surface 5558	21645	9.665	-99.0201	-25.9	-5.42996E3	-936.763	0.0833735	-65.6001	-9.44373	0.996704	-13.3574	2.44685
7646	Surface 5558	21654	9.665	-105.241	-25.9	-5.4275E3	-941.357	-8.33238	-65.851	-9.30531	1.45671	-6.61805	2.49655
7647	Surface 5558	21660	9.665	-111.461	-25.9	-5.42826E3	-948.058	-12.0881	-66.0933	-9.05292	1.9377	1.69153	2.47199
7648	Surface 5558	21668	9.665	-117.682	-25.9	-5.43054E3	-956.787	-16.4647	-66.252	-8.69076	2.32378	3.26515	2.47095
7649	Surface 5558	21995	9.665	-99.0201	-24.8167	-5.24783E3	-879.067	-0.198658	-63.4509	-5.76451	0.922629	-12.9341	2.74125
7650	Surface 5558	22001	9.665	-105.241	-24.8167	-5.2451E3	-883.433	-9.01439	-63.6484	-5.66356	1.33491	-6.41575	2.79131
7651	Surface 5558	22005	9.665	-111.461	-24.8167	-5.24527E3	-889.696	-12.927	-63.8134	-5.47463	1.76936	1.61782	2.75905
7652	Surface 5558	22011	9.665	-117.682	-24.8167	-5.24671E3	-897.824	-17.4864	-63.8757	-5.1994	2.11049	3.1317	2.74547
7653	Surface 5558	22216	9.665	-99.0201	-23.7333	-5.05688E3	-821.609	-0.148598	-60.901	-0.842658	0.875348	-12.4906	4.67187
7654	Surface 5558	22222	9.665	-105.241	-23.7333	-5.05384E3	-825.697	-9.27405	-61.0441	-0.781484	1.2605	-6.19903	4.7247
7655	Surface 5558	22226	9.665	-111.461	-23.7333	-5.05347E3	-831.485	-13.162	-61.1335	-0.662534	1.6702	1.55058	4.68872
7656	Surface 5558	22231	9.665	-117.682	-23.7333	-5.05418E3	-838.968	-17.7587	-61.105	-0.484422	1.98574	3.00783	4.66878
7657	Surface 5558	22437	9.665	-99.0201	-22.65	-4.85326E3	-764.659	0.303655	-57.8607	5.66203	0.856059	-12.0125	5.69593
7658	Surface 5558	22442	9.665	-105.241	-22.65	-4.85001E3	-768.425	-9.10042	-57.9494	5.68378	1.23704	-5.96626	5.75533
7659	Surface 5558	22445	9.665	-111.461	-22.65	-4.84919E3	-773.723	-12.7985	-57.9624	5.73326	1.64619	1.48047	5.72389
7660	Surface 5558	22451	9.665	-117.682	-22.65	-4.8493E3	-780.551	-17.3184	-57.8438	5.81477	1.95722	2.87988	5.71105
7661	Surface 5558	22655	9.665	-99.0201	-21.5667	-4.63102E3	-708.229	1.10426	-54.7063	11.6365	0.864602	-11.489	3.68447
7662	Surface 5558	22662	9.665	-105.241	-21.5667	-4.62766E3	-711.644	-8.60066	-54.7378	11.6268	1.26182	-5.71944	3.76499
7663	Surface 5558	22666	9.665	-111.461	-21.5667	-4.62655E3	-716.449	-11.9839	-54.6694	11.6227	1.69257	1.38852	3.75959
7664	Surface 5558	22669	9.665	-117.682	-21.5667	-4.62624E3	-722.63	-16.3616	-54.4544	11.63	2.01828	2.72085	3.78431
7665	Surface 5558	22875	9.665	-99.0201	-20.4833	-4.38387E3	-652.54	2.12657	-52.3535	12.2139	0.892701	-10.9207	-4.30196
7666	Surface 5558	22881	9.665	-105.241	-20.4833	-4.38057E3	-655.604	-7.91594	-52.3191	12.2007	1.31787	-5.47688	-4.17302
7667	Surface 5558	22885	9.665	-111.461	-20.4833	-4.37933E3	-659.926	-10.9121	-52.156	12.1937	1.78309	1.234	-4.10952
7668	Surface 5558	22891	9.665	-117.682	-20.4833	-4.37882E3	-665.486	-15.1237	-51.8279	12.1958	2.13485	2.47779	-3.98975
7669	Surface 5558	23101	9.665	-99.0201	-19.4	-4.11024E3	-601.207	3.07691	-51.0234	6.17229	0.916623	-10.3211	-8.75296
7670	Surface 5558	23109	9.665	-105.241	-19.4	-4.10716E3	-603.952	-7.176	-50.9106	6.19859	1.36253	-5.27095	-8.57618
7671	Surface 5558	23116	9.665	-111.461	-19.4	-4.10599E3	-607.835	-9.78865	-50.6353	6.26096	1.8542	0.968217	-8.44053
7672	Surface 5558	23122	9.665	-117.682	-19.4	-4.1055E3	-612.832	-13.8153	-50.1717	6.35563	2.22633	2.08806	-8.22405
7673	Surface 5559	21633	9.665	-90.0	-25.9	-5.43292E3	-934.563	1.69015	-65.3349	-9.49778	0.107607	4.70534E-3	2.45123
7674	Surface 5559	21638	9.665	-94.51	-25.9	-5.43276E3	-934.908	-1.28404	-65.4172	-9.48413	0.52008	-6.62049	2.422
7675	Surface 5559	21645	9.665	-99.0201	-25.9	-5.42996E3	-936.763	0.0833735	-65.6001	-9.44373	0.996704	-13.3574	2.44685
7676	Surface 5559	21990	9.665	-90.0	-24.8167	-5.25103E3	-876.408	1.82902	-63.2315	-5.80925	0.105115	-3.34174E-3	2.74479
7677	Surface 5559	21991	9.665	-94.51	-24.8167	-5.25072E3	-877.193	-1.5524	-63.2995	-5.79433	0.480682	-6.4162	2.71471
7678	Surface 5559	21995	9.665	-99.0201	-24.8167	-5.24783E3	-879.067	-0.198658	-63.4509	-5.76451	0.922629	-12.9341	2.74125
7679	Surface 5559	22208	9.665	-90.0	-23.7333	-5.06011E3	-819.123	1.74954	-60.7238	-0.883165	0.0899012	-0.0198503	4.68369
7680	Surface 5559	22212	9.665	-94.51	-23.7333	-5.05988E3	-819.807	-1.71591	-60.7812	-0.863216	0.448612	-6.20728	4.64559
7681	Surface 5559	22216	9.665	-99.0201	-23.7333	-5.05688E3	-821.609	-0.148598	-60.901	-0.842658	0.875348	-12.4906	4.67187
7682	Surface 5559	22429	9.665	-90.0	-22.65	-4.85647E3	-762.545	1.47755	-57.7234	5.62897	0.0621369	-0.0310547	5.71035
7683	Surface 5559	22431	9.665	-94.51	-22.65	-4.85629E3	-763.024	-1.82553	-57.7713	5.65121	0.4225	-5.97716	5.66837
7684	Surface 5559	22437	9.665	-99.0201	-22.65	-4.85326E3	-764.659	0.303655	-57.8607	5.66203	0.856059	-12.0125	5.69593
7685	Surface 5559	22648	9.665	-90.0	-21.5667	-4.63418E3	-706.398	1.12176	-54.6092	11.6117	0.024114	-0.0397685	3.69299
7686	Surface 5559	22652	9.665	-94.51	-21.5667	-4.63402E3	-706.778	-1.90036	-54.6479	11.6344	0.403866	-5.72164	3.64724
7687	Surface 5559	22655	9.665	-99.0201	-21.5667	-4.63102E3	-708.229	1.10426	-54.7063	11.6365	0.864602	-11.489	3.68447
7688	Surface 5559	22870	9.665	-90.0	-20.4833	-4.38694E3	-650.924	0.748444	-52.3009	12.1925	-0.01838	-0.037998	-4.30348
7689	Surface 5559	22871	9.665	-94.51	-20.4833	-4.38677E3	-651.251	-1.94363	-52.3297	12.2135	0.392038	-5.43768	-4.35709
7690	Surface 5559	22875	9.665	-99.0201	-20.4833	-4.38387E3	-652.54	2.12657	-52.3535	12.2139	0.892701	-10.9207	-4.30196
7691	Surface 5559	23092	9.665	-90.0	-19.4	-4.11314E3	-599.769	0.423207	-51.0204	6.14684	-0.0503161	-0.0136336	-8.76538
7692	Surface 5559	23094	9.665	-94.51	-19.4	-4.11296E3	-600.058	-1.93934	-51.0397	6.16174	0.383865	-5.12576	-8.82393
7693	Surface 5559	23101	9.665	-99.0201	-19.4	-4.11024E3	-601.207	3.07691	-51.0234	6.17229	0.916623	-10.3211	-8.75296
7694	Surface 5561	19087	9.665	-99.0201	-36.9	-7.12631E3	-1.64835E3	31.3716	-74.2954	-25.1218	3.22463	-17.3074	-1.23159
7695	Surface 5561	19099	9.665	-105.241	-36.9	-7.12942E3	-1.65185E3	44.493	-75.0922	-24.5099	5.14167	-8.49508	-1.2067
7696	Surface 5561	19105	9.665	-111.461	-36.9	-7.14172E3	-1.65651E3	62.3306	-76.3029	-23.5834	7.10305	2.5832	-1.26969
7697	Surface 5561	19112	9.665	-117.682	-36.9	-7.15983E3	-1.66136E3	77.8115	-77.9277	-22.4258	8.87469	5.09676	-1.29704
7698	Surface 5561	19441	9.665	-99.0201	-35.9	-6.97762E3	-1.56755E3	25.8108	-74.4287	-24.05	2.86324	-16.94	-1.2049
7699	Surface 5561	19445	9.665	-105.241	-35.9	-6.97988E3	-1.57152E3	35.0037	-75.1661	-23.5336	4.55437	-8.29991	-1.17266
7700	Surface 5561	19450	9.665	-111.461	-35.9	-6.99059E3	-1.57702E3	48.735	-76.2633	-22.729	6.29875	2.52442	-1.22387
7701	Surface 5561	19453	9.665	-117.682	-35.9	-7.00669E3	-1.58294E3	60.1947	-77.7051	-21.6961	7.88067	4.91547	-1.23433
7702	Surface 5561	19660	9.665	-99.0201	-34.9	-6.82766E3	-1.49169E3	20.992	-74.3728	-23.1908	2.55674	-16.5758	-1.19433
7703	Surface 5561	19666	9.665	-105.241	-34.9	-6.82921E3	-1.49606E3	26.7845	-75.0618	-22.7443	4.05024	-8.11115	-1.15752
7704	Surface 5561	19669	9.665	-111.461	-34.9	-6.83855E3	-1.50224E3	36.9694	-76.0621	-22.0316	5.59849	2.4617	-1.19891
7705	Surface 5561	19674	9.665	-117.682	-34.9	-6.85264E3	-1.50945E3	45.0856	-77.3385	-21.0968	7.00303	4.74145	-1.18896
7706	Surface 5561	19879	9.665	-99.0201	-33.9	-6.67636E3	-1.41976E3	16.7814	-74.145	-22.4917	2.29019	-16.2139	-1.14395
7707	Surface 5561	19885	9.665	-105.241	-33.9	-6.67728E3	-1.42445E3	19.6114	-74.7898	-22.0991	3.60871	-7.92916	-1.10176
7708	Surface 5561	19889	9.665	-111.461	-33.9	-6.68531E3	-1.43122E3	26.7582	-75.7	-21.4592	4.97929	2.38867	-1.12977
7709	Surface 5561	19893	9.665	-117.682	-33.9	-6.69756E3	-1.43962E3	32.0984	-76.823	-20.6024	6.21741	4.56103	-1.10565
7710	Surface 5561	20099	9.665	-99.0201	-32.9	-6.52384E3	-1.35131E3	13.1233	-73.7544	-21.882	2.05464	-15.8549	-1.03701
7711	Surface 5561	20106	9.665	-105.241	-32.9	-6.52416E3	-1.35626E3	13.405	-74.3546	-21.5321	3.21698	-7.75591	-0.989287
7712	Surface 5561	20109	9.665	-111.461	-32.9	-6.53099E3	-1.36351E3	17.9827	-75.1769	-20.9509	4.42595	2.30559	-1.00662
7713	Surface 5561	20113	9.665	-117.682	-32.9	-6.54156E3	-1.37274E3	21.0146	-76.1551	-20.1595	5.50959	4.38029	-0.977187
7714	Surface 5561	20320	9.665	-99.0201	-31.9	-6.3703E3	-1.28593E3	9.97555	-73.2031	-21.2761	1.84424	-15.4986	-0.850983
7715	Surface 5561	20325	9.665	-105.241	-31.9	-6.37009E3	-1.29105E3	8.10156	-73.7569	-20.9614	2.86632	-7.58963	-0.799626
7716	Surface 5561	20330	9.665	-111.461	-31.9	-6.3758E3	-1.29861E3	10.5335	-74.4919	-20.4304	3.92884	2.21681	-0.810723
7717	Surface 5561	20333	9.665	-117.682	-31.9	-6.38485E3	-1.30836E3	11.6531	-75.3328	-19.6992	4.87149	4.2024	-0.77892
7718	Surface 5561	20540	9.665	-99.0201	-30.9	-6.21602E3	-1.22321E3	7.29876	-72.4857	-20.5614	1.65549	-15.1441	-0.549146
7719	Surface 5561	20546	9.665	-105.241	-30.9	-6.21533E3	-1.2284E3	3.63428	-72.9912	-20.2779	2.55159	-7.428	-0.496117
7720	Surface 5561	20549	9.665	-111.461	-30.9	-6.22002E3	-1.23611E3	4.29788	-73.6394	-19.7927	3.48227	2.12481	-0.503659
7721	Surface 5561	20554	9.665	-117.682	-30.9	-6.22767E3	-1.24613E3	3.85107	-74.3495	-19.1191	4.29783	4.02815	-0.470992
7722	Surface 5561	20760	9.665	-99.0201	-29.9	-6.0612E3	-1.16278E3	5.05543	-71.5861	-19.5835	1.48658	-14.7905	-0.0810636
7723	Surface 5561	20766	9.665	-105.241	-29.9	-6.06008E3	-1.16795E3	-0.0629835	-72.0417	-19.329	2.26994	-7.26942	-0.0269619
7724	Surface 5561	20770	9.665	-111.461	-29.9	-6.06384E3	-1.17566E3	-0.827486	-72.6039	-18.8875	3.08275	2.03144	-0.032631
7725	Surface 5561	20774	9.665	-117.682	-29.9	-6.07021E3	-1.18572E3	-2.5336	-73.1895	-18.2702	3.78498	3.85875	-1.10409E-3
7726	Surface 5561	20981	9.665	-99.0201	-28.9	-5.90586E3	-1.10427E3	3.21679	-70.4755	-18.1385	1.33655	-14.4378	0.602961
7727	Surface 5561	20986	9.665	-105.241	-28.9	-5.90435E3	-1.10935E3	-3.04915	-70.8798	-17.9115	2.01966	-7.11261	0.658583
7728	Surface 5561	20990	9.665	-111.461	-28.9	-5.90725E3	-1.11694E3	-4.93546	-71.3574	-17.5129	2.72823	1.93873	0.652668
7729	Surface 5561	20995	9.665	-117.682	-28.9	-5.91245E3	-1.12686E3	-7.63028	-71.8251	-16.9524	3.33078	3.69584	0.680435
7730	Surface 5561	21199	9.665	-99.0201	-27.9	-5.74967E3	-1.04734E3	1.77551	-69.1139	-15.9907	1.20452	-14.0859	1.51801
7731	Surface 5561	21205	9.665	-105.241	-27.9	-5.74779E3	-1.05228E3	-5.37488	-69.466	-15.7905	1.79995	-6.95528	1.57393
7732	Surface 5561	21210	9.665	-111.461	-27.9	-5.7499E3	-1.05965E3	-8.11203	-69.8613	-15.4358	2.41812	1.8493	1.56456
7733	Surface 5561	21214	9.665	-117.682	-27.9	-5.75402E3	-1.06929E3	-11.5598	-70.2183	-14.9346	2.93471	3.54135	1.58554
7734	Surface 5561	21419	9.665	-99.0201	-26.9	-5.59166E3	-991.697	0.744814	-67.461	-12.9381	1.09055	-13.7294	2.58078
7735	Surface 5561	21426	9.665	-105.241	-26.9	-5.58944E3	-996.476	-7.09337	-67.7612	-12.7664	1.61167	-6.79252	2.63372
