	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
7413	Surface 5532	12263	9.665	-80.9799	-56.2982	-8.79715E3	-4.17587E3	-160.159	65.7894	63.3187	35.0352	5.4948	-33.8208
7414	Surface 5532	12268	9.665	-74.7592	-56.2982	-8.75677E3	-4.14471E3	-275.922	54.2081	42.7662	54.8091	-24.9948	-45.7422
7415	Surface 5532	12272	9.665	-68.5388	-56.2982	-8.72441E3	-4.09781E3	-451.179	18.8902	8.89567	71.0273	-75.5118	-63.6415
7416	Surface 5532	12277	9.665	-62.318	-56.2982	-8.72476E3	-4.03976E3	-690.487	-61.274	-38.4464	83.2479	-137.938	-85.1433
7417	Surface 5532	12999	9.665	-80.9799	-55.3965	-8.65902E3	-4.00473E3	-184.777	78.9542	20.3953	23.744	-1.54334	-25.387
7418	Surface 5532	13004	9.665	-74.7592	-55.3965	-8.64834E3	-3.94568E3	-304.376	62.9441	-6.19008	36.3397	-35.2659	-32.3439
7419	Surface 5532	13012	9.665	-68.5388	-55.3965	-8.66526E3	-3.8581E3	-463.421	22.0967	-48.3438	46.422	-87.0723	-40.8223
7420	Surface 5532	13020	9.665	-62.318	-55.3965	-8.73331E3	-3.74557E3	-655.841	-60.6165	-105.861	55.5419	-145.307	-45.7153
7421	Surface 5534	10412	9.665	-90.0	-57.7478	-9.10234E3	-4.38802E3	-8.61538	34.5733	153.588	1.46534	1.69513	-38.8178
7422	Surface 5534	10420	9.665	-85.49	-57.7478	-9.08764E3	-4.39315E3	-31.5836	35.1944	153.247	21.8295	9.1423	-37.6375
7423	Surface 5534	10430	9.665	-80.9799	-57.7478	-9.03081E3	-4.40197E3	-73.9616	34.9749	147.54	44.4327	20.0497	-31.8979
7424	Surface 5534	11077	9.665	-90.0	-57.2	-9.00012E3	-4.31812E3	-9.91168	46.1157	116.381	1.28692	1.52697	-34.3572
7425	Surface 5534	11082	9.665	-85.49	-57.2	-8.98782E3	-4.31693E3	-54.42	46.9385	114.862	21.2189	8.29438	-34.6287
7426	Surface 5534	11090	9.665	-80.9799	-57.2	-8.94205E3	-4.31533E3	-118.237	46.621	109.723	42.2129	14.0417	-36.3041
7427	Surface 5535	10430	9.665	-80.9799	-57.7478	-9.03081E3	-4.40197E3	-73.9616	34.9749	147.54	44.4327	20.0497	-31.8979
7428	Surface 5535	10438	9.665	-74.7592	-57.7478	-8.92596E3	-4.43209E3	-145.446	33.2174	143.262	70.6105	2.45231	-52.7222
7429	Surface 5535	10443	9.665	-68.5388	-57.7478	-8.77561E3	-4.48388E3	-289.034	11.7541	134.169	90.8333	-45.1764	-80.2922
7430	Surface 5535	10454	9.665	-62.318	-57.7478	-8.58644E3	-4.5523E3	-523.941	-49.7045	117.028	102.859	-107.356	-119.317
7431	Surface 5535	11090	9.665	-80.9799	-57.2	-8.94205E3	-4.31533E3	-118.237	46.621	109.723	42.2129	14.0417	-36.3041
7432	Surface 5535	11099	9.665	-74.7592	-57.2	-8.8614E3	-4.31663E3	-215.665	40.4264	97.3094	66.7485	-10.0374	-51.9549
7433	Surface 5535	11106	9.665	-68.5388	-57.2	-8.7577E3	-4.3203E3	-383.273	13.1055	76.2903	86.3369	-56.1491	-76.5987
7434	Surface 5535	11114	9.665	-62.318	-57.2	-8.64162E3	-4.32517E3	-636.893	-58.6675	44.8949	100.002	-119.086	-109.886
7435	Surface 5537	9737	9.665	-90.0	-58.2	-9.17843E3	-4.42904E3	-7.50465	26.641	183.419	1.61003	1.77046	-37.0967
7436	Surface 5537	9743	9.665	-85.49	-58.2	-9.16E3	-4.44195E3	-7.82567	26.2996	186.427	22.755	10.306	-33.8817
7437	Surface 5537	9752	9.665	-80.9799	-58.2	-9.09507E3	-4.45977E3	-24.6745	24.9736	181.229	45.6735	26.9385	-26.9041
7438	Surface 5537	10412	9.665	-90.0	-57.7478	-9.10234E3	-4.38802E3	-8.61538	34.5733	153.588	1.46534	1.69513	-38.8178
7439	Surface 5537	10420	9.665	-85.49	-57.7478	-9.08764E3	-4.39315E3	-31.5836	35.1944	153.247	21.8295	9.1423	-37.6375
7440	Surface 5537	10430	9.665	-80.9799	-57.7478	-9.03081E3	-4.40197E3	-73.9616	34.9749	147.54	44.4327	20.0497	-31.8979
7441	Surface 5538	9752	9.665	-80.9799	-58.2	-9.09507E3	-4.45977E3	-24.6745	24.9736	181.229	45.6735	26.9385	-26.9041
7442	Surface 5538	9760	9.665	-74.7592	-58.2	-8.97444E3	-4.51634E3	-64.1377	27.8451	186.132	70.1584	14.5281	-49.7773
7443	Surface 5538	9764	9.665	-68.5388	-58.2	-8.78613E3	-4.61233E3	-167.467	13.538	187.716	89.8424	-33.104	-74.7544
7444	Surface 5538	9772	9.665	-62.318	-58.2	-8.54337E3	-4.75214E3	-355.655	-38.2667	183.409	97.9057	-90.69	-115.332
7445	Surface 5538	10430	9.665	-80.9799	-57.7478	-9.03081E3	-4.40197E3	-73.9616	34.9749	147.54	44.4327	20.0497	-31.8979
7446	Surface 5538	10438	9.665	-74.7592	-57.7478	-8.92596E3	-4.43209E3	-145.446	33.2174	143.262	70.6105	2.45231	-52.7222
7447	Surface 5538	10443	9.665	-68.5388	-57.7478	-8.77561E3	-4.48388E3	-289.034	11.7541	134.169	90.8333	-45.1764	-80.2922
7448	Surface 5538	10454	9.665	-62.318	-57.7478	-8.58644E3	-4.5523E3	-523.941	-49.7045	117.028	102.859	-107.356	-119.317
7449	Surface 5540	8472	9.665	-80.9799	-59.9	-9.20182E3	-4.5012E3	170.639	-7.92255	243.688	38.3851	117.221	16.8437
7450	Surface 5540	9074	9.665	-85.0467	-59.3864	-9.28264E3	-4.49843E3	51.9399	-6.85189	227.779	19.6114	43.891	-13.4805
7451	Surface 5540	9150	9.665	-90.0	-59.2	-9.29064E3	-4.4641E3	-6.04677	-4.41962	228.917	1.93572	2.29698	-31.0099
7452	Surface 5540	9176	9.665	-80.9799	-59.05	-9.16321E3	-4.49767E3	54.3479	9.23692	228.181	45.6886	35.8931	-32.9245
7453	Surface 5540	9586	9.66494	-85.2683	-58.7932	-9.23769E3	-4.48786E3	23.4083	6.80829	207.608	25.5555	11.3508	-11.9065
7454	Surface 5540	9602	9.665	-90.0	-58.7	-9.24732E3	-4.45167E3	-6.6254	13.6132	210.107	1.75269	1.90841	-29.0908
7455	Surface 5540	9737	9.665	-90.0	-58.2	-9.17843E3	-4.42904E3	-7.50465	26.641	183.419	1.61003	1.77046	-37.0967
7456	Surface 5540	9743	9.665	-85.49	-58.2	-9.16E3	-4.44195E3	-7.82567	26.2996	186.427	22.755	10.306	-33.8817
7457	Surface 5540	9752	9.665	-80.9799	-58.2	-9.09507E3	-4.45977E3	-24.6745	24.9736	181.229	45.6735	26.9385	-26.9041
7458	Surface 5541	8472	9.665	-80.9799	-59.9	-9.20182E3	-4.5012E3	170.639	-7.92255	243.688	38.3851	117.221	16.8437
7459	Surface 5541	8482	9.665	-74.7592	-59.9	-9.06387E3	-4.63332E3	263.105	1.56785	258.656	54.6604	42.645	1.86615
7460	Surface 5541	8488	9.665	-68.5388	-59.9	-8.79047E3	-4.76823E3	365.0	4.27035	275.847	64.5267	1.78146	-6.1788
7461	Surface 5541	8495	9.665	-62.318	-59.9	-8.41869E3	-4.97234E3	455.446	-17.7871	290.463	71.6189	-42.3976	-8.35278
7462	Surface 5541	9176	9.665	-80.9799	-59.05	-9.16321E3	-4.49767E3	54.3479	9.23692	228.181	45.6886	35.8931	-32.9245
7463	Surface 5541	9181	9.665	-74.7592	-59.05	-9.03125E3	-4.58771E3	74.6264	14.0365	230.06	63.3348	29.2789	-34.593
7464	Surface 5541	9185	9.665	-68.5388	-59.05	-8.78012E3	-4.72176E3	54.0894	11.8163	244.682	81.4102	-16.2258	-52.6973
7465	Surface 5541	9189	9.665	-62.318	-59.05	-8.44624E3	-4.92767E3	-26.105	-22.1125	255.65	89.2641	-81.0671	-83.2188
7466	Surface 5541	9752	9.665	-80.9799	-58.2	-9.09507E3	-4.45977E3	-24.6745	24.9736	181.229	45.6735	26.9385	-26.9041
7467	Surface 5541	9760	9.665	-74.7592	-58.2	-8.97444E3	-4.51634E3	-64.1377	27.8451	186.132	70.1584	14.5281	-49.7773
7468	Surface 5541	9764	9.665	-68.5388	-58.2	-8.78613E3	-4.61233E3	-167.467	13.538	187.716	89.8424	-33.104	-74.7544
7469	Surface 5541	9772	9.665	-62.318	-58.2	-8.54337E3	-4.75214E3	-355.655	-38.2667	183.409	97.9057	-90.69	-115.332
7470	Surface 5543	26944	9.665	-99.0201	-4.6	-939.181	-131.411	-1.33255	-8.74304	5.98434	-0.085517	-2.38772	3.88708
7471	Surface 5543	26955	9.665	-105.241	-4.6	-937.592	-131.839	-5.59982	-8.64315	5.97029	-0.175143	-1.28046	3.90398
7472	Surface 5543	26960	9.665	-111.461	-4.6	-936.094	-132.355	-7.71804	-8.45499	5.95605	-0.241269	0.120792	3.89242
7473	Surface 5543	26965	9.665	-117.682	-4.6	-934.462	-132.979	-10.1132	-8.21583	5.93726	-0.31206	0.396398	3.88919
7474	Surface 5543	27297	9.665	-99.0201	-3.68	-865.157	-104.378	-0.426307	-7.38764	8.29106	-0.0679688	-2.21397	0.841509
7475	Surface 5543	27302	9.665	-105.241	-3.68	-863.593	-104.715	-4.51063	-7.28619	8.27855	-0.150725	-1.19601	0.863425
7476	Surface 5543	27306	9.665	-111.461	-3.68	-862.099	-105.062	-6.2366	-7.09729	8.26515	-0.207823	0.0949597	0.856319
7477	Surface 5543	27309	9.665	-117.682	-3.68	-860.459	-105.451	-8.33412	-6.85942	8.24817	-0.272974	0.347649	0.860137
7478	Surface 5543	27517	9.665	-99.0201	-2.76	-783.887	-78.5929	0.472953	-6.53182	7.65307	-0.0520371	-2.02249	-2.14864
7479	Surface 5543	27521	9.665	-105.241	-2.76	-782.369	-78.8885	-3.44604	-6.42715	7.64318	-0.128503	-1.10491	-2.12354
7480	Surface 5543	27526	9.665	-111.461	-2.76	-780.873	-79.0949	-4.79474	-6.23477	7.63203	-0.17847	0.0616179	-2.12846
7481	Surface 5543	27531	9.665	-117.682	-2.76	-779.199	-79.2789	-6.59174	-5.99381	7.62145	-0.2414	0.285967	-2.1179
7482	Surface 5543	27737	9.665	-99.0201	-1.84	-696.341	-52.7459	1.31748	-5.97351	5.15735	-0.0364114	-1.81326	-3.2069
7483	Surface 5543	27741	9.665	-105.241	-1.84	-694.919	-53.0507	-2.40751	-5.86443	5.14522	-0.107418	-1.00487	-3.18446
7484	Surface 5543	27746	9.665	-111.461	-1.84	-693.402	-53.0885	-3.31426	-5.66381	5.13636	-0.154012	0.0201406	-3.18603
7485	Surface 5543	27751	9.665	-117.682	-1.84	-691.659	-53.1189	-4.78118	-5.41425	5.13508	-0.219458	0.213648	-3.17055
7486	Surface 5543	27956	9.665	-99.0201	-0.92	-604.924	-26.5188	1.72201	-5.43142	2.36615	-0.011602	-1.57714	-2.81304
7487	Surface 5543	27962	9.665	-105.241	-0.92	-603.631	-26.7038	-1.30889	-5.30994	2.35451	-0.0760165	-0.907374	-2.77215
7488	Surface 5543	27966	9.665	-111.461	-0.92	-602.147	-26.6892	-1.73615	-5.09667	2.349	-0.114998	-0.0239174	-2.77136
7489	Surface 5543	27969	9.665	-117.682	-0.92	-600.15	-26.6699	-2.72212	-4.83349	2.35294	-0.175192	0.137658	-2.76807
7490	Surface 5543	28176	9.665	-99.0201	0.0	-512.817	-4.11732	1.66985	-4.56823	1.17796	6.73735E-3	-1.37715	-2.29878
7491	Surface 5543	28181	9.665	-105.241	0.0	-512.894	-4.41944	-0.67351	-4.45367	1.16693	-0.0483534	-0.658064	-2.2348
7492	Surface 5543	28185	9.665	-111.461	0.0	-510.639	-4.28967	-0.81791	-4.23009	1.16421	-0.0762151	0.194609	-2.23725
7493	Surface 5543	28190	9.665	-117.682	0.0	-507.933	-4.17714	-1.48001	-3.95603	1.16884	-0.127719	0.505992	-2.24701
7494	Surface 5544	26935	9.665	-90.0	-4.6	-940.467	-131.178	0.131981	-8.72907	6.00536	-5.01798E-3	0.0642663	3.9028
7495	Surface 5544	26937	9.665	-94.51	-4.6	-940.287	-131.229	-1.60885	-8.76264	5.99486	-0.0576806	-1.1523	3.88935
7496	Surface 5544	26944	9.665	-99.0201	-4.6	-939.181	-131.411	-1.33255	-8.74304	5.98434	-0.085517	-2.38772	3.88708
7497	Surface 5544	27288	9.665	-90.0	-3.68	-866.417	-104.173	0.102543	-7.37531	8.30938	-6.3707E-3	0.0639339	0.851489
7498	Surface 5544	27292	9.665	-94.51	-3.68	-866.239	-104.22	-1.28488	-7.40843	8.30015	-0.0509795	-1.06656	0.837926
7499	Surface 5544	27297	9.665	-99.0201	-3.68	-865.157	-104.378	-0.426307	-7.38764	8.29106	-0.0679688	-2.21397	0.841509
7500	Surface 5544	27509	9.665	-90.0	-2.76	-785.097	-78.3588	0.0726748	-6.52147	7.66801	-8.99471E-3	0.0630452	-2.14146
7501	Surface 5544	27511	9.665	-94.51	-2.76	-784.927	-78.4285	-0.961056	-6.55444	7.65997	-0.0456638	-0.972154	-2.15695
7502	Surface 5544	27517	9.665	-99.0201	-2.76	-783.887	-78.5929	0.472953	-6.53182	7.65307	-0.0520371	-2.02249	-2.14864
7503	Surface 5544	27729	9.665	-90.0	-1.84	-697.492	-52.5009	0.042866	-5.96598	5.173	-0.0134339	0.0614657	-3.19793
7504	Surface 5544	27732	9.665	-94.51	-1.84	-697.29	-52.5104	-0.672107	-5.99808	5.16472	-0.040363	-0.86484	-3.21734
7505	Surface 5544	27737	9.665	-99.0201	-1.84	-696.341	-52.7459	1.31748	-5.97351	5.15735	-0.0364114	-1.81326	-3.2069
7506	Surface 5544	27948	9.665	-90.0	-0.92	-605.584	-26.3466	0.0168812	-5.43005	2.37934	-0.0153646	0.059506	-2.82182
7507	Surface 5544	27952	9.665	-94.51	-0.92	-605.657	-26.3563	-0.434412	-5.46333	2.37232	-0.0299268	-0.754178	-2.83476
7508	Surface 5544	27956	9.665	-99.0201	-0.92	-604.924	-26.5188	1.72201	-5.43142	2.36615	-0.011602	-1.57714	-2.81304
7509	Surface 5544	28170	9.665	-90.0	0.0	-512.694	-3.93933	4.51066E-3	-4.56042	1.18862	-0.0171259	0.120501	-2.32632
7510	Surface 5544	28171	9.665	-94.51	0.0	-512.104	-3.83531	-0.333463	-4.59038	1.18458	-0.0232421	-0.590937	-2.33523
7511	Surface 5544	28176	9.665	-99.0201	0.0	-512.817	-4.11732	1.66985	-4.56823	1.17796	6.73735E-3	-1.37715	-2.29878
7512	Surface 5546	25711	9.665	-99.0201	-9.9	-1.38316E3	-286.609	-3.56992	-27.2813	-59.5937	-0.137329	-3.47449	29.3958
7513	Surface 5546	25719	9.665	-105.241	-9.9	-1.38176E3	-288.034	-11.7138	-27.173	-59.5824	-0.280741	-1.8393	29.4103
7514	Surface 5546	25723	9.665	-111.461	-9.9	-1.38013E3	-289.992	-16.1417	-26.9652	-59.5411	-0.383481	0.195489	29.3745
7515	Surface 5546	25729	9.665	-117.682	-9.9	-1.37828E3	-292.536	-20.9674	-26.6831	-59.4852	-0.494998	0.581963	29.3532
7516	Surface 5546	26061	9.665	-99.0201	-8.84	-1.26291E3	-255.02	-3.71049	-21.3188	-37.1472	-0.13995	-3.16986	22.6725
7517	Surface 5546	26065	9.665	-105.241	-8.84	-1.26142E3	-256.231	-10.5023	-21.2139	-37.1436	-0.271126	-1.68238	22.6828
7518	Surface 5546	26070	9.665	-111.461	-8.84	-1.25984E3	-257.871	-14.457	-21.0102	-37.1178	-0.371314	0.174384	22.6506
7519	Surface 5546	26074	9.665	-117.682	-8.84	-1.25808E3	-259.989	-18.6524	-20.7367	-37.0812	-0.475149	0.527655	22.6271
7520	Surface 5546	26281	9.665	-99.0201	-7.78	-1.17225E3	-224.258	-3.53539	-16.3117	-17.6631	-0.134902	-2.94406	14.1711
7521	Surface 5546	26285	9.665	-105.241	-7.78	-1.17069E3	-225.229	-9.256	-16.21	-17.6671	-0.25423	-1.5647	14.1791
7522	Surface 5546	26290	9.665	-111.461	-7.78	-1.16914E3	-226.525	-12.729	-16.0118	-17.6575	-0.34948	0.164049	14.1522
7523	Surface 5546	26293	9.665	-117.682	-7.78	-1.16743E3	-228.184	-16.3501	-15.749	-17.6424	-0.445753	0.495166	14.1305
7524	Surface 5546	26500	9.665	-99.0201	-6.72	-1.09376E3	-193.371	-2.98308	-12.999	-5.90074	-0.121969	-2.75418	8.10248
7525	Surface 5546	26505	9.665	-105.241	-6.72	-1.09216E3	-194.126	-8.02102	-12.8991	-5.91035	-0.23095	-1.46561	8.1117
7526	Surface 5546	26510	9.665	-111.461	-6.72	-1.09063E3	-195.119	-11.0258	-12.7058	-5.91327	-0.31826	0.154782	8.08993
7527	Surface 5546	26514	9.665	-117.682	-6.72	-1.08896E3	-196.378	-14.1769	-12.4531	-5.91585	-0.406467	0.468671	8.07259
7528	Surface 5546	26720	9.665	-99.0201	-5.66	-1.01777E3	-162.213	-2.21449	-10.6527	1.20272	-0.10471	-2.57353	5.37034
7529	Surface 5546	26725	9.665	-105.241	-5.66	-1.01617E3	-162.782	-6.79193	-10.5532	1.18966	-0.203669	-1.37313	5.38275
7530	Surface 5546	26729	9.665	-111.461	-5.66	-1.01465E3	-163.513	-9.34145	-10.3635	1.17864	-0.280751	0.14141	5.36605
7531	Surface 5546	26734	9.665	-117.682	-5.66	-1.01301E3	-164.427	-12.0882	-10.119	1.16442	-0.36008	0.437846	5.35523
7532	Surface 5546	26944	9.665	-99.0201	-4.6	-939.181	-131.411	-1.33255	-8.74304	5.98434	-0.085517	-2.38772	3.88708
7533	Surface 5546	26955	9.665	-105.241	-4.6	-937.592	-131.839	-5.59982	-8.64315	5.97029	-0.175143	-1.28046	3.90398
7534	Surface 5546	26960	9.665	-111.461	-4.6	-936.094	-132.355	-7.71804	-8.45499	5.95605	-0.241269	0.120792	3.89242
7535	Surface 5546	26965	9.665	-117.682	-4.6	-934.462	-132.979	-10.1132	-8.21583	5.93726	-0.31206	0.396398	3.88919
7536	Surface 5547	25700	9.665	-90.0	-9.9	-1.38427E3	-285.86	0.262818	-27.2697	-59.582	-7.47057E-3	0.0600027	29.4402
7537	Surface 5547	25702	9.665	-94.51	-9.9	-1.38405E3	-285.999	-3.37534	-27.3037	-59.5887	-0.0944341	-1.68407	29.4132
7538	Surface 5547	25711	9.665	-99.0201	-9.9	-1.38316E3	-286.609	-3.56992	-27.2813	-59.5937	-0.137329	-3.47449	29.3958
7539	Surface 5547	26054	9.665	-90.0	-8.84	-1.26411E3	-254.377	0.241493	-21.3046	-37.1315	-6.30494E-3	0.0613006	22.7101
7540	Surface 5547	26055	9.665	-94.51	-8.84	-1.2639E3	-254.5	-3.03359	-21.3389	-37.1403	-0.0897874	-1.53453	22.6899
7541	Surface 5547	26061	9.665	-99.0201	-8.84	-1.26291E3	-255.02	-3.71049	-21.3188	-37.1472	-0.13995	-3.16986	22.6725
7542	Surface 5547	26273	9.665	-90.0	-7.78	-1.17352E3	-223.737	0.217127	-16.2959	-17.6443	-5.32409E-3	0.062456	14.2026
7543	Surface 5547	26275	9.665	-94.51	-7.78	-1.17333E3	-223.841	-2.67681	-16.3302	-17.6544	-0.0830225	-1.42484	14.1871
7544	Surface 5547	26281	9.665	-99.0201	-7.78	-1.17225E3	-224.258	-3.53539	-16.3117	-17.6631	-0.134902	-2.94406	14.1711
7545	Surface 5547	26494	9.665	-90.0	-6.72	-1.09507E3	-192.968	0.190632	-12.9831	-5.87982	-4.68429E-3	0.063402	8.12861
7546	Surface 5547	26496	9.665	-94.51	-6.72	-1.09487E3	-193.05	-2.31993	-13.0173	-5.8907	-0.0748903	-1.33223	8.11505
7547	Surface 5547	26500	9.665	-99.0201	-6.72	-1.09376E3	-193.371	-2.98308	-12.999	-5.90074	-0.121969	-2.75418	8.10248
7548	Surface 5547	26713	9.665	-90.0	-5.66	-1.01907E3	-161.91	0.16196	-10.6376	1.22446	-4.5055E-3	0.0640339	5.39139
7549	Surface 5547	26716	9.665	-94.51	-5.66	-1.01889E3	-161.974	-1.96088	-10.6715	1.21341	-0.0661848	-1.24377	5.37816
7550	Surface 5547	26720	9.665	-99.0201	-5.66	-1.01777E3	-162.213	-2.21449	-10.6527	1.20272	-0.10471	-2.57353	5.37034
7551	Surface 5547	26935	9.665	-90.0	-4.6	-940.467	-131.178	0.131981	-8.72907	6.00536	-5.01798E-3	0.0642663	3.9028
7552	Surface 5547	26937	9.665	-94.51	-4.6	-940.287	-131.229	-1.60885	-8.76264	5.99486	-0.0576806	-1.1523	3.88935
7553	Surface 5547	26944	9.665	-99.0201	-4.6	-939.181	-131.411	-1.33255	-8.74304	5.98434	-0.085517	-2.38772	3.88708
7554	Surface 5549	25351	9.665	-99.0201	-10.3	-1.44053E3	-297.805	-2.76565	-31.6617	-77.9913	-0.121497	-3.62483	25.4171
7555	Surface 5549	25363	9.665	-105.241	-10.3	-1.43918E3	-299.407	-12.3467	-31.5505	-77.9726	-0.278707	-1.91567	25.4431
7556	Surface 5549	25367	9.665	-111.461	-10.3	-1.43755E3	-301.665	-17.0053	-31.3406	-77.9192	-0.381715	0.207423	25.4051
7557	Surface 5549	25377	9.665	-117.682	-10.3	-1.4357E3	-304.608	-22.3361	-31.055	-77.8498	-0.499211	0.611499	25.386
7558	Surface 5549	25711	9.665	-99.0201	-9.9	-1.38316E3	-286.609	-3.56992	-27.2813	-59.5937	-0.137329	-3.47449	29.3958
7559	Surface 5549	25719	9.665	-105.241	-9.9	-1.38176E3	-288.034	-11.7138	-27.173	-59.5824	-0.280741	-1.8393	29.4103
7560	Surface 5549	25723	9.665	-111.461	-9.9	-1.38013E3	-289.992	-16.1417	-26.9652	-59.5411	-0.383481	0.195489	29.3745
7561	Surface 5549	25729	9.665	-117.682	-9.9	-1.37828E3	-292.536	-20.9674	-26.6831	-59.4852	-0.494998	0.581963	29.3532
7562	Surface 5550	25341	9.665	-90.0	-10.3	-1.44159E3	-296.979	0.272762	-31.6525	-77.9838	-8.34754E-3	0.0595706	25.4636
7563	Surface 5550	25347	9.665	-94.51	-10.3	-1.44137E3	-297.134	-3.56362	-31.6862	-77.9888	-0.094236	-1.75786	25.4287
7564	Surface 5550	25351	9.665	-99.0201	-10.3	-1.44053E3	-297.805	-2.76565	-31.6617	-77.9913	-0.121497	-3.62483	25.4171
7565	Surface 5550	25700	9.665	-90.0	-9.9	-1.38427E3	-285.86	0.262818	-27.2697	-59.582	-7.47057E-3	0.0600027	29.4402
7566	Surface 5550	25702	9.665	-94.51	-9.9	-1.38405E3	-285.999	-3.37534	-27.3037	-59.5887	-0.0944341	-1.68407	29.4132
7567	Surface 5550	25711	9.665	-99.0201	-9.9	-1.38316E3	-286.609	-3.56992	-27.2813	-59.5937	-0.137329	-3.47449	29.3958
7568	Surface 5552	24555	9.665	-99.0201	-13.4	-2.28555E3	-378.035	0.534839	-33.4049	-34.3777	-0.0384812	-5.71447	-55.0537
7569	Surface 5552	24567	9.665	-105.241	-13.4	-2.28335E3	-380.638	-16.2431	-33.3317	-34.3569	-0.263669	-2.94128	-54.9446
7570	Surface 5552	24573	9.665	-111.461	-13.4	-2.28162E3	-384.324	-22.2655	-33.1483	-34.2988	-0.374284	0.496164	-54.967
7571	Surface 5552	24577	9.665	-117.682	-13.4	-2.27993E3	-389.084	-30.2362	-32.8641	-34.2171	-0.530753	1.13951	-54.9581
7572	Surface 5552	24909	9.665	-99.0201	-12.3667	-1.9235E3	-351.544	-0.137829	-37.557	-77.5969	-0.0595136	-4.83619	-29.4619
7573	Surface 5552	24913	9.665	-105.241	-12.3667	-1.92182E3	-353.754	-14.9115	-37.4595	-77.5685	-0.26677	-2.51617	-29.3797
7574	Surface 5552	24917	9.665	-111.461	-12.3667	-1.92009E3	-356.898	-20.4643	-37.2597	-77.5011	-0.374419	0.359683	-29.411
7575	Surface 5552	24922	9.665	-117.682	-12.3667	-1.91824E3	-360.98	-27.635	-36.9706	-77.4137	-0.519198	0.902604	-29.4149
7576	Surface 5552	25127	9.665	-99.0201	-11.3333	-1.64022E3	-325.199	-1.60808	-36.4318	-89.513	-0.0952238	-4.13145	6.49822
7577	Surface 5552	25133	9.665	-105.241	-11.3333	-1.63882E3	-327.061	-13.572	-36.3226	-89.4871	-0.275388	-2.16886	6.54717
7578	Surface 5552	25138	9.665	-111.461	-11.3333	-1.63713E3	-329.705	-18.6661	-36.1143	-89.4233	-0.38036	0.263706	6.51002
7579	Surface 5552	25141	9.665	-117.682	-11.3333	-1.63523E3	-333.15	-24.8547	-35.8251	-89.3419	-0.51036	0.726214	6.49644
7580	Surface 5552	25351	9.665	-99.0201	-10.3	-1.44053E3	-297.805	-2.76565	-31.6617	-77.9913	-0.121497	-3.62483	25.4171
7581	Surface 5552	25363	9.665	-105.241	-10.3	-1.43918E3	-299.407	-12.3467	-31.5505	-77.9726	-0.278707	-1.91567	25.4431
7582	Surface 5552	25367	9.665	-111.461	-10.3	-1.43755E3	-301.665	-17.0053	-31.3406	-77.9192	-0.381715	0.207423	25.4051
7583	Surface 5552	25377	9.665	-117.682	-10.3	-1.4357E3	-304.608	-22.3361	-31.055	-77.8498	-0.499211	0.611499	25.386
7584	Surface 5553	24547	9.665	-90.0	-13.4	-2.28752E3	-376.66	0.321654	-33.3591	-34.3668	-0.0160631	0.0560376	-55.0233
7585	Surface 5553	24550	9.665	-94.51	-13.4	-2.28724E3	-376.952	-4.75198	-33.4009	-34.3753	-0.0904592	-2.80083	-55.0854
7586	Surface 5553	24555	9.665	-99.0201	-13.4	-2.28555E3	-378.035	0.534839	-33.4049	-34.3777	-0.0384812	-5.71447	-55.0537
7587	Surface 5553	24901	9.665	-90.0	-12.3667	-1.92492E3	-350.398	0.30655	-37.535	-77.5938	-0.0126312	0.0571092	-29.4242
7588	Surface 5553	24904	9.665	-94.51	-12.3667	-1.92467E3	-350.628	-4.34638	-37.5719	-77.5983	-0.0905277	-2.36211	-29.48
7589	Surface 5553	24909	9.665	-99.0201	-12.3667	-1.9235E3	-351.544	-0.137829	-37.557	-77.5969	-0.0595136	-4.83619	-29.4619
7590	Surface 5553	25121	9.665	-90.0	-11.3333	-1.64134E3	-324.242	0.290057	-36.421	-89.5095	-0.0100935	0.0582851	6.54341
7591	Surface 5553	25124	9.665	-94.51	-11.3333	-1.6411E3	-324.425	-3.9337	-36.4553	-89.5136	-0.0935727	-2.00938	6.49811
7592	Surface 5553	25127	9.665	-99.0201	-11.3333	-1.64022E3	-325.199	-1.60808	-36.4318	-89.513	-0.0952238	-4.13145	6.49822
7593	Surface 5553	25341	9.665	-90.0	-10.3	-1.44159E3	-296.979	0.272762	-31.6525	-77.9838	-8.34754E-3	0.0595706	25.4636
7594	Surface 5553	25347	9.665	-94.51	-10.3	-1.44137E3	-297.134	-3.56362	-31.6862	-77.9888	-0.094236	-1.75786	25.4287
7595	Surface 5553	25351	9.665	-99.0201	-10.3	-1.44053E3	-297.805	-2.76565	-31.6617	-77.9913	-0.121497	-3.62483	25.4171
7596	Surface 5555	23101	9.665	-99.0201	-19.4	-4.09543E3	-543.068	-5.86748	-48.2594	3.07768	-0.151408	-10.2643	-2.35574
7597	Surface 5555	23109	9.665	-105.241	-19.4	-4.09317E3	-548.206	-20.6829	-48.2918	3.23438	-0.354848	-5.22528	-2.40773
