	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
5370	Surface 5342	2638	9.665	156.815	-67.2	-9.09662E3	-2.4155E3	1.14463E3	-42.874	303.435	-79.5791	34.8191	8.09624
5371	Surface 5342	2650	9.665	155.788	-67.2	-9.01722E3	-2.5439E3	1.09392E3	-31.9982	326.292	-75.5619	36.7375	41.3533
5372	Surface 5343	129	9.665	159.181	-78.2	-978.03	-593.317	187.05	-18.674	-18.2549	15.4676	36.6381	-23.2093
5373	Surface 5343	134	9.665	156.815	-78.2	-993.197	-610.062	214.835	-16.8089	-18.6228	16.852	37.466	-23.9705
5374	Surface 5343	350	9.665	159.181	-77.2	-983.391	-584.223	183.797	-24.5202	-38.9801	20.1085	-2.54371	-44.736
5375	Surface 5343	354	9.665	156.815	-77.2	-986.246	-605.008	213.374	-21.8339	-39.3999	21.3334	-4.70925	-44.9965
5376	Surface 5343	570	9.665	159.181	-76.2	-1.00796E3	-613.496	185.424	-41.0204	-100.383	25.73	-5.16017	-83.418
5377	Surface 5343	576	9.665	156.815	-76.2	-1.00149E3	-645.36	216.084	-37.0698	-100.691	27.1028	-7.34863	-82.9015
5378	Surface 5343	789	9.665	159.181	-75.2	-1.10529E3	-739.817	208.36	-64.3505	-194.497	28.3544	-9.87671	-107.889
5379	Surface 5343	795	9.665	156.815	-75.2	-1.09278E3	-783.571	241.915	-58.9832	-194.184	29.7411	-12.4454	-106.979
5380	Surface 5343	1008	9.665	159.181	-74.2	-1.35933E3	-961.318	248.366	-91.6261	-299.828	30.064	-15.0815	-102.869
5381	Surface 5343	1014	9.665	156.815	-74.2	-1.34147E3	-1.01868E3	286.997	-84.6186	-298.514	31.4836	-18.3508	-101.698
5382	Surface 5343	1228	9.665	159.181	-73.2	-1.86479E3	-1.26558E3	303.886	-116.179	-378.152	30.251	-20.4397	-50.9063
5383	Surface 5343	1235	9.665	156.815	-73.2	-1.84182E3	-1.3399E3	349.578	-107.347	-375.443	31.6535	-25.0723	-49.5092
5384	Surface 5343	1448	9.665	159.181	-72.2	-2.6894E3	-1.60125E3	375.943	-130.539	-388.982	28.1249	-25.9025	34.4572
5385	Surface 5343	1455	9.665	156.815	-72.2	-2.66098E3	-1.69713E3	429.324	-119.761	-384.31	29.3841	-32.7434	36.1071
5386	Surface 5343	1669	9.665	159.181	-71.2	-3.82295E3	-1.88619E3	467.784	-131.703	-319.699	22.3894	-31.6687	110.706
5387	Surface 5343	1675	9.665	156.815	-71.2	-3.78806E3	-2.01007E3	527.303	-118.964	-312.187	23.2631	-41.5693	112.6
5388	Surface 5343	1890	9.665	159.181	-70.2	-5.17951E3	-2.0737E3	584.595	-120.917	-187.304	11.1429	-38.002	163.16
5389	Surface 5343	1896	9.665	156.815	-70.2	-5.1363E3	-2.2342E3	646.476	-106.671	-175.779	11.0846	-51.3518	164.849
5390	Surface 5343	2109	9.665	159.181	-69.2	-6.63203E3	-2.16113E3	732.903	-98.2199	-9.70548	-8.4035	-44.0837	206.686
5391	Surface 5343	2115	9.665	156.815	-69.2	-6.57838E3	-2.36956E3	791.558	-83.1074	6.56469	-10.024	-59.6699	206.826
5392	Surface 5343	2330	9.665	159.181	-68.2	-8.02849E3	-2.15989E3	920.315	-62.5527	190.947	-30.9745	-48.7213	214.538
5393	Surface 5343	2336	9.665	156.815	-68.2	-7.96245E3	-2.43021E3	967.662	-49.8719	213.919	-33.8134	-66.1432	214.186
5394	Surface 5343	2627	9.665	159.181	-67.2	-9.17195E3	-2.06396E3	1.10018E3	-56.7836	289.019	-74.9385	39.1082	31.3071
5395	Surface 5343	2638	9.665	156.815	-67.2	-9.09662E3	-2.4155E3	1.14463E3	-42.874	303.435	-79.5791	34.8191	8.09624
5396	Surface 5351	3756	9.665	156.815	-65.7	-10.3455E3	-1.90984E3	2.21806E3	44.9124	170.34	51.4448	-68.3918	-103.636
5397	Surface 5351	3773	9.665	155.788	-65.7	-10.2599E3	-2.06069E3	2.16165E3	39.1396	173.927	37.9638	-68.0475	-39.2661
5398	Surface 5351	4726	9.665	156.815	-64.2	-12.6868E3	-1.52535E3	3.67603E3	-96.7168	-17.9613	-13.1584	214.47	-65.2318
5399	Surface 5351	4746	9.665	155.788	-64.2	-12.3827E3	-1.60769E3	3.73728E3	-97.4033	-26.7076	-25.8232	131.952	-8.45554
5400	Surface 5352	3707	9.665	159.181	-65.7	-10.4079E3	-1.56135E3	2.17274E3	50.288	160.962	39.3608	-65.5345	-57.1186
5401	Surface 5352	3756	9.665	156.815	-65.7	-10.3455E3	-1.90984E3	2.21806E3	44.9124	170.34	51.4448	-68.3918	-103.636
5402	Surface 5352	4246	9.665	159.181	-64.3089	-12.9583E3	-1.49284E3	3.02148E3	-92.917	-16.1821	-113.21	260.534	26.5331
5403	Surface 5352	4726	9.665	156.815	-64.2	-12.6868E3	-1.52535E3	3.67603E3	-96.7168	-17.9613	-13.1584	214.47	-65.2318
5404	Surface 5354	12803	9.665	155.788	-55.6536	-15.0386E3	-1.70778E3	-4.77171E3	-18.2703	-5.2319	-25.4859	832.308	251.692
5405	Surface 5354	12837	9.665	156.815	-55.6	-15.2416E3	-1.421E3	-4.43987E3	13.721	-13.1472	-30.1945	783.202	269.798
5406	Surface 5354	12887	9.665	155.788	-55.5251	-14.2855E3	-1.64432E3	-4.54197E3	-27.7292	16.2582	4.60789	566.218	232.45
5407	Surface 5354	12906	9.665	156.815	-55.4982	-14.5983E3	-1.41472E3	-4.33025E3	14.7483	5.45895	-5.55079	592.168	288.932
5408	Surface 5354	13587	9.665	156.815	-55.3965	-14.1913E3	-1.7502E3	-3.47685E3	-10.2958	-12.1231	81.5531	468.251	77.7633
5409	Surface 5354	13606	9.665	155.788	-55.3965	-13.7502E3	-1.88656E3	-3.47398E3	-63.1544	-3.42147	86.2718	381.636	32.2655
5410	Surface 5355	12837	9.665	156.815	-55.6	-15.2416E3	-1.421E3	-4.43987E3	13.721	-13.1472	-30.1945	783.202	269.798
5411	Surface 5355	12906	9.665	156.815	-55.4982	-14.5983E3	-1.41472E3	-4.33025E3	14.7483	5.45895	-5.55079	592.168	288.932
5412	Surface 5355	12927	9.665	159.181	-55.4911	-14.9898E3	-949.911	-3.54486E3	33.9519	-13.85	-16.8281	542.981	124.639
5413	Surface 5355	12953	9.665	159.181	-55.4438	-14.6423E3	-920.105	-3.53954E3	43.715	-7.7615	-5.86463	454.356	136.613
5414	Surface 5355	13547	9.665	159.181	-55.3965	-14.4032E3	-1.25353E3	-3.03676E3	36.9847	-35.6334	65.3871	416.804	-38.933
5415	Surface 5355	13587	9.665	156.815	-55.3965	-14.1913E3	-1.7502E3	-3.47685E3	-10.2958	-12.1231	81.5531	468.251	77.7633
5416	Surface 5357	27045	9.665	-156.815	-4.6	-896.966	-138.27	-2.86969	-2.19396	6.59521	1.26496	-2.66366	3.971
5417	Surface 5357	27058	9.665	-159.181	-4.6	-896.718	-138.458	-4.13266	-1.65247	6.68356	1.18344	-0.384541	4.00906
5418	Surface 5357	27360	9.665	-156.815	-3.68	-822.595	-108.698	-2.22076	-0.646036	8.86617	1.3148	-2.63022	0.954589
5419	Surface 5357	27365	9.665	-159.181	-3.68	-822.306	-108.814	-3.65888	-0.0795648	8.94658	1.22867	-0.518937	0.985067
5420	Surface 5357	27580	9.665	-156.815	-2.76	-740.679	-80.9094	-1.4774	0.421563	8.18767	1.39256	-2.57303	-2.03709
5421	Surface 5357	27586	9.665	-159.181	-2.76	-740.366	-80.9658	-3.10342	1.01232	8.25417	1.30051	-0.65031	-2.01689
5422	Surface 5357	27799	9.665	-156.815	-1.84	-652.167	-53.483	-0.650454	1.2109	5.60431	1.51251	-2.48947	-3.1452
5423	Surface 5357	27807	9.665	-159.181	-1.84	-651.776	-53.5049	-2.41971	1.82651	5.6456	1.4126	-0.770761	-3.14096
5424	Surface 5357	28019	9.665	-156.815	-0.92	-558.889	-26.5416	0.357393	1.99217	2.64319	1.37216	-2.38733	-2.86827
5425	Surface 5357	28026	9.665	-159.181	-0.92	-558.465	-26.5608	-1.70052	2.63528	2.65555	1.28536	-0.86862	-2.87676
5426	Surface 5357	28241	9.665	-156.815	0.0	-461.323	-3.28888	0.977734	2.99278	1.34963	1.23855	-6.40019	-2.43244
5427	Surface 5357	28245	9.665	-159.181	0.0	-460.845	-3.29676	-1.35815	3.63677	1.34675	1.15626	-4.9	-2.44401
5428	Surface 5358	27038	9.665	-155.08	-4.6	-897.317	-138.136	-2.67298	-2.65835	6.51739	1.31313	-3.34061	3.90953
5429	Surface 5358	27045	9.665	-156.815	-4.6	-896.966	-138.27	-2.86969	-2.19396	6.59521	1.26496	-2.66366	3.971
5430	Surface 5358	27353	9.665	-155.08	-3.68	-822.97	-108.621	-1.97422	-1.13056	8.79441	1.36591	-3.26487	0.896846
5431	Surface 5358	27360	9.665	-156.815	-3.68	-822.595	-108.698	-2.22076	-0.646036	8.86617	1.3148	-2.63022	0.954589
5432	Surface 5358	27574	9.665	-155.08	-2.76	-741.091	-80.9235	-1.16592	-0.0837062	8.12711	1.44753	-3.157	-2.08859
5433	Surface 5358	27580	9.665	-156.815	-2.76	-740.679	-80.9094	-1.4774	0.421563	8.18767	1.39256	-2.57303	-2.03709
5434	Surface 5358	27795	9.665	-155.08	-1.84	-652.461	-53.5295	-0.312438	0.686573	5.56185	1.57414	-3.01832	-3.19017
5435	Surface 5358	27799	9.665	-156.815	-1.84	-652.167	-53.483	-0.650454	1.2109	5.60431	1.51251	-2.48947	-3.1452
5436	Surface 5358	28014	9.665	-155.08	-0.92	-559.84	-26.667	0.873917	1.4445	2.62736	1.4219	-2.87299	-2.89808
5437	Surface 5358	28019	9.665	-156.815	-0.92	-558.889	-26.5416	0.357393	1.99217	2.64319	1.37216	-2.38733	-2.86827
5438	Surface 5358	28235	9.665	-155.08	0.0	-460.551	-3.02594	1.8389	2.43722	1.35123	1.30257	-6.97289	-2.45118
5439	Surface 5358	28241	9.665	-156.815	0.0	-461.323	-3.28888	0.977734	2.99278	1.34963	1.23855	-6.40019	-2.43244
5440	Surface 5360	25811	9.665	-156.815	-9.9	-1.33912E3	-314.922	-4.49027	-21.7194	-58.5309	1.24008	-2.84623	29.4503
5441	Surface 5360	25821	9.665	-159.181	-9.9	-1.33898E3	-315.582	-6.63538	-21.3117	-58.4313	1.14959	0.439708	29.4964
5442	Surface 5360	26123	9.665	-156.815	-8.84	-1.21982E3	-278.63	-4.37334	-15.5372	-36.1546	1.21975	-2.76809	22.6713
5443	Surface 5360	26130	9.665	-159.181	-8.84	-1.21967E3	-279.197	-5.96766	-15.1039	-36.0571	1.13201	0.244831	22.7173
5444	Surface 5360	26343	9.665	-156.815	-7.78	-1.12973E3	-242.746	-4.22908	-10.336	-16.7882	1.21075	-2.7269	14.1525
5445	Surface 5360	26351	9.665	-159.181	-7.78	-1.12957E3	-243.208	-5.45335	-9.87713	-16.6929	1.1269	0.0804703	14.1985
5446	Surface 5360	26564	9.665	-156.815	-6.72	-1.05155E3	-207.361	-3.90666	-6.83967	-5.1425	1.21471	-2.70435	8.10226
5447	Surface 5360	26571	9.665	-159.181	-6.72	-1.05137E3	-207.724	-5.02138	-6.35432	-5.0486	1.13371	-0.074267	8.14739
5448	Surface 5360	26784	9.665	-156.815	-5.66	-975.657	-172.306	-3.44709	-4.30617	1.86968	1.23185	-2.68655	5.41009
5449	Surface 5360	26791	9.665	-159.181	-5.66	-975.446	-172.575	-4.59222	-3.79321	1.96172	1.15179	-0.228418	5.4528
5450	Surface 5360	27045	9.665	-156.815	-4.6	-896.966	-138.27	-2.86969	-2.19396	6.59521	1.26496	-2.66366	3.971
5451	Surface 5360	27058	9.665	-159.181	-4.6	-896.718	-138.458	-4.13266	-1.65247	6.68356	1.18344	-0.384541	4.00906
5452	Surface 5361	25803	9.665	-155.08	-9.9	-1.33934E3	-314.364	-4.16193	-22.081	-58.6089	1.29153	-3.79574	29.3564
5453	Surface 5361	25811	9.665	-156.815	-9.9	-1.33912E3	-314.922	-4.49027	-21.7194	-58.5309	1.24008	-2.84623	29.4503
5454	Surface 5361	26118	9.665	-155.08	-8.84	-1.22005E3	-278.165	-4.15029	-15.9181	-36.2357	1.27065	-3.64872	22.5916
5455	Surface 5361	26123	9.665	-156.815	-8.84	-1.21982E3	-278.63	-4.37334	-15.5372	-36.1546	1.21975	-2.76809	22.6713
5456	Surface 5361	26337	9.665	-155.08	-7.78	-1.13001E3	-242.379	-4.07856	-10.7363	-16.8697	1.26042	-3.55215	14.0825
5457	Surface 5361	26343	9.665	-156.815	-7.78	-1.12973E3	-242.746	-4.22908	-10.336	-16.7882	1.21075	-2.7269	14.1525
5458	Surface 5361	26557	9.665	-155.08	-6.72	-1.05186E3	-207.078	-3.76739	-7.26011	-5.22429	1.26272	-3.48059	8.03687
5459	Surface 5361	26564	9.665	-156.815	-6.72	-1.05155E3	-207.361	-3.90666	-6.83967	-5.1425	1.21471	-2.70435	8.10226
5460	Surface 5361	26777	9.665	-155.08	-5.66	-975.983	-172.101	-3.28894	-4.74807	1.78888	1.27918	-3.41476	5.34666
5461	Surface 5361	26784	9.665	-156.815	-5.66	-975.657	-172.306	-3.44709	-4.30617	1.86968	1.23185	-2.68655	5.41009
5462	Surface 5361	27038	9.665	-155.08	-4.6	-897.317	-138.136	-2.67298	-2.65835	6.51739	1.31313	-3.34061	3.90953
5463	Surface 5361	27045	9.665	-156.815	-4.6	-896.966	-138.27	-2.86969	-2.19396	6.59521	1.26496	-2.66366	3.971
5464	Surface 5363	25454	9.665	-156.815	-10.3	-1.39656E3	-330.51	-4.02205	-26.1892	-76.8989	1.26171	-2.8937	25.537
5465	Surface 5363	25464	9.665	-159.181	-10.3	-1.39643E3	-331.25	-7.01381	-25.7905	-76.7941	1.16703	0.522996	25.5838
5466	Surface 5363	25811	9.665	-156.815	-9.9	-1.33912E3	-314.922	-4.49027	-21.7194	-58.5309	1.24008	-2.84623	29.4503
5467	Surface 5363	25821	9.665	-159.181	-9.9	-1.33898E3	-315.582	-6.63538	-21.3117	-58.4313	1.14959	0.439708	29.4964
5468	Surface 5364	25447	9.665	-155.08	-10.3	-1.39672E3	-329.865	-3.48349	-26.5445	-76.9779	1.31159	-3.87618	25.4257
5469	Surface 5364	25454	9.665	-156.815	-10.3	-1.39656E3	-330.51	-4.02205	-26.1892	-76.8989	1.26171	-2.8937	25.537
5470	Surface 5364	25803	9.665	-155.08	-9.9	-1.33934E3	-314.364	-4.16193	-22.081	-58.6089	1.29153	-3.79574	29.3564
5471	Surface 5364	25811	9.665	-156.815	-9.9	-1.33912E3	-314.922	-4.49027	-21.7194	-58.5309	1.24008	-2.84623	29.4503
5472	Surface 5366	24657	9.665	-156.815	-13.4	-2.24281E3	-430.994	-2.87817	-28.8547	-34.0136	1.46972	-3.74716	-54.4202
5473	Surface 5366	24669	9.665	-159.181	-13.4	-2.2427E3	-432.078	-9.95689	-28.5358	-33.8937	1.36797	1.71726	-54.3656
5474	Surface 5366	24972	9.665	-156.815	-12.3667	-1.87926E3	-396.869	-3.13163	-32.6522	-76.8096	1.37923	-3.36359	-29.0488
5475	Surface 5366	24979	9.665	-159.181	-12.3667	-1.87913E3	-397.829	-9.13703	-32.3057	-76.6951	1.2801	1.21024	-28.9969
5476	Surface 5366	25191	9.665	-156.815	-11.3333	-1.59561E3	-363.43	-3.68265	-31.2237	-88.5018	1.30858	-3.0775	6.7321
5477	Surface 5366	25199	9.665	-159.181	-11.3333	-1.59548E3	-364.269	-8.03558	-30.8507	-88.3928	1.21141	0.813408	6.78078
5478	Surface 5366	25454	9.665	-156.815	-10.3	-1.39656E3	-330.51	-4.02205	-26.1892	-76.8989	1.26171	-2.8937	25.537
5479	Surface 5366	25464	9.665	-159.181	-10.3	-1.39643E3	-331.25	-7.01381	-25.7905	-76.7941	1.16703	0.522996	25.5838
5480	Surface 5367	24647	9.665	-155.08	-13.4	-2.24319E3	-430.118	-1.35869	-29.1483	-34.1108	1.50823	-5.28324	-54.6043
5481	Surface 5367	24657	9.665	-156.815	-13.4	-2.24281E3	-430.994	-2.87817	-28.8547	-34.0136	1.46972	-3.74716	-54.4202
5482	Surface 5367	24965	9.665	-155.08	-12.3667	-1.8795E3	-396.047	-1.86645	-32.9683	-76.8964	1.42029	-4.66021	-29.2138
5483	Surface 5367	24972	9.665	-156.815	-12.3667	-1.87926E3	-396.869	-3.13163	-32.6522	-76.8096	1.37923	-3.36359	-29.0488
5484	Surface 5367	25187	9.665	-155.08	-11.3333	-1.59579E3	-362.693	-2.81769	-31.56	-88.5835	1.35517	-4.19119	6.59531
5485	Surface 5367	25191	9.665	-156.815	-11.3333	-1.59561E3	-363.43	-3.68265	-31.2237	-88.5018	1.30858	-3.0775	6.7321
5486	Surface 5367	25447	9.665	-155.08	-10.3	-1.39672E3	-329.865	-3.48349	-26.5445	-76.9779	1.31159	-3.87618	25.4257
5487	Surface 5367	25454	9.665	-156.815	-10.3	-1.39656E3	-330.51	-4.02205	-26.1892	-76.8989	1.26171	-2.8937	25.537
5488	Surface 5369	23204	9.665	-156.815	-19.4	-4.10397E3	-651.046	-8.86347	-45.6172	7.17229	2.13715	-5.21741	-6.4477
5489	Surface 5369	23215	9.665	-159.181	-19.4	-4.10337E3	-653.062	-13.3872	-45.5159	7.1756	2.00689	4.72348	-6.28497
5490	Surface 5369	23516	9.665	-156.815	-18.4	-3.84089E3	-608.333	-7.17607	-42.3783	5.28164	2.13765	-5.19035	3.28025
5491	Surface 5369	23522	9.665	-159.181	-18.4	-3.84042E3	-610.149	-11.9437	-42.2298	5.3538	2.00079	4.13131	3.4261
5492	Surface 5369	23737	9.665	-156.815	-17.4	-3.57252E3	-571.394	-5.87484	-37.0307	13.5876	2.02401	-5.0572	13.7084
5493	Surface 5369	23741	9.665	-159.181	-17.4	-3.57219E3	-573.038	-10.9098	-36.8394	13.705	1.89207	3.62717	13.8104
5494	Surface 5369	23955	9.665	-156.815	-16.4	-3.28817E3	-534.704	-4.81466	-30.5864	26.4782	1.86819	-4.82945	12.429
5495	Surface 5369	23962	9.665	-159.181	-16.4	-3.28794E3	-536.193	-10.3657	-30.3583	26.611	1.74265	3.17628	12.5039
5496	Surface 5369	24176	9.665	-156.815	-15.4	-2.97384E3	-498.664	-3.90316	-25.4555	31.0654	1.71382	-4.52466	-2.92699
5497	Surface 5369	24181	9.665	-159.181	-15.4	-2.97369E3	-500.009	-10.2101	-25.1946	31.1976	1.59634	2.72724	-2.86589
5498	Surface 5369	24396	9.665	-156.815	-14.4	-2.62169E3	-464.256	-3.17422	-24.6891	11.6148	1.58008	-4.1565	-35.6594
5499	Surface 5369	24401	9.665	-159.181	-14.4	-2.62157E3	-465.467	-10.2136	-24.3983	11.7408	1.47135	2.24241	-35.6031
5500	Surface 5369	24657	9.665	-156.815	-13.4	-2.24281E3	-430.994	-2.87817	-28.8547	-34.0136	1.46972	-3.74716	-54.4202
5501	Surface 5369	24669	9.665	-159.181	-13.4	-2.2427E3	-432.078	-9.95689	-28.5358	-33.8937	1.36797	1.71726	-54.3656
5502	Surface 5370	23193	9.665	-155.08	-19.4	-4.10512E3	-649.463	-8.08753	-45.7443	7.16149	2.20254	-7.95706	-6.68919
5503	Surface 5370	23204	9.665	-156.815	-19.4	-4.10397E3	-651.046	-8.86347	-45.6172	7.17229	2.13715	-5.21741	-6.4477
5504	Surface 5370	23511	9.665	-155.08	-18.4	-3.84188E3	-606.901	-6.31938	-42.5417	5.21742	2.20756	-7.76936	3.05325
5505	Surface 5370	23516	9.665	-156.815	-18.4	-3.84089E3	-608.333	-7.17607	-42.3783	5.28164	2.13765	-5.19035	3.28025
5506	Surface 5370	23729	9.665	-155.08	-17.4	-3.57338E3	-570.107	-4.93872	-37.2268	13.4856	2.09025	-7.47133	13.5093
5507	Surface 5370	23737	9.665	-156.815	-17.4	-3.57252E3	-571.394	-5.87484	-37.0307	13.5876	2.02401	-5.0572	13.7084
5508	Surface 5370	23950	9.665	-155.08	-16.4	-3.28893E3	-533.559	-3.73693	-30.8109	26.3625	1.9286	-7.06327	12.2408
5509	Surface 5370	23955	9.665	-156.815	-16.4	-3.28817E3	-534.704	-4.81466	-30.5864	26.4782	1.86819	-4.82945	12.429
5510	Surface 5370	24171	9.665	-155.08	-15.4	-2.97451E3	-497.645	-2.61866	-25.7046	30.949	1.76604	-6.55707	-3.1161
5511	Surface 5370	24176	9.665	-156.815	-15.4	-2.97384E3	-498.664	-3.90316	-25.4555	31.0654	1.71382	-4.52466	-2.92699
5512	Surface 5370	24389	9.665	-155.08	-14.4	-2.62223E3	-463.326	-1.68368	-24.9614	11.5055	1.62346	-5.95831	-35.8506
5513	Surface 5370	24396	9.665	-156.815	-14.4	-2.62169E3	-464.256	-3.17422	-24.6891	11.6148	1.58008	-4.1565	-35.6594
5514	Surface 5370	24647	9.665	-155.08	-13.4	-2.24319E3	-430.118	-1.35869	-29.1483	-34.1108	1.50823	-5.28324	-54.6043
5515	Surface 5370	24657	9.665	-156.815	-13.4	-2.24281E3	-430.994	-2.87817	-28.8547	-34.0136	1.46972	-3.74716	-54.4202
5516	Surface 5372	21749	9.665	-156.815	-25.9	-5.45486E3	-1.02484E3	-17.0476	-67.0303	-5.2805	2.13274	-6.37906	2.4561
5517	Surface 5372	21755	9.665	-159.181	-25.9	-5.45531E3	-1.02835E3	-19.7516	-67.1833	-5.13398	1.97522	6.71437	2.56122
5518	Surface 5372	22059	9.665	-156.815	-24.8167	-5.26305E3	-961.061	-17.5428	-63.6925	-2.59002	1.87809	-6.2181	2.54455
5519	Surface 5372	22065	9.665	-159.181	-24.8167	-5.26313E3	-964.338	-20.2984	-63.796	-2.48974	1.73812	6.43806	2.64075
5520	Surface 5372	22281	9.665	-156.815	-23.7333	-5.06366E3	-896.986	-17.0552	-60.0832	1.22348	1.73942	-6.00704	4.35471
5521	Surface 5372	22285	9.665	-159.181	-23.7333	-5.06342E3	-900.007	-19.9527	-60.145	1.27135	1.61137	6.18715	4.44036
5522	Surface 5372	22501	9.665	-156.815	-22.65	-4.85324E3	-833.269	-15.6468	-56.0491	6.61914	1.72688	-5.76154	5.42911
5523	Surface 5372	22506	9.665	-159.181	-22.65	-4.85276E3	-836.028	-18.8132	-56.074	6.61426	1.60491	5.94221	5.50847
5524	Surface 5372	22719	9.665	-156.815	-21.5667	-4.62632E3	-770.186	-13.5638	-51.8781	11.7315	1.83097	-5.50908	3.83081
5525	Surface 5372	22725	9.665	-159.181	-21.5667	-4.62568E3	-772.685	-17.1414	-51.8664	11.6867	1.70971	5.66461	3.91865
5526	Surface 5372	22941	9.665	-156.815	-20.4833	-4.37703E3	-708.132	-11.154	-48.3517	12.2147	2.00272	-5.30645	-3.08717
5527	Surface 5372	22947	9.665	-159.181	-20.4833	-4.37635E3	-710.38	-15.2426	-48.2987	12.1681	1.88017	5.28303	-2.96197
5528	Surface 5372	23204	9.665	-156.815	-19.4	-4.10397E3	-651.046	-8.86347	-45.6172	7.17229	2.13715	-5.21741	-6.4477
5529	Surface 5372	23215	9.665	-159.181	-19.4	-4.10337E3	-653.062	-13.3872	-45.5159	7.1756	2.00689	4.72348	-6.28497
5530	Surface 5373	21738	9.665	-155.08	-25.9	-5.45533E3	-1.02207E3	-16.7471	-66.9535	-5.40457	2.21659	-9.95535	2.28278
5531	Surface 5373	21749	9.665	-156.815	-25.9	-5.45486E3	-1.02484E3	-17.0476	-67.0303	-5.2805	2.13274	-6.37906	2.4561
5532	Surface 5373	22053	9.665	-155.08	-24.8167	-5.2638E3	-958.479	-17.2681	-63.6579	-2.67926	1.94894	-9.69442	2.37592
5533	Surface 5373	22059	9.665	-156.815	-24.8167	-5.26305E3	-961.061	-17.5428	-63.6925	-2.59002	1.87809	-6.2181	2.54455
5534	Surface 5373	22275	9.665	-155.08	-23.7333	-5.06464E3	-894.612	-16.7637	-60.0826	1.17396	1.80186	-9.36269	4.19009
5535	Surface 5373	22281	9.665	-156.815	-23.7333	-5.06366E3	-896.986	-17.0552	-60.0832	1.22348	1.73942	-6.00704	4.35471
5536	Surface 5373	22494	9.665	-155.08	-22.65	-4.85441E3	-831.109	-15.2873	-56.0781	6.60939	1.78536	-8.98672	5.26317
5537	Surface 5373	22501	9.665	-156.815	-22.65	-4.85324E3	-833.269	-15.6468	-56.0491	6.61914	1.72688	-5.76154	5.42911
5538	Surface 5373	22714	9.665	-155.08	-21.5667	-4.6276E3	-768.235	-13.0838	-51.9358	11.7515	1.88946	-8.5915	3.64976
5539	Surface 5373	22719	9.665	-156.815	-21.5667	-4.62632E3	-770.186	-13.5638	-51.8781	11.7315	1.83097	-5.50908	3.83081
5540	Surface 5373	22933	9.665	-155.08	-20.4833	-4.37829E3	-706.377	-10.5179	-48.4422	12.2378	2.06271	-8.23393	-3.30252
5541	Surface 5373	22941	9.665	-156.815	-20.4833	-4.37703E3	-708.132	-11.154	-48.3517	12.2147	2.00272	-5.30645	-3.08717
5542	Surface 5373	23193	9.665	-155.08	-19.4	-4.10512E3	-649.463	-8.08753	-45.7443	7.16149	2.20254	-7.95706	-6.68919
5543	Surface 5373	23204	9.665	-156.815	-19.4	-4.10397E3	-651.046	-8.86347	-45.6172	7.17229	2.13715	-5.21741	-6.4477
5544	Surface 5375	19190	9.665	-156.815	-36.9	-7.35125E3	-1.64335E3	98.1294	-103.081	-15.4576	10.3781	-4.63235	2.7672
5545	Surface 5375	19203	9.665	-159.181	-36.9	-7.35968E3	-1.64017E3	89.4464	-104.774	-15.1975	9.71046	12.7073	2.58091
5546	Surface 5375	19504	9.665	-156.815	-35.9	-7.17318E3	-1.59412E3	74.954	-99.0361	-14.5098	9.28459	-5.19917	2.22832
5547	Surface 5375	19511	9.665	-159.181	-35.9	-7.18039E3	-1.59321E3	67.4285	-100.47	-14.2003	8.68771	11.756	2.11173
5548	Surface 5375	19725	9.665	-156.815	-34.9	-6.99703E3	-1.54266E3	55.4958	-95.2458	-13.8496	8.22503	-5.65829	1.69008
5549	Surface 5375	19730	9.665	-159.181	-34.9	-7.00309E3	-1.54339E3	48.9245	-96.4484	-13.5121	7.69459	10.9107	1.62645
5550	Surface 5375	19943	9.665	-156.815	-33.9	-6.82214E3	-1.48929E3	39.1282	-91.6859	-13.4522	7.21906	-6.00652	1.24637
5551	Surface 5375	19951	9.665	-159.181	-33.9	-6.82724E3	-1.49118E3	33.3893	-92.6872	-13.1055	6.75098	10.174	1.22524
5552	Surface 5375	20164	9.665	-156.815	-32.9	-6.64837E3	-1.43429E3	25.4453	-88.3276	-13.2371	6.28506	-6.25966	0.915336
5553	Surface 5375	20171	9.665	-159.181	-32.9	-6.65263E3	-1.437E3	20.4296	-89.1552	-12.8956	5.87398	9.5337	0.930409
5554	Surface 5375	20385	9.665	-156.815	-31.9	-6.47574E3	-1.37794E3	14.1296	-85.1393	-13.1042	5.43342	-6.43477	0.717932
5555	Surface 5375	20389	9.665	-159.181	-31.9	-6.47925E3	-1.38122E3	9.72702	-85.8176	-12.7774	5.07393	8.97319	0.763007
5556	Surface 5375	20603	9.665	-156.815	-30.9	-6.3043E3	-1.32052E3	4.91053	-82.0838	-12.9252	4.66843	-6.54407	0.687636
5557	Surface 5375	20610	9.665	-159.181	-30.9	-6.30715E3	-1.32415E3	1.01848	-82.6346	-12.6196	4.35519	8.47973	0.756576
