	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
6135	Surface 5445	16903	9.665	-123.479	-47.2333	-8.02734E3	-2.73137E3	507.157	-64.376	44.8605	52.0026	6.90754	-17.3947
6136	Surface 5445	16907	9.665	-129.275	-47.2333	-8.07497E3	-2.64896E3	573.217	-81.3917	54.8934	49.704	6.64576	-12.52
6137	Surface 5445	16912	9.665	-135.072	-47.2333	-8.13037E3	-2.53495E3	629.449	-98.397	61.9128	41.9199	35.6973	-7.53673
6138	Surface 5445	16916	9.665	-140.868	-47.2333	-8.17975E3	-2.37588E3	662.415	-111.146	64.1859	33.1727	39.4602	-13.4418
6139	Surface 5445	17119	9.665	-117.682	-46.2	-7.86394E3	-2.64221E3	388.292	-55.5572	18.1866	38.3166	4.92853	-20.5015
6140	Surface 5445	17124	9.665	-123.479	-46.2	-7.91216E3	-2.59039E3	458.33	-66.2947	27.2969	40.6704	4.2041	-18.8211
6141	Surface 5445	17127	9.665	-129.275	-46.2	-7.96458E3	-2.51738E3	518.584	-78.3222	35.652	39.4447	3.88467	-17.0296
6142	Surface 5445	17131	9.665	-135.072	-46.2	-8.02525E3	-2.41715E3	567.946	-90.9979	41.5141	34.8211	32.9445	-15.0314
6143	Surface 5445	17135	9.665	-140.868	-46.2	-8.07976E3	-2.28052E3	590.53	-101.117	44.1515	30.0584	37.0363	-22.2053
6144	Surface 5445	17337	9.665	-117.682	-45.1667	-7.7225E3	-2.50024E3	343.584	-60.3609	3.39496	29.7943	4.33686	-16.5759
6145	Surface 5445	17343	9.665	-123.479	-45.1667	-7.77059E3	-2.45605E3	406.725	-68.1745	10.461	31.8874	3.50963	-16.1756
6146	Surface 5445	17348	9.665	-129.275	-45.1667	-7.82355E3	-2.39309E3	460.229	-77.239	16.7334	31.6115	3.15864	-15.7148
6147	Surface 5445	17351	9.665	-135.072	-45.1667	-7.88483E3	-2.30753E3	502.796	-87.4084	21.0772	29.1669	31.775	-14.9191
6148	Surface 5445	17357	9.665	-140.868	-45.1667	-7.94043E3	-2.19276E3	517.264	-95.9779	23.3568	26.8828	35.7143	-22.0258
6149	Surface 5445	17558	9.665	-117.682	-44.1333	-7.56815E3	-2.36647E3	300.215	-63.6806	-7.78537	23.4212	4.43606	-12.129
6150	Surface 5445	17564	9.665	-123.479	-44.1333	-7.61394E3	-2.3294E3	355.889	-69.6537	-2.64968	25.4447	3.58136	-12.1982
6151	Surface 5445	17568	9.665	-129.275	-44.1333	-7.66474E3	-2.27641E3	402.36	-76.9037	1.78435	25.8831	3.15865	-12.1752
6152	Surface 5445	17572	9.665	-135.072	-44.1333	-7.72358E3	-2.20519E3	438.418	-85.4962	4.79379	24.8783	31.0894	-11.7518
6153	Surface 5445	17577	9.665	-140.868	-44.1333	-7.77764E3	-2.11074E3	446.631	-93.0415	6.53609	24.085	34.7028	-18.1381
6154	Surface 5445	17777	9.665	-117.682	-43.1	-7.40813E3	-2.24123E3	259.721	-65.8555	-15.0761	18.8308	4.71489	-8.27022
6155	Surface 5445	17784	9.665	-123.479	-43.1	-7.45048E3	-2.21076E3	307.922	-70.6492	-11.4631	20.8423	3.82417	-8.42519
6156	Surface 5445	17787	9.665	-129.275	-43.1	-7.49764E3	-2.16726E3	347.527	-76.7186	-8.41209	21.7645	3.28522	-8.44704
6157	Surface 5445	17792	9.665	-135.072	-43.1	-7.55231E3	-2.10941E3	377.55	-84.2046	-6.38219	21.6726	30.4175	-8.04217
6158	Surface 5445	17797	9.665	-140.868	-43.1	-7.60331E3	-2.03325E3	380.966	-90.955	-5.07916	21.7407	33.6438	-13.4908
6159	Surface 5445	17999	9.665	-117.682	-42.0667	-7.24674E3	-2.12442E3	222.769	-67.2157	-19.1402	15.5662	4.95402	-5.40808
6160	Surface 5445	18004	9.665	-123.479	-42.0667	-7.28524E3	-2.10003E3	263.859	-71.2235	-16.6073	17.5605	3.99833	-5.50146
6161	Surface 5445	18007	9.665	-129.275	-42.0667	-7.32811E3	-2.06529E3	297.05	-76.4592	-14.4917	18.7753	3.31246	-5.43234
6162	Surface 5445	18012	9.665	-135.072	-42.0667	-7.37785E3	-2.0195E3	321.642	-83.0743	-13.085	19.2331	29.6062	-4.93705
6163	Surface 5445	18016	9.665	-140.868	-42.0667	-7.42504E3	-1.95946E3	321.355	-89.1289	-12.0477	19.7621	32.4424	-9.45157
6164	Surface 5445	18217	9.665	-117.682	-41.0333	-7.08599E3	-2.0156E3	189.501	-68.0296	-20.9333	13.2208	5.08603	-3.5278
6165	Surface 5445	18223	9.665	-123.479	-41.0333	-7.12063E3	-1.99678E3	224.043	-71.4829	-19.1103	15.1679	4.04094	-3.52714
6166	Surface 5445	18227	9.665	-129.275	-41.0333	-7.15911E3	-1.96993E3	251.427	-76.0759	-17.5727	16.5283	3.19444	-3.35178
6167	Surface 5445	18231	9.665	-135.072	-41.0333	-7.20374E3	-1.9348E3	271.26	-81.9434	-16.5079	17.2899	28.6501	-2.76799
6168	Surface 5445	18237	9.665	-140.868	-41.0333	-7.24689E3	-1.8887E3	268.086	-87.3477	-15.5802	18.0289	31.1186	-6.45076
6169	Surface 5445	18437	9.665	-117.682	-40.0	-6.9264E3	-1.9142E3	159.789	-68.4865	-21.3426	11.4823	5.11118	-2.42165
6170	Surface 5445	18443	9.665	-123.479	-40.0	-6.95738E3	-1.90045E3	188.426	-71.5206	-19.9571	13.3473	3.96452	-2.33933
6171	Surface 5445	18447	9.665	-129.275	-40.0	-6.99164E3	-1.88055E3	210.658	-75.5804	-18.7487	14.7465	2.95929	-2.08907
6172	Surface 5445	18452	9.665	-135.072	-40.0	-7.03133E3	-1.85459E3	226.429	-80.7732	-17.8365	15.6482	27.5969	-1.45695
6173	Surface 5445	18457	9.665	-140.868	-40.0	-7.0705E3	-1.82041E3	221.002	-85.558	-16.9133	16.4425	29.7302	-4.44028
6174	Surface 5445	18659	9.665	-117.682	-38.9667	-6.76769E3	-1.8195E3	133.39	-68.703	-21.0396	10.1326	5.05558	-1.83945
6175	Surface 5445	18664	9.665	-123.479	-38.9667	-6.79529E3	-1.81054E3	156.767	-71.3975	-19.9087	11.8854	3.80358	-1.69988
6176	Surface 5445	18668	9.665	-129.275	-38.9667	-6.82561E3	-1.79639E3	174.478	-74.9909	-18.8738	13.2495	2.6509	-1.41311
6177	Surface 5445	18671	9.665	-135.072	-38.9667	-6.86075E3	-1.77815E3	186.881	-79.5613	-18.0023	14.1849	26.5022	-0.769022
6178	Surface 5445	18675	9.665	-140.868	-38.9667	-6.89614E3	-1.75405E3	179.737	-83.7586	-17.0328	14.9423	28.3388	-3.18648
6179	Surface 5445	18878	9.665	-117.682	-37.9333	-6.60927E3	-1.73052E3	110.065	-68.7388	-20.4544	9.03172	4.95054	-1.55712
6180	Surface 5445	18884	9.665	-123.479	-37.9333	-6.63379E3	-1.72598E3	128.768	-71.1426	-19.4726	10.6479	3.59166	-1.40447
6181	Surface 5445	18887	9.665	-129.275	-37.9333	-6.66049E3	-1.71653E3	142.5	-74.3134	-18.5152	11.9272	2.30242	-1.092
6182	Surface 5445	18891	9.665	-135.072	-37.9333	-6.69148E3	-1.70486E3	152.217	-78.3062	-17.628	12.8318	25.4096	-0.460053
6183	Surface 5445	18896	9.665	-140.868	-37.9333	-6.72337E3	-1.68907E3	143.841	-81.9548	-16.6021	13.5047	26.9996	-2.42758
6184	Surface 5445	19112	9.665	-117.682	-36.9	-6.4507E3	-1.64666E3	89.6921	-68.6143	-19.8047	8.09599	4.79831	-1.38049
6185	Surface 5445	19121	9.665	-123.479	-36.9	-6.47237E3	-1.6444E3	104.291	-70.7619	-18.9105	9.559	3.35419	-1.25312
6186	Surface 5445	19125	9.665	-129.275	-36.9	-6.4957E3	-1.64037E3	114.557	-73.5388	-17.9815	10.7217	1.95792	-0.914973
6187	Surface 5445	19132	9.665	-135.072	-36.9	-6.52266E3	-1.63458E3	122.199	-76.9934	-17.0641	11.5621	24.3469	-0.322509
6188	Surface 5445	19140	9.665	-140.868	-36.9	-6.55127E3	-1.62519E3	112.885	-80.1352	-15.9875	12.1306	25.7255	-1.92203
6189	Surface 5447	13059	9.665	-140.868	-55.3965	-9.32748E3	-3.47331E3	2.28428E3	-622.819	-288.499	-164.388	-7.83374	-262.79
6190	Surface 5447	13068	9.665	-142.018	-55.3965	-9.448E3	-3.52124E3	3.0431E3	-550.396	-258.709	-107.155	-381.823	-262.099
6191	Surface 5447	14200	9.665	-140.868	-54.3977	-8.74365E3	-2.95395E3	1.63048E3	-668.921	-349.566	-182.504	274.517	-78.5367
6192	Surface 5447	14206	9.665	-142.018	-54.3977	-8.8656E3	-2.94034E3	2.15317E3	-643.809	-339.601	-174.21	-181.944	-88.5717
6193	Surface 5447	14742	9.665	-140.868	-53.3988	-8.5033E3	-2.93072E3	958.569	-658.237	-466.609	-175.165	401.915	-189.92
6194	Surface 5447	14747	9.665	-142.018	-53.3988	-8.37862E3	-2.72691E3	1.41207E3	-673.153	-483.199	-180.739	-65.8767	-196.136
6195	Surface 5447	15357	9.665	-140.868	-52.4	-8.15348E3	-3.09928E3	727.038	-593.737	-511.638	-78.5408	571.85	199.674
6196	Surface 5447	15368	9.665	-142.018	-52.4	-8.03468E3	-2.91176E3	989.22	-644.381	-546.545	-116.48	88.3597	241.714
6197	Surface 5448	13015	9.665	-117.682	-55.3965	-8.37407E3	-3.71085E3	571.032	-92.0163	-97.4016	-62.2009	130.772	-29.4289
6198	Surface 5448	13032	9.665	-123.479	-55.3965	-8.52518E3	-3.63545E3	789.389	-216.112	-153.654	-82.8128	182.356	-22.3363
6199	Surface 5448	13040	9.665	-129.275	-55.3965	-8.78072E3	-3.57436E3	1.05956E3	-383.662	-212.619	-121.833	220.922	4.08674
6200	Surface 5448	13048	9.665	-135.072	-55.3965	-9.17449E3	-3.55952E3	1.45018E3	-543.852	-261.825	-184.638	200.101	5.74376
6201	Surface 5448	13059	9.665	-140.868	-55.3965	-9.32748E3	-3.47331E3	2.28428E3	-622.819	-288.499	-164.388	-7.83374	-262.79
6202	Surface 5448	14166	9.665	-117.682	-54.3977	-8.27946E3	-3.48121E3	473.505	-74.7225	-119.203	-33.012	121.462	7.33024
6203	Surface 5448	14179	9.665	-123.479	-54.3977	-8.43658E3	-3.38037E3	603.558	-180.06	-176.198	-54.1613	158.535	26.378
6204	Surface 5448	14185	9.665	-129.275	-54.3977	-8.68006E3	-3.28816E3	743.76	-319.043	-238.762	-97.0347	178.259	58.6454
6205	Surface 5448	14193	9.665	-135.072	-54.3977	-8.9789E3	-3.19969E3	936.67	-496.349	-302.19	-160.821	237.119	68.1047
6206	Surface 5448	14200	9.665	-140.868	-54.3977	-8.74365E3	-2.95395E3	1.63048E3	-668.921	-349.566	-182.504	274.517	-78.5367
6207	Surface 5448	14710	9.665	-117.682	-53.3988	-8.15586E3	-3.33796E3	383.692	-54.1518	-109.617	-3.19612	106.193	33.3069
6208	Surface 5448	14722	9.665	-123.479	-53.3988	-8.26978E3	-3.23487E3	447.861	-136.411	-167.35	-22.1807	130.836	44.5985
6209	Surface 5448	14728	9.665	-129.275	-53.3988	-8.4249E3	-3.1386E3	497.695	-240.162	-237.544	-62.8929	164.17	54.5138
6210	Surface 5448	14736	9.665	-135.072	-53.3988	-8.60184E3	-3.06006E3	556.586	-423.56	-339.3	-129.129	340.157	20.2762
6211	Surface 5448	14742	9.665	-140.868	-53.3988	-8.5033E3	-2.93072E3	958.569	-658.237	-466.609	-175.165	401.915	-189.92
6212	Surface 5448	15316	9.665	-117.682	-52.4	-8.07618E3	-3.38388E3	441.666	-33.0808	-70.1723	29.5412	93.8057	60.1809
6213	Surface 5448	15329	9.665	-123.479	-52.4	-8.13026E3	-3.27246E3	488.273	-96.662	-127.193	19.6024	121.321	78.1895
6214	Surface 5448	15338	9.665	-129.275	-52.4	-8.18355E3	-3.17109E3	512.862	-174.532	-204.816	-1.80117	167.093	88.6805
6215	Surface 5448	15348	9.665	-135.072	-52.4	-8.2005E3	-3.10143E3	539.806	-341.206	-331.602	-28.4613	421.913	100.752
6216	Surface 5448	15357	9.665	-140.868	-52.4	-8.15348E3	-3.09928E3	727.038	-593.737	-511.638	-78.5408	571.85	199.674
6217	Surface 5450	11780	9.665	140.868	-57.2	-7.55031E3	-5.2516E3	-3.65328E3	-179.803	99.9975	111.54	850.862	-133.638
6218	Surface 5450	11794	9.665	135.072	-57.2	-7.90306E3	-4.62713E3	-2.07321E3	-388.728	39.5909	102.273	348.317	-418.229
6219	Surface 5450	11804	9.665	129.275	-57.2	-8.14523E3	-4.50448E3	-1.27465E3	-342.787	-12.2674	110.134	-203.618	-255.302
6220	Surface 5450	11813	9.665	123.479	-57.2	-8.24107E3	-4.35642E3	-671.474	-128.533	-11.6911	103.065	-142.826	-201.174
6221	Surface 5450	11826	9.665	117.682	-57.2	-8.43195E3	-4.1839E3	-199.572	-18.7465	-24.594	103.41	-31.2213	-162.888
6222	Surface 5450	12324	9.665	140.868	-56.2982	-8.84927E3	-4.50687E3	-3.25885E3	-355.084	-120.053	101.464	385.937	-545.045
6223	Surface 5450	12332	9.665	135.072	-56.2982	-8.91902E3	-4.16707E3	-1.91457E3	-465.993	-157.555	180.723	31.4831	-177.494
6224	Surface 5450	12339	9.665	129.275	-56.2982	-8.68692E3	-4.01426E3	-1.20353E3	-358.29	-168.988	134.391	-245.684	-138.692
6225	Surface 5450	12345	9.665	123.479	-56.2982	-8.51804E3	-3.93469E3	-710.88	-148.037	-140.31	115.505	-164.512	-133.024
6226	Surface 5450	12358	9.665	117.682	-56.2982	-8.50158E3	-3.8483E3	-342.831	-39.6	-122.188	115.483	-64.1612	-103.435
6227	Surface 5450	13738	9.665	140.868	-55.3965	-9.49395E3	-3.5394E3	-2.344E3	-581.141	-335.012	166.338	33.364	-301.573
6228	Surface 5450	13747	9.665	135.072	-55.3965	-9.30402E3	-3.5626E3	-1.37466E3	-491.29	-316.204	190.357	-213.032	-10.3399
6229	Surface 5450	13758	9.665	129.275	-55.3965	-8.83411E3	-3.52323E3	-917.535	-316.5	-274.231	132.207	-224.494	-16.5607
6230	Surface 5450	13765	9.665	123.479	-55.3965	-8.56781E3	-3.52712E3	-605.296	-149.433	-224.486	106.531	-164.14	-43.0692
6231	Surface 5450	13779	9.665	117.682	-55.3965	-8.45328E3	-3.54301E3	-370.525	-51.2589	-180.954	103.097	-89.6673	-37.6803
6232	Surface 5451	11780	9.665	140.868	-57.2	-7.55031E3	-5.2516E3	-3.65328E3	-179.803	99.9975	111.54	850.862	-133.638
6233	Surface 5451	11917	9.665	142.018	-56.9951	-7.67038E3	-4.55447E3	-5.25676E3	-9.11221	-28.4184	80.6592	428.89	-391.452
6234	Surface 5451	12324	9.665	140.868	-56.2982	-8.84927E3	-4.50687E3	-3.25885E3	-355.084	-120.053	101.464	385.937	-545.045
6235	Surface 5451	12453	9.665	142.018	-56.1958	-8.94377E3	-4.33185E3	-4.30034E3	-261.111	-140.622	20.1202	314.657	-461.508
6236	Surface 5451	13726	9.665	142.018	-55.3965	-9.72701E3	-3.66938E3	-3.14006E3	-515.819	-304.411	107.57	402.19	-291.58
6237	Surface 5451	13738	9.665	140.868	-55.3965	-9.49395E3	-3.5394E3	-2.344E3	-581.141	-335.012	166.338	33.364	-301.573
6238	Surface 5453	27219	9.665	140.868	-4.6	-475.656	-137.327	11.0416	-2.66422	5.60738	-1.66342	0.437957	2.19029
6239	Surface 5453	27229	9.665	135.072	-4.6	-475.873	-137.02	4.33794	-4.37352	5.30646	-1.77848	0.591949	2.22692
6240	Surface 5453	27234	9.665	129.275	-4.6	-476.782	-136.693	4.24826	-6.49971	4.91935	-1.72695	2.12552	2.11741
6241	Surface 5453	27241	9.665	123.479	-4.6	-477.736	-136.366	3.97788	-8.53878	4.54656	-1.62168	1.84996	2.05642
6242	Surface 5453	27245	9.665	117.682	-4.6	-478.547	-136.055	4.14477	-10.431	4.19935	-1.44215	1.4834	2.00853
6243	Surface 5453	27464	9.665	140.868	-3.68	-391.358	-108.322	10.7482	-1.39519	6.74898	-1.69818	0.790973	0.0899209
6244	Surface 5453	27469	9.665	135.072	-3.68	-391.777	-108.186	3.51367	-3.16764	6.4734	-1.81715	0.921222	0.158482
6245	Surface 5453	27473	9.665	129.275	-3.68	-392.835	-108.009	3.42959	-5.37212	6.10743	-1.76409	2.17848	0.0646943
6246	Surface 5453	27478	9.665	123.479	-3.68	-393.918	-107.823	3.21058	-7.48645	5.75571	-1.65635	1.92375	0.0212663
6247	Surface 5453	27481	9.665	117.682	-3.68	-394.847	-107.654	3.51249	-9.44895	5.42924	-1.47265	1.57585	-9.01446E-3
6248	Surface 5453	27685	9.665	140.868	-2.76	-301.542	-81.0349	10.3038	-0.438598	5.96889	-1.76674	1.14824	-1.77398
6249	Surface 5453	27690	9.665	135.072	-2.76	-302.123	-80.9747	2.57242	-2.26899	5.73934	-1.8897	1.24971	-1.66077
6250	Surface 5453	27693	9.665	129.275	-2.76	-303.372	-80.8892	2.4916	-4.54843	5.41653	-1.83452	2.20969	-1.72724
6251	Surface 5453	27697	9.665	123.479	-2.76	-304.596	-80.7793	2.34806	-6.73504	5.10772	-1.72389	1.97818	-1.74215
6252	Surface 5453	27703	9.665	117.682	-2.76	-305.652	-80.7198	2.80761	-8.76542	4.82351	-1.53429	1.65265	-1.74642
6253	Surface 5453	27903	9.665	140.868	-1.84	-206.578	-53.9653	9.61933	0.353559	4.02409	-1.89199	1.49108	-2.46101
6254	Surface 5453	27910	9.665	135.072	-1.84	-207.774	-54.0848	1.46522	-1.53508	3.87822	-2.01614	1.5617	-2.28128
6255	Surface 5453	27914	9.665	129.275	-1.84	-209.166	-53.9761	1.43529	-3.88547	3.63336	-1.96071	2.20364	-2.30605
6256	Surface 5453	27917	9.665	123.479	-1.84	-210.527	-53.8914	1.37545	-6.13874	3.40487	-1.84525	2.00182	-2.27804
6257	Surface 5453	27922	9.665	117.682	-1.84	-211.699	-53.9214	2.01661	-8.23476	3.19422	-1.64523	1.70648	-2.2478
6258	Surface 5453	28125	9.665	140.868	-0.92	-110.348	-27.2204	8.37227	1.12491	1.86807	-1.67246	1.83361	-2.29328
6259	Surface 5453	28130	9.665	135.072	-0.92	-110.368	-27.0832	0.435773	-0.802592	1.82348	-1.80684	1.84192	-2.06292
6260	Surface 5453	28134	9.665	129.275	-0.92	-111.911	-27.0172	0.455381	-3.21675	1.6935	-1.75792	2.1658	-2.05192
6261	Surface 5453	28138	9.665	123.479	-0.92	-113.261	-26.9778	0.470017	-5.53986	1.57251	-1.65711	1.99872	-1.99719
6262	Surface 5453	28142	9.665	117.682	-0.92	-114.491	-27.0244	1.13118	-7.70144	1.4606	-1.47608	1.74922	-1.939
6263	Surface 5453	28344	9.665	140.868	0.0	-7.8112	-3.04975	7.44982	2.16806	0.971151	-1.51984	7.34322	-2.02172
6264	Surface 5453	28349	9.665	135.072	0.0	-13.4774	-3.94207	-0.0581739	0.19504	0.965806	-1.60798	7.53108	-1.77602
6265	Surface 5453	28353	9.665	129.275	0.0	-13.9249	-3.73545	1.91265E-3	-2.23774	0.90398	-1.56981	7.41529	-1.75708
6266	Surface 5453	28357	9.665	123.479	0.0	-14.6353	-3.62331	0.0236606	-4.57161	0.844069	-1.48091	6.98255	-1.70107
6267	Surface 5453	28362	9.665	117.682	0.0	-16.0487	-3.67875	0.596262	-6.74986	0.788556	-1.31627	6.21299	-1.63316
6268	Surface 5454	27209	9.665	142.018	-4.6	-475.197	-137.305	-2.00706	-1.44595	5.84437	-1.78143	2.31627	2.14832
6269	Surface 5454	27219	9.665	140.868	-4.6	-475.656	-137.327	11.0416	-2.66422	5.60738	-1.66342	0.437957	2.19029
6270	Surface 5454	27459	9.665	142.018	-3.68	-390.828	-108.256	-3.22544	-0.129794	6.98689	-1.82689	2.32422	0.0678015
6271	Surface 5454	27464	9.665	140.868	-3.68	-391.358	-108.322	10.7482	-1.39519	6.74898	-1.69818	0.790973	0.0899209
6272	Surface 5454	27677	9.665	142.018	-2.76	-300.91	-80.915	-4.51352	0.874987	6.20376	-1.906	2.30783	-1.77443
6273	Surface 5454	27685	9.665	140.868	-2.76	-301.542	-81.0349	10.3038	-0.438598	5.96889	-1.76674	1.14824	-1.77398
6274	Surface 5454	27897	9.665	142.018	-1.84	-205.844	-53.8558	-5.90975	1.71573	4.25635	-2.03399	2.28125	-2.43261
6275	Surface 5454	27903	9.665	140.868	-1.84	-206.578	-53.9653	9.61933	0.353559	4.02409	-1.89199	1.49108	-2.46101
6276	Surface 5454	28118	9.665	142.018	-0.92	-109.189	-27.0747	-7.06527	2.53272	2.06368	-1.82858	2.17575	-2.26165
6277	Surface 5454	28125	9.665	140.868	-0.92	-110.348	-27.2204	8.37227	1.12491	1.86807	-1.67246	1.83361	-2.29328
6278	Surface 5454	28337	9.665	142.018	0.0	-7.49672	-3.07191	-7.49356	3.5867	1.12764	-1.68604	7.35568	-2.00065
6279	Surface 5454	28344	9.665	140.868	0.0	-7.8112	-3.04975	7.44982	2.16806	0.971151	-1.51984	7.34322	-2.02172
6280	Surface 5456	25983	9.665	140.868	-9.9	-955.762	-310.111	17.1265	-18.8085	-45.6075	-1.64648	-1.70307	23.3144
6281	Surface 5456	25992	9.665	135.072	-9.9	-955.869	-308.53	7.68256	-20.135	-45.9391	-1.8015	-1.40479	23.3553
6282	Surface 5456	25997	9.665	129.275	-9.9	-956.35	-306.798	7.53653	-21.7953	-46.3099	-1.74204	1.69112	23.2037
6283	Surface 5456	26004	9.665	123.479	-9.9	-956.964	-305.173	7.07043	-23.3813	-46.6656	-1.63802	1.29499	23.1219
6284	Surface 5456	26009	9.665	117.682	-9.9	-957.501	-303.713	7.16854	-24.8439	-46.9976	-1.4574	0.821396	23.0581
6285	Surface 5456	26228	9.665	140.868	-8.84	-837.759	-275.137	14.6982	-13.803	-27.8395	-1.64696	-1.18189	17.9118
6286	Surface 5456	26233	9.665	135.072	-8.84	-837.791	-273.813	7.05366	-15.2093	-28.167	-1.77941	-0.921372	17.9255
6287	Surface 5456	26237	9.665	129.275	-8.84	-838.327	-272.373	6.93047	-16.9644	-28.5491	-1.72517	1.78426	17.7881
6288	Surface 5456	26242	9.665	123.479	-8.84	-838.982	-271.018	6.50185	-18.6423	-28.9144	-1.6214	1.41827	17.7078
6289	Surface 5456	26246	9.665	117.682	-8.84	-839.529	-269.8	6.49443	-20.1931	-29.2543	-1.44306	0.972851	17.6432
6290	Surface 5456	26448	9.665	140.868	-7.78	-741.803	-240.087	12.9363	-9.52589	-12.3405	-1.64565	-0.749172	11.3497
6291	Surface 5456	26454	9.665	135.072	-7.78	-741.764	-239.051	6.45673	-11.0099	-12.6632	-1.76267	-0.518917	11.3479
6292	Surface 5456	26458	9.665	129.275	-7.78	-742.369	-237.939	6.34837	-12.8587	-13.0524	-1.7116	1.87514	11.2209
6293	Surface 5456	26462	9.665	123.479	-7.78	-743.074	-236.888	5.95725	-14.6278	-13.4249	-1.60853	1.53312	11.1424
6294	Surface 5456	26466	9.665	117.682	-7.78	-743.648	-235.937	5.90221	-16.2655	-13.7707	-1.43236	1.10912	11.0774
6295	Surface 5456	26667	9.665	140.868	-6.72	-654.069	-205.372	11.9699	-6.56528	-2.92121	-1.64332	-0.352571	6.45135
6296	Surface 5456	26673	9.665	135.072	-6.72	-654.054	-204.608	5.81486	-8.12542	-3.23955	-1.75508	-0.147866	6.45091
6297	Surface 5456	26677	9.665	129.275	-6.72	-654.734	-203.797	5.71682	-10.0671	-3.63348	-1.7052	1.96361	6.32917
6298	Surface 5456	26681	9.665	123.479	-6.72	-655.496	-203.024	5.36411	-11.927	-4.01124	-1.60241	1.64355	6.25317
6299	Surface 5456	26686	9.665	117.682	-6.72	-656.12	-202.316	5.34117	-13.6505	-4.36241	-1.42693	1.23855	6.18957
6300	Surface 5456	26887	9.665	140.868	-5.66	-566.685	-170.91	11.413	-4.40971	2.48847	-1.64689	0.0385727	3.77623
6301	Surface 5456	26893	9.665	135.072	-5.66	-566.759	-170.392	5.11061	-6.04477	2.17622	-1.75888	0.21839	3.78953
6302	Surface 5456	26897	9.665	129.275	-5.66	-567.536	-169.847	5.01902	-8.07888	1.78196	-1.70869	2.04812	3.67207
6303	Surface 5456	26901	9.665	123.479	-5.66	-568.378	-169.319	4.7054	-10.0287	1.40305	-1.6052	1.74999	3.60104
6304	Surface 5456	26907	9.665	117.682	-5.66	-569.081	-168.826	4.76203	-11.8372	1.05013	-1.4286	1.36381	3.5425
6305	Surface 5456	27219	9.665	140.868	-4.6	-475.656	-137.327	11.0416	-2.66422	5.60738	-1.66342	0.437957	2.19029
6306	Surface 5456	27229	9.665	135.072	-4.6	-475.873	-137.02	4.33794	-4.37352	5.30646	-1.77848	0.591949	2.22692
6307	Surface 5456	27234	9.665	129.275	-4.6	-476.782	-136.693	4.24826	-6.49971	4.91935	-1.72695	2.12552	2.11741
6308	Surface 5456	27241	9.665	123.479	-4.6	-477.736	-136.366	3.97788	-8.53878	4.54656	-1.62168	1.84996	2.05642
6309	Surface 5456	27245	9.665	117.682	-4.6	-478.547	-136.055	4.14477	-10.431	4.19935	-1.44215	1.4834	2.00853
6310	Surface 5457	25971	9.665	142.018	-9.9	-955.373	-310.363	-1.3695	-17.8579	-45.4012	-1.82267	2.15911	23.2075
6311	Surface 5457	25983	9.665	140.868	-9.9	-955.762	-310.111	17.1265	-18.8085	-45.6075	-1.64648	-1.70307	23.3144
6312	Surface 5457	26223	9.665	142.018	-8.84	-837.393	-275.336	-0.334391	-12.798	-27.6253	-1.78643	2.18527	17.8086
6313	Surface 5457	26228	9.665	140.868	-8.84	-837.759	-275.137	14.6982	-13.803	-27.8395	-1.64696	-1.18189	17.9118
6314	Surface 5457	26442	9.665	142.018	-7.78	-741.443	-240.224	0.162425	-8.4673	-12.1198	-1.76024	2.21871	11.2561
6315	Surface 5457	26448	9.665	140.868	-7.78	-741.803	-240.087	12.9363	-9.52589	-12.3405	-1.64565	-0.749172	11.3497
6316	Surface 5457	26662	9.665	142.018	-6.72	-653.7	-205.454	-0.145856	-5.45364	-2.69427	-1.75098	2.25561	6.37212
6317	Surface 5457	26667	9.665	140.868	-6.72	-654.069	-205.372	11.9699	-6.56528	-2.92121	-1.64332	-0.352571	6.45135
6318	Surface 5457	26882	9.665	142.018	-5.66	-566.284	-170.938	-0.934398	-3.24505	2.72111	-1.75714	2.28995	3.71476
6319	Surface 5457	26887	9.665	140.868	-5.66	-566.685	-170.91	11.413	-4.40971	2.48847	-1.64689	0.0385727	3.77623
6320	Surface 5457	27209	9.665	142.018	-4.6	-475.197	-137.305	-2.00706	-1.44595	5.84437	-1.78143	2.31627	2.14832
6321	Surface 5457	27219	9.665	140.868	-4.6	-475.656	-137.327	11.0416	-2.66422	5.60738	-1.66342	0.437957	2.19029
6322	Surface 5459	25626	9.665	140.868	-10.3	-1.00988E3	-325.53	19.7375	-22.4193	-60.3632	-1.62973	-1.93802	20.5596
6323	Surface 5459	25636	9.665	135.072	-10.3	-1.01007E3	-323.717	7.76129	-23.7156	-60.7032	-1.81677	-1.62014	20.6437
6324	Surface 5459	25642	9.665	129.275	-10.3	-1.01049E3	-321.739	7.61601	-25.3412	-61.0739	-1.75468	1.65662	20.4768
6325	Surface 5459	25647	9.665	123.479	-10.3	-1.01106E3	-319.884	7.14803	-26.8934	-61.4305	-1.65115	1.24634	20.3952
