	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
7873	Surface 5513	25341	9.665	-90.0	-10.3	-1.00732E3	-323.527	-0.0223823	-23.8441	-60.4293	0.714727E-3	-5.51677E-3	20.8436
7874	Surface 5513	25348	9.665	-85.49	-10.3	-1.00726E3	-323.492	-0.0339642	-23.8621	-60.4311	-2.78922E-3	1.17938	20.8119
7875	Surface 5513	25360	9.665	-80.9799	-10.3	-1.0071E3	-323.54	-4.44193	-23.8905	-60.4439	-0.0576393	2.40041	20.8431
7876	Surface 5514	24564	9.665	-80.9799	-13.4	-1.7342E3	-421.287	-9.07311	-27.3094	-33.5291	-0.124528	4.18604	-39.7202
7877	Surface 5514	24569	9.665	-74.7592	-13.4	-1.73341E3	-421.342	0.0206268	-27.3799	-33.5495	-0.0208467	2.05701	-39.625
7878	Surface 5514	24576	9.665	-68.5388	-13.4	-1.73332E3	-421.306	-0.0144668	-27.4341	-33.5591	-0.0217764	-0.552243	-39.6555
7879	Surface 5514	24585	9.665	-62.318	-13.4	-1.73355E3	-421.281	2.21796	-27.4409	-33.5576	0.0195068	-1.04073	-39.67
7880	Surface 5514	24910	9.665	-80.9799	-12.3667	-1.42691E3	-387.963	-7.77475	-29.6652	-64.0536	-0.105952	3.43902	-20.1549
7881	Surface 5514	24915	9.665	-74.7592	-12.3667	-1.42652E3	-387.995	9.48596E-3	-29.7174	-64.0693	-0.0182067	1.68944	-20.0763
7882	Surface 5514	24920	9.665	-68.5388	-12.3667	-1.42643E3	-387.956	-8.21228E-3	-29.7602	-64.074	-0.0199906	-0.449053	-20.1036
7883	Surface 5514	24926	9.665	-62.318	-12.3667	-1.42654E3	-387.938	1.91064	-29.765	-64.0717	0.0149421	-0.853773	-20.1152
7884	Surface 5514	25131	9.665	-80.9799	-11.3333	-1.18401E3	-355.381	-5.93863	-28.0866	-70.8589	-0.0785621	2.83984	6.89225
7885	Surface 5514	25135	9.665	-74.7592	-11.3333	-1.18382E3	-355.406	-0.016525	-28.1277	-70.8731	-0.0138789	1.39402	6.9492
7886	Surface 5514	25140	9.665	-68.5388	-11.3333	-1.18374E3	-355.367	-0.0114996	-28.1616	-70.876	-0.017512	-0.367829	6.92551
7887	Surface 5514	25144	9.665	-62.318	-11.3333	-1.18379E3	-355.351	1.46778	-28.1633	-70.8732	7.46515E-3	-0.703092	6.91714
7888	Surface 5514	25360	9.665	-80.9799	-10.3	-1.0071E3	-323.54	-4.44193	-23.8905	-60.4439	-0.0576393	2.40041	20.8431
7889	Surface 5514	25366	9.665	-74.7592	-10.3	-1.00693E3	-323.568	-0.0305054	-23.9263	-60.4582	-0.0112965	1.17836	20.8845
7890	Surface 5514	25370	9.665	-68.5388	-10.3	-1.00687E3	-323.533	-0.0141003	-23.9539	-60.4613	-0.0156826	-0.310074	20.865
7891	Surface 5514	25378	9.665	-62.318	-10.3	-1.00692E3	-323.517	1.10543	-23.9525	-60.4586	1.32314E-3	-0.591642	20.859
7892	Surface 5516	23092	9.665	-90.0	-19.4	-3.50231E3	-630.916	-0.0832127	-41.6121	1.37369	5.75515E-3	-6.26863E-3	-14.5094
7893	Surface 5516	23098	9.665	-85.49	-19.4	-3.50208E3	-630.843	-0.0656804	-41.6624	1.36418	-2.07188E-3	4.24122	-14.5685
7894	Surface 5516	23104	9.665	-80.9799	-19.4	-3.50001E3	-630.894	-8.24276	-41.7685	1.3359	-0.105351	8.5607	-14.5044
7895	Surface 5516	23444	9.665	-90.0	-18.4	-3.21735E3	-591.869	-0.0683042	-40.0121	-7.78089	5.18528E-3	-7.31886E-3	-3.40948
7896	Surface 5516	23450	9.665	-85.49	-18.4	-3.21714E3	-591.802	-0.0690779	-40.0589	-7.79	-1.77301E-3	3.8939	-3.4669
7897	Surface 5516	23456	9.665	-80.9799	-18.4	-3.21529E3	-591.845	-8.30282	-40.1563	-7.81534	-0.10553	7.86196	-3.40577
7898	Surface 5516	23665	9.665	-90.0	-17.4	-2.93883E3	-556.949	-0.056996	-35.9872	-4.45667	4.13395E-3	-7.69714E-3	9.8738
7899	Surface 5516	23669	9.665	-85.49	-17.4	-2.93864E3	-556.893	-0.0763575	-36.0311	-4.46617	-1.2417E-3	3.54971	9.81672
7900	Surface 5516	23674	9.665	-80.9799	-17.4	-2.93694E3	-556.942	-8.25111	-36.1222	-4.48897	-0.102787	7.1693	9.87479
7901	Surface 5516	23885	9.665	-90.0	-16.4	-2.66017E3	-521.988	-0.0484496	-30.4978	6.18201	3.02931E-3	-7.61391E-3	11.2214
7902	Surface 5516	23889	9.665	-85.49	-16.4	-2.66E3	-521.946	-0.0720303	-30.5389	6.1724	-1.75126E-3	3.20356	11.1628
7903	Surface 5516	23894	9.665	-80.9799	-16.4	-2.65839E3	-522.013	-8.4336	-30.6255	6.15081	-0.104865	6.47092	11.2215
7904	Surface 5516	24104	9.665	-90.0	-15.4	-2.36954E3	-487.352	-0.0418888	-25.8473	11.8745	2.09715E-3	-7.29928E-3	-0.0128758
7905	Surface 5516	24109	9.665	-85.49	-15.4	-2.36939E3	-487.321	-0.0515791	-25.8854	11.865	-3.8596E-3	2.84227	-0.0733625
7906	Surface 5516	24115	9.665	-80.9799	-15.4	-2.36793E3	-487.405	-8.86698	-25.9662	11.8439	-0.113402	5.74309	-0.0113524
7907	Surface 5516	24326	9.665	-90.0	-14.4	-2.059E3	-453.882	-0.0366988	-24.6029	-0.72374	1.41551E-3	-6.90251E-3	-25.3384
7908	Surface 5516	24329	9.665	-85.49	-14.4	-2.05886E3	-453.852	-0.0189344	-24.637	-0.731965	-7.11326E-3	2.45867	-25.399
7909	Surface 5516	24335	9.665	-80.9799	-14.4	-2.05769E3	-453.936	-9.2987	-24.7076	-0.751999	-0.124247	4.97388	-25.3304
7910	Surface 5516	24547	9.665	-90.0	-13.4	-1.73506E3	-421.254	-0.0324395	-27.2255	-33.5068	0.979174E-3	-6.48847E-3	-39.7327
7911	Surface 5516	24552	9.665	-85.49	-13.4	-1.73495E3	-421.218	1.39898E-3	-27.2542	-33.512	-8.87322E-3	2.0668	-39.7899
7912	Surface 5516	24564	9.665	-80.9799	-13.4	-1.7342E3	-421.287	-9.07311	-27.3094	-33.5291	-0.124528	4.18604	-39.7202
7913	Surface 5517	23104	9.665	-80.9799	-19.4	-3.50001E3	-630.894	-8.24276	-41.7685	1.3359	-0.105351	8.5607	-14.5044
7914	Surface 5517	23114	9.665	-74.7592	-19.4	-3.49787E3	-630.935	-0.0619907	-41.9052	1.30127	-0.0177846	4.21423	-14.4184
7915	Surface 5517	23119	9.665	-68.5388	-19.4	-3.49765E3	-630.876	-0.0878628	-42.0125	1.27968	-0.0269263	-1.13657	-14.4523
7916	Surface 5517	23128	9.665	-62.318	-19.4	-3.49824E3	-630.837	1.93824	-42.038	1.27555	1.97395E-3	-2.14557	-14.4624
7917	Surface 5517	23456	9.665	-80.9799	-18.4	-3.21529E3	-591.845	-8.30282	-40.1563	-7.81534	-0.10553	7.86196	-3.40577
7918	Surface 5517	23459	9.665	-74.7592	-18.4	-3.21339E3	-591.875	-0.0773705	-40.2821	-7.84531	-0.0170559	3.87057	-3.32316
7919	Surface 5517	23464	9.665	-68.5388	-18.4	-3.21318E3	-591.823	-0.0907023	-40.3814	-7.86303	-0.0260532	-1.04117	-3.35675
7920	Surface 5517	23470	9.665	-62.318	-18.4	-3.21371E3	-591.797	1.95596	-40.4039	-7.864	2.90914E-3	-1.96587	-3.36759
7921	Surface 5517	23674	9.665	-80.9799	-17.4	-2.93694E3	-556.942	-8.25111	-36.1222	-4.48897	-0.102787	7.1693	9.87479
7922	Surface 5517	23680	9.665	-74.7593	-17.4	-2.93519E3	-556.982	-0.0909725	-36.2396	-4.51577	-0.0150958	3.52893	9.95275
7923	Surface 5517	23684	9.665	-68.5388	-17.4	-2.93501E3	-556.939	-0.0893021	-36.3314	-4.53213	-0.0240795	-0.949241	9.91756
7924	Surface 5517	23689	9.665	-62.318	-17.4	-2.9355E3	-556.915	1.95245	-36.3505	-4.53161	4.99031E-3	-1.78968	9.90562
7925	Surface 5517	23894	9.665	-80.9799	-16.4	-2.65839E3	-522.013	-8.4336	-30.6255	6.15081	-0.104865	6.47092	11.2215
7926	Surface 5517	23899	9.665	-74.7593	-16.4	-2.65675E3	-522.076	-0.084263	-30.7361	6.12466	-0.014396	3.18441	11.2997
7927	Surface 5517	23903	9.665	-68.5388	-16.4	-2.6566E3	-522.04	-0.0784656	-30.8204	6.10804	-0.0224553	-0.858583	11.2629
7928	Surface 5517	23909	9.665	-62.318	-16.4	-2.65708E3	-522.013	2.01168	-30.836	6.10861	8.74669E-3	-1.61329	11.25
7929	Surface 5517	24115	9.665	-80.9799	-15.4	-2.36793E3	-487.405	-8.86698	-25.9662	11.8439	-0.113402	5.74309	-0.0113524
7930	Surface 5517	24119	9.665	-74.7593	-15.4	-2.36645E3	-487.486	-0.0546598	-26.0686	11.8175	-0.0161143	2.82519	0.0723062
7931	Surface 5517	24124	9.665	-68.5388	-15.4	-2.36633E3	-487.453	-0.0565752	-26.1446	11.8006	-0.0220093	-0.763747	0.0357377
7932	Surface 5517	24130	9.665	-62.318	-15.4	-2.36677E3	-487.42	2.13489	-26.1565	11.801	0.0137237	-1.43036	0.0222528
7933	Surface 5517	24335	9.665	-80.9799	-14.4	-2.05769E3	-453.936	-9.2987	-24.7076	-0.751999	-0.124247	4.97388	-25.3304
7934	Surface 5517	24339	9.665	-74.7592	-14.4	-2.05649E3	-454.014	-8.64603E-3	-24.7968	-0.777077	-0.0193955	2.44487	-25.2369
7935	Surface 5517	24344	9.665	-68.5388	-14.4	-2.05639E3	-453.981	-0.0317341	-24.8625	-0.791677	-0.0222095	-0.660541	-25.2709
7936	Surface 5517	24350	9.665	-62.318	-14.4	-2.05675E3	-453.949	2.25809	-24.8713	-0.790914	0.0184342	-1.23771	-25.2855
7937	Surface 5517	24564	9.665	-80.9799	-13.4	-1.7342E3	-421.287	-9.07311	-27.3094	-33.5291	-0.124528	4.18604	-39.7202
7938	Surface 5517	24569	9.665	-74.7592	-13.4	-1.73341E3	-421.342	0.0206268	-27.3799	-33.5495	-0.0208467	2.05701	-39.625
7939	Surface 5517	24576	9.665	-68.5388	-13.4	-1.73332E3	-421.306	-0.0144668	-27.4341	-33.5591	-0.0217764	-0.552243	-39.6555
7940	Surface 5517	24585	9.665	-62.318	-13.4	-1.73355E3	-421.281	2.21796	-27.4409	-33.5576	0.0195068	-1.04073	-39.67
7941	Surface 5519	21633	9.665	-90.0	-25.9	-4.97444E3	-959.935	-0.868694	-61.0503	-8.86376	-8.30866E-3	-2.9577E-3	3.49018
7942	Surface 5519	21642	9.665	-85.49	-25.9	-4.97412E3	-959.903	-0.0758879	-61.1189	-8.87675	-5.62809E-3	6.0117	3.42198
7943	Surface 5519	21650	9.665	-80.9799	-25.9	-4.97127E3	-959.985	-4.72405	-61.2669	-8.91419	-0.0646405	12.1316	3.49882
7944	Surface 5519	21990	9.665	-90.0	-24.8167	-4.76791E3	-903.015	-0.50759	-57.6479	-3.90115	-1.08111E-3	-3.28068E-3	5.15372
7945	Surface 5519	21994	9.665	-85.49	-24.8167	-4.76763E3	-902.196	-0.0795041	-57.7168	-3.91677	-4.56582E-3	5.76922	5.11025
7946	Surface 5519	21999	9.665	-80.9799	-24.8167	-4.7648E3	-903.067	-5.20178	-57.8532	-3.94671	-0.0708512	11.6394	5.15905
7947	Surface 5519	22208	9.665	-90.0	-23.7333	-4.55427E3	-846.716	-0.283651	-53.7897	2.89117	1.99341E-3	-8.75248E-3	6.78702
7948	Surface 5519	22214	9.665	-85.49	-23.7333	-4.55399E3	-846.356	-0.0897086	-53.8546	2.87578	-2.59475E-3	5.51578	6.74707
7949	Surface 5519	22219	9.665	-80.9799	-23.7333	-4.55123E3	-846.742	-5.70798	-53.9848	2.84847	-0.073444	11.1322	6.78976
7950	Surface 5519	22429	9.665	-90.0	-22.65	-4.32728E3	-791.027	-0.186199	-49.596	10.5208	3.21656E-3	-7.06981E-3	6.71298
7951	Surface 5519	22434	9.665	-85.49	-22.65	-4.32701E3	-790.901	-0.0954754	-49.6569	10.5084	-0.900283E-3	5.24324	6.6639
7952	Surface 5519	22440	9.665	-80.9799	-22.65	-4.32435E3	-791.035	-6.29097	-49.7826	10.4792	-0.0773102	10.5799	6.71415
7953	Surface 5519	22648	9.665	-90.0	-21.5667	-4.07929E3	-735.898	-0.134807	-45.5828	15.9316	4.49603E-3	-5.44084E-3	2.70108
7954	Surface 5519	22653	9.665	-85.49	-21.5667	-4.07903E3	-735.81	-0.0917585	-45.6403	15.9198	-0.389476E-3	4.94241	2.64582
7955	Surface 5519	22660	9.665	-80.9799	-21.5667	-4.0765E3	-735.899	-7.00107	-45.7616	15.8901	-0.0857951	9.97117	2.70138
7956	Surface 5519	22870	9.665	-90.0	-20.4833	-3.80398E3	-681.735	-0.104655	-42.8569	13.1943	5.48229E-3	-5.34531E-3	-8.31215
7957	Surface 5519	22874	9.665	-85.49	-20.4833	-3.80373E3	-681.657	-0.0776405	-42.9109	13.1832	-1.21229E-3	4.60691	-8.37104
7958	Surface 5519	22880	9.665	-80.9799	-20.4833	-3.8014E3	-681.724	-7.75088	-43.0261	13.1536	-0.0972086	9.29642	-8.30983
7959	Surface 5519	23092	9.665	-90.0	-19.4	-3.50231E3	-630.916	-0.0832127	-41.6121	1.37369	5.75515E-3	-6.26863E-3	-14.5094
7960	Surface 5519	23098	9.665	-85.49	-19.4	-3.50208E3	-630.843	-0.0656804	-41.6624	1.36418	-2.07188E-3	4.24122	-14.5685
7961	Surface 5519	23104	9.665	-80.9799	-19.4	-3.50001E3	-630.894	-8.24276	-41.7685	1.3359	-0.105351	8.5607	-14.5044
7962	Surface 5520	21650	9.665	-80.9799	-25.9	-4.97127E3	-959.985	-4.72405	-61.2669	-8.91419	-0.0646405	12.1316	3.49882
7963	Surface 5520	21657	9.665	-74.7592	-25.9	-4.96832E3	-960.06	0.275144	-61.4599	-8.96088	-9.24861E-3	5.96956	3.57602
7964	Surface 5520	21662	9.665	-68.5388	-25.9	-4.96801E3	-959.977	-0.0257258	-61.6142	-8.99254	-0.0137321	-1.6132	3.54925
7965	Surface 5520	21674	9.665	-62.318	-25.9	-4.96881E3	-959.923	1.01937	-61.6548	-9.0002	8.32156E-3	-3.04693	3.53767
7966	Surface 5520	21999	9.665	-80.9799	-24.8167	-4.7648E3	-903.067	-5.20178	-57.8532	-3.94671	-0.0708512	11.6394	5.15905
7967	Surface 5520	22003	9.665	-74.7592	-24.8167	-4.76177E3	-903.638	0.205449	-58.0306	-3.98924	-0.0106535	5.72922	5.23541
7968	Surface 5520	22008	9.665	-68.5388	-24.8167	-4.76141E3	-903.613	-0.0383614	-58.1746	-4.01899	-0.0144736	-1.54631	5.21032
7969	Surface 5520	22014	9.665	-62.318	-24.8167	-4.76222E3	-903.482	1.09406	-58.2153	-4.02747	8.60729E-3	-2.92411	5.19509
7970	Surface 5520	22219	9.665	-80.9799	-23.7333	-4.55123E3	-846.742	-5.70798	-53.9848	2.84847	-0.073444	11.1322	6.78976
7971	Surface 5520	22224	9.665	-74.7593	-23.7333	-4.54833E3	-847.218	0.0950983	-54.1521	2.81245	-0.0109872	5.48214	6.85549
7972	Surface 5520	22228	9.665	-68.5388	-23.7333	-4.54797E3	-847.24	-0.0560421	-54.2875	2.78426	-0.0158288	-1.47853	6.82697
7973	Surface 5520	22234	9.665	-62.318	-23.7333	-4.54879E3	-847.062	1.24326	-54.3279	2.77353	7.54699E-3	-2.80154	6.81231
7974	Surface 5520	22440	9.665	-80.9799	-22.65	-4.32435E3	-791.035	-6.29097	-49.7826	10.4792	-0.0773102	10.5799	6.71415
7975	Surface 5520	22444	9.665	-74.7593	-22.65	-4.32159E3	-791.275	4.82727E-3	-49.9434	10.4436	-0.010822	5.21109	6.77802
7976	Surface 5520	22448	9.665	-68.5388	-22.65	-4.32128E3	-791.274	-0.0704249	-50.0725	10.4155	-0.0183327	-1.40698	6.74326
7977	Surface 5520	22452	9.665	-62.318	-22.65	-4.32205E3	-791.126	1.42851	-50.1103	10.4035	4.63715E-3	-2.66394	6.73262
7978	Surface 5520	22660	9.665	-80.9799	-21.5667	-4.0765E3	-735.899	-7.00107	-45.7616	15.8901	-0.0857951	9.97117	2.70138
7979	Surface 5520	22663	9.665	-74.7593	-21.5667	-4.07389E3	-736.018	-0.0445842	-45.9171	15.8526	-0.0125682	4.90998	2.77262
7980	Surface 5520	22668	9.665	-68.5388	-21.5667	-4.07363E3	-735.976	-0.0785783	-46.0402	15.8239	-0.0218631	-1.32767	2.7358
7981	Surface 5520	22674	9.665	-62.318	-21.5667	-4.07435E3	-735.881	1.62725	-46.0738	15.8132	2.44723E-3	-2.50834	2.72642
7982	Surface 5520	22880	9.665	-80.9799	-20.4833	-3.8014E3	-681.724	-7.75088	-43.0261	13.1536	-0.0972086	9.29642	-8.30983
7983	Surface 5520	22884	9.665	-74.7592	-20.4833	-3.79899E3	-681.792	-0.0575901	-43.174	13.1161	-0.0157509	4.57636	-8.22892
7984	Surface 5520	22888	9.665	-68.5388	-20.4833	-3.79875E3	-681.733	-0.0832455	-43.2898	13.0895	-0.0253479	-1.23724	-8.26457
7985	Surface 5520	22894	9.665	-62.318	-20.4833	-3.79942E3	-681.673	1.81723	-43.319	13.0817	1.70487E-3	-2.33521	-8.27428
7986	Surface 5520	23104	9.665	-80.9799	-19.4	-3.50001E3	-630.894	-8.24276	-41.7685	1.3359	-0.105351	8.5607	-14.5044
7987	Surface 5520	23114	9.665	-74.7592	-19.4	-3.49787E3	-630.935	-0.0619907	-41.9052	1.30127	-0.0177846	4.21423	-14.4184
7988	Surface 5520	23119	9.665	-68.5388	-19.4	-3.49765E3	-630.876	-0.0878628	-42.0125	1.27968	-0.0269263	-1.13657	-14.4523
7989	Surface 5520	23128	9.665	-62.318	-19.4	-3.49824E3	-630.837	1.93824	-42.038	1.27555	1.97395E-3	-2.14557	-14.4624
7990	Surface 5522	19078	9.665	-90.0	-36.9	-7.06582E3	-1.55282E3	-0.238798	-86.2923	-12.7991	1.29326E-3	3.02023E-3	0.134709
7991	Surface 5522	19085	9.665	-85.49	-36.9	-7.06534E3	-1.55275E3	-0.300126	-86.3824	-12.8168	2.75378E-3	8.50019	0.0869344
7992	Surface 5522	19093	9.665	-80.9799	-36.9	-7.06126E3	-1.55294E3	-5.68655	-86.5832	-12.8688	-0.0576981	17.1459	0.133884
7993	Surface 5522	19433	9.665	-90.0	-35.9	-6.87951E3	-1.49723E3	-0.257864	-84.1511	-12.991	1.68245E-3	3.26163E-3	-1.20162
7994	Surface 5522	19437	9.665	-85.49	-35.9	-6.87901E3	-1.49713E3	-0.332026	-84.2399	-13.0087	3.03841E-3	8.27858	-1.25054
7995	Surface 5522	19444	9.665	-80.9799	-35.9	-6.87507E3	-1.49724E3	-5.78946	-84.4395	-13.0608	-0.0572941	16.6986	-1.20551
7996	Surface 5522	19652	9.665	-90.0	-34.9	-6.69004E3	-1.44219E3	-0.28228	-82.1065	-13.8687	2.0159E-3	0.837018E-3	-1.20749
7997	Surface 5522	19658	9.665	-85.49	-34.9	-6.68958E3	-1.44206E3	-0.354222	-82.1953	-13.8873	3.18032E-3	8.04835	-1.2577
7998	Surface 5522	19664	9.665	-80.9799	-34.9	-6.68582E3	-1.4421E3	-5.81922	-82.3942	-13.9407	-0.0575632	16.2357	-1.21323
7999	Surface 5522	19874	9.665	-90.0	-33.9	-6.49856E3	-1.38746E3	-0.288637	-80.0168	-14.6422	1.51485E-3	-2.77926E-3	-0.987572
8000	Surface 5522	19877	9.665	-85.49	-33.9	-6.49815E3	-1.38732E3	-0.335286	-80.1057	-14.6618	1.81066E-3	7.8151	-1.03679
8001	Surface 5522	19884	9.665	-80.9799	-33.9	-6.49451E3	-1.38735E3	-5.7944	-80.3023	-14.716	-0.060378	15.771	-0.988798
8002	Surface 5522	20093	9.665	-90.0	-32.9	-6.3061E3	-1.33305E3	-0.277566	-77.8689	-15.1776	0.344791E-3	-4.90435E-3	-0.72693
8003	Surface 5522	20098	9.665	-85.49	-32.9	-6.3057E3	-1.33293E3	-0.295306	-77.9569	-15.1971	-0.529007E-3	7.58403	-0.773982
8004	Surface 5522	20103	9.665	-80.9799	-32.9	-6.30216E3	-1.333E3	-5.74192	-78.1497	-15.25	-0.0638092	15.3086	-0.723375
8005	Surface 5522	20312	9.665	-90.0	-31.9	-6.11344E3	-1.27898E3	-0.261936	-75.6723	-15.4727	-0.754844E-3	-5.09683E-3	-0.502538
8006	Surface 5522	20317	9.665	-85.49	-31.9	-6.11305E3	-1.27888E3	-0.25428	-75.7584	-15.4911	-2.5314E-3	7.35513	-0.548144
8007	Surface 5522	20322	9.665	-80.9799	-31.9	-6.10961E3	-1.27898E3	-5.67993	-75.9463	-15.5416	-0.0663635	14.8474	-0.497151
8008	Surface 5522	20534	9.665	-90.0	-30.9	-5.92119E3	-1.22525E3	-0.250956	-73.4403	-15.5603	-1.41056E-3	-4.17049E-3	-0.306367
8009	Surface 5522	20537	9.665	-85.49	-30.9	-5.92081E3	-1.22517E3	-0.21826	-73.5238	-15.5774	-3.75738E-3	7.12751	-0.351222
8010	Surface 5522	20543	9.665	-80.9799	-30.9	-5.91748E3	-1.22529E3	-5.60889	-73.7065	-15.6255	-0.0677389	14.3873	-0.300968
8011	Surface 5522	20754	9.665	-90.0	-29.9	-5.7298E3	-1.17185E3	-0.251255	-71.1768	-15.4325	-1.67947E-3	-2.55107E-3	-0.0658237
8012	Surface 5522	20758	9.665	-85.49	-29.9	-5.72942E3	-1.17181E3	-0.185918	-71.2571	-15.4485	-4.46842E-3	6.90101	-0.109902
8013	Surface 5522	20762	9.665	-80.9799	-29.9	-5.72621E3	-1.17192E3	-5.522	-71.4343	-15.4948	-0.0683965	13.9285	-0.0608314
8014	Surface 5522	20974	9.665	-90.0	-28.9	-5.53958E3	-1.11881E3	-0.276851	-68.865	-14.9865	-1.63072E-3	58.8306E-6	0.33628
8015	Surface 5522	20977	9.665	-85.49	-28.9	-5.53921E3	-1.11882E3	-0.155067	-68.9414	-15.0007	-5.07988E-3	6.67601	0.294564
8016	Surface 5522	20984	9.665	-80.9799	-28.9	-5.53612E3	-1.11889E3	-5.40549	-69.1132	-15.0466	-0.0691684	13.4717	0.341111
8017	Surface 5522	21192	9.665	-90.0	-27.9	-5.35061E3	-1.06608E3	-0.351977	-66.4603	-13.9922	-1.33235E-3	1.9447E-3	1.03677
8018	Surface 5522	21197	9.665	-85.49	-27.9	-5.35025E3	-1.06634E3	-0.125284	-66.5325	-14.0026	-5.76673E-3	6.45296	1.00072
8019	Surface 5522	21202	9.665	-80.9799	-27.9	-5.34728E3	-1.06615E3	-5.2477	-66.6985	-14.0502	-0.0704324	13.02	1.04165
8020	Surface 5522	21414	9.665	-90.0	-26.9	-5.1626E3	-1.01336E3	-0.540212	-63.8863	-12.0856	-2.85865E-3	-3.55702E-3	2.15983
8021	Surface 5522	21418	9.665	-85.49	-26.9	-5.16223E3	-1.0141E3	-0.096811	-63.9545	-12.0958	-6.17387E-3	6.23192	2.1175
8022	Surface 5522	21423	9.665	-80.9799	-26.9	-5.15935E3	-1.01341E3	-5.01818	-64.1138	-12.1407	-0.0698579	12.5791	2.16603
8023	Surface 5522	21633	9.665	-90.0	-25.9	-4.97444E3	-959.935	-0.868694	-61.0503	-8.86376	-8.30866E-3	-2.9577E-3	3.49018
8024	Surface 5522	21642	9.665	-85.49	-25.9	-4.97412E3	-959.903	-0.0758879	-61.1189	-8.87675	-5.62809E-3	6.0117	3.42198
8025	Surface 5522	21650	9.665	-80.9799	-25.9	-4.97127E3	-959.985	-4.72405	-61.2669	-8.91419	-0.0646405	12.1316	3.49882
8026	Surface 5523	19093	9.665	-80.9799	-36.9	-7.06126E3	-1.55294E3	-5.68655	-86.5832	-12.8688	-0.0576981	17.1459	0.133884
8027	Surface 5523	19100	9.665	-74.7592	-36.9	-7.05706E3	-1.55311E3	-0.823887	-86.8463	-12.9328	-1.12088E-3	8.44162	0.182589
8028	Surface 5523	19108	9.665	-68.5388	-36.9	-7.05661E3	-1.55303E3	-0.0876064	-87.0555	-12.9735	1.58279E-3	-2.26996	0.107997
8029	Surface 5523	19115	9.665	-62.318	-36.9	-7.05776E3	-1.55302E3	1.79727	-87.108	-12.9792	0.0265216	-4.29853	0.135602
8030	Surface 5523	19444	9.665	-80.9799	-35.9	-6.87507E3	-1.49724E3	-5.78946	-84.4395	-13.0608	-0.0572941	16.6986	-1.20551
8031	Surface 5523	19447	9.665	-74.7592	-35.9	-6.87114E3	-1.49687E3	-0.577681	-84.7048	-13.1253	4.2014E-3	8.22133	-1.15764
8032	Surface 5523	19451	9.665	-68.5388	-35.9	-6.87068E3	-1.49562E3	-0.112937	-84.9164	-13.1726	2.51535E-3	-2.21245	-1.19728
8033	Surface 5523	19456	9.665	-62.318	-35.9	-6.87179E3	-1.4966E3	1.59322	-84.9646	-13.1747	0.024549	-4.189	-1.20947
8034	Surface 5523	19664	9.665	-80.9799	-34.9	-6.68582E3	-1.4421E3	-5.81922	-82.3942	-13.9407	-0.0575632	16.2357	-1.21323
8035	Surface 5523	19667	9.665	-74.7592	-34.9	-6.68199E3	-1.44173E3	-0.411491	-82.6578	-14.0102	4.86716E-3	7.98518	-1.15628
8036	Surface 5523	19672	9.665	-68.5388	-34.9	-6.6816E3	-1.441E3	-0.131707	-82.8679	-14.0617	2.39839E-3	-2.15738	-1.18106
8037	Surface 5523	19678	9.665	-62.318	-34.9	-6.68271E3	-1.44134E3	1.48191	-82.9187	-14.0649	0.0245014	-4.07405	-1.21027
8038	Surface 5523	19884	9.665	-80.9799	-33.9	-6.49451E3	-1.38735E3	-5.7944	-80.3023	-14.716	-0.060378	15.771	-0.988798
8039	Surface 5523	19888	9.665	-74.7592	-33.9	-6.49076E3	-1.38717E3	-0.300807	-80.5616	-14.7863	1.94362E-3	7.7542	-0.924189
8040	Surface 5523	19892	9.665	-68.5388	-33.9	-6.49042E3	-1.38682E3	-0.120633	-80.7686	-14.8352	0.229927E-3	-2.10187	-0.952669
8041	Surface 5523	19898	9.665	-62.318	-33.9	-6.4915E3	-1.38676E3	1.44349	-80.8218	-14.8455	0.0235279	-3.96259	-0.972199
8042	Surface 5523	20103	9.665	-80.9799	-32.9	-6.30216E3	-1.333E3	-5.74192	-78.1497	-15.25	-0.0638092	15.3086	-0.723375
8043	Surface 5523	20107	9.665	-74.7592	-32.9	-6.29852E3	-1.33294E3	-0.220361	-78.4029	-15.3173	-1.68014E-3	7.52614	-0.657294
8044	Surface 5523	20112	9.665	-68.5388	-32.9	-6.29819E3	-1.3327E3	-0.0921971	-78.6055	-15.3636	-3.18851E-3	-2.04301	-0.686459
8045	Surface 5523	20117	9.665	-62.318	-32.9	-6.29923E3	-1.33258E3	1.43468	-78.6592	-15.3764	0.0211771	-3.84865	-0.698382
8046	Surface 5523	20322	9.665	-80.9799	-31.9	-6.10961E3	-1.27898E3	-5.67993	-75.9463	-15.5416	-0.0663635	14.8474	-0.497151
8047	Surface 5523	20327	9.665	-74.7592	-31.9	-6.10608E3	-1.27899E3	-0.161006	-76.1927	-15.6053	-4.7014E-3	7.29922	-0.431505
8048	Surface 5523	20331	9.665	-68.5388	-31.9	-6.10575E3	-1.2788E3	-0.0635422	-76.3899	-15.6491	-6.45158E-3	-1.98154	-0.459774
