	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
5310	Surface 5223	4104	9.665	62.318	-65.7	-12.132E3	-4.13752E3	61.0753	103.027	521.592	1.59603	-0.0314818	-14.801
5311	Surface 5223	4855	9.665	40.1221	-64.2	-12.0152E3	-4.12181E3	-69.6979	-156.659	22.7728	12.4021	-28.2098	-82.2917
5312	Surface 5223	4871	9.665	45.6711	-64.2	-12.0011E3	-4.07341E3	29.8896	-148.856	21.3831	13.7859	22.5325	-104.691
5313	Surface 5223	4883	9.665	51.2201	-64.2	-11.9884E3	-4.05595E3	51.3365	-140.473	17.5051	13.3477	-11.6656	-106.71
5314	Surface 5223	4895	9.665	56.769	-64.2	-11.9788E3	-4.05171E3	53.3285	-146.957	17.1893	6.5939	-5.18793	-100.746
5315	Surface 5223	4914	9.665	62.318	-64.2	-11.9709E3	-4.05314E3	54.6136	-146.299	14.5713	3.68209	3.36656	-88.5638
5316	Surface 5225	2703	9.665	37.9822	-67.2	-10.9625E3	-3.92494E3	-64.7063	-10.9494	631.039	6.67765	-2.91399	325.553
5317	Surface 5225	2713	9.665	40.1221	-67.2	-10.9634E3	-3.93457E3	80.82	-23.3527	634.112	-3.63258	28.322	340.983
5318	Surface 5225	3960	9.665	37.9822	-65.7	-12.0855E3	-4.14411E3	-58.6851	94.9766	505.586	2.57733	21.0049	36.8103
5319	Surface 5225	3979	9.665	40.1221	-65.7	-12.1008E3	-4.18199E3	32.4943	92.7046	507.369	48.6121	21.0711	36.6152
5320	Surface 5226	2713	9.665	40.1221	-67.2	-10.9634E3	-3.93457E3	80.82	-23.3527	634.112	-3.63258	28.322	340.983
5321	Surface 5226	2719	9.665	45.6711	-67.2	-10.9597E3	-3.92128E3	32.4609	-18.8038	643.649	0.118111	60.3198	333.552
5322	Surface 5226	2726	9.665	51.2201	-67.2	-10.9781E3	-3.90632E3	45.1496	-1.65226	660.646	5.6575	50.0114	343.306
5323	Surface 5226	2733	9.665	56.769	-67.2	-10.9955E3	-3.88773E3	50.0905	21.4974	671.162	4.17705	15.0668	333.871
5324	Surface 5226	2740	9.665	62.318	-67.2	-11.0088E3	-3.87012E3	51.4459	21.1371	676.304	1.00127	-11.812	335.191
5325	Surface 5226	3979	9.665	40.1221	-65.7	-12.1008E3	-4.18199E3	32.4943	92.7046	507.369	48.6121	21.0711	36.6152
5326	Surface 5226	4012	9.665	45.6711	-65.7	-12.1159E3	-4.17816E3	48.2959	93.7531	513.887	45.1279	16.8889	37.2534
5327	Surface 5226	4042	9.665	51.2201	-65.7	-12.1326E3	-4.16033E3	58.6798	101.263	519.492	2.53979	8.22524	18.7319
5328	Surface 5226	4071	9.665	56.769	-65.7	-12.1338E3	-4.1471E3	61.1391	104.613	521.373	0.15917	0.255762	-15.8873
5329	Surface 5226	4104	9.665	62.318	-65.7	-12.132E3	-4.13752E3	61.0753	103.027	521.592	1.59603	-0.0314818	-14.801
5330	Surface 5228	173	9.665	37.9822	-78.2	-1.71418E3	-1.3996E3	7.7448	-22.2981	-28.758	0.430718	-0.910491	-21.0037
5331	Surface 5228	180	9.665	40.1221	-78.2	-1.71466E3	-1.39981E3	-1.35831	-22.6741	-29.6485	-0.465334	2.19169	-20.3289
5332	Surface 5228	394	9.665	37.9822	-77.2	-1.60422E3	-1.42088E3	6.80648	-24.8717	-49.7891	-0.400509	-0.608264	-41.1921
5333	Surface 5228	400	9.665	40.1221	-77.2	-1.60256E3	-1.42081E3	-2.66056	-25.0398	-50.1677	-0.463739	3.7991	-40.8317
5334	Surface 5228	614	9.665	37.9822	-76.2	-1.54727E3	-1.53966E3	2.57039	-36.2159	-112.028	-0.39328	-0.244081	-79.2865
5335	Surface 5228	619	9.665	40.1221	-76.2	-1.5469E3	-1.53985E3	-1.9089	-36.388	-111.984	-0.405508	3.34471	-79.2171
5336	Surface 5228	833	9.665	37.9822	-75.2	-1.58837E3	-1.75772E3	-6.04828	-55.1844	-208.399	-0.432058	-0.387031	-106.776
5337	Surface 5228	841	9.665	40.1221	-75.2	-1.588E3	-1.7579E3	4.29793	-55.3353	-208.409	-0.303087	3.26327	-106.559
5338	Surface 5228	1054	9.665	37.9822	-74.2	-1.81432E3	-2.07404E3	-19.9625	-79.2851	-319.705	-0.548263	-0.360131	-106.633
5339	Surface 5228	1059	9.665	40.1221	-74.2	-1.81384E3	-2.07452E3	15.9988	-79.4367	-319.721	-0.188412	3.69378	-106.225
5340	Surface 5228	1274	9.665	37.9822	-73.2	-2.32578E3	-2.47807E3	-39.6972	-102.298	-408.304	-0.710638	-0.321643	-59.2128
5341	Surface 5228	1280	9.665	40.1221	-73.2	-2.32509E3	-2.47893E3	33.3061	-102.454	-408.306	-0.0124735	4.85672	-58.6338
5342	Surface 5228	1494	9.665	37.9822	-72.2	-3.20231E3	-2.91915E3	-62.7015	-116.914	-431.558	-0.826187	-0.282736	24.7479
5343	Surface 5228	1499	9.665	40.1221	-72.2	-3.20151E3	-2.92055E3	53.983	-117.141	-431.526	0.234776	6.9283	25.4364
5344	Surface 5228	1714	9.665	37.9822	-71.2	-4.45025E3	-3.31443E3	-84.288	-119.916	-370.937	-0.655862	-0.356328	106.723
5345	Surface 5228	1719	9.665	40.1221	-71.2	-4.44954E3	-3.31656E3	74.2646	-120.419	-370.8	0.633498	9.89237	107.36
5346	Surface 5228	1935	9.665	37.9822	-70.2	-6.00073E3	-3.61422E3	-99.8142	-111.969	-232.499	0.272777	-0.967815	176.828
5347	Surface 5228	1939	9.665	40.1221	-70.2	-6.00038E3	-3.61715E3	90.5415	-113.278	-232.025	1.32419	13.5583	176.994
5348	Surface 5228	2153	9.665	37.9822	-69.2	-7.73375E3	-3.81056E3	-105.483	-92.4546	-17.0804	1.88801	-4.59891	256.198
5349	Surface 5228	2160	9.665	40.1221	-69.2	-7.73428E3	-3.81446E3	99.7947	-96.1728	-17.758	2.75824	15.9854	253.183
5350	Surface 5228	2375	9.665	37.9822	-68.2	-9.47316E3	-3.90562E3	-98.4514	-57.955	277.942	3.75531	-15.5835	332.309
5351	Surface 5228	2380	9.665	40.1221	-68.2	-9.47383E3	-3.91066E3	98.0751	-64.4288	276.765	3.06844	7.01852	330.654
5352	Surface 5228	2703	9.665	37.9822	-67.2	-10.9625E3	-3.92494E3	-64.7063	-10.9494	631.039	6.67765	-2.91399	325.553
5353	Surface 5228	2713	9.665	40.1221	-67.2	-10.9634E3	-3.93457E3	80.82	-23.3527	634.112	-3.63258	28.322	340.983
5354	Surface 5229	180	9.665	40.1221	-78.2	-1.71466E3	-1.39981E3	-1.35831	-22.6741	-29.6485	-0.465334	2.19169	-20.3289
5355	Surface 5229	185	9.665	45.6711	-78.2	-1.71222E3	-1.40058E3	3.62492	-22.2769	-27.1474	-0.429609	2.27825	-22.2286
5356	Surface 5229	189	9.665	51.2201	-78.2	-1.7117E3	-1.40012E3	3.54849	-22.8198	-28.4081	0.166007	-0.358967	-21.1639
5357	Surface 5229	193	9.665	56.769	-78.2	-1.71058E3	-1.39911E3	3.47583	-23.0627	-28.2885	0.0479548	-0.188632	-21.3466
5358	Surface 5229	197	9.665	62.318	-78.2	-1.70908E3	-1.39771E3	3.14579	-23.3065	-28.2904	0.0977739	-0.13348	-21.4037
5359	Surface 5229	400	9.665	40.1221	-77.2	-1.60256E3	-1.42081E3	-2.66056	-25.0398	-50.1677	-0.463739	3.7991	-40.8317
5360	Surface 5229	405	9.665	45.6711	-77.2	-1.61281E3	-1.42349E3	2.73684	-25.2698	-49.0245	-0.213843	3.33868	-42.0837
5361	Surface 5229	409	9.665	51.2201	-77.2	-1.61075E3	-1.42277E3	3.09086	-25.6701	-49.5972	-0.0324018	-0.381073	-41.4836
5362	Surface 5229	413	9.665	56.769	-77.2	-1.60975E3	-1.42162E3	3.18787	-25.906	-49.5972	0.110623	-0.284021	-41.5842
5363	Surface 5229	417	9.665	62.318	-77.2	-1.60905E3	-1.42009E3	2.94155	-26.2397	-49.6175	0.159841	-0.230057	-41.6879
5364	Surface 5229	619	9.665	40.1221	-76.2	-1.5469E3	-1.53985E3	-1.9089	-36.388	-111.984	-0.405508	3.34471	-79.2171
5365	Surface 5229	624	9.665	45.6711	-76.2	-1.55583E3	-1.54187E3	1.36779	-36.559	-112.126	-0.215647	2.8553	-79.7738
5366	Surface 5229	629	9.665	51.2201	-76.2	-1.55484E3	-1.54112E3	2.08205	-36.89	-112.095	2.65501E-3	-0.334285	-79.6835
5367	Surface 5229	633	9.665	56.769	-76.2	-1.55427E3	-1.53965E3	2.52152	-37.2957	-112.224	0.128696	-0.387555	-79.7689
5368	Surface 5229	637	9.665	62.318	-76.2	-1.5541E3	-1.53762E3	2.49792	-37.6936	-112.31	0.222514	-0.393122	-79.9396
5369	Surface 5229	841	9.665	40.1221	-75.2	-1.588E3	-1.7579E3	4.29793	-55.3353	-208.409	-0.303087	3.26327	-106.559
5370	Surface 5229	845	9.665	45.6711	-75.2	-1.59881E3	-1.76054E3	0.306081	-55.6062	-208.665	-0.21792	2.73195	-107.314
5371	Surface 5229	848	9.665	51.2201	-75.2	-1.59806E3	-1.75943E3	1.50092	-55.9888	-208.776	-6.93618E-3	-0.497214	-107.147
5372	Surface 5229	853	9.665	56.769	-75.2	-1.59799E3	-1.75751E3	2.35104	-56.4471	-208.961	0.10795	-0.561795	-107.329
5373	Surface 5229	857	9.665	62.318	-75.2	-1.59834E3	-1.7549E3	2.68569	-56.9591	-209.186	0.1963	-0.608607	-107.548
5374	Surface 5229	1059	9.665	40.1221	-74.2	-1.81384E3	-2.07452E3	15.9988	-79.4367	-319.721	-0.188412	3.69378	-106.225
5375	Surface 5229	1065	9.665	45.6711	-74.2	-1.82568E3	-2.07757E3	-0.451052	-79.6933	-320.049	-0.320937	3.04024	-107.41
5376	Surface 5229	1068	9.665	51.2201	-74.2	-1.82523E3	-2.0763E3	1.31377	-80.1263	-320.298	-0.11486	-0.67965	-107.042
5377	Surface 5229	1072	9.665	56.769	-74.2	-1.82557E3	-2.07381E3	2.70436	-80.6597	-320.665	-0.033636	-0.795538	-107.254
5378	Surface 5229	1078	9.665	62.318	-74.2	-1.82646E3	-2.07044E3	3.47416	-81.2694	-321.07	0.0503875	-0.865765	-107.51
5379	Surface 5229	1280	9.665	40.1221	-73.2	-2.32509E3	-2.47893E3	33.3061	-102.454	-408.306	-0.0124735	4.85672	-58.6338
5380	Surface 5229	1285	9.665	45.6711	-73.2	-2.33759E3	-2.4826E3	-1.04602	-102.697	-408.677	-0.517038	4.05512	-60.2528
5381	Surface 5229	1289	9.665	51.2201	-73.2	-2.33743E3	-2.4811E3	1.59	-103.147	-409.114	-0.381334	-0.863807	-59.6846
5382	Surface 5229	1293	9.665	56.769	-73.2	-2.33835E3	-2.47788E3	3.69613	-103.717	-409.721	-0.348585	-1.03734	-59.875
5383	Surface 5229	1297	9.665	62.318	-73.2	-2.33997E3	-2.4735E3	5.00349	-104.406	-410.352	-0.250558	-1.13459	-60.1197
5384	Surface 5229	1499	9.665	40.1221	-72.2	-3.20151E3	-2.92055E3	53.983	-117.141	-431.526	0.234776	6.9283	25.4364
5385	Surface 5229	1505	9.665	45.6711	-72.2	-3.21312E3	-2.92484E3	-1.22581	-117.356	-431.862	-0.834821	6.01195	23.4652
5386	Surface 5229	1508	9.665	51.2201	-72.2	-3.21359E3	-2.92301E3	2.59302	-117.728	-432.603	-0.898966	-0.997197	24.2716
5387	Surface 5229	1512	9.665	56.769	-72.2	-3.21548E3	-2.91873E3	5.6427	-118.214	-433.555	-0.899284	-1.21885	24.2119
5388	Surface 5229	1518	9.665	62.318	-72.2	-3.21823E3	-2.913E3	7.60732	-118.923	-434.41	-0.697494	-1.35848	24.0673
5389	Surface 5229	1719	9.665	40.1221	-71.2	-4.44954E3	-3.31656E3	74.2646	-120.419	-370.8	0.633498	9.89237	107.36
5390	Surface 5229	1725	9.665	45.6711	-71.2	-4.45864E3	-3.32145E3	-0.514733	-120.523	-370.994	-1.35337	9.05101	105.231
5391	Surface 5229	1728	9.665	51.2201	-71.2	-4.46014E3	-3.31913E3	4.77306	-120.54	-372.215	-1.85443	-0.89503	106.502
5392	Surface 5229	1733	9.665	56.769	-71.2	-4.46353E3	-3.31342E3	9.03753	-120.608	-373.747	-1.77905	-1.17537	106.866
5393	Surface 5229	1738	9.665	62.318	-71.2	-4.46802E3	-3.30588E3	11.8711	-121.22	-374.723	-1.15232	-1.44323	107.003
5394	Surface 5229	1939	9.665	40.1221	-70.2	-6.00038E3	-3.61715E3	90.5415	-113.278	-232.025	1.32419	13.5583	176.994
5395	Surface 5229	1945	9.665	45.6711	-70.2	-6.0062E3	-3.6226E3	1.61725	-113.258	-231.71	-2.12215	13.3069	175.061
5396	Surface 5229	1948	9.665	51.2201	-70.2	-6.00899E3	-3.61968E3	8.55756	-112.098	-233.74	-3.64093	0.0148227	177.351
5397	Surface 5229	1952	9.665	56.769	-70.2	-6.01428E3	-3.61242E3	14.476	-110.804	-236.166	-3.05636	-0.449873	179.542
5398	Surface 5229	1958	9.665	62.318	-70.2	-6.02119E3	-3.60242E3	18.6663	-111.091	-236.742	-1.18509	-1.32255	180.373
5399	Surface 5229	2160	9.665	40.1221	-69.2	-7.73428E3	-3.81446E3	99.7947	-96.1728	-17.758	2.75824	15.9854	253.183
5400	Surface 5229	2165	9.665	45.6711	-69.2	-7.73648E3	-3.81986E3	5.81065	-95.7611	-16.9217	-3.51068	19.0314	248.079
5401	Surface 5229	2168	9.665	51.2201	-69.2	-7.74087E3	-3.81648E3	14.7093	-91.4756	-19.4894	-6.13187	4.22628	256.266
5402	Surface 5229	2172	9.665	56.769	-69.2	-7.74815E3	-3.80751E3	22.7735	-85.7176	-19.4228	-4.34243	2.93627	266.328
5403	Surface 5229	2177	9.665	62.318	-69.2	-7.75833E3	-3.79416E3	28.7916	-85.7403	-18.7866	-0.145276	-2.01504	267.921
5404	Surface 5229	2380	9.665	40.1221	-68.2	-9.47383E3	-3.91066E3	98.0751	-64.4288	276.765	3.06844	7.01852	330.654
5405	Surface 5229	2385	9.665	45.6711	-68.2	-9.47207E3	-3.9154E3	14.4199	-66.7798	267.218	-2.38992	26.4726	309.031
5406	Surface 5229	2389	9.665	51.2201	-68.2	-9.47981E3	-3.90899E3	25.7917	-53.53	276.949	-7.12879	22.3375	339.421
5407	Surface 5229	2393	9.665	56.769	-68.2	-9.49153E3	-3.89655E3	35.2018	-41.0959	287.031	-3.37322	13.0728	358.752
5408	Surface 5229	2398	9.665	62.318	-68.2	-9.50501E3	-3.87946E3	41.3123	-40.7656	289.357	1.38793	-7.05304	359.924
5409	Surface 5229	2713	9.665	40.1221	-67.2	-10.9634E3	-3.93457E3	80.82	-23.3527	634.112	-3.63258	28.322	340.983
5410	Surface 5229	2719	9.665	45.6711	-67.2	-10.9597E3	-3.92128E3	32.4609	-18.8038	643.649	0.118111	60.3198	333.552
5411	Surface 5229	2726	9.665	51.2201	-67.2	-10.9781E3	-3.90632E3	45.1496	-1.65226	660.646	5.6575	50.0114	343.306
5412	Surface 5229	2733	9.665	56.769	-67.2	-10.9955E3	-3.88773E3	50.0905	21.4974	671.162	4.17705	15.0668	333.871
5413	Surface 5229	2740	9.665	62.318	-67.2	-11.0088E3	-3.87012E3	51.4459	21.1371	676.304	1.00127	-11.812	335.191
5414	Surface 5231	27076	9.665	-161.663	-4.6	-589.959	-136.882	6.13046	-5.93085	5.31716	0.0630044	-3.40007	2.50987
5415	Surface 5231	27087	9.665	-166.683	-4.6	-589.196	-137.008	0.847594	-5.9704	5.31429	1.08542E-3	-3.17275	2.59073
5416	Surface 5231	27378	9.665	-161.663	-3.68	-508.425	-107.933	6.64286	-4.69918	6.75957	0.0666106	-2.93918	0.234585
5417	Surface 5231	27383	9.665	-166.683	-3.68	-507.739	-108.109	0.943724	-4.73515	6.75768	-1.3493E-3	-2.74222	0.316621
5418	Surface 5231	27597	9.665	-161.663	-2.76	-420.809	-80.56	7.15756	-3.81166	6.07307	0.0722221	-2.43502	-1.84868
5419	Surface 5231	27605	9.665	-166.683	-2.76	-420.197	-80.8386	1.04411	-3.84486	6.06928	-1.34306E-3	-2.2717	-1.7663
5420	Surface 5231	27819	9.665	-161.663	-1.84	-327.674	-53.4713	7.50714	-3.11127	4.11017	0.0816454	-1.89474	-2.546
5421	Surface 5231	27823	9.665	-166.683	-1.84	-327.361	-53.8393	0.989553	-3.14414	4.09518	6.97821E-3	-1.75458	-2.46934
5422	Surface 5231	28038	9.665	-161.663	-0.92	-231.077	-26.7196	7.3558	-2.41752	1.93279	0.0973601	-1.2997	-2.32913
5423	Surface 5231	28043	9.665	-166.683	-0.92	-230.936	-26.9066	0.673672	-2.44482	1.91403	0.0190181	-1.22134	-2.21587
5424	Surface 5231	28258	9.665	-161.663	0.0	-130.515	-3.11593	6.74737	-1.42375	1.02207	0.101083	-0.911622	-2.04267
5425	Surface 5231	28265	9.665	-166.683	0.0	-133.495	-3.73378	0.355513	-1.4594	1.00555	0.0201232	-0.827803	-1.89639
5426	Surface 5232	27069	9.665	-160.983	-4.6	-590.42	-136.862	-1.49595	-5.91373	5.3206	-0.0104565	-0.590257	2.50251
5427	Surface 5232	27076	9.665	-161.663	-4.6	-589.959	-136.882	6.13046	-5.93085	5.31716	0.0630044	-3.40007	2.50987
5428	Surface 5232	27372	9.665	-160.983	-3.68	-508.844	-107.91	-1.62035	-4.68325	6.76249	-0.0138341	-0.507419	0.22688
5429	Surface 5232	27378	9.665	-161.663	-3.68	-508.425	-107.933	6.64286	-4.69918	6.75957	0.0666106	-2.93918	0.234585
5430	Surface 5232	27591	9.665	-160.983	-2.76	-421.185	-80.5512	-1.74249	-3.79762	6.07591	-0.0141687	-0.414833	-1.85596
5431	Surface 5232	27597	9.665	-161.663	-2.76	-420.809	-80.56	7.15756	-3.81166	6.07307	0.0722221	-2.43502	-1.84868
5432	Surface 5232	27813	9.665	-160.983	-1.84	-327.878	-53.385	-1.90954	-3.09657	4.11181	-0.0104937	-0.316529	-2.55694
5433	Surface 5232	27819	9.665	-161.663	-1.84	-327.674	-53.4713	7.50714	-3.11127	4.11017	0.0816454	-1.89474	-2.546
5434	Surface 5232	28031	9.665	-160.983	-0.92	-231.488	-26.7007	-2.14836	-2.41325	1.93235	-4.05603E-3	-0.200152	-2.32931
5435	Surface 5232	28038	9.665	-161.663	-0.92	-231.077	-26.7196	7.3558	-2.41752	1.93279	0.0973601	-1.2997	-2.32913
5436	Surface 5232	28253	9.665	-160.983	0.0	-127.788	-2.56982	-2.64526	-1.39853	1.02759	-9.51579E-3	-0.17839	-2.0364
5437	Surface 5232	28258	9.665	-161.663	0.0	-130.515	-3.11593	6.74737	-1.42375	1.02207	0.101083	-0.911622	-2.04267
5438	Surface 5234	25843	9.665	-161.663	-9.9	-1.05678E3	-308.507	9.03237	-22.2117	-49.2238	0.0933667	-6.00964	24.901
5439	Surface 5234	25851	9.665	-166.683	-9.9	-1.05625E3	-308.572	1.28003	-22.2803	-49.262	1.5099E-3	-5.60279	25.0204
5440	Surface 5234	26143	9.665	-161.663	-8.84	-939.81	-273.676	7.1899	-17.044	-30.2294	0.0762346	-5.33875	18.9927
5441	Surface 5234	26149	9.665	-166.683	-8.84	-939.143	-273.758	0.992332	-17.1085	-30.2587	3.31494E-3	-4.97581	19.0945
5442	Surface 5234	26363	9.665	-161.663	-7.78	-846.292	-238.899	5.99234	-12.6798	-13.7819	0.0661853	-4.81641	11.8368
5443	Surface 5234	26368	9.665	-166.683	-7.78	-845.512	-238.991	0.805505	-12.7386	-13.8021	5.62346E-3	-4.49006	11.9254
5444	Surface 5234	26583	9.665	-161.663	-6.72	-761.608	-204.471	5.63489	-9.73714	-3.89503	0.0629955	-4.35127	6.63308
5445	Surface 5234	26588	9.665	-166.683	-6.72	-760.787	-204.568	0.745605	-9.78911	-3.90684	6.3093E-3	-4.05785	6.71602
5446	Surface 5234	26802	9.665	-161.663	-5.66	-677.548	-170.261	5.74878	-7.63331	1.83236	0.0622538	-3.88893	3.99554
5447	Surface 5234	26809	9.665	-166.683	-5.66	-676.741	-170.366	0.769363	-7.67849	1.82661	4.41655E-3	-3.62812	4.07662
5448	Surface 5234	27076	9.665	-161.663	-4.6	-589.959	-136.882	6.13046	-5.93085	5.31716	0.0630044	-3.40007	2.50987
5449	Surface 5234	27087	9.665	-166.683	-4.6	-589.196	-137.008	0.847594	-5.9704	5.31429	1.08542E-3	-3.17275	2.59073
5450	Surface 5235	25829	9.665	-160.983	-9.9	-1.05702E3	-308.384	-2.1382	-22.1881	-49.2132	-0.0111946	-1.03373	24.8895
5451	Surface 5235	25843	9.665	-161.663	-9.9	-1.05678E3	-308.507	9.03237	-22.2117	-49.2238	0.0933667	-6.00964	24.901
5452	Surface 5235	26137	9.665	-160.983	-8.84	-940.151	-273.586	-1.72338	-17.0204	-30.221	-8.52404E-3	-0.915706	18.9831
5453	Surface 5235	26143	9.665	-161.663	-8.84	-939.81	-273.676	7.1899	-17.044	-30.2294	0.0762346	-5.33875	18.9927
5454	Surface 5235	26355	9.665	-160.983	-7.78	-846.732	-238.839	-1.45478	-12.657	-13.7749	-5.15394E-3	-0.828007	11.8285
5455	Surface 5235	26363	9.665	-161.663	-7.78	-846.292	-238.899	5.99234	-12.6798	-13.7819	0.0661853	-4.81641	11.8368
5456	Surface 5235	26577	9.665	-160.983	-6.72	-762.087	-204.43	-1.38442	-9.71609	-3.88964	-4.60028E-3	-0.751505	6.6256
5457	Surface 5235	26583	9.665	-161.663	-6.72	-761.608	-204.471	5.63489	-9.73714	-3.89503	0.0629955	-4.35127	6.63308
5458	Surface 5235	26797	9.665	-160.983	-5.66	-678.031	-170.233	-1.41436	-7.61434	1.83655	-6.75879E-3	-0.674617	3.98817
5459	Surface 5235	26802	9.665	-161.663	-5.66	-677.548	-170.261	5.74878	-7.63331	1.83236	0.0622538	-3.88893	3.99554
5460	Surface 5235	27069	9.665	-160.983	-4.6	-590.42	-136.862	-1.49595	-5.91373	5.3206	-0.0104565	-0.590257	2.50251
5461	Surface 5235	27076	9.665	-161.663	-4.6	-589.959	-136.882	6.13046	-5.93085	5.31716	0.0630044	-3.40007	2.50987
5462	Surface 5237	25483	9.665	-161.663	-10.3	-1.11114E3	-323.719	11.5639	-26.0257	-65.1079	0.123264	-6.32933	22.0408
5463	Surface 5237	25497	9.665	-166.683	-10.3	-1.1107E3	-323.749	1.59266	-26.0941	-65.1486	6.24038E-3	-5.90159	22.1885
5464	Surface 5237	25843	9.665	-161.663	-9.9	-1.05678E3	-308.507	9.03237	-22.2117	-49.2238	0.0933667	-6.00964	24.901
5465	Surface 5237	25851	9.665	-166.683	-9.9	-1.05625E3	-308.572	1.28003	-22.2803	-49.262	1.5099E-3	-5.60279	25.0204
5466	Surface 5238	25475	9.665	-160.983	-10.3	-1.1113E3	-323.582	-2.79242	-26.0031	-65.0965	-0.0150552	-1.09316	22.0267
5467	Surface 5238	25483	9.665	-161.663	-10.3	-1.11114E3	-323.719	11.5639	-26.0257	-65.1079	0.123264	-6.32933	22.0408
5468	Surface 5238	25829	9.665	-160.983	-9.9	-1.05702E3	-308.384	-2.1382	-22.1881	-49.2132	-0.0111946	-1.03373	24.8895
5469	Surface 5238	25843	9.665	-161.663	-9.9	-1.05678E3	-308.507	9.03237	-22.2117	-49.2238	0.0933667	-6.00964	24.901
5470	Surface 5240	24688	9.665	-161.663	-13.4	-1.86938E3	-421.253	24.4235	-29.152	-34.8651	0.299438	-10.7991	-43.3057
5471	Surface 5240	24697	9.665	-166.683	-13.4	-1.86773E3	-421.294	3.10744	-29.2736	-34.8957	0.0561397	-10.0711	-42.9998
5472	Surface 5240	24989	9.665	-161.663	-12.3667	-1.54691E3	-388.065	20.8587	-31.8935	-68.1686	0.246445	-8.90563	-22.3712
5473	Surface 5240	24996	9.665	-166.683	-12.3667	-1.54605E3	-388.086	2.67842	-31.9858	-68.205	0.0372905	-8.3093	-22.1109
5474	Surface 5240	25209	9.665	-161.663	-11.3333	-1.29346E3	-355.582	15.7467	-30.388	-75.979	0.176493	-7.40544	6.87269
5475	Surface 5240	25215	9.665	-166.683	-11.3333	-1.29297E3	-355.601	2.0911	-30.4635	-76.0182	0.0171824	-6.90814	7.06997
5476	Surface 5240	25483	9.665	-161.663	-10.3	-1.11114E3	-323.719	11.5639	-26.0257	-65.1079	0.123264	-6.32933	22.0408
5477	Surface 5240	25497	9.665	-166.683	-10.3	-1.1107E3	-323.749	1.59266	-26.0941	-65.1486	6.24038E-3	-5.90159	22.1885
5478	Surface 5241	24681	9.665	-160.983	-13.4	-1.8703E3	-421.133	-6.15114	-29.1055	-34.8514	-3.86825E-3	-1.87908	-43.3305
5479	Surface 5241	24688	9.665	-161.663	-13.4	-1.86938E3	-421.253	24.4235	-29.152	-34.8651	0.299438	-10.7991	-43.3057
5480	Surface 5241	24984	9.665	-160.983	-12.3667	-1.54733E3	-387.911	-5.24113	-31.8614	-68.1558	-0.0116669	-1.55334	-22.3921
5481	Surface 5241	24989	9.665	-161.663	-12.3667	-1.54691E3	-388.065	20.8587	-31.8935	-68.1686	0.246445	-8.90563	-22.3712
5482	Surface 5241	25205	9.665	-160.983	-11.3333	-1.29362E3	-355.422	-3.89099	-30.3632	-75.9673	-0.0151395	-1.2855	6.85571
5483	Surface 5241	25209	9.665	-161.663	-11.3333	-1.29346E3	-355.582	15.7467	-30.388	-75.979	0.176493	-7.40544	6.87269
5484	Surface 5241	25475	9.665	-160.983	-10.3	-1.1113E3	-323.582	-2.79242	-26.0031	-65.0965	-0.0150552	-1.09316	22.0267
5485	Surface 5241	25483	9.665	-161.663	-10.3	-1.11114E3	-323.719	11.5639	-26.0257	-65.1079	0.123264	-6.32933	22.0408
5486	Surface 5243	23232	9.665	-161.663	-19.4	-3.6957E3	-630.436	20.7978	-43.896	2.1067	0.393588	-21.5834	-15.259
5487	Surface 5243	23245	9.665	-166.683	-19.4	-3.69112E3	-630.413	2.12885	-44.1297	2.03311	0.18775	-20.1193	-14.9205
5488	Surface 5243	23533	9.665	-161.663	-18.4	-3.40431E3	-591.544	21.382	-42.2632	-7.29194	0.389886	-19.9149	-3.49621
5489	Surface 5243	23539	9.665	-166.683	-18.4	-3.4003E3	-591.507	2.60042	-42.472	-7.325	0.178676	-18.5736	-3.18357
5490	Surface 5243	23753	9.665	-161.663	-17.4	-3.11896E3	-556.656	21.5029	-38.0485	-3.47579	0.353952	-18.2374	10.59
5491	Surface 5243	23759	9.665	-166.683	-17.4	-3.11533E3	-556.636	2.87272	-38.2406	-3.48482	0.141974	-17.0111	10.8702
5492	Surface 5243	23973	9.665	-161.663	-16.4	-2.83244E3	-521.692	22.1947	-32.2703	8.06973	0.324066	-16.5277	11.9666
5493	Surface 5243	23980	9.665	-166.683	-16.4	-2.82907E3	-521.709	3.06142	-32.4519	8.06441	0.104346	-15.415	12.2401
5494	Surface 5243	24195	9.665	-161.663	-15.4	-2.53186E3	-487.073	23.5735	-27.39	14.2388	0.312995	-14.726	-0.17012
5495	Surface 5243	24201	9.665	-166.683	-15.4	-2.52881E3	-487.125	3.20744	-27.5606	14.227	0.0787871	-13.7315	0.115515
5496	Surface 5243	24415	9.665	-161.663	-14.4	-2.20852E3	-453.71	24.9372	-26.1773	0.64545	0.314713	-12.7959	-27.5579
