	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
5236	Surface 5306	23579	9.665	156.815	-18.4	-3.37101E3	-631.827	11.8702	-33.7711	-4.66308	-2.45537	4.65709	1.16865
5237	Surface 5306	23584	9.665	155.788	-18.4	-3.37189E3	-629.982	25.7116	-34.0125	-4.77785	-2.51488	-0.131389	1.30413
5238	Surface 5306	23799	9.665	156.815	-17.4	-3.09857E3	-591.501	10.4377	-28.0829	1.64615	-2.25877	4.53426	12.6169
5239	Surface 5306	23803	9.665	155.788	-17.4	-3.09924E3	-589.797	24.1851	-28.36	1.5116	-2.3157	0.169991	12.7625
5240	Surface 5306	24017	9.665	156.815	-16.4	-2.82118E3	-551.735	9.3219	-21.2215	13.6629	-2.04259	4.30986	12.5738
5241	Surface 5306	24023	9.665	155.788	-16.4	-2.82168E3	-550.169	23.4884	-21.5306	13.5261	-2.08756	0.372054	12.7262
5242	Surface 5306	24238	9.665	156.815	-15.4	-2.52608E3	-512.749	8.37899	-15.4498	19.3111	-1.86394	4.02193	-0.154438
5243	Surface 5306	24243	9.665	155.788	-15.4	-2.52645E3	-511.325	23.4621	-15.79	19.1811	-1.8914	0.534123	0.925416E-3
5244	Surface 5306	24457	9.665	156.815	-14.4	-2.20528E3	-475.333	7.6962	-13.4051	4.85625	-1.74519	3.7018	-27.6422
5245	Surface 5306	24463	9.665	155.788	-14.4	-2.20558E3	-474.06	23.7042	-13.778	4.73568	-1.75723	0.699265	-27.4877
5246	Surface 5306	24761	9.665	156.815	-13.4	-1.86671E3	-439.052	7.73439	-15.5298	-31.4985	-1.68156	3.3841	-43.2339
5247	Surface 5306	24770	9.665	155.788	-13.4	-1.86697E3	-437.939	23.4807	-15.9383	-31.6103	-1.69619	0.888114	-43.084
5248	Surface 5307	23295	9.665	159.181	-19.4	-3.64562E3	-682.614	17.3131	-37.0673	0.361526	-2.11146	14.2379	-9.34675
5249	Surface 5307	23307	9.665	156.815	-19.4	-3.64714E3	-677.788	13.897	-37.239	0.28055	-2.53819	4.64543	-9.54543
5250	Surface 5307	23572	9.665	159.181	-18.4	-3.36976E3	-636.256	15.6121	-33.5498	-4.5087	-2.01664	13.4751	1.33565
5251	Surface 5307	23579	9.665	156.815	-18.4	-3.37101E3	-631.827	11.8702	-33.7711	-4.66308	-2.45537	4.65709	1.16865
5252	Surface 5307	23791	9.665	159.181	-17.4	-3.09755E3	-595.578	14.4009	-27.8201	1.83884	-1.82333	12.5964	12.7269
5253	Surface 5307	23799	9.665	156.815	-17.4	-3.09857E3	-591.501	10.4377	-28.0829	1.64615	-2.25877	4.53426	12.6169
5254	Surface 5307	24011	9.665	159.181	-16.4	-2.82034E3	-555.479	13.6709	-20.9256	13.8564	-1.61304	11.6097	12.6507
5255	Surface 5307	24017	9.665	156.815	-16.4	-2.82118E3	-551.735	9.3219	-21.2215	13.6629	-2.04259	4.30986	12.5738
5256	Surface 5307	24232	9.665	159.181	-15.4	-2.5254E3	-516.16	13.3071	-15.1238	19.4854	-1.43603	10.5136	-0.0925677
5257	Surface 5307	24238	9.665	156.815	-15.4	-2.52608E3	-512.749	8.37899	-15.4498	19.3111	-1.86394	4.02193	-0.154438
5258	Surface 5307	24453	9.665	159.181	-14.4	-2.20475E3	-478.391	13.1956	-13.0465	5.00482	-1.31492	9.31385	-27.5806
5259	Surface 5307	24457	9.665	156.815	-14.4	-2.20528E3	-475.333	7.6962	-13.4051	4.85625	-1.74519	3.7018	-27.6422
5260	Surface 5307	24751	9.665	159.181	-13.4	-1.86636E3	-441.738	13.2423	-15.1323	-31.3752	-1.25105	8.07491	-43.1653
5261	Surface 5307	24761	9.665	156.815	-13.4	-1.86671E3	-439.052	7.73439	-15.5298	-31.4985	-1.68156	3.3841	-43.2339
5262	Surface 5309	21850	9.665	156.815	-25.9	-5.13438E3	-1.07987E3	32.7612	-61.6988	-7.85256	-2.62631	5.8077	2.19717
5263	Surface 5309	21859	9.665	155.788	-25.9	-5.13536E3	-1.0764E3	45.1101	-61.6809	-7.9829	-2.62275	-1.57901	2.54905
5264	Surface 5309	22123	9.665	156.815	-24.8167	-4.91777E3	-1.00899E3	30.7837	-57.7562	-4.47245	-2.35991	5.61037	3.608
5265	Surface 5309	22127	9.665	155.788	-24.8167	-4.91895E3	-1.00581E3	43.0379	-57.7792	-4.58044	-2.35226	-1.47359	3.94954
5266	Surface 5309	22342	9.665	156.815	-23.7333	-4.69567E3	-938.719	28.1026	-53.4327	0.497345	-2.21548	5.3758	5.13941
5267	Surface 5309	22348	9.665	155.788	-23.7333	-4.697E3	-935.814	40.4001	-53.4916	0.414362	-2.21051	-1.39811	5.46138
5268	Surface 5309	22562	9.665	156.815	-22.65	-4.46287E3	-869.889	24.7222	-48.7524	6.34572	-2.20125	5.11608	5.37572
5269	Surface 5309	22568	9.665	155.788	-22.65	-4.46429E3	-867.244	37.2719	-48.8444	6.28685	-2.20577	-1.33044	5.6684
5270	Surface 5309	22782	9.665	156.815	-21.5667	-4.213E3	-802.793	20.9284	-44.0651	10.6578	-2.30134	4.86057	2.53249
5271	Surface 5309	22787	9.665	155.788	-21.5667	-4.21441E3	-800.385	33.9591	-44.1903	10.6152	-2.32105	-1.22749	2.78408
5272	Surface 5309	23003	9.665	156.815	-20.4833	-3.94077E3	-737.75	17.144	-40.2046	8.74358	-2.45617	4.67764	-5.83501
5273	Surface 5309	23007	9.665	155.788	-20.4833	-3.94208E3	-735.558	30.7729	-40.366	8.69635	-2.49379	-1.00683	-5.63942
5274	Surface 5309	23307	9.665	156.815	-19.4	-3.64714E3	-677.788	13.897	-37.239	0.28055	-2.53819	4.64543	-9.54543
5275	Surface 5309	23314	9.665	155.788	-19.4	-3.64825E3	-675.783	27.8559	-37.4412	0.202268	-2.59094	-0.58241	-9.39881
5276	Surface 5310	21838	9.665	159.181	-25.9	-5.13301E3	-1.08781E3	32.0043	-61.7676	-7.64564	-2.37393	19.3114	2.38219
5277	Surface 5310	21850	9.665	156.815	-25.9	-5.13438E3	-1.07987E3	32.7612	-61.6988	-7.85256	-2.62631	5.8077	2.19717
5278	Surface 5310	22115	9.665	159.181	-24.8167	-4.91617E3	-1.01636E3	30.4325	-57.7816	-4.31587	-2.11226	18.5595	3.77353
5279	Surface 5310	22123	9.665	156.815	-24.8167	-4.91777E3	-1.00899E3	30.7837	-57.7562	-4.47245	-2.35991	5.61037	3.608
5280	Surface 5310	22336	9.665	159.181	-23.7333	-4.69388E3	-945.532	28.31	-53.4213	0.59909	-1.95631	17.7569	5.28455
5281	Surface 5310	22342	9.665	156.815	-23.7333	-4.69567E3	-938.719	28.1026	-53.4327	0.497345	-2.21548	5.3758	5.13941
5282	Surface 5310	22555	9.665	159.181	-22.65	-4.46098E3	-876.168	25.6612	-48.7077	6.39494	-1.91249	16.8988	5.50602
5283	Surface 5310	22562	9.665	156.815	-22.65	-4.46287E3	-869.889	24.7222	-48.7524	6.34572	-2.20125	5.11608	5.37572
5284	Surface 5310	22776	9.665	159.181	-21.5667	-4.2111E3	-808.564	22.7425	-43.9865	10.6706	-1.96681	15.992	2.66474
5285	Surface 5310	22782	9.665	156.815	-21.5667	-4.213E3	-802.793	20.9284	-44.0651	10.6578	-2.30134	4.86057	2.53249
5286	Surface 5310	22997	9.665	159.181	-20.4833	-3.93899E3	-743.03	19.8691	-40.0843	8.76321	-2.06864	15.0806	-5.66786
5287	Surface 5310	23003	9.665	156.815	-20.4833	-3.94077E3	-737.75	17.144	-40.2046	8.74358	-2.45617	4.67764	-5.83501
5288	Surface 5310	23295	9.665	159.181	-19.4	-3.64562E3	-682.614	17.3131	-37.0673	0.361526	-2.11146	14.2379	-9.34675
5289	Surface 5310	23307	9.665	156.815	-19.4	-3.64714E3	-677.788	13.897	-37.239	0.28055	-2.53819	4.64543	-9.54543
5290	Surface 5312	19293	9.665	156.815	-36.9	-7.37735E3	-1.80486E3	-35.7459	-103.306	-2.65084	-11.1046	5.82949	1.94295
5291	Surface 5312	19303	9.665	155.788	-36.9	-7.373E3	-1.79981E3	-25.5108	-102.403	-2.84651	-11.5232	-4.78773	1.61264
5292	Surface 5312	19566	9.665	156.815	-35.9	-7.17112E3	-1.74476E3	-19.6439	-98.3405	-3.43349	-9.98189	5.9822	0.112945
5293	Surface 5312	19573	9.665	155.788	-35.9	-7.16763E3	-1.73954E3	-8.58614	-97.5481	-3.64284	-10.3238	-4.32619	-0.0685062
5294	Surface 5312	19785	9.665	156.815	-34.9	-6.96367E3	-1.68244E3	-6.36985	-93.856	-4.95241	-8.90293	6.11038	-0.335765
5295	Surface 5312	19793	9.665	155.788	-34.9	-6.96094E3	-1.67716E3	5.31708	-93.1735	-5.16954	-9.17899	-3.89138	-0.390971
5296	Surface 5312	20007	9.665	156.815	-33.9	-6.75582E3	-1.61821E3	4.56201	-89.6634	-6.42835	-7.88224	6.20559	-0.489778
5297	Surface 5312	20013	9.665	155.788	-33.9	-6.75375E3	-1.61297E3	16.7189	-89.0865	-6.64797	-8.10165	-3.49205	-0.439018
5298	Surface 5312	20226	9.665	156.815	-32.9	-6.54832E3	-1.55252E3	13.3941	-85.7044	-7.71113	-6.93259	6.26533	-0.536937
5299	Surface 5312	20231	9.665	155.788	-32.9	-6.54684E3	-1.54738E3	25.8808	-85.2263	-7.92875	-7.10338	-3.13114	-0.399108
5300	Surface 5312	20446	9.665	156.815	-31.9	-6.34179E3	-1.48576E3	20.3502	-81.9488	-8.78169	-6.06207	6.2901	-0.563149
5301	Surface 5312	20453	9.665	155.788	-31.9	-6.34081E3	-1.48077E3	33.0459	-81.5613	-8.99371	-6.19126	-2.80856	-0.355537
5302	Surface 5312	20667	9.665	156.815	-30.9	-6.13661E3	-1.41829E3	25.6345	-78.3759	-9.66199	-5.27496	6.28187	-0.573931
5303	Surface 5312	20671	9.665	155.788	-30.9	-6.13609E3	-1.41351E3	38.4351	-78.0703	-9.86555	-5.36882	-2.52257	-0.312163
5304	Surface 5312	20885	9.665	156.815	-29.9	-5.93309E3	-1.35044E3	29.4303	-74.9603	-10.3454	-4.57293	6.24308	-0.514274
5305	Surface 5312	20891	9.665	155.788	-29.9	-5.93295E3	-1.34589E3	42.2458	-74.7278	-10.5382	-4.63713	-2.27089	-0.212347
5306	Surface 5312	21105	9.665	156.815	-28.9	-5.73135E3	-1.28248E3	31.8993	-71.6608	-10.7458	-3.95625	6.17589	-0.28644
5307	Surface 5312	21111	9.665	155.788	-28.9	-5.73155E3	-1.27819E3	44.6535	-71.4931	-10.9261	-3.99606	-2.05143	0.0432102
5308	Surface 5312	21326	9.665	156.815	-27.9	-5.53136E3	-1.21468E3	33.1806	-68.4129	-10.667	-3.4252	6.08154	0.228659
5309	Surface 5312	21332	9.665	155.788	-27.9	-5.53186E3	-1.21065E3	45.8154	-68.302	-10.8328	-3.44564	-1.86284	0.575047
5310	Surface 5312	21546	9.665	156.815	-26.9	-5.33274E3	-1.14725E3	33.3923	-65.1247	-9.79912	-2.98147	5.96005	1.13673
5311	Surface 5312	21551	9.665	155.788	-26.9	-5.3335E3	-1.1435E3	45.8759	-65.0636	-9.94867	-2.98747	-1.70455	1.49018
5312	Surface 5312	21850	9.665	156.815	-25.9	-5.13438E3	-1.07987E3	32.7612	-61.6988	-7.85256	-2.62631	5.8077	2.19717
5313	Surface 5312	21859	9.665	155.788	-25.9	-5.13536E3	-1.0764E3	45.1101	-61.6809	-7.9829	-2.62275	-1.57901	2.54905
5314	Surface 5313	19283	9.665	159.181	-36.9	-7.38164E3	-1.81469E3	-33.0079	-104.362	-2.15936	-10.1386	25.2233	1.85519
5315	Surface 5313	19293	9.665	156.815	-36.9	-7.37735E3	-1.80486E3	-35.7459	-103.306	-2.65084	-11.1046	5.82949	1.94295
5316	Surface 5313	19559	9.665	159.181	-35.9	-7.17457E3	-1.75521E3	-17.8989	-99.2747	-2.93515	-9.13649	24.8177	0.111011
5317	Surface 5313	19566	9.665	156.815	-35.9	-7.17112E3	-1.74476E3	-19.6439	-98.3405	-3.43349	-9.98189	5.9822	0.112945
5318	Surface 5313	19781	9.665	159.181	-34.9	-6.96635E3	-1.69323E3	-5.42695	-94.6675	-4.45889	-8.16321	24.389	-0.272727
5319	Surface 5313	19785	9.665	156.815	-34.9	-6.96367E3	-1.68244E3	-6.36985	-93.856	-4.95241	-8.90293	6.11038	-0.335765
5320	Surface 5313	20000	9.665	159.181	-33.9	-6.7578E3	-1.62914E3	4.85388	-90.3565	-5.94943	-7.23564	23.9306	-0.377115
5321	Surface 5313	20007	9.665	156.815	-33.9	-6.75582E3	-1.61821E3	4.56201	-89.6634	-6.42835	-7.88224	6.20559	-0.489778
5322	Surface 5313	20220	9.665	159.181	-32.9	-6.54969E3	-1.5634E3	13.1701	-86.2865	-7.25427	-6.36785	23.4414	-0.387023
5323	Surface 5313	20226	9.665	156.815	-32.9	-6.54832E3	-1.55252E3	13.3941	-85.7044	-7.71113	-6.93259	6.26533	-0.536937
5324	Surface 5313	20441	9.665	159.181	-31.9	-6.34261E3	-1.49645E3	19.734	-82.429	-8.35231	-5.56892	22.9228	-0.386195
5325	Surface 5313	20446	9.665	156.815	-31.9	-6.34179E3	-1.48576E3	20.3502	-81.9488	-8.78169	-6.06207	6.2901	-0.563149
5326	Surface 5313	20659	9.665	159.181	-30.9	-6.13695E3	-1.42867E3	24.7401	-78.7642	-9.26381	-4.84394	22.3775	-0.378594
5327	Surface 5313	20667	9.665	156.815	-30.9	-6.13661E3	-1.41829E3	25.6345	-78.3759	-9.66199	-5.27496	6.28187	-0.573931
5328	Surface 5313	20879	9.665	159.181	-29.9	-5.93299E3	-1.36042E3	28.3631	-75.2664	-9.98094	-4.19517	21.8082	-0.308112
5329	Surface 5313	20885	9.665	156.815	-29.9	-5.93309E3	-1.35044E3	29.4303	-74.9603	-10.3454	-4.57293	6.24308	-0.514274
5330	Surface 5313	21100	9.665	159.181	-28.9	-5.73088E3	-1.292E3	30.7585	-71.8945	-10.4171	-3.62327	21.2173	-0.0762784
5331	Surface 5313	21105	9.665	156.815	-28.9	-5.73135E3	-1.28248E3	31.8993	-71.6608	-10.7458	-3.95625	6.17589	-0.28644
5332	Surface 5313	21319	9.665	159.181	-27.9	-5.53055E3	-1.2237E3	32.0634	-68.5833	-10.3757	-3.12848	20.6057	0.436463
5333	Surface 5313	21326	9.665	156.815	-27.9	-5.53136E3	-1.21468E3	33.1806	-68.4129	-10.667	-3.4252	6.08154	0.228659
5334	Surface 5313	21540	9.665	159.181	-26.9	-5.33164E3	-1.15574E3	32.3996	-65.2403	-9.54775	-2.71197	19.9725	1.33622
5335	Surface 5313	21546	9.665	156.815	-26.9	-5.33274E3	-1.14725E3	33.3923	-65.1247	-9.79912	-2.98147	5.96005	1.13673
5336	Surface 5313	21838	9.665	159.181	-25.9	-5.13301E3	-1.08781E3	32.0043	-61.7676	-7.64564	-2.37393	19.3114	2.38219
5337	Surface 5313	21850	9.665	156.815	-25.9	-5.13438E3	-1.07987E3	32.7612	-61.6988	-7.85256	-2.62631	5.8077	2.19717
5338	Surface 5315	15801	9.665	156.815	-52.4	-9.99854E3	-1.96701E3	-483.89	-295.078	-354.133	19.1809	101.205	10.119
5339	Surface 5315	15815	9.665	155.788	-52.4	-9.99136E3	-1.95576E3	-471.666	-318.55	-363.374	23.6591	123.482	8.85284
5340	Surface 5315	16129	9.665	156.815	-51.3667	-9.83878E3	-1.92994E3	-448.951	-297.475	-250.623	29.3298	81.3086	166.046
5341	Surface 5315	16137	9.665	155.788	-51.3667	-9.84377E3	-1.92345E3	-470.592	-320.224	-255.11	32.0319	74.3857	168.833
5342	Surface 5315	16351	9.665	156.815	-50.3333	-9.77942E3	-1.96101E3	-438.661	-271.826	-101.701	21.0184	51.65	119.322
5343	Surface 5315	16355	9.665	155.788	-50.3333	-9.7786E3	-1.96184E3	-466.417	-288.661	-102.245	19.4036	37.7716	120.261
5344	Surface 5315	16569	9.665	156.815	-49.3	-9.71558E3	-2.01092E3	-425.776	-242.463	-15.3407	6.79866	32.0266	69.9036
5345	Surface 5315	16575	9.665	155.788	-49.3	-9.70975E3	-2.01593E3	-451.572	-252.677	-14.5565	3.22936	16.232	68.8444
5346	Surface 5315	16791	9.665	156.815	-48.2667	-9.61768E3	-2.05663E3	-402.887	-216.405	21.5716	-4.42296	21.7771	34.8744
5347	Surface 5315	16795	9.665	155.788	-48.2667	-9.60827E3	-2.06221E3	-423.022	-222.085	22.2689	-8.15341	6.65706	32.7174
5348	Surface 5315	17010	9.665	156.815	-47.2333	-9.47772E3	-2.08917E3	-370.428	-195.914	29.8352	-11.1937	15.8569	14.7685
5349	Surface 5315	17016	9.665	155.788	-47.2333	-9.46606E3	-2.09405E3	-384.678	-198.817	30.2361	-14.4103	1.29522	12.341
5350	Surface 5315	17229	9.665	156.815	-46.2	-9.30185E3	-2.10696E3	-331.604	-179.979	24.994	-14.7926	11.9275	5.23213
5351	Surface 5315	17236	9.665	155.788	-46.2	-9.28912E3	-2.11054E3	-340.57	-181.171	25.2071	-17.411	-2.1043	2.85001
5352	Surface 5315	17451	9.665	156.815	-45.1667	-9.10107E3	-2.11059E3	-289.672	-167.128	16.0757	-16.4683	9.25926	1.84114
5353	Surface 5315	17456	9.665	155.788	-45.1667	-9.08822E3	-2.11269E3	-294.264	-167.255	16.1849	-18.5591	-4.29331	-0.359798
5354	Surface 5315	17670	9.665	156.815	-44.1333	-8.8862E3	-2.10148E3	-247.385	-156.243	7.55438	-17.0131	7.4854	1.47083
5355	Surface 5315	17675	9.665	155.788	-44.1333	-8.87391E3	-2.1021E3	-248.492	-155.717	7.60164	-18.6824	-5.62806	-0.488624
5356	Surface 5315	17891	9.665	156.815	-43.1	-8.6656E3	-2.08123E3	-206.73	-146.629	1.16591	-16.8852	6.37728	2.22319
5357	Surface 5315	17896	9.665	155.788	-43.1	-8.65427E3	-2.08049E3	-205.097	-145.726	1.16798	-18.2293	-6.3267	0.52775
5358	Surface 5315	18110	9.665	156.815	-42.0667	-8.44466E3	-2.05145E3	-168.965	-137.906	-2.80892	-16.3403	5.75882	3.12991
5359	Surface 5315	18116	9.665	155.788	-42.0667	-8.43453E3	-2.04952E3	-165.168	-136.808	-2.84747	-17.4346	-6.55913	1.70144
5360	Surface 5315	18331	9.665	156.815	-41.0333	-8.22622E3	-2.01358E3	-134.766	-129.877	-4.71689	-15.5255	5.48368	3.80697
5361	Surface 5315	18336	9.665	155.788	-41.0333	-8.21736E3	-2.01066E3	-129.23	-128.707	-4.79475	-16.4252	-6.46798	2.63699
5362	Surface 5315	18551	9.665	156.815	-40.0	-8.01116E3	-1.96892E3	-104.398	-122.437	-5.07936	-14.5341	5.433	4.16235
5363	Surface 5315	18556	9.665	155.788	-40.0	-8.00354E3	-1.9652E3	-97.4254	-121.275	-5.19435	-15.2785	-6.16891	3.23513
5364	Surface 5315	18770	9.665	156.815	-38.9667	-7.79897E3	-1.91858E3	-77.8566	-115.525	-4.41622	-13.4328	5.51487	4.17984
5365	Surface 5315	18777	9.665	155.788	-38.9667	-7.79254E3	-1.91425E3	-69.659	-114.423	-4.56416	-14.0499	-5.75051	3.47519
5366	Surface 5315	18991	9.665	156.815	-37.9333	-7.58829E3	-1.86353E3	-54.9823	-109.114	-3.25853	-12.2742	5.66208	3.77288
5367	Surface 5315	18995	9.665	155.788	-37.9333	-7.58295E3	-1.85876E3	-45.7066	-108.104	-3.43354	-12.7843	-5.27627	3.26804
5368	Surface 5315	19293	9.665	156.815	-36.9	-7.37735E3	-1.80486E3	-35.7459	-103.306	-2.65084	-11.1046	5.82949	1.94295
5369	Surface 5315	19303	9.665	155.788	-36.9	-7.373E3	-1.79981E3	-25.5108	-102.403	-2.84651	-11.5232	-4.78773	1.61264
5370	Surface 5316	15779	9.665	159.181	-52.4	-10.0236E3	-1.97823E3	-469.276	-278.077	-341.264	13.67	96.9018	6.08802
5371	Surface 5316	15801	9.665	156.815	-52.4	-9.99854E3	-1.96701E3	-483.89	-295.078	-354.133	19.1809	101.205	10.119
5372	Surface 5316	16125	9.665	159.181	-51.3667	-9.83961E3	-1.94084E3	-423.392	-275.942	-245.008	24.9924	95.6103	156.454
5373	Surface 5316	16129	9.665	156.815	-51.3667	-9.83878E3	-1.92994E3	-448.951	-297.475	-250.623	29.3298	81.3086	166.046
5374	Surface 5316	16344	9.665	159.181	-50.3333	-9.77811E3	-1.95922E3	-402.084	-254.178	-102.861	21.8477	75.0369	107.799
5375	Surface 5316	16351	9.665	156.815	-50.3333	-9.77942E3	-1.96101E3	-438.661	-271.826	-101.701	21.0184	51.65	119.322
5376	Surface 5316	16564	9.665	159.181	-49.3	-9.7175E3	-1.99959E3	-388.671	-230.711	-18.7898	10.8567	58.0614	62.1557
5377	Surface 5316	16569	9.665	156.815	-49.3	-9.71558E3	-2.01092E3	-425.776	-242.463	-15.3407	6.79866	32.0266	69.9036
5378	Surface 5316	16785	9.665	159.181	-48.2667	-9.62336E3	-2.04203E3	-368.525	-209.434	18.7852	0.515792	47.8622	29.5351
5379	Surface 5316	16791	9.665	156.815	-48.2667	-9.61768E3	-2.05663E3	-402.887	-216.405	21.5716	-4.42296	21.7771	34.8744
5380	Surface 5316	17005	9.665	159.181	-47.2333	-9.48629E3	-2.07497E3	-340.003	-192.099	28.1539	-6.56931	41.441	10.7898
5381	Surface 5316	17010	9.665	156.815	-47.2333	-9.47772E3	-2.08917E3	-370.428	-195.914	29.8352	-11.1937	15.8569	14.7685
5382	Surface 5316	17223	9.665	159.181	-46.2	-9.31217E3	-2.09507E3	-305.313	-178.22	24.0921	-10.817	36.9145	2.11576
5383	Surface 5316	17229	9.665	156.815	-46.2	-9.30185E3	-2.10696E3	-331.604	-179.979	24.994	-14.7926	11.9275	5.23213
5384	Surface 5316	17443	9.665	159.181	-45.1667	-9.11213E3	-2.1019E3	-267.403	-166.7	15.6508	-13.1414	33.6028	-0.603434
5385	Surface 5316	17451	9.665	156.815	-45.1667	-9.10107E3	-2.11059E3	-289.672	-167.128	16.0757	-16.4683	9.25926	1.84114
5386	Surface 5316	17665	9.665	159.181	-44.1333	-8.89723E3	-2.09622E3	-228.855	-156.655	7.42294	-14.2382	31.1737	-0.425124
5387	Surface 5316	17670	9.665	156.815	-44.1333	-8.8862E3	-2.10148E3	-247.385	-156.243	7.55438	-17.0131	7.4854	1.47083
5388	Surface 5316	17885	9.665	159.181	-43.1	-8.67604E3	-2.0793E3	-191.577	-147.546	1.22536	-14.554	29.4123	0.781862
5389	Surface 5316	17891	9.665	156.815	-43.1	-8.6656E3	-2.08123E3	-206.73	-146.629	1.16591	-16.8852	6.37728	2.22319
5390	Surface 5316	18103	9.665	159.181	-42.0667	-8.45421E3	-2.05253E3	-156.799	-139.097	-2.61433	-14.3612	28.1509	2.06089
5391	Surface 5316	18110	9.665	156.815	-42.0667	-8.44466E3	-2.05145E3	-168.965	-137.906	-2.80892	-16.3403	5.75882	3.12991
5392	Surface 5316	18324	9.665	159.181	-41.0333	-8.23471E3	-2.01728E3	-125.194	-131.185	-4.42038	-13.8289	27.2481	3.03767
5393	Surface 5316	18331	9.665	156.815	-41.0333	-8.22622E3	-2.01358E3	-134.766	-129.877	-4.71689	-15.5255	5.48368	3.80697
5394	Surface 5316	18544	9.665	159.181	-40.0	-8.01854E3	-1.97477E3	-97.0406	-123.757	-4.70497	-13.0686	26.5865	3.63068
5395	Surface 5316	18551	9.665	156.815	-40.0	-8.01116E3	-1.96892E3	-104.398	-122.437	-5.07936	-14.5341	5.433	4.16235
5396	Surface 5316	18765	9.665	159.181	-38.9667	-7.80526E3	-1.92615E3	-72.3604	-116.791	-3.98461	-12.1607	26.0725	3.83448
5397	Surface 5316	18770	9.665	156.815	-38.9667	-7.79897E3	-1.91858E3	-77.8566	-115.525	-4.41622	-13.4328	5.51487	4.17984
5398	Surface 5316	18983	9.665	159.181	-37.9333	-7.59355E3	-1.87242E3	-51.0211	-110.287	-2.78863	-11.1667	25.6349	3.57266
5399	Surface 5316	18991	9.665	156.815	-37.9333	-7.58829E3	-1.86353E3	-54.9823	-109.114	-3.25853	-12.2742	5.66208	3.77288
5400	Surface 5316	19283	9.665	159.181	-36.9	-7.38164E3	-1.81469E3	-33.0079	-104.362	-2.15936	-10.1386	25.2233	1.85519
5401	Surface 5316	19293	9.665	156.815	-36.9	-7.37735E3	-1.80486E3	-35.7459	-103.306	-2.65084	-11.1046	5.82949	1.94295
5402	Surface 5318	13587	9.665	156.815	-55.3965	-13.2743E3	-1.73813E3	-3.05525E3	-316.845	-84.3758	-108.954	153.615	48.3452
5403	Surface 5318	13606	9.665	155.788	-55.3965	-12.8977E3	-1.83631E3	-3.10804E3	-336.015	-95.0413	-122.656	125.179	10.3975
5404	Surface 5318	14300	9.665	156.815	-54.3977	-11.463E3	-1.95105E3	-1.43021E3	-271.709	-161.886	-49.4475	82.033	-78.3719
5405	Surface 5318	14307	9.665	155.788	-54.3977	-11.3674E3	-1.97731E3	-1.41918E3	-285.217	-175.823	-54.9116	113.464	-89.7732
5406	Surface 5318	14845	9.665	156.815	-53.3988	-10.5455E3	-2.04539E3	-732.852	-275.657	-294.091	-7.40414	91.1128	-147.167
5407	Surface 5318	14852	9.665	155.788	-53.3988	-10.5059E3	-2.02763E3	-705.0	-293.268	-306.729	-5.78825	106.434	-152.412
5408	Surface 5318	15801	9.665	156.815	-52.4	-9.99854E3	-1.96701E3	-483.89	-295.078	-354.133	19.1809	101.205	10.119
5409	Surface 5318	15815	9.665	155.788	-52.4	-9.99136E3	-1.95576E3	-471.666	-318.55	-363.374	23.6591	123.482	8.85284
5410	Surface 5319	13547	9.665	159.181	-55.3965	-13.5731E3	-1.39516E3	-2.62821E3	-303.613	-63.3477	-88.3765	73.4375	-5.01014
5411	Surface 5319	13587	9.665	156.815	-55.3965	-13.2743E3	-1.73813E3	-3.05525E3	-316.845	-84.3758	-108.954	153.615	48.3452
5412	Surface 5319	14291	9.665	159.181	-54.3977	-11.5893E3	-1.87155E3	-1.32877E3	-260.37	-139.706	-38.9318	96.9783	-90.4303
5413	Surface 5319	14300	9.665	156.815	-54.3977	-11.463E3	-1.95105E3	-1.43021E3	-271.709	-161.886	-49.4475	82.033	-78.3719
5414	Surface 5319	14835	9.665	159.181	-53.3988	-10.5953E3	-2.0615E3	-700.821	-262.256	-274.619	-6.73315	86.9996	-150.752
5415	Surface 5319	14845	9.665	156.815	-53.3988	-10.5455E3	-2.04539E3	-732.852	-275.657	-294.091	-7.40414	91.1128	-147.167
5416	Surface 5319	15779	9.665	159.181	-52.4	-10.0236E3	-1.97823E3	-469.276	-278.077	-341.264	13.67	96.9018	6.08802
5417	Surface 5319	15801	9.665	156.815	-52.4	-9.99854E3	-1.96701E3	-483.89	-295.078	-354.133	19.1809	101.205	10.119
5418	Surface 5339	2638	9.665	156.815	-67.2	-11.4395E3	-3.11301E3	1.18881E3	-66.1111	389.199	-58.396	49.0456	248.405
5419	Surface 5339	2650	9.665	155.788	-67.2	-11.3684E3	-3.1815E3	1.15349E3	-57.6098	404.177	-52.3683	39.2703	273.137
5420	Surface 5339	3756	9.665	156.815	-65.7	-13.386E3	-2.41693E3	2.3663E3	82.5569	377.895	52.7827	-93.2418	-9.91398
5421	Surface 5339	3773	9.665	155.788	-65.7	-13.2965E3	-2.5503E3	2.37949E3	79.9225	382.142	26.6321	-96.1643	40.5489
