	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
6296	Surface 5373	22275	9.665	-155.08	-23.7333	-4.5408E3	-146.007	3.19519	-55.3374	2.02976	-3.22863E-3	-8.56067	6.5508
6297	Surface 5373	22281	9.665	-156.815	-23.7333	-4.54008E3	-146.026	2.16576	-55.3376	2.02705	0.0192787	-5.47843	6.65737
6298	Surface 5373	22494	9.665	-155.08	-22.65	-4.31531E3	-122.669	3.4988	-51.1038	9.53345	3.16846E-3	-8.1397	6.46324
6299	Surface 5373	22501	9.665	-156.815	-22.65	-4.31461E3	-122.68	2.39103	-51.1045	9.53104	0.0264848	-5.20733	6.57575
6300	Surface 5373	22714	9.665	-155.08	-21.5667	-4.06946E3	-99.9578	3.90241	-47.0434	14.8995	0.0108885	-7.68009	2.59948
6301	Surface 5373	22719	9.665	-156.815	-21.5667	-4.06878E3	-99.961	2.68046	-47.0447	14.8977	0.0356378	-4.91206	2.72066
6302	Surface 5373	22933	9.665	-155.08	-20.4833	-3.79693E3	-78.2558	4.34295	-44.2193	12.4291	0.0170498	-7.1705	-8.007
6303	Surface 5373	22941	9.665	-156.815	-20.4833	-3.79631E3	-78.2619	2.99022	-44.2207	12.4265	0.0443757	-4.58604	-7.87865
6304	Surface 5373	23193	9.665	-155.08	-19.4	-3.49844E3	-59.143	4.63852	-42.8126	1.24256	0.025062	-6.59637	-13.9178
6305	Surface 5373	23204	9.665	-156.815	-19.4	-3.49788E3	-59.1617	3.20066	-42.8148	1.23785	0.0515889	-4.22617	-13.7897
6306	Surface 5375	19190	9.665	-156.815	-36.9	-6.99428E3	-457.272	0.627381	-84.1965	5.4929	-0.0117793	-8.37688	0.02394
6307	Surface 5375	19203	9.665	-159.181	-36.9	-6.99426E3	-457.246	-2.07641	-84.2814	5.47279	7.81044E-3	8.83006	0.0325197
6308	Surface 5375	19504	9.665	-156.815	-35.9	-6.8419E3	-431.33	0.909675	-82.7835	3.47232	-3.14226E-3	-8.20482	-4.85968
6309	Surface 5375	19511	9.665	-159.181	-35.9	-6.84188E3	-431.44	-2.26615	-82.8656	3.45264	0.0147941	8.64193	-4.851
6310	Surface 5375	19725	9.665	-156.815	-34.9	-6.67178E3	-406.092	1.19578	-81.7661	-1.62376	3.81503E-3	-8.01614	-6.04786
6311	Surface 5375	19730	9.665	-159.181	-34.9	-6.67171E3	-406.225	-2.36983	-81.8443	-1.64087	0.0205215	8.42098	-6.04144
6312	Surface 5375	19943	9.665	-156.815	-33.9	-6.48901E3	-381.349	1.42882	-80.6387	-6.96246	6.39767E-3	-7.80423	-5.33305
6313	Surface 5375	19951	9.665	-159.181	-33.9	-6.48895E3	-381.443	-2.38167	-80.7145	-6.97773	0.0227342	8.18832	-5.32935
6314	Surface 5375	20164	9.665	-156.815	-32.9	-6.29872E3	-356.949	1.57984	-79.2061	-11.2472	6.95247E-3	-7.57842	-3.9319
6315	Surface 5375	20171	9.665	-159.181	-32.9	-6.29867E3	-357.003	-2.35389	-79.2799	-11.2619	0.0228259	7.95131	-3.9291
6316	Surface 5375	20385	9.665	-156.815	-31.9	-6.10498E3	-332.82	1.66893	-77.4484	-14.1288	6.88291E-3	-7.34782	-2.51936
6317	Surface 5375	20389	9.665	-159.181	-31.9	-6.10494E3	-332.85	-2.3106	-77.5204	-14.1432	0.0223293	7.71113	-2.51674
6318	Surface 5375	20603	9.665	-156.815	-30.9	-5.91051E3	-308.956	1.72155	-75.4247	-15.731	6.65818E-3	-7.11603	-1.36546
6319	Surface 5375	20610	9.665	-159.181	-30.9	-5.91047E3	-308.971	-2.25758	-75.4948	-15.7452	0.0218117	7.47007	-1.36302
6320	Surface 5375	20824	9.665	-156.815	-29.9	-5.71696E3	-285.37	1.75474	-73.208	-16.3155	6.58764E-3	-6.88503	-0.476134
6321	Surface 5375	20830	9.665	-159.181	-29.9	-5.71693E3	-285.377	-2.19868	-73.2761	-16.3295	0.0215311	7.23001	-0.473873
6322	Surface 5375	21044	9.665	-156.815	-28.9	-5.52515E3	-262.072	1.78001	-70.8471	-16.0747	6.85629E-3	-6.65589	0.293199
6323	Surface 5375	21050	9.665	-159.181	-28.9	-5.52511E3	-262.073	-2.1373	-70.9131	-16.0886	0.0216257	6.99188	0.295297
6324	Surface 5375	21264	9.665	-156.815	-27.9	-5.33526E3	-239.057	1.80658	-68.3476	-15.0251	7.55719E-3	-6.42889	1.14951
6325	Surface 5375	21271	9.665	-159.181	-27.9	-5.33523E3	-239.054	-2.07679	-68.4115	-15.0388	0.0221603	6.75591	1.15143
6326	Surface 5375	21483	9.665	-156.815	-26.9	-5.14689E3	-216.309	1.84388	-65.6678	-12.9831	8.81238E-3	-6.20344	2.2854
6327	Surface 5375	21491	9.665	-159.181	-26.9	-5.14686E3	-216.304	-2.02192	-65.7296	-12.9967	0.0231973	6.52164	2.2871
6328	Surface 5375	21749	9.665	-156.815	-25.9	-4.95892E3	-194.17	1.90603	-62.7362	-9.66419	0.0108804	-5.97466	3.54474
6329	Surface 5375	21755	9.665	-159.181	-25.9	-4.95888E3	-194.164	-1.98088	-62.7957	-9.67772	0.0249849	6.28768	3.54615
6330	Surface 5376	19181	9.665	-155.08	-36.9	-6.99538E3	-457.259	1.14211	-84.1929	5.4959	-0.0358721	-13.0723	-0.0691879
6331	Surface 5376	19190	9.665	-156.815	-36.9	-6.99428E3	-457.272	0.627381	-84.1965	5.4929	-0.0117793	-8.37688	0.02394
6332	Surface 5376	19498	9.665	-155.08	-35.9	-6.84298E3	-431.151	1.62272	-82.7838	3.47538	-0.0263464	-12.8196	-4.95829
6333	Surface 5376	19504	9.665	-156.815	-35.9	-6.8419E3	-431.33	0.909675	-82.7835	3.47232	-3.14226E-3	-8.20482	-4.85968
6334	Surface 5376	19719	9.665	-155.08	-34.9	-6.67286E3	-405.917	2.07307	-81.7684	-1.62221	-0.0194276	-12.5212	-6.14852
6335	Surface 5376	19725	9.665	-156.815	-34.9	-6.67178E3	-406.092	1.19578	-81.7661	-1.62376	3.81503E-3	-8.01614	-6.04786
6336	Surface 5376	19937	9.665	-155.08	-33.9	-6.49003E3	-381.233	2.37998	-80.6415	-6.96122	-0.0173638	-12.1875	-5.43576
6337	Surface 5376	19943	9.665	-156.815	-33.9	-6.48901E3	-381.349	1.42882	-80.6387	-6.96246	6.39767E-3	-7.80423	-5.33305
6338	Surface 5376	20159	9.665	-155.08	-32.9	-6.29969E3	-356.87	2.55924	-79.209	-11.2454	-0.0167725	-11.8357	-4.03677
6339	Surface 5376	20164	9.665	-156.815	-32.9	-6.29872E3	-356.949	1.57984	-79.2061	-11.2472	6.95247E-3	-7.57842	-3.9319
6340	Surface 5376	20377	9.665	-155.08	-31.9	-6.10591E3	-332.758	2.65725	-77.4512	-14.1265	-0.0166662	-11.4768	-2.62503
6341	Surface 5376	20385	9.665	-156.815	-31.9	-6.10498E3	-332.82	1.66893	-77.4484	-14.1288	6.88291E-3	-7.34782	-2.51936
6342	Surface 5376	20597	9.665	-155.08	-30.9	-5.91141E3	-308.903	2.70864	-75.4273	-15.7284	-0.0166751	-11.1155	-1.47079
6343	Surface 5376	20603	9.665	-156.815	-30.9	-5.91051E3	-308.956	1.72155	-75.4247	-15.731	6.65818E-3	-7.11603	-1.36546
6344	Surface 5376	20817	9.665	-155.08	-29.9	-5.71783E3	-285.325	2.7352	-73.2103	-16.3127	-0.0165031	-10.7549	-0.580569
6345	Surface 5376	20824	9.665	-156.815	-29.9	-5.71696E3	-285.37	1.75474	-73.208	-16.3155	6.58764E-3	-6.88503	-0.476134
6346	Surface 5376	21038	9.665	-155.08	-28.9	-5.52598E3	-262.032	2.75163	-70.8489	-16.0717	-0.0159867	-10.3966	0.18987
6347	Surface 5376	21044	9.665	-156.815	-28.9	-5.52515E3	-262.072	1.78001	-70.8471	-16.0747	6.85629E-3	-6.65589	0.293199
6348	Surface 5376	21259	9.665	-155.08	-27.9	-5.33607E3	-239.021	2.76993	-68.349	-15.0219	-0.0150541	-10.041	1.04726
6349	Surface 5376	21264	9.665	-156.815	-27.9	-5.33526E3	-239.057	1.80658	-68.3476	-15.0251	7.55719E-3	-6.42889	1.14951
6350	Surface 5376	21478	9.665	-155.08	-26.9	-5.14768E3	-216.277	2.80282	-65.6685	-12.9798	-0.0136327	-9.68748	2.18385
6351	Surface 5376	21483	9.665	-156.815	-26.9	-5.14689E3	-216.309	1.84388	-65.6678	-12.9831	8.81238E-3	-6.20344	2.2854
6352	Surface 5376	21738	9.665	-155.08	-25.9	-4.95968E3	-194.141	2.86983	-62.7348	-9.66072	-0.0114117	-9.31966	3.44302
6353	Surface 5376	21749	9.665	-156.815	-25.9	-4.95892E3	-194.17	1.90603	-62.7362	-9.66419	0.0108804	-5.97466	3.54474
6354	Surface 5378	15443	9.665	-156.815	-52.4	-8.46252E3	-878.557	0.582242	-107.042	-21.7455	0.011332	-9.45631	0.316027
6355	Surface 5378	15471	9.665	-159.181	-52.4	-8.46277E3	-878.767	-1.13812	-107.477	-21.6542	0.083934	11.2883	0.73342
6356	Surface 5378	16068	9.665	-156.815	-51.3667	-8.36989E3	-849.383	4.07767E-3	-105.906	-20.878	-0.23142	-10.1717	0.21663
6357	Surface 5378	16074	9.665	-159.181	-51.3667	-8.37E3	-849.613	-1.82319	-105.958	-20.7909	-0.248247	10.0214	0.391812
6358	Surface 5378	16287	9.665	-156.815	-50.3333	-8.27637E3	-820.481	-0.235896	-104.611	-20.4823	-0.364479	-10.134	-0.131146
6359	Surface 5378	16293	9.665	-159.181	-50.3333	-8.27634E3	-820.673	-2.07015	-104.615	-20.4496	-0.395347	10.0355	-0.164761
6360	Surface 5378	16507	9.665	-156.815	-49.3	-8.18231E3	-791.771	-0.217718	-103.389	-20.4357	-0.360875	-9.93293	-0.338654
6361	Surface 5378	16514	9.665	-159.181	-49.3	-8.18223E3	-791.9	-2.03495	-103.398	-20.458	-0.373022	10.0498	-0.370738
6362	Surface 5378	16727	9.665	-156.815	-48.2667	-8.08809E3	-763.187	-0.0828912	-102.228	-20.5178	-0.30145	-9.76446	-0.422493
6363	Surface 5378	16733	9.665	-159.181	-48.2667	-8.088E3	-763.25	-1.88397	-102.258	-20.5577	-0.30061	10.0145	-0.440632
6364	Surface 5378	16949	9.665	-156.815	-47.2333	-7.99402E3	-734.733	0.0740545	-101.113	-20.6309	-0.234111	-9.61512	-0.449585
6365	Surface 5378	16953	9.665	-159.181	-47.2333	-7.99394E3	-734.745	-1.71375	-101.16	-20.6723	-0.2248	9.9518	-0.460789
6366	Surface 5378	17167	9.665	-156.815	-46.2	-7.9004E3	-706.428	0.207423	-100.019	-20.7184	-0.176049	-9.4802	-0.40672
6367	Surface 5378	17174	9.665	-159.181	-46.2	-7.90033E3	-706.404	-1.56765	-100.081	-20.7566	-0.162248	9.87073	-0.413207
6368	Surface 5378	17389	9.665	-156.815	-45.1667	-7.80751E3	-678.279	0.30217	-98.923	-20.6843	-0.130906	-9.35462	-0.232583
6369	Surface 5378	17394	9.665	-159.181	-45.1667	-7.80746E3	-678.232	-1.45826	-98.9954	-20.7186	-0.114897	9.78022	-0.236507
6370	Surface 5378	17607	9.665	-156.815	-44.1333	-7.71557E3	-650.284	0.359139	-97.785	-20.3489	-0.0970935	-9.23542	0.168187
6371	Surface 5378	17615	9.665	-159.181	-44.1333	-7.71553E3	-650.22	-1.38579	-97.8646	-20.3798	-0.0800483	9.68446	0.165883
6372	Surface 5378	17828	9.665	-156.815	-43.1	-7.62456E3	-622.427	0.386554	-96.5446	-19.4257	-0.0719225	-9.12087	0.901924
6373	Surface 5378	17833	9.665	-159.181	-43.1	-7.62453E3	-622.35	-1.34814	-96.6291	-19.454	-0.0544507	9.58563	0.900737
6374	Surface 5378	18048	9.665	-156.815	-42.0667	-7.53398E3	-594.686	0.395746	-95.1179	-17.5357	-0.0529959	-9.0093	2.03842
6375	Surface 5378	18054	9.665	-159.181	-42.0667	-7.53396E3	-594.596	-1.34681	-95.2056	-17.5622	-0.035414	9.48437	2.03804
6376	Surface 5378	18268	9.665	-156.815	-41.0333	-7.44248E3	-567.041	0.397643	-93.4093	-14.2895	-0.0385008	-8.89816	3.52691
6377	Surface 5378	18273	9.665	-159.181	-41.0333	-7.44246E3	-566.93	-1.39074	-93.4991	-14.3147	-0.0209563	9.37992	3.52709
6378	Surface 5378	18487	9.665	-156.815	-40.0	-7.34748E3	-539.473	0.398097	-91.3446	-9.47797	-0.0271115	-8.78379	5.06745
6379	Surface 5378	18494	9.665	-159.181	-40.0	-7.34748E3	-539.324	-1.49634	-91.4354	-9.50226	-9.74383E-3	9.26891	5.0687
6380	Surface 5378	18707	9.665	-156.815	-38.9667	-7.2449E3	-511.959	0.405534	-88.9352	-3.41471	-0.0187053	-8.66513	5.9475
6381	Surface 5378	18715	9.665	-159.181	-38.9667	-7.24491E3	-511.773	-1.66676	-89.0256	-3.43734	-1.63281E-3	9.14276	5.95173
6382	Surface 5378	18928	9.665	-156.815	-37.9333	-7.12924E3	-484.521	0.464966	-86.3828	2.55227	-0.0146713	-8.53923	4.87492
6383	Surface 5378	18933	9.665	-159.181	-37.9333	-7.12921E3	-484.359	-1.86628	-86.4708	2.53179	3.23452E-3	8.99479	4.88228
6384	Surface 5378	19190	9.665	-156.815	-36.9	-6.99428E3	-457.272	0.627381	-84.1965	5.4929	-0.0117793	-8.37688	0.02394
6385	Surface 5378	19203	9.665	-159.181	-36.9	-6.99426E3	-457.246	-2.07641	-84.2814	5.47279	7.81044E-3	8.83006	0.0325197
6386	Surface 5379	15423	9.665	-155.08	-52.4	-8.46359E3	-878.318	0.979688	-106.838	-21.7787	-0.108331	-15.2606	0.0876121
6387	Surface 5379	15443	9.665	-156.815	-52.4	-8.46252E3	-878.557	0.582242	-107.042	-21.7455	0.011332	-9.45631	0.316027
6388	Surface 5379	16063	9.665	-155.08	-51.3667	-8.37103E3	-849.173	0.478701	-105.901	-20.9241	-0.257859	-15.6535	0.0442626
6389	Surface 5379	16068	9.665	-156.815	-51.3667	-8.36989E3	-849.383	4.07767E-3	-105.906	-20.878	-0.23142	-10.1717	0.21663
6390	Surface 5379	16282	9.665	-155.08	-50.3333	-8.2776E3	-820.301	0.25176	-104.673	-20.5127	-0.352919	-15.6158	-0.196861
6391	Surface 5379	16287	9.665	-156.815	-50.3333	-8.27637E3	-820.481	-0.235896	-104.611	-20.4823	-0.364479	-10.134	-0.131146
6392	Surface 5379	16502	9.665	-155.08	-49.3	-8.18357E3	-791.63	0.254501	-103.452	-20.434	-0.353213	-15.3954	-0.388144
6393	Surface 5379	16507	9.665	-156.815	-49.3	-8.18231E3	-791.771	-0.217718	-103.389	-20.4357	-0.360875	-9.93293	-0.338654
6394	Surface 5379	16723	9.665	-155.08	-48.2667	-8.08935E3	-763.088	0.374757	-102.281	-20.5028	-0.302116	-15.1787	-0.476767
6395	Surface 5379	16727	9.665	-156.815	-48.2667	-8.08809E3	-763.187	-0.0828912	-102.228	-20.5178	-0.30145	-9.76446	-0.422493
6396	Surface 5379	16942	9.665	-155.08	-47.2333	-7.99526E3	-734.669	0.521626	-101.152	-20.6136	-0.241012	-14.9771	-0.507228
6397	Surface 5379	16949	9.665	-156.815	-47.2333	-7.99402E3	-734.733	0.0740545	-101.113	-20.6309	-0.234111	-9.61512	-0.449585
6398	Surface 5379	17162	9.665	-155.08	-46.2	-7.90161E3	-706.389	0.648709	-100.047	-20.7024	-0.186935	-14.7858	-0.466471
6399	Surface 5379	17167	9.665	-156.815	-46.2	-7.9004E3	-706.428	0.207423	-100.019	-20.7184	-0.176049	-9.4802	-0.40672
6400	Surface 5379	17381	9.665	-155.08	-45.1667	-7.8087E3	-678.258	0.739079	-98.9424	-20.6706	-0.144051	-14.6023	-0.293469
6401	Surface 5379	17389	9.665	-156.815	-45.1667	-7.80751E3	-678.279	0.30217	-98.923	-20.6843	-0.130906	-9.35462	-0.232583
6402	Surface 5379	17602	9.665	-155.08	-44.1333	-7.71674E3	-650.274	0.792741	-97.7979	-20.3371	-0.111511	-14.4245	0.106724
6403	Surface 5379	17607	9.665	-156.815	-44.1333	-7.71557E3	-650.284	0.359139	-97.785	-20.3489	-0.0970935	-9.23542	0.168187
6404	Surface 5379	17821	9.665	-155.08	-43.1	-7.62571E3	-622.427	0.818814	-96.5525	-19.4155	-0.0870532	-14.2511	0.840005
6405	Surface 5379	17828	9.665	-156.815	-43.1	-7.62456E3	-622.427	0.386554	-96.5446	-19.4257	-0.0719225	-9.12087	0.901924
6406	Surface 5379	18042	9.665	-155.08	-42.0667	-7.53511E3	-594.696	0.831645	-95.1221	-17.5268	-0.0685657	-14.0803	1.97581
6407	Surface 5379	18048	9.665	-156.815	-42.0667	-7.53398E3	-594.686	0.395746	-95.1179	-17.5357	-0.0529959	-9.0093	2.03842
6408	Surface 5379	18263	9.665	-155.08	-41.0333	-7.44359E3	-567.068	0.847171	-93.4105	-14.2816	-0.0544928	-13.9087	3.46303
6409	Surface 5379	18268	9.665	-156.815	-41.0333	-7.44248E3	-567.041	0.397643	-93.4093	-14.2895	-0.0385008	-8.89816	3.52691
6410	Surface 5379	18481	9.665	-155.08	-40.0	-7.34857E3	-539.54	0.87565	-91.3434	-9.47092	-0.0437318	-13.7305	5.00097
6411	Surface 5379	18487	9.665	-156.815	-40.0	-7.34748E3	-539.473	0.398097	-91.3446	-9.47797	-0.0271115	-8.78379	5.06745
6412	Surface 5379	18701	9.665	-155.08	-38.9667	-7.24598E3	-512.092	0.913939	-88.9322	-3.40927	-0.0361024	-13.5412	5.87471
6413	Surface 5379	18707	9.665	-156.815	-38.9667	-7.2449E3	-511.959	0.405534	-88.9352	-3.41471	-0.0187053	-8.66513	5.9475
6414	Surface 5379	18923	9.665	-155.08	-37.9333	-7.13034E3	-484.669	0.968953	-86.38	2.55503	-0.0344438	-13.3385	4.79166
6415	Surface 5379	18928	9.665	-156.815	-37.9333	-7.12924E3	-484.521	0.464966	-86.3828	2.55227	-0.0146713	-8.53923	4.87492
6416	Surface 5379	19181	9.665	-155.08	-36.9	-6.99538E3	-457.259	1.14211	-84.1929	5.4959	-0.0358721	-13.0723	-0.0691879
6417	Surface 5379	19190	9.665	-156.815	-36.9	-6.99428E3	-457.272	0.627381	-84.1965	5.4929	-0.0117793	-8.37688	0.02394
6418	Surface 5381	13176	9.665	-156.815	-55.3965	-8.73135E3	-962.515	3.14355	-106.358	-21.1102	0.247375	0.889039	3.76472
6419	Surface 5381	13216	9.665	-159.181	-55.3965	-8.73117E3	-962.988	1.4368	-108.109	-21.0434	0.322332	17.9257	-0.160034
6420	Surface 5381	14248	9.665	-156.815	-54.3977	-8.64145E3	-936.317	2.92684	-106.824	-21.5642	1.06683	-6.73797	-2.12238
6421	Surface 5381	14258	9.665	-159.181	-54.3977	-8.64214E3	-936.533	1.31195	-108.608	-21.9097	0.944323	15.41	-0.691349
6422	Surface 5381	14789	9.665	-156.815	-53.3988	-8.55154E3	-907.407	1.57309	-107.504	-22.3031	0.444248	-9.05514	-1.13109
6423	Surface 5381	14801	9.665	-159.181	-53.3988	-8.55208E3	-907.499	0.0304843	-108.397	-22.2463	0.607188	12.8187	6.68771E-3
6424	Surface 5381	15443	9.665	-156.815	-52.4	-8.46252E3	-878.557	0.582242	-107.042	-21.7455	0.011332	-9.45631	0.316027
6425	Surface 5381	15471	9.665	-159.181	-52.4	-8.46277E3	-878.767	-1.13812	-107.477	-21.6542	0.083934	11.2883	0.73342
6426	Surface 5382	13148	9.665	-155.08	-55.3965	-8.73304E3	-962.721	3.51446	-103.403	-19.4298	-0.187975	5.28596	2.59286
6427	Surface 5382	13176	9.665	-156.815	-55.3965	-8.73135E3	-962.515	3.14355	-106.358	-21.1102	0.247375	0.889039	3.76472
6428	Surface 5382	14237	9.665	-155.08	-54.3977	-8.64205E3	-936.307	3.11737	-105.855	-21.2885	0.973004	-15.6883	-4.44087
6429	Surface 5382	14248	9.665	-156.815	-54.3977	-8.64145E3	-936.317	2.92684	-106.824	-21.5642	1.06683	-6.73797	-2.12238
6430	Surface 5382	14781	9.665	-155.08	-53.3988	-8.55245E3	-907.255	1.80014	-107.025	-22.4827	0.0975097	-15.2455	-1.37941
6431	Surface 5382	14789	9.665	-156.815	-53.3988	-8.55154E3	-907.407	1.57309	-107.504	-22.3031	0.444248	-9.05514	-1.13109
6432	Surface 5382	15423	9.665	-155.08	-52.4	-8.46359E3	-878.318	0.979688	-106.838	-21.7787	-0.108331	-15.2606	0.0876121
6433	Surface 5382	15443	9.665	-156.815	-52.4	-8.46252E3	-878.557	0.582242	-107.042	-21.7455	0.011332	-9.45631	0.316027
6434	Surface 5384	10564	9.665	-156.815	-57.7478	-8.96086E3	-1.03234E3	5.11573	-118.506	-38.0517	1.16302	-8.35695	8.14955
6435	Surface 5384	10590	9.665	-159.181	-57.7478	-8.95952E3	-1.03237E3	2.83883	-116.851	-37.4061	0.747591	5.7009	8.27063
6436	Surface 5384	11251	9.665	-156.815	-57.2	-8.90178E3	-1.01675E3	6.5379	-116.576	-33.9555	0.938657	-14.4009	10.4726
6437	Surface 5384	11293	9.665	-159.181	-57.2	-8.90159E3	-1.01671E3	3.62611	-114.782	-33.6089	0.556049	2.69962	7.85274
6438	Surface 5385	10553	9.665	-155.08	-57.7478	-8.96357E3	-1.03312E3	1.17433	-120.491	-38.8149	2.08015	-9.05272	6.8064
6439	Surface 5385	10564	9.665	-156.815	-57.7478	-8.96086E3	-1.03234E3	5.11573	-118.506	-38.0517	1.16302	-8.35695	8.14955
6440	Surface 5385	11230	9.665	-155.08	-57.2	-8.90275E3	-1.01568E3	7.86893	-116.985	-34.7575	1.33759	-29.2013	8.354
6441	Surface 5385	11251	9.665	-156.815	-57.2	-8.90178E3	-1.01675E3	6.5379	-116.576	-33.9555	0.938657	-14.4009	10.4726
6442	Surface 5387	9882	9.665	-156.815	-58.2	-9.01051E3	-1.04875E3	3.92695	-120.144	-40.6225	1.88097	6.50658	4.25832
6443	Surface 5387	9906	9.665	-159.181	-58.2	-9.01025E3	-1.04818E3	1.41724	-119.438	-40.5236	1.19392	7.70601	6.3039
6444	Surface 5387	10564	9.665	-156.815	-57.7478	-8.96086E3	-1.03234E3	5.11573	-118.506	-38.0517	1.16302	-8.35695	8.14955
6445	Surface 5387	10590	9.665	-159.181	-57.7478	-8.95952E3	-1.03237E3	2.83883	-116.851	-37.4061	0.747591	5.7009	8.27063
6446	Surface 5388	9875	9.665	-155.08	-58.2	-9.00858E3	-1.05044E3	-1.61221	-119.227	-39.9403	2.91808	23.9066	-0.817659
6447	Surface 5388	9882	9.665	-156.815	-58.2	-9.01051E3	-1.04875E3	3.92695	-120.144	-40.6225	1.88097	6.50658	4.25832
6448	Surface 5388	10553	9.665	-155.08	-57.7478	-8.96357E3	-1.03312E3	1.17433	-120.491	-38.8149	2.08015	-9.05272	6.8064
6449	Surface 5388	10564	9.665	-156.815	-57.7478	-8.96086E3	-1.03234E3	5.11573	-118.506	-38.0517	1.16302	-8.35695	8.14955
6450	Surface 5390	8609	9.665	-156.815	-59.9	-9.22173E3	-1.10023E3	-0.923633	-122.23	-34.8172	-0.939454	16.5894	-11.6014
6451	Surface 5390	8631	9.665	-159.181	-59.9	-9.22172E3	-1.1001E3	-3.45667	-121.567	-34.9387	-0.528848	8.63311	-11.6258
6452	Surface 5390	9218	9.665	-156.815	-59.05	-9.11281E3	-1.07552E3	1.95292	-127.658	-42.5199	0.21398	14.808	-0.140739
6453	Surface 5390	9228	9.665	-159.181	-59.05	-9.11204E3	-1.07477E3	-0.844117	-124.164	-42.432	0.260526	6.09478	0.212039
6454	Surface 5390	9882	9.665	-156.815	-58.2	-9.01051E3	-1.04875E3	3.92695	-120.144	-40.6225	1.88097	6.50658	4.25832
6455	Surface 5390	9906	9.665	-159.181	-58.2	-9.01025E3	-1.04818E3	1.41724	-119.438	-40.5236	1.19392	7.70601	6.3039
6456	Surface 5391	8600	9.665	-155.08	-59.9	-9.21703E3	-1.10095E3	-10.9683	-121.634	-34.6206	-1.7685	44.1342	-10.8293
6457	Surface 5391	8609	9.665	-156.815	-59.9	-9.22173E3	-1.10023E3	-0.923633	-122.23	-34.8172	-0.939454	16.5894	-11.6014
6458	Surface 5391	9213	9.665	-155.08	-59.05	-9.10648E3	-1.0767E3	-5.75699	-122.032	-41.0911	0.360351	50.9695	0.0184503
6459	Surface 5391	9218	9.665	-156.815	-59.05	-9.11281E3	-1.07552E3	1.95292	-127.658	-42.5199	0.21398	14.808	-0.140739
6460	Surface 5391	9875	9.665	-155.08	-58.2	-9.00858E3	-1.05044E3	-1.61221	-119.227	-39.9403	2.91808	23.9066	-0.817659
6461	Surface 5391	9882	9.665	-156.815	-58.2	-9.01051E3	-1.04875E3	3.92695	-120.144	-40.6225	1.88097	6.50658	4.25832
6462	Surface 5393	7683	9.665	-156.815	-61.4	-9.4337E3	-1.14381E3	-2.91615	-119.861	-19.752	-0.771397	10.7473	-24.0958
6463	Surface 5393	7704	9.665	-159.181	-61.4	-9.4336E3	-1.14378E3	-5.16715	-119.056	-19.1329	-0.541098	9.38256	-26.4867
6464	Surface 5393	8609	9.665	-156.815	-59.9	-9.22173E3	-1.10023E3	-0.923633	-122.23	-34.8172	-0.939454	16.5894	-11.6014
6465	Surface 5393	8631	9.665	-159.181	-59.9	-9.22172E3	-1.1001E3	-3.45667	-121.567	-34.9387	-0.528848	8.63311	-11.6258
6466	Surface 5394	7671	9.665	-155.08	-61.4	-9.43196E3	-1.14286E3	-11.2034	-119.177	-18.645	-1.22689	29.1246	-15.9351
6467	Surface 5394	7683	9.665	-156.815	-61.4	-9.4337E3	-1.14381E3	-2.91615	-119.861	-19.752	-0.771397	10.7473	-24.0958
6468	Surface 5394	8600	9.665	-155.08	-59.9	-9.21703E3	-1.10095E3	-10.9683	-121.634	-34.6206	-1.7685	44.1342	-10.8293
6469	Surface 5394	8609	9.665	-156.815	-59.9	-9.22173E3	-1.10023E3	-0.923633	-122.23	-34.8172	-0.939454	16.5894	-11.6014
6470	Surface 5396	7047	9.665	-156.815	-61.6	-9.46208E3	-1.14983E3	-3.65742	-117.272	-1.50743	-0.604775	0.504808	-36.2302
6471	Surface 5396	7065	9.665	-159.181	-61.6	-9.46276E3	-1.14954E3	-5.593	-115.527	-0.632297	-0.0929997	8.20599	-37.82
6472	Surface 5396	7683	9.665	-156.815	-61.4	-9.4337E3	-1.14381E3	-2.91615	-119.861	-19.752	-0.771397	10.7473	-24.0958
6473	Surface 5396	7704	9.665	-159.181	-61.4	-9.4336E3	-1.14378E3	-5.16715	-119.056	-19.1329	-0.541098	9.38256	-26.4867
6474	Surface 5397	7037	9.665	-155.08	-61.6	-9.45975E3	-1.14897E3	-11.7501	-118.056	-2.22782	-1.40172	7.05046	-28.9912
6475	Surface 5397	7047	9.665	-156.815	-61.6	-9.46208E3	-1.14983E3	-3.65742	-117.272	-1.50743	-0.604775	0.504808	-36.2302
6476	Surface 5397	7671	9.665	-155.08	-61.4	-9.43196E3	-1.14286E3	-11.2034	-119.177	-18.645	-1.22689	29.1246	-15.9351
6477	Surface 5397	7683	9.665	-156.815	-61.4	-9.4337E3	-1.14381E3	-2.91615	-119.861	-19.752	-0.771397	10.7473	-24.0958
6478	Surface 5399	6143	9.665	-156.815	-62.4	-9.57344E3	-1.17168E3	-3.24447	-110.556	24.6755	0.128847	-9.66397	-48.1956
