	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
5789	Surface 5406	734	9.665	-156.815	-75.2	-1.62329E3	-1.26798E3	-527.989	-66.4757	-204.113	-35.8975	13.6674	-113.898
5790	Surface 5406	946	9.665	-155.08	-74.2	-1.83883E3	-1.56032E3	-586.718	-87.4985	-316.812	-37.4027	19.6472	-112.553
5791	Surface 5406	952	9.665	-156.815	-74.2	-1.85616E3	-1.51206E3	-568.346	-93.8985	-318.736	-36.6753	20.3546	-115.46
5792	Surface 5406	1168	9.665	-155.08	-73.2	-2.33515E3	-1.9065E3	-639.365	-112.112	-410.548	-35.6362	26.8937	-68.4307
5793	Surface 5406	1174	9.665	-156.815	-73.2	-2.35738E3	-1.84571E3	-624.568	-119.993	-413.875	-35.1358	27.7412	-71.7701
5794	Surface 5406	1387	9.665	-155.08	-72.2	-3.18125E3	-2.29539E3	-705.931	-128.391	-444.92	-30.5356	34.757	8.56618
5795	Surface 5406	1394	9.665	-156.815	-72.2	-3.2085E3	-2.21977E3	-695.995	-137.674	-450.025	-30.3124	35.8252	4.81877
5796	Surface 5406	1607	9.665	-155.08	-71.2	-4.38956E3	-2.64739E3	-787.679	-133.803	-405.82	-20.8647	43.1119	78.8441
5797	Surface 5406	1613	9.665	-156.815	-71.2	-4.42255E3	-2.55414E3	-783.687	-144.273	-413.215	-20.9145	44.4331	74.7871
5798	Surface 5406	1828	9.665	-155.08	-70.2	-5.90739E3	-2.91651E3	-887.896	-130.197	-303.702	-5.121	51.4549	133.172
5799	Surface 5406	1832	9.665	-156.815	-70.2	-5.94748E3	-2.80255E3	-890.529	-141.286	-313.717	-5.39223	53.097	129.23
5800	Surface 5406	2047	9.665	-155.08	-69.2	-7.64999E3	-3.0958E3	-1.01149E3	-118.093	-142.546	18.0751	58.0197	194.44
5801	Surface 5406	2054	9.665	-156.815	-69.2	-7.69898E3	-2.95836E3	-1.02047E3	-129.445	-155.804	17.9906	59.7797	190.828
5802	Surface 5406	2266	9.665	-155.08	-68.2	-9.50871E3	-3.1774E3	-1.16528E3	-95.5952	80.3823	41.2144	67.1845	254.791
5803	Surface 5406	2272	9.665	-156.815	-68.2	-9.567E3	-3.01729E3	-1.17631E3	-103.992	64.7033	40.5101	66.2822	252.757
5804	Surface 5406	2525	9.665	-155.08	-67.2	-11.3308E3	-3.10732E3	-1.35046E3	-65.347	346.738	86.6511	-58.1553	230.794
5805	Surface 5406	2536	9.665	-156.815	-67.2	-11.3877E3	-2.9243E3	-1.35124E3	-76.4502	334.992	85.3733	-55.6144	234.933
5806	Surface 5414	3247	9.665	-155.08	-65.7	-13.5294E3	-2.67365E3	-2.62364E3	86.8231	390.21	-62.861	104.216	-65.4156
5807	Surface 5414	3280	9.665	-156.815	-65.7	-13.6327E3	-2.39412E3	-2.56725E3	87.95	380.167	-57.1468	105.109	-57.0612
5808	Surface 5414	4425	9.665	-155.08	-64.2	-15.7941E3	-2.16611E3	-4.76802E3	-86.808	99.861	41.4513	-114.195	-204.239
5809	Surface 5414	4440	9.665	-156.815	-64.2	-16.2667E3	-2.01991E3	-4.66143E3	-95.6817	88.5164	24.0121	-200.364	-241.653
5810	Surface 5415	3280	9.665	-156.815	-65.7	-13.6327E3	-2.39412E3	-2.56725E3	87.95	380.167	-57.1468	105.109	-57.0612
5811	Surface 5415	3321	9.665	-159.181	-65.7	-13.7195E3	-2.04461E3	-2.42149E3	88.4904	366.797	-25.3182	97.3347	6.05018
5812	Surface 5415	4234	9.665	-159.181	-64.3089	-17.0037E3	-1.92102E3	-3.71764E3	-96.3776	174.028	124.4	-158.211	-239.472
5813	Surface 5415	4440	9.665	-156.815	-64.2	-16.2667E3	-2.01991E3	-4.66143E3	-95.6817	88.5164	24.0121	-200.364	-241.653
5814	Surface 5417	12825	9.665	-156.815	-55.6	-16.178E3	-1.54571E3	4.71981E3	-125.729	-22.9846	60.6409	-761.425	247.168
5815	Surface 5417	12897	9.665	-156.815	-55.4982	-15.5724E3	-1.55063E3	4.63178E3	-114.893	-5.7736	37.2364	-568.776	269.362
5816	Surface 5417	12913	9.665	-159.181	-55.4911	-16.0461E3	-1.06606E3	3.98157E3	-80.5714	-17.4661	47.1505	-609.236	153.876
5817	Surface 5417	12945	9.665	-159.181	-55.4438	-15.7813E3	-1.06835E3	3.93647E3	-78.1902	-11.5339	35.1995	-512.286	157.672
5818	Surface 5417	13176	9.665	-156.815	-55.3965	-15.1346E3	-1.93919E3	3.71248E3	-130.374	-10.7442	-45.9829	-417.248	109.045
5819	Surface 5417	13216	9.665	-159.181	-55.3965	-15.6041E3	-1.49269E3	3.27791E3	-86.0895	-23.069	-40.2298	-423.18	34.016
5820	Surface 5418	12779	9.665	-155.08	-55.6931	-16.2823E3	-2.01519E3	5.3491E3	-170.551	-37.5622	82.2549	-850.492	302.623
5821	Surface 5418	12825	9.665	-156.815	-55.6	-16.178E3	-1.54571E3	4.71981E3	-125.729	-22.9846	60.6409	-761.425	247.168
5822	Surface 5418	12877	9.665	-155.08	-55.5448	-15.3178E3	-1.96535E3	5.1503E3	-134.887	-5.59898	40.0603	-563.259	314.106
5823	Surface 5418	12897	9.665	-156.815	-55.4982	-15.5724E3	-1.55063E3	4.63178E3	-114.893	-5.7736	37.2364	-568.776	269.362
5824	Surface 5418	13148	9.665	-155.08	-55.3965	-14.741E3	-2.2452E3	3.94898E3	-174.175	-6.95093	-43.3439	-385.201	130.595
5825	Surface 5418	13176	9.665	-156.815	-55.3965	-15.1346E3	-1.93919E3	3.71248E3	-130.374	-10.7442	-45.9829	-417.248	109.045
5826	Surface 5420	11153	9.665	-140.868	-57.2	-8.18218E3	-4.90324E3	3.68459E3	-107.229	131.207	-181.705	-790.165	-264.308
5827	Surface 5420	11897	9.665	-142.018	-56.9951	-7.61291E3	-4.22048E3	5.05921E3	57.2259	-35.8417	-115.116	-192.832	-498.856
5828	Surface 5420	12308	9.665	-140.868	-56.2982	-9.89694E3	-4.23352E3	3.42549E3	-337.056	-124.672	-122.36	-291.7	-634.222
5829	Surface 5420	12440	9.665	-142.018	-56.1958	-9.69014E3	-4.00907E3	4.27994E3	-265.349	-164.193	-20.1215	-218.576	-540.109
5830	Surface 5420	13059	9.665	-140.868	-55.3965	-10.8672E3	-3.38694E3	2.54157E3	-594.387	-340.909	-149.945	71.954	-320.091
5831	Surface 5420	13068	9.665	-142.018	-55.3965	-11.0581E3	-3.41265E3	3.20816E3	-544.288	-321.355	-78.9336	-319.508	-300.595
5832	Surface 5421	11108	9.665	-117.682	-57.2	-10.1256E3	-4.62003E3	606.895	-78.6423	85.6398	-125.264	101.8	-78.0719
5833	Surface 5421	11126	9.665	-123.479	-57.2	-9.98928E3	-4.60784E3	970.466	-207.339	53.1799	-145.382	177.182	-109.069
5834	Surface 5421	11133	9.665	-129.275	-57.2	-9.82012E3	-4.58203E3	1.45378E3	-403.705	21.751	-166.799	183.491	-164.007
5835	Surface 5421	11143	9.665	-135.072	-57.2	-9.24472E3	-4.51584E3	2.178E3	-384.72	66.9974	-168.643	-412.39	-365.613
5836	Surface 5421	11153	9.665	-140.868	-57.2	-8.18218E3	-4.90324E3	3.68459E3	-107.229	131.207	-181.705	-790.165	-264.308
5837	Surface 5421	12276	9.665	-117.682	-56.2982	-10.1493E3	-4.32112E3	680.293	-66.3517	19.4373	-111.315	122.404	-57.0391
5838	Surface 5421	12287	9.665	-123.479	-56.2982	-10.1839E3	-4.24696E3	1.00703E3	-194.987	-34.4565	-133.566	194.456	-74.5736
5839	Surface 5421	12293	9.665	-129.275	-56.2982	-10.2932E3	-4.16969E3	1.43162E3	-389.506	-94.041	-171.654	241.598	-82.5201
5840	Surface 5421	12301	9.665	-135.072	-56.2982	-10.357E3	-4.1457E3	2.08988E3	-457.821	-113.154	-227.005	-22.6185	-166.537
5841	Surface 5421	12308	9.665	-140.868	-56.2982	-9.89694E3	-4.23352E3	3.42549E3	-337.056	-124.672	-122.36	-291.7	-634.222
5842	Surface 5421	13015	9.665	-117.682	-55.3965	-10.0776E3	-4.00739E3	671.652	-53.3889	-32.6436	-83.4807	133.114	-25.9853
5843	Surface 5421	13032	9.665	-123.479	-55.3965	-10.1921E3	-3.87188E3	920.801	-171.253	-99.7871	-103.89	190.746	-22.6922
5844	Surface 5421	13040	9.665	-129.275	-55.3965	-10.4026E3	-3.73081E3	1.22282E3	-331.58	-178.368	-140.92	237.934	-0.218784
5845	Surface 5421	13048	9.665	-135.072	-55.3965	-10.7385E3	-3.61135E3	1.65734E3	-494.057	-263.769	-195.254	258.393	-14.6329
5846	Surface 5421	13059	9.665	-140.868	-55.3965	-10.8672E3	-3.38694E3	2.54157E3	-594.387	-340.909	-149.945	71.954	-320.091
5847	Surface 5423	26996	9.665	-140.868	-4.6	-587.208	-132.762	-11.5573	-2.64313	6.02195	2.13222	-1.6903	2.63769
5848	Surface 5423	27005	9.665	-142.018	-4.6	-586.017	-133.134	0.936926	-0.536393	6.45949	2.23393	-5.47322	2.52779
5849	Surface 5423	27327	9.665	-140.868	-3.68	-505.305	-104.788	-10.8375	-1.35831	7.44425	2.16074	-1.93927	0.240266
5850	Surface 5423	27334	9.665	-142.018	-3.68	-504.222	-105.066	2.52823	0.788148	7.86856	2.28411	-5.20218	0.15577
5851	Surface 5423	27549	9.665	-140.868	-2.76	-417.818	-78.6015	-10.1436	-0.47806	6.64213	2.27399	-2.17969	-2.00676
5852	Surface 5423	27555	9.665	-142.018	-2.76	-416.811	-78.791	4.03731	1.7136	7.0473	2.41688	-4.88701	-2.06298
5853	Surface 5423	27767	9.665	-140.868	-1.84	-325.595	-52.5529	-9.35541	0.164681	4.44218	2.50761	-2.39688	-2.86422
5854	Surface 5423	27774	9.665	-142.018	-1.84	-324.548	-52.6023	5.57257	2.40778	4.82495	2.65646	-4.55148	-2.88967
5855	Surface 5423	27989	9.665	-140.868	-0.92	-232.715	-26.568	-8.26667	0.751092	2.0067	2.28954	-2.64342	-2.60606
5856	Surface 5423	27995	9.665	-142.018	-0.92	-231.745	-26.5243	6.67862	3.0604	2.32329	2.451	-4.14555	-2.62513
5857	Surface 5423	28209	9.665	-140.868	0.0	-134.652	-3.20817	-7.3947	1.69112	0.990819	2.15193	-10.2977	-2.21093
5858	Surface 5423	28214	9.665	-142.018	0.0	-133.479	-3.11524	7.15761	4.01295	1.24777	2.33074	-11.3098	-2.24848
5859	Surface 5424	26965	9.665	-117.682	-4.6	-595.517	-115.236	-5.95397	-16.1851	3.12547	2.02316	-2.6908	2.44699
5860	Surface 5424	26975	9.665	-123.479	-4.6	-593.562	-119.086	-3.59753	-12.8818	3.81259	2.18296	-3.3826	2.57182
5861	Surface 5424	26981	9.665	-129.275	-4.6	-590.762	-124.803	-3.32127	-9.28058	4.61074	2.25161	-3.79844	2.68311
5862	Surface 5424	26989	9.665	-135.072	-4.6	-588.187	-129.426	-4.21537	-5.58005	5.40951	2.26596	-1.81651	2.72609
5863	Surface 5424	26996	9.665	-140.868	-4.6	-587.208	-132.762	-11.5573	-2.64313	6.02195	2.13222	-1.6903	2.63769
5864	Surface 5424	27309	9.665	-117.682	-3.68	-514.527	-80.4909	-4.80834	-15.1137	4.69364	2.06114	-2.77438	0.252331
5865	Surface 5424	27316	9.665	-123.479	-3.68	-512.56	-89.3682	-0.297743	-11.7107	5.47887	2.18871	-3.46118	0.550727
5866	Surface 5424	27320	9.665	-129.275	-3.68	-508.835	-97.805	-0.946046	-8.05392	6.19635	2.25065	-3.75726	0.455514
5867	Surface 5424	27323	9.665	-135.072	-3.68	-506.003	-101.822	-2.59986	-4.31526	6.91721	2.27905	-2.03717	0.394951
5868	Surface 5424	27327	9.665	-140.868	-3.68	-505.305	-104.788	-10.8375	-1.35831	7.44425	2.16074	-1.93927	0.240266
5869	Surface 5424	27531	9.665	-117.682	-2.76	-425.528	-34.2543	-3.59697	-14.3063	4.46297	2.15756	-2.82198	-1.46159
5870	Surface 5424	27535	9.665	-123.479	-2.76	-425.351	-67.843	3.22598	-10.8264	5.0951	2.26248	-3.2437	-1.3684
5871	Surface 5424	27539	9.665	-129.275	-2.76	-419.396	-72.243	1.3148	-7.15739	5.64309	2.34944	-3.6115	-1.71333
5872	Surface 5424	27543	9.665	-135.072	-2.76	-418.487	-76.1955	-1.40201	-3.44355	6.24898	2.37495	-2.23295	-1.77805
5873	Surface 5424	27549	9.665	-140.868	-2.76	-417.818	-78.6015	-10.1436	-0.47806	6.64213	2.27399	-2.17969	-2.00676
5874	Surface 5424	27751	9.665	-117.682	-1.84	-332.205	-41.7397	-1.93058	-13.5334	2.92544	2.36084	-2.82034	-1.03706
5875	Surface 5424	27755	9.665	-123.479	-1.84	-330.505	-43.9292	12.1665	-10.1104	3.33301	2.58418	-3.22123	-2.43772
5876	Surface 5424	27759	9.665	-129.275	-1.84	-328.523	-47.9749	1.79637	-6.52523	3.80429	2.5342	-3.47461	-2.39828
5877	Surface 5424	27763	9.665	-135.072	-1.84	-326.747	-51.0666	-0.156849	-2.8199	4.23429	2.58499	-2.41346	-2.57568
5878	Surface 5424	27767	9.665	-140.868	-1.84	-325.595	-52.5529	-9.35541	0.164681	4.44218	2.50761	-2.39688	-2.86422
5879	Surface 5424	27969	9.665	-117.682	-0.92	-233.354	-49.3066	-1.29419	-12.6915	1.2535	2.14612	-2.82447	-1.63637
5880	Surface 5424	27975	9.665	-123.479	-0.92	-230.603	-20.3845	5.01531	-9.35875	1.4132	2.20161	-3.09468	-1.68001
5881	Surface 5424	27979	9.665	-129.275	-0.92	-233.722	-23.8207	2.93697	-5.91645	1.77278	2.30074	-3.24353	-2.18545
5882	Surface 5424	27983	9.665	-135.072	-0.92	-232.131	-25.6478	0.421617	-2.24614	1.97576	2.37432	-2.57403	-2.3263
5883	Surface 5424	27989	9.665	-140.868	-0.92	-232.715	-26.568	-8.26667	0.751092	2.0067	2.28954	-2.64342	-2.60606
5884	Surface 5424	28190	9.665	-117.682	0.0	-123.907	-9.82309	-0.657323	-11.5648	0.818435	1.95015	-9.4651	-1.55398
5885	Surface 5424	28195	9.665	-123.479	0.0	-126.195	-2.3082	3.50939	-8.25898	0.707683	1.98564	-9.49192	-1.34382
5886	Surface 5424	28199	9.665	-129.275	0.0	-135.473	-1.17018	1.81663	-4.92781	0.942431	2.06103	-10.0841	-1.82506
5887	Surface 5424	28203	9.665	-135.072	0.0	-140.182	-3.97511	0.707437	-1.35228	1.02249	2.16316	-10.1757	-1.98257
5888	Surface 5424	28209	9.665	-140.868	0.0	-134.652	-3.20817	-7.3947	1.69112	0.990819	2.15193	-10.2977	-2.21093
5889	Surface 5426	25760	9.665	-140.868	-9.9	-1.05554E3	-303.935	-21.7289	-19.644	-48.6887	2.39709	0.38437	25.1338
5890	Surface 5426	25767	9.665	-142.018	-9.9	-1.05439E3	-304.658	-2.57091	-17.868	-48.2843	2.53935	-6.52294	24.8788
5891	Surface 5426	26093	9.665	-140.868	-8.84	-938.431	-268.825	-18.4429	-14.3268	-29.6753	2.34462	-0.156356	19.2326
5892	Surface 5426	26098	9.665	-142.018	-8.84	-937.253	-269.477	-3.14325	-12.4682	-29.2581	2.44965	-6.27177	19.0025
5893	Surface 5426	26312	9.665	-140.868	-7.78	-844.753	-233.829	-15.9085	-9.80958	-13.2006	2.2843	-0.606208	12.079
5894	Surface 5426	26319	9.665	-142.018	-7.78	-843.536	-234.405	-3.1593	-7.87444	-12.7723	2.36419	-6.09096	11.8796
5895	Surface 5426	26532	9.665	-140.868	-6.72	-759.813	-199.382	-14.1223	-6.71172	-3.27335	2.2191	-1.00682	6.8678
5896	Surface 5426	26539	9.665	-142.018	-6.72	-758.552	-199.893	-2.21899	-4.70895	-2.83576	2.2943	-5.92371	6.69928
5897	Surface 5426	26752	9.665	-140.868	-5.66	-675.359	-165.483	-12.7101	-4.46138	2.50274	2.16046	-1.36911	4.19893
5898	Surface 5426	26758	9.665	-142.018	-5.66	-674.077	-165.922	-0.748116	-2.40187	2.94423	2.24449	-5.72499	4.06006
5899	Surface 5426	26996	9.665	-140.868	-4.6	-587.208	-132.762	-11.5573	-2.64313	6.02195	2.13222	-1.6903	2.63769
5900	Surface 5426	27005	9.665	-142.018	-4.6	-586.017	-133.134	0.936926	-0.536393	6.45949	2.23393	-5.47322	2.52779
5901	Surface 5427	25729	9.665	-117.682	-9.9	-1.05951E3	-286.895	-11.1853	-30.7608	-51.4493	2.15361	-1.93624	24.6839
5902	Surface 5427	25739	9.665	-123.479	-9.9	-1.05843E3	-290.551	-11.4201	-28.0782	-50.7952	2.40403	-2.61579	24.7729
5903	Surface 5427	25746	9.665	-129.275	-9.9	-1.05718E3	-294.785	-12.0668	-25.1581	-50.0856	2.54343	-3.14997	24.8931
5904	Surface 5427	25753	9.665	-135.072	-9.9	-1.05602E3	-299.382	-12.2862	-22.0991	-49.3406	2.60002	0.270642	25.0898
5905	Surface 5427	25760	9.665	-140.868	-9.9	-1.05554E3	-303.935	-21.7289	-19.644	-48.6887	2.39709	0.38437	25.1338
5906	Surface 5427	26074	9.665	-117.682	-8.84	-942.637	-253.087	-10.0269	-25.9867	-32.4711	2.10131	-2.11056	18.7626
5907	Surface 5427	26079	9.665	-123.479	-8.84	-941.538	-256.376	-10.212	-23.1763	-31.812	2.3434	-2.77935	18.8532
5908	Surface 5427	26083	9.665	-129.275	-8.84	-940.185	-260.284	-10.7115	-20.113	-31.0902	2.47701	-3.29377	18.9761
5909	Surface 5427	26088	9.665	-135.072	-8.84	-938.892	-264.562	-10.8803	-16.9042	-30.3274	2.52338	-0.260895	19.1614
5910	Surface 5427	26093	9.665	-140.868	-8.84	-938.431	-268.825	-18.4429	-14.3268	-29.6753	2.34462	-0.156356	19.2326
5911	Surface 5427	26293	9.665	-117.682	-7.78	-849.4	-219.225	-9.05703	-21.9986	-16.0354	2.05859	-2.26647	11.6016
5912	Surface 5427	26300	9.665	-123.479	-7.78	-848.238	-222.149	-9.05833	-19.0624	-15.373	2.28867	-2.9365	11.696
5913	Surface 5427	26304	9.665	-129.275	-7.78	-846.722	-225.799	-9.37979	-15.8569	-14.6381	2.41204	-3.43855	11.8233
5914	Surface 5427	26307	9.665	-135.072	-7.78	-845.225	-229.827	-9.52156	-12.5026	-13.8572	2.44728	-0.707117	12.0005
5915	Surface 5427	26312	9.665	-140.868	-7.78	-844.753	-233.829	-15.9085	-9.80958	-13.2006	2.2843	-0.606208	12.079
5916	Surface 5427	26514	9.665	-117.682	-6.72	-765.273	-185.202	-8.10992	-19.4094	-6.16118	2.03049	-2.41589	6.41777
5917	Surface 5427	26519	9.665	-123.479	-6.72	-763.969	-187.91	-7.7004	-16.3481	-5.49196	2.24392	-3.09288	6.51571
5918	Surface 5427	26523	9.665	-129.275	-6.72	-762.199	-191.565	-7.79602	-13.0019	-4.73925	2.35199	-3.58175	6.64669
5919	Surface 5427	26528	9.665	-135.072	-6.72	-760.429	-195.561	-7.96098	-9.50925	-3.93646	2.37539	-1.11329	6.81387
5920	Surface 5427	26532	9.665	-140.868	-6.72	-759.813	-199.382	-14.1223	-6.71172	-3.27335	2.2191	-1.00682	6.8678
5921	Surface 5427	26734	9.665	-117.682	-5.66	-682.06	-150.551	-7.09362	-17.623	-0.4221	2.01687	-2.56049	3.83981
5922	Surface 5427	26739	9.665	-123.479	-5.66	-680.5	-153.385	-5.97774	-14.4391	0.253107	2.20767	-3.24553	3.9374
5923	Surface 5427	26743	9.665	-129.275	-5.66	-678.327	-157.57	-5.83101	-10.9575	1.02774	2.29528	-3.7115	4.06952
5924	Surface 5427	26747	9.665	-135.072	-5.66	-676.188	-161.813	-6.16374	-7.34284	1.84806	2.30919	-1.48995	4.20614
5925	Surface 5427	26752	9.665	-140.868	-5.66	-675.359	-165.483	-12.7101	-4.46138	2.50274	2.16046	-1.36911	4.19893
5926	Surface 5427	26965	9.665	-117.682	-4.6	-595.517	-115.236	-5.95397	-16.1851	3.12547	2.02316	-2.6908	2.44699
5927	Surface 5427	26975	9.665	-123.479	-4.6	-593.562	-119.086	-3.59753	-12.8818	3.81259	2.18296	-3.3826	2.57182
5928	Surface 5427	26981	9.665	-129.275	-4.6	-590.762	-124.803	-3.32127	-9.28058	4.61074	2.25161	-3.79844	2.68311
5929	Surface 5427	26989	9.665	-135.072	-4.6	-588.187	-129.426	-4.21537	-5.58005	5.40951	2.26596	-1.81651	2.72609
5930	Surface 5427	26996	9.665	-140.868	-4.6	-587.208	-132.762	-11.5573	-2.64313	6.02195	2.13222	-1.6903	2.63769
5931	Surface 5429	25403	9.665	-140.868	-10.3	-1.10991E3	-319.417	-24.4779	-23.5111	-64.5698	2.41326	0.624247	22.2673
5932	Surface 5429	25414	9.665	-142.018	-10.3	-1.10878E3	-320.206	0.0637688	-21.7668	-64.1673	2.61685	-6.6553	21.993
5933	Surface 5429	25760	9.665	-140.868	-9.9	-1.05554E3	-303.935	-21.7289	-19.644	-48.6887	2.39709	0.38437	25.1338
5934	Surface 5429	25767	9.665	-142.018	-9.9	-1.05439E3	-304.658	-2.57091	-17.868	-48.2843	2.53935	-6.52294	24.8788
5935	Surface 5430	25377	9.665	-117.682	-10.3	-1.11376E3	-301.113	-11.4782	-34.4278	-67.3642	2.19076	-1.86508	21.8573
5936	Surface 5430	25384	9.665	-123.479	-10.3	-1.11272E3	-305.102	-11.4832	-31.7924	-66.701	2.44739	-2.5539	21.9433
5937	Surface 5430	25391	9.665	-129.275	-10.3	-1.11154E3	-309.655	-12.139	-28.9245	-65.9849	2.58895	-3.09908	22.0603
5938	Surface 5430	25396	9.665	-135.072	-10.3	-1.11047E3	-314.57	-12.3487	-25.9202	-65.2354	2.65045	0.50378	22.27
5939	Surface 5430	25403	9.665	-140.868	-10.3	-1.10991E3	-319.417	-24.4779	-23.5111	-64.5698	2.41326	0.624247	22.2673
5940	Surface 5430	25729	9.665	-117.682	-9.9	-1.05951E3	-286.895	-11.1853	-30.7608	-51.4493	2.15361	-1.93624	24.6839
5941	Surface 5430	25739	9.665	-123.479	-9.9	-1.05843E3	-290.551	-11.4201	-28.0782	-50.7952	2.40403	-2.61579	24.7729
5942	Surface 5430	25746	9.665	-129.275	-9.9	-1.05718E3	-294.785	-12.0668	-25.1581	-50.0856	2.54343	-3.14997	24.8931
5943	Surface 5430	25753	9.665	-135.072	-9.9	-1.05602E3	-299.382	-12.2862	-22.0991	-49.3406	2.60002	0.270642	25.0898
5944	Surface 5430	25760	9.665	-140.868	-9.9	-1.05554E3	-303.935	-21.7289	-19.644	-48.6887	2.39709	0.38437	25.1338
5945	Surface 5432	24609	9.665	-140.868	-13.4	-1.86788E3	-418.739	-41.15	-27.1107	-34.3772	2.62271	3.63257	-43.0634
5946	Surface 5432	24615	9.665	-142.018	-13.4	-1.86673E3	-419.826	10.7977	-25.627	-33.9947	3.1216	-8.84783	-43.405
5947	Surface 5432	24940	9.665	-140.868	-12.3667	-1.54558E3	-384.813	-36.4539	-29.6813	-67.6549	2.50844	2.39761	-22.143
5948	Surface 5432	24945	9.665	-142.018	-12.3667	-1.54448E3	-385.793	7.92561	-28.108	-67.2684	2.92708	-7.87289	-22.4628
5949	Surface 5432	25159	9.665	-140.868	-11.3333	-1.29223E3	-351.71	-30.0791	-28.0199	-75.4521	2.45086	1.39186	7.09564
5950	Surface 5432	25165	9.665	-142.018	-11.3333	-1.29112E3	-352.584	3.38545	-26.3601	-75.0591	2.7507	-7.13878	6.79992
5951	Surface 5432	25403	9.665	-140.868	-10.3	-1.10991E3	-319.417	-24.4779	-23.5111	-64.5698	2.41326	0.624247	22.2673
5952	Surface 5432	25414	9.665	-142.018	-10.3	-1.10878E3	-320.206	0.0637688	-21.7668	-64.1673	2.61685	-6.6553	21.993
5953	Surface 5433	24577	9.665	-117.682	-13.4	-1.86968E3	-394.134	-15.091	-36.4079	-37.3107	2.4911	-1.0838	-43.2903
5954	Surface 5433	24588	9.665	-123.479	-13.4	-1.8689E3	-399.6	-14.1846	-34.1683	-36.619	2.79131	-1.97213	-43.2158
5955	Surface 5433	24593	9.665	-129.275	-13.4	-1.86786E3	-405.716	-15.0506	-31.7274	-35.8667	2.94803	-2.7322	-43.1064
5956	Surface 5433	24600	9.665	-135.072	-13.4	-1.86709E3	-412.259	-15.2954	-29.1647	-35.0774	3.04048	3.46342	-42.8317
5957	Surface 5433	24609	9.665	-140.868	-13.4	-1.86788E3	-418.739	-41.15	-27.1107	-34.3772	2.62271	3.63257	-43.0634
5958	Surface 5433	24922	9.665	-117.682	-12.3667	-1.54844E3	-362.607	-13.9957	-39.526	-70.5068	2.36319	-1.38686	-22.412
5959	Surface 5433	24928	9.665	-123.479	-12.3667	-1.54754E3	-367.53	-13.3399	-37.1498	-69.832	2.64459	-2.1833	-22.3359
5960	Surface 5433	24932	9.665	-129.275	-12.3667	-1.54649E3	-373.059	-14.1483	-34.5632	-69.1032	2.7932	-2.84533	-22.2267
5961	Surface 5433	24936	9.665	-135.072	-12.3667	-1.54562E3	-378.989	-14.3922	-31.8514	-68.3408	2.87579	2.24706	-21.9724
5962	Surface 5433	24940	9.665	-140.868	-12.3667	-1.54558E3	-384.813	-36.4539	-29.6813	-67.6549	2.50844	2.39761	-22.143
5963	Surface 5433	25141	9.665	-117.682	-11.3333	-1.29577E3	-331.71	-12.7565	-38.4015	-78.2507	2.26371	-1.64785	6.74991
5964	Surface 5433	25148	9.665	-123.479	-11.3333	-1.29477E3	-336.115	-12.5003	-35.894	-77.5867	2.53042	-2.37691	6.83155
5965	Surface 5433	25152	9.665	-129.275	-11.3333	-1.29366E3	-341.095	-13.2496	-33.1662	-76.8715	2.67482	-2.96715	6.94493
5966	Surface 5433	25156	9.665	-135.072	-11.3333	-1.2927E3	-346.455	-13.4881	-30.3081	-76.1229	2.74658	1.25587	7.17518
5967	Surface 5433	25159	9.665	-140.868	-11.3333	-1.29223E3	-351.71	-30.0791	-28.0199	-75.4521	2.45086	1.39186	7.09564
5968	Surface 5433	25377	9.665	-117.682	-10.3	-1.11376E3	-301.113	-11.4782	-34.4278	-67.3642	2.19076	-1.86508	21.8573
5969	Surface 5433	25384	9.665	-123.479	-10.3	-1.11272E3	-305.102	-11.4832	-31.7924	-66.701	2.44739	-2.5539	21.9433
5970	Surface 5433	25391	9.665	-129.275	-10.3	-1.11154E3	-309.655	-12.139	-28.9245	-65.9849	2.58895	-3.09908	22.0603
5971	Surface 5433	25396	9.665	-135.072	-10.3	-1.11047E3	-314.57	-12.3487	-25.9202	-65.2354	2.65045	0.50378	22.27
5972	Surface 5433	25403	9.665	-140.868	-10.3	-1.10991E3	-319.417	-24.4779	-23.5111	-64.5698	2.41326	0.624247	22.2673
5973	Surface 5435	23152	9.665	-140.868	-19.4	-3.69527E3	-633.004	-46.2733	-42.9831	2.45727	4.00288	11.41	-14.9141
5974	Surface 5435	23162	9.665	-142.018	-19.4	-3.69289E3	-634.815	-0.493269	-42.1798	2.70067	4.40785	-13.659	-15.4059
5975	Surface 5435	23485	9.665	-140.868	-18.4	-3.40336E3	-592.979	-44.269	-41.1437	-6.94689	3.89102	9.96258	-3.154
5976	Surface 5435	23491	9.665	-142.018	-18.4	-3.40135E3	-594.648	1.80162	-40.2047	-6.64938	4.30486	-13.1039	-3.58855
5977	Surface 5435	23703	9.665	-140.868	-17.4	-3.11762E3	-557.214	-42.3665	-36.7291	-3.11251	3.65871	8.63622	10.9144
