	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
7230	Surface 5523	20112	9.665	-68.5388	-32.9	-6.53315E3	-1.37067E3	-13.9266	-75.1974	-20.7245	-4.23813	-2.26523	-1.00014
7231	Surface 5523	20117	9.665	-62.318	-32.9	-6.54386E3	-1.38088E3	-17.1476	-76.128	-19.9096	-5.29685	-4.33281	-0.980152
7232	Surface 5523	20322	9.665	-80.9799	-31.9	-6.3717E3	-1.29086E3	-5.59969	-73.2455	-21.1255	-1.69784	15.5219	-0.850753
7233	Surface 5523	20327	9.665	-74.7592	-31.9	-6.37166E3	-1.29704E3	-3.78011	-73.779	-20.781	-2.69917	7.61898	-0.793161
7234	Surface 5523	20331	9.665	-68.5388	-31.9	-6.37749E3	-1.30557E3	-6.35524	-74.4813	-20.2239	-3.73834	-2.17991	-0.809306
7235	Surface 5523	20338	9.665	-62.318	-31.9	-6.38661E3	-1.31616E3	-7.7134	-75.2782	-19.4737	-4.66154	-4.15985	-0.784129
7236	Surface 5523	20543	9.665	-80.9799	-30.9	-6.21715E3	-1.22804E3	-2.78212	-72.5024	-20.4222	-1.49977	15.1675	-0.551514
7237	Surface 5523	20548	9.665	-74.7592	-30.9	-6.21654E3	-1.23422E3	0.79289	-72.9867	-20.113	-2.37831	7.45495	-0.494266
7238	Surface 5523	20552	9.665	-68.5388	-30.9	-6.22128E3	-1.24279E3	-0.0624838	-73.6038	-19.606	-3.2903	-2.09156	-0.508279
7239	Surface 5523	20557	9.665	-62.318	-30.9	-6.22893E3	-1.25355E3	0.106971	-74.273	-18.917	-4.09142	-3.98983	-0.481243
7240	Surface 5523	20762	9.665	-80.9799	-29.9	-6.06208E3	-1.1675E3	-0.489897	-71.5798	-19.4556	-1.32355	14.8124	-0.0851718
7241	Surface 5523	20768	9.665	-74.7592	-29.9	-6.06097E3	-1.17354E3	4.52481	-72.0153	-19.1808	-2.09222	7.29179	-0.0305725
7242	Surface 5523	20772	9.665	-68.5388	-29.9	-6.0647E3	-1.182E3	5.05454	-72.5493	-18.7227	-2.89042	-2.0027	-0.045185
7243	Surface 5523	20777	9.665	-62.318	-29.9	-6.07101E3	-1.19273E3	6.44175	-73.0971	-18.0932	-3.58267	-3.82389	-0.0189784
7244	Surface 5523	20984	9.665	-80.9799	-28.9	-5.90651E3	-1.10892E3	1.32788	-70.4489	-18.022	-1.16888	14.4552	0.597059
7245	Surface 5523	20987	9.665	-74.7592	-28.9	-5.90497E3	-1.11466E3	7.49587	-70.836	-17.7826	-1.84003	7.12808	0.648365
7246	Surface 5523	20991	9.665	-68.5388	-28.9	-5.90779E3	-1.12285E3	9.09254	-71.2894	-17.3737	-2.53704	-1.91561	0.632786
7247	Surface 5523	20996	9.665	-62.318	-28.9	-5.91284E3	-1.1334E3	11.4067	-71.7229	-16.8048	-3.13286	-3.66437	0.653387
7248	Surface 5523	21202	9.665	-80.9799	-27.9	-5.75009E3	-1.05197E3	2.71475	-69.0708	-15.8883	-1.03604	14.0968	1.50474
7249	Surface 5523	21207	9.665	-74.7592	-27.9	-5.74817E3	-1.05723E3	9.76733	-69.4086	-15.6834	-1.62153	6.96508	1.55865
7250	Surface 5523	21212	9.665	-68.5388	-27.9	-5.75017E3	-1.06507E3	12.1398	-69.7836	-15.3244	-2.23023	-1.83253	1.54299
7251	Surface 5523	21218	9.665	-62.318	-27.9	-5.75407E3	-1.07525E3	15.1221	-70.1108	-14.8207	-2.74216	-3.51707	1.55232
7252	Surface 5523	21423	9.665	-80.9799	-26.9	-5.59189E3	-996.102	3.72988	-67.4062	-12.8529	-0.923696	13.7402	2.55877
7253	Surface 5523	21428	9.665	-74.7592	-26.9	-5.58962E3	-1.00098E3	11.3737	-67.6932	-12.68	-1.43639	6.80136	2.62004
7254	Surface 5523	21432	9.665	-68.5388	-26.9	-5.59081E3	-1.00845E3	14.2746	-67.9911	-12.3742	-1.97189	-1.75522	2.59872
7255	Surface 5523	21438	9.665	-62.318	-26.9	-5.5937E3	-1.01808E3	17.7194	-68.2213	-11.942	-2.41449	-3.38497	2.59731
7256	Surface 5523	21650	9.665	-80.9799	-25.9	-5.43018E3	-940.345	4.42079	-65.5395	-9.37013	-0.830563	13.3644	2.42752
7257	Surface 5523	21657	9.665	-74.7592	-25.9	-5.42739E3	-945.375	12.3783	-65.773	-9.23815	-1.28699	6.62222	2.48402
7258	Surface 5523	21662	9.665	-68.5388	-25.9	-5.4278E3	-952.415	15.6336	-65.997	-8.99483	-1.76447	-1.6871	2.44896
7259	Surface 5523	21674	9.665	-62.318	-25.9	-5.42975E3	-961.372	19.42	-66.1383	-8.64462	-2.15177	-3.2613	2.43583
7260	Surface 5525	15283	9.665	-90.0	-52.4	-8.44687E3	-3.78594E3	-12.398	95.3647	48.2013	0.0313425	0.080394	32.9521
7261	Surface 5525	15288	9.665	-85.49	-52.4	-8.45178E3	-3.77219E3	-116.158	93.3936	44.7915	-8.6186	-0.631891	33.4097
7262	Surface 5525	15298	9.665	-80.9799	-52.4	-8.46109E3	-3.73645E3	-222.701	85.4875	34.5522	-17.8651	-3.77925	36.1524
7263	Surface 5525	15998	9.665	-90.0	-51.3667	-8.61103E3	-3.81191E3	-12.5504	82.3999	74.9488	-0.089295	-0.253826	-3.98659
7264	Surface 5525	16002	9.665	-85.49	-51.3667	-8.61509E3	-3.79794E3	-133.858	80.3442	72.715	-13.5571	1.6996	-2.69979
7265	Surface 5525	16007	9.665	-80.9799	-51.3667	-8.62166E3	-3.76197E3	-256.447	72.8945	66.2125	-27.582	2.38962	2.98785
7266	Surface 5525	16216	9.665	-90.0	-50.3333	-8.67968E3	-3.56857E3	-9.91494	59.8991	76.5502	-0.177701	-0.366356	-31.9918
7267	Surface 5525	16221	9.665	-85.49	-50.3333	-8.68431E3	-3.55799E3	-123.852	57.962	75.7109	-15.4618	5.11127	-31.0763
7268	Surface 5525	16227	9.665	-80.9799	-50.3333	-8.6917E3	-3.53068E3	-240.348	51.3579	73.2269	-31.2408	9.96832	-26.5804
7269	Surface 5525	16438	9.665	-90.0	-49.3	-8.69431E3	-3.33867E3	-7.3825	32.9463	59.1503	-0.240981	-0.41047	-43.1233
7270	Surface 5525	16441	9.665	-85.49	-49.3	-8.69929E3	-3.33106E3	-112.32	31.1926	59.1845	-15.2146	7.35747	-42.5383
7271	Surface 5525	16446	9.665	-80.9799	-49.3	-8.70806E3	-3.31148E3	-221.521	25.4435	59.3062	-30.5709	14.9314	-39.2295
7272	Surface 5525	16657	9.665	-90.0	-48.2667	-8.65593E3	-3.12376E3	-5.12986	6.80304	34.8561	-0.278639	-0.398896	-43.159
7273	Surface 5525	16661	9.665	-85.49	-48.2667	-8.66102E3	-3.11863E3	-99.623	5.26445	35.3692	-13.6681	8.71065	-42.8294
7274	Surface 5525	16668	9.665	-80.9799	-48.2667	-8.67078E3	-3.10539E3	-199.942	0.348402	36.9037	-27.3098	17.8626	-40.4707
7275	Surface 5525	16878	9.665	-90.0	-47.2333	-8.57398E3	-2.925E3	-3.24395	-15.7351	11.2595	-0.297249	-0.352873	-37.0876
7276	Surface 5525	16882	9.665	-85.49	-47.2333	-8.57887E3	-2.92183E3	-86.5356	-17.0403	11.9704	-11.5788	9.42561	-36.9334
7277	Surface 5525	16886	9.665	-80.9799	-47.2333	-8.58874E3	-2.91349E3	-176.754	-21.1291	14.0708	-22.9905	19.3672	-35.2601
7278	Surface 5525	17098	9.665	-90.0	-46.2	-8.46058E3	-2.74268E3	-1.73166	-33.6269	-7.72599	-0.300692	-0.291561	-28.6893
7279	Surface 5525	17101	9.665	-85.49	-46.2	-8.46502E3	-2.74098E3	-73.8529	-34.6958	-6.99449	-9.4403	9.7367	-28.6428
7280	Surface 5525	17107	9.665	-80.9799	-46.2	-8.47414E3	-2.73625E3	-153.507	-37.9787	-4.85719	-18.623	19.9735	-27.4368
7281	Surface 5525	17316	9.665	-90.0	-45.1667	-8.32718E3	-2.5762E3	-0.551385	-46.9572	-20.8714	-0.29169	-0.228525	-20.4056
7282	Surface 5525	17321	9.665	-85.49	-45.1667	-8.33104E3	-2.57556E3	-62.1791	-47.8048	-20.2129	-7.52748	9.81262	-20.4202
7283	Surface 5525	17328	9.665	-80.9799	-45.1667	-8.33883E3	-2.5734E3	-131.528	-50.3542	-18.3162	-14.7641	20.0607	-19.5276
7284	Surface 5525	17536	9.665	-90.0	-44.1333	-8.18281E3	-2.42435E3	0.355773	-56.4026	-28.5941	-0.272632	-0.171329	-13.516
7285	Surface 5525	17542	9.665	-85.49	-44.1333	-8.18606E3	-2.42444E3	-51.8346	-57.0593	-28.0446	-5.95171	9.76031	-13.5625
7286	Surface 5525	17548	9.665	-80.9799	-44.1333	-8.19229E3	-2.42403E3	-111.627	-58.9942	-26.4897	-11.6254	19.8761	-12.8812
7287	Surface 5525	17758	9.665	-90.0	-43.1	-8.03359E3	-2.28559E3	1.04598	-62.8405	-32.0973	-0.245974	-0.123071	-8.44484
7288	Surface 5525	17762	9.665	-85.49	-43.1	-8.03627E3	-2.28616E3	-42.8881	-63.3443	-31.6578	-4.71928	9.64266	-8.50636
7289	Surface 5525	17766	9.665	-80.9799	-43.1	-8.04098E3	-2.28691E3	-94.1103	-64.8003	-30.4407	-9.20078	19.5665	-7.97075
7290	Surface 5525	17976	9.665	-90.0	-42.0667	-7.88298E3	-2.15831E3	1.56489	-67.1086	-32.7658	-0.214274	-0.0843698	-5.08904
7291	Surface 5525	17982	9.665	-85.49	-42.0667	-7.88517E3	-2.1592E3	-35.2465	-67.4969	-32.4209	-3.78316	9.49357	-5.15647
7292	Surface 5525	17988	9.665	-80.9799	-42.0667	-7.88853E3	-2.1607E3	-78.9369	-68.5999	-31.4895	-7.38054	19.2081	-4.72565
7293	Surface 5525	18196	9.665	-90.0	-41.0333	-7.73247E3	-2.04105E3	1.9487	-69.8897	-31.8166	-0.180086	-0.0549827	-3.09218
7294	Surface 5525	18201	9.665	-85.49	-41.0333	-7.73425E3	-2.04214E3	-28.7428	-70.1945	-31.5467	-3.07968	9.32902	-3.16167
7295	Surface 5525	18207	9.665	-80.9799	-41.0333	-7.73647E3	-2.04414E3	-65.8833	-71.0488	-30.837	-6.02741	18.8349	-2.81066
7296	Surface 5525	18417	9.665	-90.0	-40.0	-7.58231E3	-1.9325E3	2.23016	-71.6832	-30.1501	-0.14599	-0.0345275	-2.03655
7297	Surface 5525	18422	9.665	-85.49	-40.0	-7.58375E3	-1.93372E3	-23.1914	-71.9302	-29.9378	-2.54908	9.15467	-2.10679
7298	Surface 5525	18428	9.665	-80.9799	-40.0	-7.58503E3	-1.93607E3	-54.6645	-72.6154	-29.393	-5.01599	18.4582	-1.82075
7299	Surface 5525	18636	9.665	-90.0	-38.9667	-7.43208E3	-1.83159E3	2.44127	-72.8251	-28.3372	-0.114372	-0.0212795	-1.55447
7300	Surface 5525	18641	9.665	-85.49	-38.9667	-7.43327E3	-1.83286E3	-18.4124	-73.0333	-28.1687	-2.14376	8.97248	-1.62349
7301	Surface 5525	18647	9.665	-80.9799	-38.9667	-7.4338E3	-1.83544E3	-44.9917	-73.6069	-27.7448	-4.24761	18.0782	-1.39152
7302	Surface 5525	18857	9.665	-90.0	-37.9333	-7.28119E3	-1.73741E3	2.59813	-73.5264	-26.6799	-0.0864387	-0.0111896	-1.37624
7303	Surface 5525	18861	9.665	-85.49	-37.9333	-7.28217E3	-1.7387E3	-14.2558	-73.708	-26.544	-1.82779	8.78786	-1.44129
7304	Surface 5525	18868	9.665	-80.9799	-37.9333	-7.28215E3	-1.74137E3	-36.6094	-74.2093	-26.2077	-3.65075	17.6963	-1.25012
7305	Surface 5525	19078	9.665	-90.0	-36.9	-7.12921E3	-1.64962E3	2.68537	-73.9111	-25.29	-0.0619251	-1.52877E-3	-1.29826
7306	Surface 5525	19085	9.665	-85.49	-36.9	-7.12997E3	-1.65088E3	-10.6868	-74.0729	-25.1774	-1.57454	8.60681	-1.35928
7307	Surface 5525	19093	9.665	-80.9799	-36.9	-7.12943E3	-1.65361E3	-29.3775	-74.5247	-24.9029	-3.17339	17.3241	-1.19934
7308	Surface 5526	15298	9.665	-80.9799	-52.4	-8.46109E3	-3.73645E3	-222.701	85.4875	34.5522	-17.8651	-3.77925	36.1524
7309	Surface 5526	15304	9.665	-74.7592	-52.4	-8.48202E3	-3.65149E3	-341.228	65.9677	10.2856	-29.5595	-32.425	41.8872
7310	Surface 5526	15311	9.665	-68.5388	-52.4	-8.52627E3	-3.53494E3	-445.822	29.78	-26.6281	-40.1309	-70.4976	52.9061
7311	Surface 5526	15318	9.665	-62.318	-52.4	-8.5871E3	-3.39879E3	-521.085	-26.1649	-76.0246	-44.9532	-102.888	70.067
7312	Surface 5526	16007	9.665	-80.9799	-51.3667	-8.62166E3	-3.76197E3	-256.447	72.8945	66.2125	-27.582	2.38962	2.98785
7313	Surface 5526	16011	9.665	-74.7592	-51.3667	-8.63542E3	-3.67691E3	-394.055	55.9495	51.1116	-45.094	-20.8213	14.9698
7314	Surface 5526	16015	9.665	-68.5388	-51.3667	-8.66385E3	-3.56201E3	-513.139	26.3565	27.9474	-61.6071	-51.2826	34.9522
7315	Surface 5526	16021	9.665	-62.318	-51.3667	-8.69582E3	-3.42967E3	-599.646	-17.5477	-3.96487	-73.6682	-75.7664	63.6471
7316	Surface 5526	16227	9.665	-80.9799	-50.3333	-8.6917E3	-3.53068E3	-240.348	51.3579	73.2269	-31.2408	9.96832	-26.5804
7317	Surface 5526	16232	9.665	-74.7592	-50.3333	-8.70703E3	-3.46658E3	-369.425	37.3392	67.9822	-50.7156	-7.73629	-17.9497
7318	Surface 5526	16235	9.665	-68.5388	-50.3333	-8.73589E3	-3.38035E3	-484.677	13.658	59.9578	-69.4087	-31.2283	-3.91957
7319	Surface 5526	16242	9.665	-62.318	-50.3333	-8.76624E3	-3.28072E3	-573.746	-21.4798	48.4601	-84.8214	-48.0101	16.3979
7320	Surface 5526	16446	9.665	-80.9799	-49.3	-8.70806E3	-3.31148E3	-221.521	25.4435	59.3062	-30.5709	14.9314	-39.2295
7321	Surface 5526	16451	9.665	-74.7591	-49.3	-8.72689E3	-3.2653E3	-341.073	13.7911	60.3764	-49.3005	0.769705	-33.6168
7322	Surface 5526	16456	9.665	-68.5389	-49.3	-8.76111E3	-3.20267E3	-452.311	-5.54773	62.0195	-67.1638	-17.9972	-24.5886
7323	Surface 5526	16461	9.665	-62.318	-49.3	-8.79973E3	-3.12825E3	-543.274	-33.786	64.2243	-81.7054	-28.1428	-11.1728
7324	Surface 5526	16668	9.665	-80.9799	-48.2667	-8.67078E3	-3.10539E3	-199.942	0.348402	36.9037	-27.3098	17.8626	-40.4707
7325	Surface 5526	16671	9.665	-74.7591	-48.2667	-8.69253E3	-3.07347E3	-308.307	-9.27876	41.3383	-43.6723	5.88023	-37.1324
7326	Surface 5526	16676	9.665	-68.5389	-48.2667	-8.73176E3	-3.02913E3	-413.115	-24.8366	48.1484	-58.845	-9.7615	-31.8165
7327	Surface 5526	16681	9.665	-62.318	-48.2667	-8.7785E3	-2.97358E3	-502.151	-46.3597	57.5628	-70.3313	-15.6154	-24.0026
7328	Surface 5526	16886	9.665	-80.9799	-47.2333	-8.58874E3	-2.91349E3	-176.754	-21.1291	14.0708	-22.9905	19.3672	-35.2601
7329	Surface 5526	16891	9.665	-74.7591	-47.2333	-8.61153E3	-2.89242E3	-272.811	-28.8802	19.7474	-36.3962	8.62855	-33.4393
7330	Surface 5526	16896	9.665	-68.5389	-47.2333	-8.65284E3	-2.86186E3	-368.933	-40.9414	28.3463	-48.384	-5.25232	-30.6793
7331	Surface 5526	16902	9.665	-62.318	-47.2333	-8.70363E3	-2.82053E3	-452.716	-56.7132	39.7641	-56.8037	-9.23491	-26.9332
7332	Surface 5526	17107	9.665	-80.9799	-46.2	-8.47414E3	-2.73625E3	-153.507	-37.9787	-4.85719	-18.623	19.9735	-27.4368
7333	Surface 5526	17111	9.665	-74.7591	-46.2	-8.49606E3	-2.72318E3	-237.065	-44.0126	0.733348	-29.1919	9.86628	-26.5432
7334	Surface 5526	17115	9.665	-68.5389	-46.2	-8.53646E3	-2.70276E3	-323.251	-53.0898	9.00265	-38.3709	-3.18941	-25.3692
7335	Surface 5526	17121	9.665	-62.318	-46.2	-8.5873E3	-2.67219E3	-399.771	-64.5052	19.4999	-44.5434	-6.5053	-24.0121
7336	Surface 5526	17328	9.665	-80.9799	-45.1667	-8.33883E3	-2.5734E3	-131.528	-50.3542	-18.3162	-14.7641	20.0607	-19.5276
7337	Surface 5526	17331	9.665	-74.7591	-45.1667	-8.3586E3	-2.56603E3	-203.168	-54.9274	-13.4806	-22.9668	10.2404	-19.1474
7338	Surface 5526	17336	9.665	-68.5389	-45.1667	-8.39611E3	-2.55292E3	-279.084	-61.6608	-6.50752	-29.9969	-2.45203	-18.8189
7339	Surface 5526	17340	9.665	-62.318	-45.1667	-8.44431E3	-2.53054E3	-347.361	-69.9814	2.01416	-34.6989	-5.58199	-18.6087
7340	Surface 5526	17548	9.665	-80.9799	-44.1333	-8.19229E3	-2.42403E3	-111.627	-58.9942	-26.4897	-11.6254	19.8761	-12.8812
7341	Surface 5526	17552	9.665	-74.7591	-44.1333	-8.20936E3	-2.4206E3	-172.365	-62.4116	-22.611	-18.0075	10.1911	-12.75
7342	Surface 5526	17556	9.665	-68.5389	-44.1333	-8.24304E3	-2.41271E3	-238.285	-67.4031	-17.1389	-23.5007	-2.31476	-12.7974
7343	Surface 5526	17560	9.665	-62.318	-44.1333	-8.28719E3	-2.39668E3	-298.053	-73.5787	-10.6456	-27.2783	-5.41661	-13.0312
7344	Surface 5526	17766	9.665	-80.9799	-43.1	-8.04098E3	-2.28691E3	-94.1103	-64.8003	-30.4407	-9.20078	19.5665	-7.97075
7345	Surface 5526	17772	9.665	-74.7591	-43.1	-8.05528E3	-2.28617E3	-145.112	-67.3529	-27.4594	-14.2421	9.97105	-7.94029
7346	Surface 5526	17775	9.665	-68.5389	-43.1	-8.08495E3	-2.28203E3	-201.663	-71.0934	-23.3217	-18.6644	-2.38903	-8.11444
7347	Surface 5526	17781	9.665	-62.318	-43.1	-8.12454E3	-2.27106E3	-253.128	-75.794	-18.5194	-21.8588	-5.48204	-8.44827
7348	Surface 5526	17988	9.665	-80.9799	-42.0667	-7.88853E3	-2.1607E3	-78.9369	-68.5999	-31.4895	-7.38054	19.2081	-4.72565
7349	Surface 5526	17992	9.665	-74.7591	-42.0667	-7.90029E3	-2.16182E3	-121.348	-70.5322	-29.2409	-11.4518	9.70381	-4.72451
7350	Surface 5526	17996	9.665	-68.5389	-42.0667	-7.92616E3	-2.16048E3	-169.326	-73.3944	-26.1517	-15.1259	-2.49721	-4.91317
7351	Surface 5526	18002	9.665	-62.318	-42.0667	-7.96128E3	-2.15365E3	-212.98	-77.077	-22.6167	-17.9342	-5.55237	-5.20698
7352	Surface 5526	18207	9.665	-80.9799	-41.0333	-7.73647E3	-2.04414E3	-65.8833	-71.0488	-30.837	-6.02741	18.8349	-2.81066
7353	Surface 5526	18212	9.665	-74.7591	-41.0333	-7.74602E3	-2.04661E3	-100.748	-72.55	-29.1416	-9.39479	9.43896	-2.80978
7354	Surface 5526	18216	9.665	-68.5389	-41.0333	-7.7685E3	-2.04746E3	-141.005	-74.8041	-26.8195	-12.5313	-2.57528	-2.97313
7355	Surface 5526	18221	9.665	-62.318	-41.0333	-7.79949E3	-2.04412E3	-177.492	-77.7758	-24.175	-15.0593	-5.55575	-3.19004
7356	Surface 5526	18428	9.665	-80.9799	-40.0	-7.58503E3	-1.93607E3	-54.6645	-72.6154	-29.393	-5.01599	18.4582	-1.82075
7357	Surface 5526	18431	9.665	-74.7591	-40.0	-7.59272E3	-1.93962E3	-82.9107	-73.8241	-28.0967	-7.86211	9.1905	-1.81216
7358	Surface 5526	18436	9.665	-68.5389	-40.0	-7.61225E3	-1.9423E3	-116.268	-75.6594	-26.3123	-10.5939	-2.61184	-1.94093
7359	Surface 5526	18440	9.665	-62.318	-40.0	-7.63954E3	-1.94187E3	-146.291	-78.1247	-24.2715	-12.8937	-5.48873	-2.09056
7360	Surface 5526	18647	9.665	-80.9799	-38.9667	-7.4338E3	-1.83544E3	-44.9917	-73.6069	-27.7448	-4.24761	18.0782	-1.39152
7361	Surface 5526	18651	9.665	-74.7592	-38.9667	-7.4399E3	-1.83993E3	-67.4512	-74.6204	-26.7329	-6.69442	8.956	-1.37972
7362	Surface 5526	18655	9.665	-68.5388	-38.9667	-7.45692E3	-1.84442E3	-94.6584	-76.1651	-25.3169	-9.10419	-2.61416	-1.4748
7363	Surface 5526	18661	9.665	-62.318	-38.9667	-7.48095E3	-1.84617E3	-118.916	-78.2595	-23.6813	-11.1992	-5.36936	-1.57764
7364	Surface 5526	18868	9.665	-80.9799	-37.9333	-7.28215E3	-1.74137E3	-36.6094	-74.2093	-26.2077	-3.65075	17.6963	-1.25012
7365	Surface 5526	18872	9.665	-74.7592	-37.9333	-7.2869E3	-1.74649E3	-54.067	-75.0931	-25.3993	-5.78005	8.72825	-1.23776
7366	Surface 5526	18876	9.665	-68.5388	-37.9333	-7.30176E3	-1.75273E3	-75.7665	-76.4318	-24.2419	-7.91776	-2.58939	-1.32433
7367	Surface 5526	18882	9.665	-62.318	-37.9333	-7.32293E3	-1.75603E3	-94.8948	-78.2425	-22.872	-9.81726	-5.21185	-1.37137
7368	Surface 5526	19093	9.665	-80.9799	-36.9	-7.12943E3	-1.65361E3	-29.3775	-74.5247	-24.9029	-3.17339	17.3241	-1.19934
7369	Surface 5526	19100	9.665	-74.7592	-36.9	-7.13321E3	-1.65872E3	-42.603	-75.3216	-24.2344	-5.04435	8.52405	-1.17635
7370	Surface 5526	19108	9.665	-68.5388	-36.9	-7.14609E3	-1.66482E3	-59.4132	-76.51	-23.259	-6.94094	-2.54118	-1.28002
7371	Surface 5526	19115	9.665	-62.318	-36.9	-7.16467E3	-1.67096E3	-73.9915	-78.0861	-22.064	-8.64892	-5.03831	-1.26053
7372	Surface 5528	12981	9.665	-90.0	-55.3965	-8.63293E3	-4.01079E3	-12.0421	78.0264	31.1335	0.75521	0.861818	-20.4821
7373	Surface 5528	12989	9.665	-85.49	-55.3965	-8.62974E3	-4.00141E3	-90.1136	77.8087	27.7593	12.2284	1.54822	-21.8808
7374	Surface 5528	12999	9.665	-80.9799	-55.3965	-8.61853E3	-3.9779E3	-183.895	73.5568	17.4172	23.5392	-1.67335	-24.3213
7375	Surface 5528	14146	9.665	-90.0	-54.3977	-8.50049E3	-3.83622E3	-12.1188	89.461	7.98746	0.465114	0.500411	-8.51955
7376	Surface 5528	14149	9.665	-85.49	-54.3977	-8.50085E3	-3.82491E3	-94.2811	88.4987	4.19294	5.12029	-0.725126	-9.25944
7377	Surface 5528	14156	9.665	-80.9799	-54.3977	-8.50087E3	-3.79582E3	-187.452	82.3565	-7.26111	9.35127	-5.50074	-9.61672
7378	Surface 5528	14687	9.665	-90.0	-53.3988	-8.42576E3	-3.69863E3	-11.304	95.0221	14.6774	0.214835	0.186175	25.1702
7379	Surface 5528	14693	9.665	-85.49	-53.3988	-8.42881E3	-3.68666E3	-92.7867	93.446	10.888	-1.95628	-1.44358	24.6988
7380	Surface 5528	14697	9.665	-80.9799	-53.3988	-8.4353E3	-3.65548E3	-180.733	86.0353	-0.672615	-4.64374	-5.95928	24.6492
7381	Surface 5528	15283	9.665	-90.0	-52.4	-8.44687E3	-3.78594E3	-12.398	95.3647	48.2013	0.0313425	0.080394	32.9521
7382	Surface 5528	15288	9.665	-85.49	-52.4	-8.45178E3	-3.77219E3	-116.158	93.3936	44.7915	-8.6186	-0.631891	33.4097
7383	Surface 5528	15298	9.665	-80.9799	-52.4	-8.46109E3	-3.73645E3	-222.701	85.4875	34.5522	-17.8651	-3.77925	36.1524
7384	Surface 5529	12999	9.665	-80.9799	-55.3965	-8.61853E3	-3.9779E3	-183.895	73.5568	17.4172	23.5392	-1.67335	-24.3213
7385	Surface 5529	13004	9.665	-74.7592	-55.3965	-8.60938E3	-3.9212E3	-302.901	57.347	-8.84696	36.0647	-35.1839	-31.1547
7386	Surface 5529	13012	9.665	-68.5388	-55.3965	-8.62824E3	-3.83722E3	-461.171	16.4863	-50.4561	46.1678	-86.4668	-39.4732
7387	Surface 5529	13020	9.665	-62.318	-55.3965	-8.69835E3	-3.72959E3	-652.731	-65.6677	-107.15	55.4071	-143.812	-44.2351
7388	Surface 5529	14156	9.665	-80.9799	-54.3977	-8.50087E3	-3.79582E3	-187.452	82.3565	-7.26111	9.35127	-5.50074	-9.61672
7389	Surface 5529	14159	9.665	-74.7592	-54.3977	-8.51167E3	-3.72509E3	-297.347	63.1952	-35.4158	13.4012	-39.0467	-10.9576
7390	Surface 5529	14164	9.665	-68.5388	-54.3977	-8.55691E3	-3.62225E3	-424.523	20.6558	-78.5783	16.418	-86.8086	-10.0431
7391	Surface 5529	14170	9.665	-62.318	-54.3977	-8.6517E3	-3.49375E3	-555.668	-56.3421	-135.445	21.9995	-133.756	-1.96359
7392	Surface 5529	14697	9.665	-80.9799	-53.3988	-8.4353E3	-3.65548E3	-180.733	86.0353	-0.672615	-4.64374	-5.95928	24.6492
7393	Surface 5529	14703	9.665	-74.7592	-53.3988	-8.45497E3	-3.58082E3	-278.649	65.7725	-28.4485	-8.64004	-37.4312	24.2022
7394	Surface 5529	14707	9.665	-68.5388	-53.3988	-8.50528E3	-3.4751E3	-376.624	25.0394	-70.3935	-12.1971	-79.9172	26.1368
7395	Surface 5529	14712	9.665	-62.318	-53.3988	-8.59029E3	-3.34758E3	-459.277	-42.5672	-125.31	-10.6224	-117.175	33.0125
7396	Surface 5529	15298	9.665	-80.9799	-52.4	-8.46109E3	-3.73645E3	-222.701	85.4875	34.5522	-17.8651	-3.77925	36.1524
7397	Surface 5529	15304	9.665	-74.7592	-52.4	-8.48202E3	-3.65149E3	-341.228	65.9677	10.2856	-29.5595	-32.425	41.8872
7398	Surface 5529	15311	9.665	-68.5388	-52.4	-8.52627E3	-3.53494E3	-445.822	29.78	-26.6281	-40.1309	-70.4976	52.9061
7399	Surface 5529	15318	9.665	-62.318	-52.4	-8.5871E3	-3.39879E3	-521.085	-26.1649	-76.0246	-44.9532	-102.888	70.067
7400	Surface 5531	11077	9.665	-90.0	-57.2	-8.95589E3	-4.28873E3	-9.89894	41.1195	111.095	1.28466	1.48934	-33.437
7401	Surface 5531	11082	9.665	-85.49	-57.2	-8.94394E3	-4.28777E3	-55.4272	41.833	109.608	20.9525	8.09057	-33.6841
7402	Surface 5531	11090	9.665	-80.9799	-57.2	-8.89942E3	-4.28695E3	-120.188	41.2499	104.56	41.6981	13.7196	-35.3049
7403	Surface 5531	12253	9.665	-90.0	-56.2982	-8.78902E3	-4.16643E3	-11.0847	62.1155	69.3007	1.03044	1.18619	-27.6345
7404	Surface 5531	12259	9.665	-85.49	-56.2982	-8.78176E3	-4.16077E3	-76.51	62.5683	66.8714	17.6762	5.01406	-29.1317
7405	Surface 5531	12263	9.665	-80.9799	-56.2982	-8.75577E3	-4.14788E3	-160.666	60.3477	59.2019	34.6629	5.26513	-32.7144
7406	Surface 5531	12981	9.665	-90.0	-55.3965	-8.63293E3	-4.01079E3	-12.0421	78.0264	31.1335	0.75521	0.861818	-20.4821
7407	Surface 5531	12989	9.665	-85.49	-55.3965	-8.62974E3	-4.00141E3	-90.1136	77.8087	27.7593	12.2284	1.54822	-21.8808
