	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
7106	Surface 5517	23470	9.665	-62.318	-18.4	-3.16333E3	-578.466	10.4981	-39.3227	-0.517727	-2.01526	-1.52531	0.208622
7107	Surface 5517	23674	9.665	-80.9799	-17.4	-2.914E3	-536.869	-4.34792	-36.4739	4.15329	-0.860276	7.3601	9.0871
7108	Surface 5517	23680	9.665	-74.7593	-17.4	-2.91187E3	-538.737	4.95927	-36.3275	4.25375	-1.22407	3.86434	9.22589
7109	Surface 5517	23684	9.665	-68.5388	-17.4	-2.91121E3	-541.34	6.65428	-36.0369	4.41983	-1.6387	-0.466596	9.29705
7110	Surface 5517	23689	9.665	-62.318	-17.4	-2.91115E3	-544.67	9.9141	-35.5884	4.64712	-1.94458	-1.20426	9.41666
7111	Surface 5517	23894	9.665	-80.9799	-16.4	-2.65236E3	-503.874	-4.98522	-31.9877	13.5779	-0.825058	6.75105	8.67337
7112	Surface 5517	23899	9.665	-74.7593	-16.4	-2.6504E3	-505.591	4.6509	-31.7815	13.6982	-1.16303	3.61343	8.79527
7113	Surface 5517	23903	9.665	-68.5388	-16.4	-2.64986E3	-507.95	6.24904	-31.4056	13.8915	-1.55765	-0.284285	8.83674
7114	Surface 5517	23909	9.665	-62.318	-16.4	-2.6499E3	-510.956	9.53022	-30.8565	14.1528	-1.84386	-0.921863	8.92105
7115	Surface 5517	24115	9.665	-80.9799	-15.4	-2.37137E3	-471.178	-5.77363	-28.4384	16.9579	-0.794086	6.08218	-2.95226
7116	Surface 5517	24119	9.665	-74.7593	-15.4	-2.36961E3	-472.745	4.43324	-28.175	17.0831	-1.10195	3.32154	-2.83454
7117	Surface 5517	24124	9.665	-68.5388	-15.4	-2.36917E3	-474.867	5.9431	-27.7189	17.2845	-1.4747	-0.117408	-2.80948
7118	Surface 5517	24130	9.665	-62.318	-15.4	-2.36923E3	-477.564	9.30509	-27.0771	17.5556	-1.73866	-0.654879	-2.74588
7119	Surface 5517	24335	9.665	-80.9799	-14.4	-2.06528E3	-439.549	-6.46819	-28.2087	1.99376	-0.769137	5.35224	-27.9478
7120	Surface 5517	24339	9.665	-74.7592	-14.4	-2.06385E3	-440.953	4.27428	-27.8863	2.11844	-1.04877	2.9927	-27.8247
7121	Surface 5517	24344	9.665	-68.5388	-14.4	-2.06345E3	-442.844	5.6953	-27.3523	2.32078	-1.40066	0.0476857	-27.8056
7122	Surface 5517	24350	9.665	-62.318	-14.4	-2.06347E3	-445.25	9.13192	-26.6236	2.59054	-1.64408	-0.389058	-27.7534
7123	Surface 5517	24564	9.665	-80.9799	-13.4	-1.74269E3	-408.661	-6.43442	-31.6898	-32.7185	-0.739729	4.59259	-41.7388
7124	Surface 5517	24569	9.665	-74.7592	-13.4	-1.74169E3	-409.888	4.12205	-31.3048	-32.5934	-1.00356	2.648	-41.6152
7125	Surface 5517	24576	9.665	-68.5388	-13.4	-1.7413E3	-411.552	5.47032	-30.6948	-32.3909	-1.33871	0.213461	-41.5962
7126	Surface 5517	24585	9.665	-62.318	-13.4	-1.74119E3	-413.683	8.81899	-29.8842	-32.1267	-1.56871	-0.123292	-41.5481
7127	Surface 5519	21633	9.665	-90.0	-25.9	-4.66085E3	-940.757	0.564948	-50.4299	10.7778	0.0149861	7.00848E-3	1.60462
7128	Surface 5519	21642	9.665	-85.49	-25.9	-4.66062E3	-941.339	2.49672	-50.5109	10.7888	-0.419796	5.60584	1.54816
7129	Surface 5519	21650	9.665	-80.9799	-25.9	-4.65829E3	-942.886	0.955451	-50.737	10.8229	-0.905405	11.2972	1.60429
7130	Surface 5519	21990	9.665	-90.0	-24.8167	-4.51188E3	-882.105	0.737413	-49.3342	11.5163	0.0192652	3.80314E-3	-1.83158
7131	Surface 5519	21994	9.665	-85.49	-24.8167	-4.51161E3	-881.858	2.75202	-49.409	11.5172	-0.380663	5.44289	-1.86778
7132	Surface 5519	21999	9.665	-80.9799	-24.8167	-4.50905E3	-884.127	0.657988	-49.5972	11.5428	-0.837709	10.9674	-1.84377
7133	Surface 5519	22208	9.665	-90.0	-23.7333	-4.33822E3	-824.513	0.760432	-48.1641	10.8142	0.0160283	-5.55669E-3	-1.14906
7134	Surface 5519	22214	9.665	-85.49	-23.7333	-4.33787E3	-824.677	2.82348	-48.2286	10.8065	-0.356198	5.24267	-1.185
7135	Surface 5519	22219	9.665	-80.9799	-23.7333	-4.3352E3	-826.374	0.171424	-48.3851	10.815	-0.792287	10.5716	-1.17021
7136	Surface 5519	22429	9.665	-90.0	-22.65	-4.14236E3	-768.017	0.65117	-46.4433	11.3058	7.08065E-3	-8.11223E-3	0.447856
7137	Surface 5519	22434	9.665	-85.49	-22.65	-4.14197E3	-768.367	2.73175	-46.4978	11.2918	-0.350249	5.00962	0.402312
7138	Surface 5519	22440	9.665	-80.9799	-22.65	-4.13925E3	-769.711	-0.504202	-46.6249	11.2773	-0.778366	10.1033	0.424978
7139	Surface 5519	22648	9.665	-90.0	-21.5667	-3.92454E3	-712.249	0.499659	-44.321	12.3763	-5.19614E-3	-9.4042E-3	-0.047823
7140	Surface 5519	22653	9.665	-85.49	-21.5667	-3.92413E3	-712.586	2.52404	-44.3657	12.3557	-0.36334	4.74941	-0.0955934
7141	Surface 5519	22660	9.665	-80.9799	-21.5667	-3.92142E3	-713.783	-1.39247	-44.4635	12.3238	-0.799665	9.57918	-0.0598254
7142	Surface 5519	22870	9.665	-90.0	-20.4833	-3.6834E3	-657.362	0.34437	-42.5837	10.1135	-0.0186227	-7.5152E-3	-5.69984
7143	Surface 5519	22874	9.665	-85.49	-20.4833	-3.683E3	-657.665	2.25609	-42.6172	10.0939	-0.38914	4.47192	-5.74072
7144	Surface 5519	22880	9.665	-80.9799	-20.4833	-3.68041E3	-658.735	-2.41074	-42.6821	10.0595	-0.845481	9.01887	-5.67939
7145	Surface 5519	23092	9.665	-90.0	-19.4	-3.4204E3	-606.677	0.21498	-41.5064	3.24143	-0.0278953	1.95638E-3	-8.75446
7146	Surface 5519	23098	9.665	-85.49	-19.4	-3.42003E3	-606.944	1.97858	-41.5267	3.23376	-0.410345	4.19278	-8.78521
7147	Surface 5519	23104	9.665	-80.9799	-19.4	-3.41766E3	-607.903	-3.31099	-41.5526	3.21917	-0.884916	8.44993	-8.69964
7148	Surface 5520	21650	9.665	-80.9799	-25.9	-4.65829E3	-942.886	0.955451	-50.737	10.8229	-0.905405	11.2972	1.60429
7149	Surface 5520	21657	9.665	-74.7592	-25.9	-4.65661E3	-946.361	5.34791	-51.092	10.9444	-1.41533	5.50992	1.67588
7150	Surface 5520	21662	9.665	-68.5388	-25.9	-4.65822E3	-951.182	6.3469	-51.5053	11.1614	-1.92626	-1.61703	1.67811
7151	Surface 5520	21674	9.665	-62.318	-25.9	-4.66145E3	-957.321	8.05907	-51.893	11.4741	-2.33966	-2.99047	1.70068
7152	Surface 5520	21999	9.665	-80.9799	-24.8167	-4.50905E3	-884.127	0.657988	-49.5972	11.5428	-0.837709	10.9674	-1.84377
7153	Surface 5520	22003	9.665	-74.7592	-24.8167	-4.50678E3	-887.98	6.53744	-49.8852	11.632	-1.28313	5.36424	-1.77738
7154	Surface 5520	22008	9.665	-68.5388	-24.8167	-4.5076E3	-892.699	8.08928	-50.2086	11.7987	-1.73998	-1.5363	-1.78837
7155	Surface 5520	22014	9.665	-62.318	-24.8167	-4.50991E3	-898.567	10.4264	-50.4924	12.0435	-2.10102	-2.8599	-1.78727
7156	Surface 5520	22219	9.665	-80.9799	-23.7333	-4.3352E3	-826.374	0.171424	-48.3851	10.815	-0.792287	10.5716	-1.17021
7157	Surface 5520	22224	9.665	-74.7593	-23.7333	-4.33266E3	-829.959	7.14327	-48.614	10.866	-1.19394	5.1789	-1.11897
7158	Surface 5520	22228	9.665	-68.5388	-23.7333	-4.33281E3	-834.484	9.09974	-48.8549	10.9709	-1.61462	-1.46414	-1.14488
7159	Surface 5520	22234	9.665	-62.318	-23.7333	-4.3343E3	-840.011	11.9383	-49.0434	11.1321	-1.93978	-2.73903	-1.15675
7160	Surface 5520	22440	9.665	-80.9799	-22.65	-4.13925E3	-769.711	-0.504202	-46.6249	11.2773	-0.778366	10.1033	0.424978
7161	Surface 5520	22444	9.665	-74.7593	-22.65	-4.13652E3	-772.85	7.24308	-46.8007	11.2806	-1.15554	4.95183	0.47446
7162	Surface 5520	22448	9.665	-68.5388	-22.65	-4.13619E3	-777.056	9.40717	-46.9651	11.3175	-1.55998	-1.39449	0.440407
7163	Surface 5520	22452	9.665	-62.318	-22.65	-4.13694E3	-782.244	12.5743	-47.0615	11.3904	-1.86753	-2.60957	0.43047
7164	Surface 5520	22660	9.665	-80.9799	-21.5667	-3.92142E3	-713.783	-1.39247	-44.4635	12.3238	-0.799665	9.57918	-0.0598254
7165	Surface 5520	22663	9.665	-74.7593	-21.5667	-3.91859E3	-716.572	6.97235	-44.5871	12.2848	-1.1701	4.6985	0.0108327
7166	Surface 5520	22668	9.665	-68.5388	-21.5667	-3.9179E3	-720.408	9.16626	-44.675	12.2633	-1.5754	-1.31062	-5.28119E-3
7167	Surface 5520	22674	9.665	-62.318	-21.5667	-3.9181E3	-725.238	12.5071	-44.6782	12.2632	-1.88033	-2.45438	0.010682
7168	Surface 5520	22880	9.665	-80.9799	-20.4833	-3.68041E3	-658.735	-2.41074	-42.6821	10.0595	-0.845481	9.01887	-5.67939
7169	Surface 5520	22884	9.665	-74.7592	-20.4833	-3.67762E3	-661.236	6.47257	-42.7461	10.0105	-1.22218	4.44873	-5.55754
7170	Surface 5520	22888	9.665	-68.5388	-20.4833	-3.67673E3	-664.711	8.56677	-42.7486	9.97548	-1.63999	-1.17635	-5.51208
7171	Surface 5520	22894	9.665	-62.318	-20.4833	-3.6766E3	-669.141	11.9706	-42.6485	9.95727	-1.95258	-2.23523	-5.42111
7172	Surface 5520	23104	9.665	-80.9799	-19.4	-3.41766E3	-607.903	-3.31099	-41.5526	3.21917	-0.884916	8.44993	-8.69964
7173	Surface 5520	23114	9.665	-74.7592	-19.4	-3.41507E3	-610.152	5.87625	-41.5447	3.20977	-1.26898	4.24102	-8.52528
7174	Surface 5520	23119	9.665	-68.5388	-19.4	-3.41417E3	-613.296	7.81207	-41.4473	3.22953	-1.69856	-0.946637	-8.41039
7175	Surface 5520	23128	9.665	-62.318	-19.4	-3.41395E3	-617.323	11.1913	-41.228	3.2765	-2.0194	-1.89867	-8.23498
7176	Surface 5522	19078	9.665	-90.0	-36.9	-5.58736E3	-1.67353E3	1.97004	-56.8772	-36.101	-0.0742608	-6.49824E-3	-1.86842
7177	Surface 5522	19085	9.665	-85.49	-36.9	-5.5883E3	-1.67359E3	-16.5716	-57.0424	-36.0485	-1.32368	6.50947	-1.92375
7178	Surface 5522	19093	9.665	-80.9799	-36.9	-5.58991E3	-1.67311E3	-39.5306	-57.5125	-35.9531	-2.64641	13.1511	-1.72193
7179	Surface 5522	19433	9.665	-90.0	-35.9	-5.48471E3	-1.59032E3	2.01889	-56.9733	-34.1714	-0.0531469	0.923581E-3	1.64717
7180	Surface 5522	19437	9.665	-85.49	-35.9	-5.48548E3	-1.59049E3	-13.3655	-57.134	-34.126	-1.20609	6.38878	1.59965
7181	Surface 5522	19444	9.665	-80.9799	-35.9	-5.48666E3	-1.5904E3	-32.4266	-57.6041	-34.0459	-2.42348	12.9007	1.77322
7182	Surface 5522	19652	9.665	-90.0	-34.9	-5.39577E3	-1.51201E3	2.01851	-56.6971	-30.0049	-0.0351441	3.8487E-3	2.8572
7183	Surface 5522	19658	9.665	-85.49	-34.9	-5.39643E3	-1.51226E3	-10.5224	-56.8541	-29.9653	-1.09947	6.2878	2.81577
7184	Surface 5522	19664	9.665	-80.9799	-34.9	-5.39722E3	-1.51252E3	-26.1159	-57.3198	-29.8948	-2.22059	12.6924	2.96466
7185	Surface 5522	19874	9.665	-90.0	-33.9	-5.31648E3	-1.43767E3	2.00208	-56.3841	-25.5018	-0.0207704	4.12254E-3	2.58374
7186	Surface 5522	19877	9.665	-85.49	-33.9	-5.31704E3	-1.43802E3	-7.97064	-56.5366	-25.4668	-1.00149	6.20412	2.54901
7187	Surface 5522	19884	9.665	-80.9799	-33.9	-5.3174E3	-1.43862E3	-20.5572	-56.9905	-25.4019	-2.03318	12.5242	2.67936
7188	Surface 5522	20093	9.665	-90.0	-32.9	-5.24304E3	-1.36696E3	1.97418	-56.1718	-21.5813	-9.62234E-3	4.74035E-3	1.9412
7189	Surface 5522	20098	9.665	-85.49	-32.9	-5.24348E3	-1.3674E3	-5.71559	-56.3179	-21.5493	-0.909973	6.13529	1.91269
7190	Surface 5522	20103	9.665	-80.9799	-32.9	-5.2434E3	-1.36834E3	-15.7322	-56.7532	-21.4862	-1.85636	12.3846	2.0256
7191	Surface 5522	20312	9.665	-90.0	-31.9	-5.1724E3	-1.2995E3	1.92626	-56.0262	-18.2652	-0.693623E-3	6.39304E-3	1.61318
7192	Surface 5522	20317	9.665	-85.49	-31.9	-5.17272E3	-1.30002E3	-3.76209	-56.1643	-18.2349	-0.823038	6.07507	1.58876
7193	Surface 5522	20322	9.665	-80.9799	-31.9	-5.17225E3	-1.30122E3	-11.6019	-56.5756	-18.1722	-1.68759	12.2598	1.68401
7194	Surface 5522	20534	9.665	-90.0	-30.9	-5.10227E3	-1.23487E3	1.8526	-55.8204	-15.0646	6.65848E-3	8.46062E-3	1.93778
7195	Surface 5522	20537	9.665	-85.49	-30.9	-5.10248E3	-1.23545E3	-2.09993	-55.9492	-15.0359	-0.740289	6.01764	1.91553
7196	Surface 5522	20543	9.665	-80.9799	-30.9	-5.10164E3	-1.23684E3	-8.11694	-56.3328	-14.9741	-1.5268	12.1398	1.99401
7197	Surface 5522	20754	9.665	-90.0	-29.9	-5.03055E3	-1.17268E3	1.74926	-55.3923	-11.2986	0.0126203	0.0106508	2.95995
7198	Surface 5522	20758	9.665	-85.49	-29.9	-5.03065E3	-1.17331E3	-0.71082	-55.511	-11.2718	-0.662381	5.95856	2.93874
7199	Surface 5522	20762	9.665	-80.9799	-29.9	-5.02947E3	-1.17483E3	-5.23612	-55.865	-11.2124	-1.3755	12.0159	3.00202
7200	Surface 5522	20974	9.665	-90.0	-28.9	-4.95467E3	-1.11261E3	1.6042	-54.5985	-6.39571	0.0173051	0.0133264	4.41387
7201	Surface 5522	20977	9.665	-85.49	-28.9	-4.95467E3	-1.11329E3	0.424715	-54.7065	-6.37067	-0.590376	5.8936	4.39404
7202	Surface 5522	20984	9.665	-80.9799	-28.9	-4.95319E3	-1.11483E3	-2.92715	-55.0301	-6.3162	-1.23619	11.8794	4.44284
7203	Surface 5522	21192	9.665	-90.0	-27.9	-4.87109E3	-1.05432E3	1.39452	-53.3777	-0.25048	0.0207255	0.0147649	5.63203
7204	Surface 5522	21197	9.665	-85.49	-27.9	-4.87099E3	-1.05525E3	1.32475	-53.4748	-0.225865	-0.525375	5.81762	5.61556
7205	Surface 5522	21202	9.665	-80.9799	-27.9	-4.86922E3	-1.05656E3	-1.16669	-53.7676	-0.180156	-1.11142	11.7226	5.64887
7206	Surface 5522	21414	9.665	-90.0	-26.9	-4.77502E3	-997.365	1.05752	-51.8404	6.31439	0.0207382	8.22567E-3	5.41822
7207	Surface 5522	21418	9.665	-85.49	-26.9	-4.77483E3	-998.755	2.00664	-51.9271	6.33429	-0.468314	5.7242	5.39198
7208	Surface 5522	21423	9.665	-80.9799	-26.9	-4.77278E3	-999.558	0.100354	-52.1886	6.37343	-1.00145	11.5383	5.42523
7209	Surface 5522	21633	9.665	-90.0	-25.9	-4.66085E3	-940.757	0.564948	-50.4299	10.7778	0.0149861	7.00848E-3	1.60462
7210	Surface 5522	21642	9.665	-85.49	-25.9	-4.66062E3	-941.339	2.49672	-50.5109	10.7888	-0.419796	5.60584	1.54816
7211	Surface 5522	21650	9.665	-80.9799	-25.9	-4.65829E3	-942.886	0.955451	-50.737	10.8229	-0.905405	11.2972	1.60429
7212	Surface 5523	19093	9.665	-80.9799	-36.9	-5.58991E3	-1.67311E3	-39.5306	-57.5125	-35.9531	-2.64641	13.1511	-1.72193
7213	Surface 5523	19100	9.665	-74.7592	-36.9	-5.59589E3	-1.67045E3	-59.5893	-58.3641	-35.6926	-4.2412	6.22329	-1.7002
7214	Surface 5523	19108	9.665	-68.5388	-36.9	-5.60948E3	-1.66549E3	-81.5123	-59.6414	-35.2886	-5.92539	-2.46102	-1.79752
7215	Surface 5523	19115	9.665	-62.318	-36.9	-5.6282E3	-1.65807E3	-100.081	-61.3516	-34.7656	-7.5234	-4.54389	-1.77593
7216	Surface 5523	19444	9.665	-80.9799	-35.9	-5.48666E3	-1.5904E3	-32.4266	-57.6041	-34.0459	-2.42348	12.9007	1.77322
7217	Surface 5523	19447	9.665	-74.7592	-35.9	-5.49192E3	-1.58849E3	-48.7129	-58.4548	-33.8154	-3.89257	6.08226	1.80945
7218	Surface 5523	19451	9.665	-68.5388	-35.9	-5.50405E3	-1.58441E3	-66.8214	-59.7002	-33.4471	-5.4385	-2.42838	1.78298
7219	Surface 5523	19456	9.665	-62.318	-35.9	-5.52087E3	-1.58093E3	-81.9669	-61.3074	-32.9377	-6.89389	-4.40853	1.80391
7220	Surface 5523	19664	9.665	-80.9799	-34.9	-5.39722E3	-1.51252E3	-26.1159	-57.3198	-29.8948	-2.22059	12.6924	2.96466
7221	Surface 5523	19667	9.665	-74.7592	-34.9	-5.40159E3	-1.51174E3	-39.0971	-58.1545	-29.6837	-3.57332	5.97114	3.01987
7222	Surface 5523	19672	9.665	-68.5388	-34.9	-5.41242E3	-1.50999E3	-53.7972	-59.3496	-29.3321	-4.98302	-2.37659	3.03267
7223	Surface 5523	19678	9.665	-62.318	-34.9	-5.42746E3	-1.50838E3	-65.8957	-60.8487	-28.8266	-6.29651	-4.25799	3.06083
7224	Surface 5523	19884	9.665	-80.9799	-33.9	-5.3174E3	-1.43862E3	-20.5572	-56.9905	-25.4019	-2.03318	12.5242	2.67936
7225	Surface 5523	19888	9.665	-74.7592	-33.9	-5.3209E3	-1.43903E3	-30.5955	-57.7955	-25.1992	-3.27351	5.89784	2.74863
7226	Surface 5523	19892	9.665	-68.5388	-33.9	-5.33046E3	-1.43919E3	-42.2374	-58.9253	-24.8505	-4.5508	-2.31014	2.77418
7227	Surface 5523	19898	9.665	-62.318	-33.9	-5.3438E3	-1.43933E3	-51.6412	-60.3066	-24.3516	-5.72661	-4.10832	2.82699
7228	Surface 5523	20103	9.665	-80.9799	-32.9	-5.2434E3	-1.36834E3	-15.7322	-56.7532	-21.4862	-1.85636	12.3846	2.0256
7229	Surface 5523	20107	9.665	-74.7592	-32.9	-5.2461E3	-1.3697E3	-23.133	-57.5166	-21.2854	-2.98712	5.84897	2.09989
7230	Surface 5523	20112	9.665	-68.5388	-32.9	-5.25441E3	-1.37127E3	-32.073	-58.569	-20.9384	-4.13875	-2.23073	2.13486
7231	Surface 5523	20117	9.665	-62.318	-32.9	-5.26615E3	-1.37313E3	-39.128	-59.8236	-20.4435	-5.18432	-3.95669	2.20346
7232	Surface 5523	20322	9.665	-80.9799	-31.9	-5.17225E3	-1.30122E3	-11.6019	-56.5756	-18.1722	-1.68759	12.2598	1.68401
7233	Surface 5523	20327	9.665	-74.7592	-31.9	-5.17419E3	-1.30332E3	-16.6496	-57.289	-17.9728	-2.71253	5.81364	1.75916
7234	Surface 5523	20331	9.665	-68.5388	-31.9	-5.18132E3	-1.30598E3	-23.2391	-58.2549	-17.6293	-3.74604	-2.14266	1.80004
7235	Surface 5523	20338	9.665	-62.318	-31.9	-5.19156E3	-1.30928E3	-28.2701	-59.3771	-17.1399	-4.67073	-3.80505	1.87456
7236	Surface 5523	20543	9.665	-80.9799	-30.9	-5.10164E3	-1.23684E3	-8.11694	-56.3328	-14.9741	-1.5268	12.1398	1.99401
7237	Surface 5523	20548	9.665	-74.7592	-30.9	-5.10287E3	-1.23949E3	-11.0792	-56.9909	-14.7784	-2.45044	5.78418	2.06719
7238	Surface 5523	20552	9.665	-68.5388	-30.9	-5.1089E3	-1.24299E3	-15.6609	-57.8646	-14.4415	-3.37393	-2.05062	2.10884
7239	Surface 5523	20557	9.665	-62.318	-30.9	-5.11773E3	-1.24742E3	-18.9696	-58.8526	-13.9625	-4.18803	-3.65572	2.18397
7240	Surface 5523	20762	9.665	-80.9799	-29.9	-5.02947E3	-1.17483E3	-5.23612	-55.865	-11.2124	-1.3755	12.0159	3.00202
7241	Surface 5523	20768	9.665	-74.7592	-29.9	-5.03004E3	-1.17782E3	-6.35367	-56.465	-11.0243	-2.20301	5.75383	3.07076
7242	Surface 5523	20772	9.665	-68.5388	-29.9	-5.03506E3	-1.18192E3	-9.25566	-57.2444	-10.6994	-3.02485	-1.95804	3.10893
7243	Surface 5523	20777	9.665	-62.318	-29.9	-5.04257E3	-1.18719E3	-11.1223	-58.0995	-10.2367	-3.73862	-3.50986	3.18081
7244	Surface 5523	20984	9.665	-80.9799	-28.9	-4.95319E3	-1.11483E3	-2.92715	-55.0301	-6.3162	-1.23619	11.8794	4.44284
7245	Surface 5523	20987	9.665	-74.7592	-28.9	-4.95316E3	-1.11797E3	-2.40116	-55.5709	-6.14085	-1.97331	5.71694	4.50682
7246	Surface 5523	20991	9.665	-68.5388	-28.9	-4.95725E3	-1.12244E3	-3.93874	-56.2561	-5.83359	-2.70186	-1.86732	4.54022
7247	Surface 5523	20996	9.665	-62.318	-28.9	-4.96353E3	-1.1283E3	-4.62506	-56.9826	-5.39414	-3.32487	-3.36895	4.60357
7248	Surface 5523	21202	9.665	-80.9799	-27.9	-4.86922E3	-1.05656E3	-1.16669	-53.7676	-0.180156	-1.11142	11.7226	5.64887
7249	Surface 5523	21207	9.665	-74.7592	-27.9	-4.86867E3	-1.05961E3	0.836784	-54.2482	-0.019555	-1.76408	5.67025	5.71477
7250	Surface 5523	21212	9.665	-68.5388	-27.9	-4.87191E3	-1.06429E3	0.372286	-54.8405	0.265021	-2.40851	-1.77996	5.74388
7251	Surface 5523	21218	9.665	-62.318	-27.9	-4.87705E3	-1.07049E3	0.637491	-55.4452	0.6721	-2.95039	-3.23691	5.79312
7252	Surface 5523	21423	9.665	-80.9799	-26.9	-4.77278E3	-999.558	0.100354	-52.1886	6.37343	-1.00145	11.5383	5.42523
7253	Surface 5523	21428	9.665	-74.7592	-26.9	-4.77174E3	-1.00257E3	3.39646	-52.6076	6.51946	-1.57704	5.60742	5.49912
7254	Surface 5523	21432	9.665	-68.5388	-26.9	-4.77414E3	-1.00738E3	3.75356	-53.1086	6.77531	-2.14892	-1.69612	5.51854
7255	Surface 5523	21438	9.665	-62.318	-26.9	-4.7783E3	-1.01364E3	4.79276	-53.6005	7.14082	-2.62112	-3.11399	5.55472
7256	Surface 5523	21650	9.665	-80.9799	-25.9	-4.65829E3	-942.886	0.955451	-50.737	10.8229	-0.905405	11.2972	1.60429
7257	Surface 5523	21657	9.665	-74.7592	-25.9	-4.65661E3	-946.361	5.34791	-51.092	10.9444	-1.41533	5.50992	1.67588
7258	Surface 5523	21662	9.665	-68.5388	-25.9	-4.65822E3	-951.182	6.3469	-51.5053	11.1614	-1.92626	-1.61703	1.67811
7259	Surface 5523	21674	9.665	-62.318	-25.9	-4.66145E3	-957.321	8.05907	-51.893	11.4741	-2.33966	-2.99047	1.70068
7260	Surface 5525	15283	9.665	-90.0	-52.4	-7.42613E3	-3.62209E3	-11.7086	49.859	39.8559	0.0599336	0.0873277	13.0485
7261	Surface 5525	15288	9.665	-85.49	-52.4	-7.42875E3	-3.61213E3	-84.1533	48.1986	37.1222	-5.35611	-0.127516	13.5835
7262	Surface 5525	15298	9.665	-80.9799	-52.4	-7.4317E3	-3.58732E3	-162.894	41.7241	28.9105	-10.9246	-2.14284	16.3155
7263	Surface 5525	15998	9.665	-90.0	-51.3667	-7.41932E3	-3.65357E3	-12.1603	40.4736	46.5955	-0.0407672	-0.226361	-14.5131
7264	Surface 5525	16002	9.665	-85.49	-51.3667	-7.42126E3	-3.64308E3	-100.536	38.9477	44.8139	-9.33593	2.18907	-13.3429
7265	Surface 5525	16007	9.665	-80.9799	-51.3667	-7.42163E3	-3.6171E3	-194.192	33.5544	39.669	-18.8279	3.69169	-8.3127
7266	Surface 5525	16216	9.665	-90.0	-50.3333	-7.35469E3	-3.45952E3	-9.87196	24.9001	41.3931	-0.128978	-0.33357	-23.0831
7267	Surface 5525	16221	9.665	-85.49	-50.3333	-7.357E3	-3.45112E3	-96.2727	23.6129	40.7449	-10.8793	5.14544	-22.2795
7268	Surface 5525	16227	9.665	-80.9799	-50.3333	-7.35801E3	-3.43021E3	-188.459	19.3965	38.8844	-21.8519	10.2097	-18.3962
7269	Surface 5525	16438	9.665	-90.0	-49.3	-7.27257E3	-3.27031E3	-7.63862	7.56374	31.1695	-0.202691	-0.380334	-26.1359
7270	Surface 5525	16441	9.665	-85.49	-49.3	-7.27526E3	-3.26376E3	-90.7514	6.50092	31.2172	-10.716	7.01514	-25.6547
7271	Surface 5525	16446	9.665	-80.9799	-49.3	-7.27777E3	-3.24741E3	-180.48	3.23738	31.4441	-21.4297	14.3171	-22.8803
7272	Surface 5525	16657	9.665	-90.0	-48.2667	-7.17089E3	-3.08777E3	-5.61836	-8.6641	18.9739	-0.25398	-0.375567	-25.2206
7273	Surface 5525	16661	9.665	-85.49	-48.2667	-7.17385E3	-3.08277E3	-83.9452	-9.53139	19.3907	-9.54582	8.04624	-24.9871
7274	Surface 5525	16668	9.665	-80.9799	-48.2667	-7.17792E3	-3.07009E3	-169.684	-12.0559	20.7056	-18.99	16.5447	-23.0908
7275	Surface 5525	16878	9.665	-90.0	-47.2333	-7.05087E3	-2.91362E3	-3.89511	-22.294	7.13635	-0.284809	-0.337562	-21.8599
7276	Surface 5525	16882	9.665	-85.49	-47.2333	-7.05393E3	-2.90984E3	-76.2478	-22.9916	7.69154	-7.97902	8.4785	-21.7953
7277	Surface 5525	16886	9.665	-80.9799	-47.2333	-7.05906E3	-2.89996E3	-156.559	-24.9289	9.39268	-15.7699	17.4522	-20.518
7278	Surface 5525	17098	9.665	-90.0	-46.2	-6.91585E3	-2.74904E3	-2.48461	-32.824	-2.83863	-0.297285	-0.283592	-17.457
7279	Surface 5525	17101	9.665	-85.49	-46.2	-6.91882E3	-2.74619E3	-68.1887	-33.3756	-2.28703	-6.40667	8.53628	-17.4927
7280	Surface 5525	17107	9.665	-80.9799	-46.2	-6.92437E3	-2.7384E3	-142.106	-34.8357	-0.627996	-12.5708	17.5408	-16.617
7281	Surface 5525	17316	9.665	-90.0	-45.1667	-6.77E3	-2.59455E3	-1.35976	-40.4056	-10.3237	-0.294181	-0.226324	-13.1121
7282	Surface 5525	17321	9.665	-85.49	-45.1667	-6.77276E3	-2.5924E3	-60.2486	-40.8359	-9.84728	-5.03903	8.3871	-13.1995
7283	Surface 5525	17328	9.665	-80.9799	-45.1667	-6.77819E3	-2.58616E3	-127.346	-41.9213	-8.44325	-9.82029	17.1806	-12.5699
7284	Surface 5525	17536	9.665	-90.0	-44.1333	-6.61729E3	-2.45011E3	-0.476239	-45.5477	-15.4323	-0.278713	-0.173147	-9.55412
7285	Surface 5525	17542	9.665	-85.49	-44.1333	-6.61977E3	-2.44849E3	-52.7547	-45.884	-15.0546	-3.95295	8.14031	-9.66225
