	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
1	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m]
5968	Surface 5313	21838	9.665	159.181	-25.9	-5.18049E3	-959.304	-1.0139	-63.3652	-9.24721	-0.0378839	19.0758	3.55065
5969	Surface 5313	21850	9.665	156.815	-25.9	-5.18169E3	-959.384	-4.88149	-63.2094	-9.21432	-0.100848	5.30925	3.56841
5970	Surface 5315	15801	9.665	156.815	-52.4	-10.0084E3	-2.45841E3	-6.52398	-123.979	-26.177	-0.393791	9.10908	0.702094
5971	Surface 5315	15815	9.665	155.788	-52.4	-10.0084E3	-2.45843E3	1.2388	-123.411	-26.1434	-0.313971	-5.1695	0.413059
5972	Surface 5315	16129	9.665	156.815	-51.3667	-9.82549E3	-2.39571E3	-5.79235	-121.202	-25.0699	0.0144524	10.2305	0.916647
5973	Surface 5315	16137	9.665	155.788	-51.3667	-9.82554E3	-2.3957E3	1.85178	-120.987	-25.0885	0.0411887	-4.1446	0.809507
5974	Surface 5315	16351	9.665	156.815	-50.3333	-9.64267E3	-2.33326E3	-5.44997	-118.448	-24.1192	0.250883	10.2042	0.551905
5975	Surface 5315	16355	9.665	155.788	-50.3333	-9.64284E3	-2.33327E3	2.18018	-118.358	-24.1293	0.274054	-3.78383	0.551655
5976	Surface 5315	16569	9.665	156.815	-49.3	-9.46025E3	-2.27118E3	-5.44581	-115.924	-23.4502	0.28657	9.88318	0.293088
5977	Surface 5315	16575	9.665	155.788	-49.3	-9.46048E3	-2.27121E3	2.20256	-115.849	-23.434	0.333989	-3.77515	0.316005
5978	Surface 5315	16791	9.665	156.815	-48.2667	-9.27828E3	-2.20937E3	-5.58198	-113.548	-22.8908	0.238536	9.62529	0.160114
5979	Surface 5315	16795	9.665	155.788	-48.2667	-9.27851E3	-2.20943E3	2.07257	-113.466	-22.8626	0.303538	-3.75844	0.175877
5980	Surface 5315	17010	9.665	156.815	-47.2333	-9.09662E3	-2.14786E3	-5.74305	-111.262	-22.3884	0.175933	9.38987	0.0636128
5981	Surface 5315	17016	9.665	155.788	-47.2333	-9.09684E3	-2.14794E3	1.91107	-111.169	-22.3568	0.250745	-3.72544	0.0749141
5982	Surface 5315	17229	9.665	156.815	-46.2	-8.91518E3	-2.08669E3	-5.87625	-109.03	-21.9363	0.119333	9.17089	-1.51247E-3
5983	Surface 5315	17236	9.665	155.788	-46.2	-8.91538E3	-2.08678E3	1.77233	-108.927	-21.9042	0.199974	-3.68217	6.179E-3
5984	Surface 5315	17451	9.665	156.815	-45.1667	-8.73393E3	-2.02588E3	-5.96338	-106.828	-21.5143	0.0738187	8.96152	-0.0257248
5985	Surface 5315	17456	9.665	155.788	-45.1667	-8.73411E3	-2.02597E3	1.6761	-106.717	-21.4825	0.157703	-3.63165	-0.020444
5986	Surface 5315	17670	9.665	156.815	-44.1333	-8.55287E3	-1.96544E3	-6.00341	-104.639	-21.0815	0.0384229	8.75817	6.08691E-3
5987	Surface 5315	17675	9.665	155.788	-44.1333	-8.55303E3	-1.96554E3	1.62463	-104.523	-21.0504	0.124156	-3.57645	9.85407E-3
5988	Surface 5315	17891	9.665	156.815	-43.1	-8.372E3	-1.90538E3	-6.00294	-102.444	-20.5754	0.0108742	8.55907	0.112976
5989	Surface 5315	17896	9.665	155.788	-43.1	-8.37215E3	-1.90547E3	1.61367	-102.324	-20.5448	0.0976641	-3.51779	0.115851
5990	Surface 5315	18110	9.665	156.815	-42.0667	-8.19129E3	-1.84569E3	-5.97201	-100.223	-19.912	-0.0109947	8.36327	0.312218
5991	Surface 5315	18116	9.665	155.788	-42.0667	-8.19142E3	-1.84578E3	1.63793	-100.1	-19.882	0.0764665	-3.45631	0.314653
5992	Surface 5315	18331	9.665	156.815	-41.0333	-8.01055E3	-1.78636E3	-5.92248	-97.9536	-18.9957	-0.0288678	8.17009	0.606811
5993	Surface 5315	18336	9.665	155.788	-41.0333	-8.01067E3	-1.78645E3	1.69377	-97.8291	-18.9662	0.0591792	-3.39227	0.609139
5994	Surface 5315	18551	9.665	156.815	-40.0	-7.82939E3	-1.7274E3	-5.86739	-95.613	-17.7458	-0.0439212	7.97882	0.963081
5995	Surface 5315	18556	9.665	155.788	-40.0	-7.8295E3	-1.72748E3	1.78019	-95.488	-17.7168	0.0448948	-3.32573	0.965567
5996	Surface 5315	18770	9.665	156.815	-38.9667	-7.6471E3	-1.6688E3	-5.82026	-93.1905	-16.1518	-0.0569089	7.78849	1.27811
5997	Surface 5315	18777	9.665	155.788	-38.9667	-7.6472E3	-1.66888E3	1.8984	-93.0657	-16.1233	0.0331124	-3.25657	1.28097
5998	Surface 5315	18991	9.665	156.815	-37.9333	-7.46263E3	-1.61058E3	-5.7936	-90.7033	-14.365	-0.0682413	7.59794	1.34097
5999	Surface 5315	18995	9.665	155.788	-37.9333	-7.46273E3	-1.61065E3	2.0489	-90.5794	-14.3372	0.0236118	-3.18445	1.34435
6000	Surface 5315	19293	9.665	156.815	-36.9	-7.27474E3	-1.55297E3	-5.79763	-88.3016	-13.2168	-0.0780266	7.40615	0.0277227
6001	Surface 5315	19303	9.665	155.788	-36.9	-7.27484E3	-1.55304E3	2.22893	-88.1793	-13.1897	0.0163205	-3.10887	0.0316653
6002	Surface 5316	15779	9.665	159.181	-52.4	-10.0062E3	-2.4582E3	-3.07031	-124.771	-26.1758	-0.164108	35.3869	1.45518
6003	Surface 5316	15801	9.665	156.815	-52.4	-10.0084E3	-2.45841E3	-6.52398	-123.979	-26.177	-0.393791	9.10908	0.702094
6004	Surface 5316	16125	9.665	159.181	-51.3667	-9.82309E3	-2.39558E3	-2.22137	-121.368	-24.9588	0.23302	36.5836	1.15407
6005	Surface 5316	16129	9.665	156.815	-51.3667	-9.82549E3	-2.39571E3	-5.79235	-121.202	-25.0699	0.0144524	10.2305	0.916647
6006	Surface 5316	16344	9.665	159.181	-50.3333	-9.64012E3	-2.33317E3	-1.93609	-118.573	-24.092	0.433993	35.6422	0.46866
6007	Surface 5316	16351	9.665	156.815	-50.3333	-9.64267E3	-2.33326E3	-5.44997	-118.448	-24.1192	0.250883	10.2042	0.551905
6008	Surface 5316	16564	9.665	159.181	-49.3	-9.45773E3	-2.27105E3	-1.97698	-116.06	-23.4983	0.408663	34.8075	0.215652
6009	Surface 5316	16569	9.665	156.815	-49.3	-9.46025E3	-2.27118E3	-5.44581	-115.924	-23.4502	0.28657	9.88318	0.293088
6010	Surface 5316	16785	9.665	159.181	-48.2667	-9.2758E3	-2.20917E3	-2.13856	-113.711	-22.9624	0.332042	34.0523	0.105426
6011	Surface 5316	16791	9.665	156.815	-48.2667	-9.27828E3	-2.20937E3	-5.58198	-113.548	-22.8908	0.238536	9.62529	0.160114
6012	Surface 5316	17005	9.665	159.181	-47.2333	-9.09422E3	-2.14762E3	-2.30796	-111.445	-22.4621	0.252771	33.3364	0.0176901
6013	Surface 5316	17010	9.665	156.815	-47.2333	-9.09662E3	-2.14786E3	-5.74305	-111.262	-22.3884	0.175933	9.38987	0.0636128
6014	Surface 5316	17223	9.665	159.181	-46.2	-8.91286E3	-2.08643E3	-2.43965	-109.228	-22.0074	0.187572	32.6432	-0.0414476
6015	Surface 5316	17229	9.665	156.815	-46.2	-8.91518E3	-2.08669E3	-5.87625	-109.03	-21.9363	0.119333	9.17089	-1.51247E-3
6016	Surface 5316	17443	9.665	159.181	-45.1667	-8.73169E3	-2.02561E3	-2.52092	-107.036	-21.5816	0.137457	31.9623	-0.0624864
6017	Surface 5316	17451	9.665	156.815	-45.1667	-8.73393E3	-2.02588E3	-5.96338	-106.828	-21.5143	0.0738187	8.96152	-0.0257248
6018	Surface 5316	17665	9.665	159.181	-44.1333	-8.5507E3	-1.96517E3	-2.55376	-104.854	-21.1454	0.0995912	31.2889	-0.0285693
6019	Surface 5316	17670	9.665	156.815	-44.1333	-8.55287E3	-1.96544E3	-6.00341	-104.639	-21.0815	0.0384229	8.75817	6.08691E-3
6020	Surface 5316	17885	9.665	159.181	-43.1	-8.36991E3	-1.90512E3	-2.54556	-102.664	-20.6366	0.0707113	30.6206	0.0799232
6021	Surface 5316	17891	9.665	156.815	-43.1	-8.372E3	-1.90538E3	-6.00294	-102.444	-20.5754	0.0108742	8.55907	0.112976
6022	Surface 5316	18103	9.665	159.181	-42.0667	-8.18927E3	-1.84543E3	-2.50501	-100.445	-19.971	0.0481419	29.956	0.280577
6023	Surface 5316	18110	9.665	156.815	-42.0667	-8.19129E3	-1.84569E3	-5.97201	-100.223	-19.912	-0.0109947	8.36327	0.312218
6024	Surface 5316	18324	9.665	159.181	-41.0333	-8.00859E3	-1.78612E3	-2.44042	-98.1763	-19.053	0.0299507	29.294	0.576505
6025	Surface 5316	18331	9.665	156.815	-41.0333	-8.01055E3	-1.78636E3	-5.92248	-97.9536	-18.9957	-0.0288678	8.17009	0.606811
6026	Surface 5316	18544	9.665	159.181	-40.0	-7.8275E3	-1.72717E3	-2.35932	-95.8355	-17.8016	0.0148645	28.6326	0.934057
6027	Surface 5316	18551	9.665	156.815	-40.0	-7.82939E3	-1.7274E3	-5.86739	-95.613	-17.7458	-0.0439212	7.97882	0.963081
6028	Surface 5316	18765	9.665	159.181	-38.9667	-7.64527E3	-1.66859E3	-2.26842	-93.4118	-16.2061	2.13458E-3	27.9689	1.25028
6029	Surface 5316	18770	9.665	156.815	-38.9667	-7.6471E3	-1.6688E3	-5.82026	-93.1905	-16.1518	-0.0569089	7.78849	1.27811
6030	Surface 5316	18983	9.665	159.181	-37.9333	-7.46086E3	-1.61038E3	-2.17538	-90.9226	-14.4178	-8.5852E-3	27.299	1.31433
6031	Surface 5316	18991	9.665	156.815	-37.9333	-7.46263E3	-1.61058E3	-5.7936	-90.7033	-14.365	-0.0682413	7.59794	1.34097
6032	Surface 5316	19283	9.665	159.181	-36.9	-7.27303E3	-1.55278E3	-2.0882	-88.5179	-13.2678	-0.0174012	26.6184	2.35348E-3
6033	Surface 5316	19293	9.665	156.815	-36.9	-7.27474E3	-1.55297E3	-5.79763	-88.3016	-13.2168	-0.0780266	7.40615	0.0277227
6034	Surface 5318	13587	9.665	156.815	-55.3965	-10.5404E3	-2.63737E3	-8.55774	-128.216	-23.8639	-0.0737487	4.24269	1.51323
6035	Surface 5318	13606	9.665	155.788	-55.3965	-10.5415E3	-2.6392E3	-0.0883138	-127.231	-22.5358	0.110714	-11.9075	-6.8288
6036	Surface 5318	14300	9.665	156.815	-54.3977	-10.3654E3	-2.58199E3	-8.36615	-127.276	-25.1697	-0.924671	6.70037	-2.45076
6037	Surface 5318	14307	9.665	155.788	-54.3977	-10.3652E3	-2.58211E3	-0.495491	-125.956	-24.8174	-0.898184	-8.06162	-3.22898
6038	Surface 5318	14845	9.665	156.815	-53.3988	-10.1863E3	-2.52004E3	-7.56826	-126.124	-26.4725	-0.840291	7.46846	-0.939246
6039	Surface 5318	14852	9.665	155.788	-53.3988	-10.1861E3	-2.52003E3	0.359286	-125.097	-26.3442	-0.760434	-6.50817	-1.23938
6040	Surface 5318	15801	9.665	156.815	-52.4	-10.0084E3	-2.45841E3	-6.52398	-123.979	-26.177	-0.393791	9.10908	0.702094
6041	Surface 5318	15815	9.665	155.788	-52.4	-10.0084E3	-2.45843E3	1.2388	-123.411	-26.1434	-0.313971	-5.1695	0.413059
6042	Surface 5319	13547	9.665	159.181	-55.3965	-10.5386E3	-2.63779E3	-3.61012	-128.933	-24.0929	-0.0135067	-7.87744	-3.7989
6043	Surface 5319	13587	9.665	156.815	-55.3965	-10.5404E3	-2.63737E3	-8.55774	-128.216	-23.8639	-0.0737487	4.24269	1.51323
6044	Surface 5319	14291	9.665	159.181	-54.3977	-10.363E3	-2.58199E3	-5.32634	-129.134	-25.6674	-0.388357	33.6341	-1.69188
6045	Surface 5319	14300	9.665	156.815	-54.3977	-10.3654E3	-2.58199E3	-8.36615	-127.276	-25.1697	-0.924671	6.70037	-2.45076
6046	Surface 5319	14835	9.665	159.181	-53.3988	-10.1842E3	-2.51987E3	-4.27754	-127.612	-26.6857	-0.512116	33.5053	0.393642
6047	Surface 5319	14845	9.665	156.815	-53.3988	-10.1863E3	-2.52004E3	-7.56826	-126.124	-26.4725	-0.840291	7.46846	-0.939246
6048	Surface 5319	15779	9.665	159.181	-52.4	-10.0062E3	-2.4582E3	-3.07031	-124.771	-26.1758	-0.164108	35.3869	1.45518
6049	Surface 5319	15801	9.665	156.815	-52.4	-10.0084E3	-2.45841E3	-6.52398	-123.979	-26.177	-0.393791	9.10908	0.702094
6050	Surface 5321	10779	9.665	156.815	-57.7478	-10.9526E3	-2.79056E3	-9.81947	-129.78	-17.6567	-1.45439	14.5255	0.0224085
6051	Surface 5321	10792	9.665	155.788	-57.7478	-10.954E3	-2.79174E3	-2.19191	-130.97	-18.0837	-1.49306	0.0770136	-2.04903
6052	Surface 5321	11637	9.665	156.815	-57.2	-10.8603E3	-2.75863E3	-9.84509	-127.892	-18.0517	-0.794624	20.6929	-0.129353
6053	Surface 5321	11663	9.665	155.788	-57.2	-10.8581E3	-2.75927E3	-3.58441	-127.9	-19.3316	-1.14872	23.5686	-1.21378
6054	Surface 5322	10760	9.665	159.181	-57.7478	-10.9499E3	-2.7901E3	-5.98393	-129.458	-17.2374	-0.951177	42.1286	0.234486
6055	Surface 5322	10779	9.665	156.815	-57.7478	-10.9526E3	-2.79056E3	-9.81947	-129.78	-17.6567	-1.45439	14.5255	0.0224085
6056	Surface 5322	11608	9.665	159.181	-57.2	-10.8554E3	-2.75667E3	-6.48535	-126.427	-17.4277	-0.681656	49.5112	-1.53819
6057	Surface 5322	11637	9.665	156.815	-57.2	-10.8603E3	-2.75863E3	-9.84509	-127.892	-18.0517	-0.794624	20.6929	-0.129353
6058	Surface 5324	10096	9.665	156.815	-58.2	-11.0312E3	-2.82535E3	-8.8811	-131.457	-16.2553	-1.48392	13.213	-2.82046
6059	Surface 5324	10118	9.665	155.788	-58.2	-11.0314E3	-2.82555E3	-1.86684	-131.977	-16.1619	-1.60843	-2.45954	-2.92528
6060	Surface 5324	10779	9.665	156.815	-57.7478	-10.9526E3	-2.79056E3	-9.81947	-129.78	-17.6567	-1.45439	14.5255	0.0224085
6061	Surface 5324	10792	9.665	155.788	-57.7478	-10.954E3	-2.79174E3	-2.19191	-130.97	-18.0837	-1.49306	0.0770136	-2.04903
6062	Surface 5325	10065	9.665	159.181	-58.2	-11.0277E3	-2.82408E3	-5.54087	-131.135	-16.264	-1.00313	40.6432	-1.37704
6063	Surface 5325	10096	9.665	156.815	-58.2	-11.0312E3	-2.82535E3	-8.8811	-131.457	-16.2553	-1.48392	13.213	-2.82046
6064	Surface 5325	10760	9.665	159.181	-57.7478	-10.9499E3	-2.7901E3	-5.98393	-129.458	-17.2374	-0.951177	42.1286	0.234486
6065	Surface 5325	10779	9.665	156.815	-57.7478	-10.9526E3	-2.79056E3	-9.81947	-129.78	-17.6567	-1.45439	14.5255	0.0224085
6066	Surface 5327	8815	9.665	156.815	-59.9	-11.3005E3	-2.93866E3	-7.72578	-134.191	-8.40796	-0.96964	11.704	-4.9462
6067	Surface 5327	8828	9.665	155.788	-59.9	-11.3006E3	-2.93907E3	-1.59443	-134.173	-8.33076	-0.971179	-3.64178	-5.05969
6068	Surface 5327	9340	9.665	156.815	-59.05	-11.17E3	-2.87823E3	-8.23308	-133.175	-13.3095	-1.13278	12.0186	-4.43978
6069	Surface 5327	9348	9.665	155.788	-59.05	-11.1705E3	-2.87878E3	-1.48305	-133.382	-13.2948	-1.12023	-3.52078	-4.66126
6070	Surface 5327	10096	9.665	156.815	-58.2	-11.0312E3	-2.82535E3	-8.8811	-131.457	-16.2553	-1.48392	13.213	-2.82046
6071	Surface 5327	10118	9.665	155.788	-58.2	-11.0314E3	-2.82555E3	-1.86684	-131.977	-16.1619	-1.60843	-2.45954	-2.92528
6072	Surface 5328	8785	9.665	159.181	-59.9	-11.2975E3	-2.93742E3	-5.12506	-134.534	-8.6664	-0.742134	40.7782	-4.72071
6073	Surface 5328	8815	9.665	156.815	-59.9	-11.3005E3	-2.93866E3	-7.72578	-134.191	-8.40796	-0.96964	11.704	-4.9462
6074	Surface 5328	9320	9.665	159.181	-59.05	-11.1666E3	-2.87703E3	-5.17039	-133.343	-13.4873	-0.797851	40.7338	-4.32483
6075	Surface 5328	9340	9.665	156.815	-59.05	-11.17E3	-2.87823E3	-8.23308	-133.175	-13.3095	-1.13278	12.0186	-4.43978
6076	Surface 5328	10065	9.665	159.181	-58.2	-11.0277E3	-2.82408E3	-5.54087	-131.135	-16.264	-1.00313	40.6432	-1.37704
6077	Surface 5328	10096	9.665	156.815	-58.2	-11.0312E3	-2.82535E3	-8.8811	-131.457	-16.2553	-1.48392	13.213	-2.82046
6078	Surface 5330	7862	9.665	156.815	-61.4	-11.4959E3	-3.01417E3	-8.87554	-136.587	-4.06726	-0.165311	10.9871	0.694616
6079	Surface 5330	7870	9.665	155.788	-61.4	-11.4956E3	-3.01478E3	-3.41775	-136.609	-3.86497	-0.276419	-5.77973	-0.874868
6080	Surface 5330	8815	9.665	156.815	-59.9	-11.3005E3	-2.93866E3	-7.72578	-134.191	-8.40796	-0.96964	11.704	-4.9462
6081	Surface 5330	8828	9.665	155.788	-59.9	-11.3006E3	-2.93907E3	-1.59443	-134.173	-8.33076	-0.971179	-3.64178	-5.05969
6082	Surface 5331	7839	9.665	159.181	-61.4	-11.4935E3	-3.013E3	-6.76286	-136.789	-4.50934	0.0751647	40.3193	-1.01476
6083	Surface 5331	7862	9.665	156.815	-61.4	-11.4959E3	-3.01417E3	-8.87554	-136.587	-4.06726	-0.165311	10.9871	0.694616
6084	Surface 5331	8785	9.665	159.181	-59.9	-11.2975E3	-2.93742E3	-5.12506	-134.534	-8.6664	-0.742134	40.7782	-4.72071
6085	Surface 5331	8815	9.665	156.815	-59.9	-11.3005E3	-2.93866E3	-7.72578	-134.191	-8.40796	-0.96964	11.704	-4.9462
6086	Surface 5333	7262	9.665	156.815	-61.6	-11.523E3	-3.04615E3	-9.45913	-136.71	-4.70926	0.411595	10.0943	9.16943
6087	Surface 5333	7280	9.665	155.788	-61.6	-11.5221E3	-3.0467E3	-4.80465	-136.598	-4.48994	0.229284	-6.08652	9.37419
6088	Surface 5333	7862	9.665	156.815	-61.4	-11.4959E3	-3.01417E3	-8.87554	-136.587	-4.06726	-0.165311	10.9871	0.694616
6089	Surface 5333	7870	9.665	155.788	-61.4	-11.4956E3	-3.01478E3	-3.41775	-136.609	-3.86497	-0.276419	-5.77973	-0.874868
6090	Surface 5334	7229	9.665	159.181	-61.6	-11.5205E3	-3.04432E3	-7.22456	-137.376	-5.18637	0.787125	40.4805	7.04816
6091	Surface 5334	7262	9.665	156.815	-61.6	-11.523E3	-3.04615E3	-9.45913	-136.71	-4.70926	0.411595	10.0943	9.16943
6092	Surface 5334	7839	9.665	159.181	-61.4	-11.4935E3	-3.013E3	-6.76286	-136.789	-4.50934	0.0751647	40.3193	-1.01476
6093	Surface 5334	7862	9.665	156.815	-61.4	-11.4959E3	-3.01417E3	-8.87554	-136.587	-4.06726	-0.165311	10.9871	0.694616
6094	Surface 5336	6484	9.665	156.815	-62.4	-11.6071E3	-3.08805E3	-12.8999	-141.063	-12.3483	0.219564	16.555	21.9488
6095	Surface 5336	6507	9.665	155.788	-62.4	-11.6056E3	-3.08755E3	-8.87945	-140.687	-12.5153	-0.367767	-5.48857	23.0504
6096	Surface 5336	7262	9.665	156.815	-61.6	-11.523E3	-3.04615E3	-9.45913	-136.71	-4.70926	0.411595	10.0943	9.16943
6097	Surface 5336	7280	9.665	155.788	-61.6	-11.5221E3	-3.0467E3	-4.80465	-136.598	-4.48994	0.229284	-6.08652	9.37419
6098	Surface 5337	6456	9.665	159.181	-62.4	-11.6056E3	-3.08808E3	-10.254	-138.878	-17.7333	1.17977	49.6338	24.0465
6099	Surface 5337	6484	9.665	156.815	-62.4	-11.6071E3	-3.08805E3	-12.8999	-141.063	-12.3483	0.219564	16.555	21.9488
6100	Surface 5337	7229	9.665	159.181	-61.6	-11.5205E3	-3.04432E3	-7.22456	-137.376	-5.18637	0.787125	40.4805	7.04816
6101	Surface 5337	7262	9.665	156.815	-61.6	-11.523E3	-3.04615E3	-9.45913	-136.71	-4.70926	0.411595	10.0943	9.16943
6102	Surface 5339	2638	9.665	156.815	-67.2	-11.1032E3	-2.28768E3	7.98632	75.3561	842.325	-4.60449	61.6331	462.709
6103	Surface 5339	2650	9.665	155.788	-67.2	-11.1045E3	-2.28452E3	-37.0716	71.6733	831.431	20.4734	30.4509	438.28
6104	Surface 5339	3756	9.665	156.815	-65.7	-11.9334E3	-2.78747E3	-15.1686	94.4083	474.362	67.1045	-5.49774	314.102
6105	Surface 5339	3773	9.665	155.788	-65.7	-11.9334E3	-2.78696E3	-31.3533	95.1731	474.901	-50.6009	-9.07555	277.068
6106	Surface 5340	2627	9.665	159.181	-67.2	-11.0981E3	-2.29264E3	-9.17138	65.6866	848.301	-2.93037	63.5562	461.549
6107	Surface 5340	2638	9.665	156.815	-67.2	-11.1032E3	-2.28768E3	7.98632	75.3561	842.325	-4.60449	61.6331	462.709
6108	Surface 5340	3707	9.665	159.181	-65.7	-11.93E3	-2.78859E3	-14.244	96.503	470.375	135.758	-9.49104	332.292
6109	Surface 5340	3756	9.665	156.815	-65.7	-11.9334E3	-2.78747E3	-15.1686	94.4083	474.362	67.1045	-5.49774	314.102
6110	Surface 5342	134	9.665	156.815	-78.2	-1.606E3	186.004	2.96005	-22.0855	-10.0106	0.0379009	1.65621	-24.5714
6111	Surface 5342	142	9.665	155.788	-78.2	-1.60598E3	186.467	4.82361	-22.0338	-10.0416	0.0347599	-0.740618	-24.4937
6112	Surface 5342	354	9.665	156.815	-77.2	-1.52455E3	159.951	0.929222	-25.7798	-33.8488	0.0760254	1.45887	-46.5449
6113	Surface 5342	361	9.665	155.788	-77.2	-1.52544E3	160.175	3.48477	-25.6921	-33.8514	0.114269	-0.794024	-46.5043
6114	Surface 5342	576	9.665	156.815	-76.2	-1.4852E3	40.2232	0.057014	-38.7466	-102.636	0.0509685	1.19135	-87.0697
6115	Surface 5342	582	9.665	155.788	-76.2	-1.48533E3	40.4299	1.27452	-38.6515	-102.615	0.0781386	-0.875212	-87.0895
6116	Surface 5342	795	9.665	156.815	-75.2	-1.53799E3	-177.198	2.2601	-59.7769	-206.958	0.0362675	1.17451	-115.083
6117	Surface 5342	801	9.665	155.788	-75.2	-1.53802E3	-177.093	-2.01152	-59.6694	-206.936	0.0223279	-0.888144	-115.151
6118	Surface 5342	1014	9.665	156.815	-74.2	-1.7737E3	-492.379	6.91528	-85.8558	-326.067	0.0715139	1.41265	-114.027
6119	Surface 5342	1021	9.665	155.788	-74.2	-1.77377E3	-492.304	-7.4714	-85.7486	-326.052	-0.0406334	-0.907122	-114.145
6120	Surface 5342	1235	9.665	156.815	-73.2	-2.3009E3	-894.55	13.7177	-110.499	-420.894	0.170593	2.00357	-64.0193
6121	Surface 5342	1241	9.665	155.788	-73.2	-2.3011E3	-894.509	-15.5453	-110.408	-420.88	-0.11354	-1.01162	-64.1865
6122	Surface 5342	1455	9.665	156.815	-72.2	-3.20539E3	-1.33242E3	21.4533	-125.848	-446.871	0.252944	2.9971	25.138
6123	Surface 5342	1462	9.665	155.788	-72.2	-3.20576E3	-1.33239E3	-25.4685	-125.794	-446.839	-0.270856	-1.23757	24.9238
6124	Surface 5342	1675	9.665	156.815	-71.2	-4.49609E3	-1.72276E3	28.1438	-127.575	-382.526	0.138601	4.41604	116.558
6125	Surface 5342	1682	9.665	155.788	-71.2	-4.4967E3	-1.72264E3	-35.6612	-127.684	-382.387	-0.721776	-1.66522	116.335
6126	Surface 5342	1896	9.665	156.815	-70.2	-6.10037E3	-2.01569E3	31.4365	-114.554	-229.402	-0.741268	5.97813	202.893
6127	Surface 5342	1900	9.665	155.788	-70.2	-6.1016E3	-2.01535E3	-45.0206	-115.007	-229.264	-2.08729	-1.75274	202.254
6128	Surface 5342	2115	9.665	156.815	-69.2	-7.88544E3	-2.20293E3	29.1896	-81.139	18.6765	-1.96819	11.4705	308.803
6129	Surface 5342	2122	9.665	155.788	-69.2	-7.88753E3	-2.20208E3	-52.2834	-82.8194	19.0859	-3.90447	0.413335	308.42
6130	Surface 5342	2336	9.665	156.815	-68.2	-9.65282E3	-2.28393E3	21.7844	-26.1613	383.527	0.0967283	9.18806	433.656
6131	Surface 5342	2340	9.665	155.788	-68.2	-9.65485E3	-2.28191E3	-54.3763	-27.7288	379.999	-5.15741	13.5975	428.493
6132	Surface 5342	2638	9.665	156.815	-67.2	-11.1032E3	-2.28768E3	7.98632	75.3561	842.325	-4.60449	61.6331	462.709
6133	Surface 5342	2650	9.665	155.788	-67.2	-11.1045E3	-2.28452E3	-37.0716	71.6733	831.431	20.4734	30.4509	438.28
6134	Surface 5343	129	9.665	159.181	-78.2	-1.60545E3	184.512	6.74553	-22.1772	-10.0233	0.1914	6.22589	-24.6513
6135	Surface 5343	134	9.665	156.815	-78.2	-1.606E3	186.004	2.96005	-22.0855	-10.0106	0.0379009	1.65621	-24.5714
6136	Surface 5343	350	9.665	159.181	-77.2	-1.52477E3	158.735	2.9972	-25.9396	-33.8952	0.0867821	5.44842	-46.6013
6137	Surface 5343	354	9.665	156.815	-77.2	-1.52455E3	159.951	0.929222	-25.7798	-33.8488	0.0760254	1.45887	-46.5449
6138	Surface 5343	570	9.665	159.181	-76.2	-1.48698E3	39.3989	0.806992	-38.9554	-102.717	0.0126933	5.02797	-87.0869
6139	Surface 5343	576	9.665	156.815	-76.2	-1.4852E3	40.2232	0.057014	-38.7466	-102.636	0.0509685	1.19135	-87.0697
6140	Surface 5343	789	9.665	159.181	-75.2	-1.53994E3	-177.785	0.268109	-59.9994	-207.041	-0.0817066	4.99127	-115.044
6141	Surface 5343	795	9.665	156.815	-75.2	-1.53799E3	-177.198	2.2601	-59.7769	-206.958	0.0362675	1.17451	-115.083
6142	Surface 5343	1008	9.665	159.181	-74.2	-1.77585E3	-492.941	0.215048	-86.0817	-326.137	-0.15839	5.69483	-113.94
6143	Surface 5343	1014	9.665	156.815	-74.2	-1.7737E3	-492.379	6.91528	-85.8558	-326.067	0.0715139	1.41265	-114.027
6144	Surface 5343	1228	9.665	159.181	-73.2	-2.30297E3	-895.026	0.0652285	-110.719	-420.956	-0.179373	7.53142	-63.8997
6145	Surface 5343	1235	9.665	156.815	-73.2	-2.3009E3	-894.55	13.7177	-110.499	-420.894	0.170593	2.00357	-64.0193
6146	Surface 5343	1448	9.665	159.181	-72.2	-3.20696E3	-1.33292E3	-0.433776	-126.051	-446.954	-0.142107	10.7892	25.2802
6147	Surface 5343	1455	9.665	156.815	-72.2	-3.20539E3	-1.33242E3	21.4533	-125.848	-446.871	0.252944	2.9971	25.138
6148	Surface 5343	1669	9.665	159.181	-71.2	-4.49671E3	-1.72344E3	-1.47568	-127.787	-382.751	-0.163747	15.4604	116.588
6149	Surface 5343	1675	9.665	156.815	-71.2	-4.49609E3	-1.72276E3	28.1438	-127.575	-382.526	0.138601	4.41604	116.558
6150	Surface 5343	1890	9.665	159.181	-70.2	-6.09942E3	-2.01706E3	-3.53034	-114.48	-230.018	-0.266251	21.1718	203.158
6151	Surface 5343	1896	9.665	156.815	-70.2	-6.10037E3	-2.01569E3	31.4365	-114.554	-229.402	-0.741268	5.97813	202.893
