	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
81	Line 25136	3882	9.665	30.3724	-65.7	94.1382	-144.975	45.5922	0.0	-44.5361	-91.4619E-6
82	Line 25139	3741	8.9	24.2119	-65.7	76.0877	-153.254	10.7862	0.0	-41.2754	7.68985E-6
83	Line 25139	3721	8.9	23.1855	-65.7	78.3255	-157.799	1.60597	0.0	-33.6311	0.171402E-3
84	Line 25139	3760	9.665	23.1855	-65.7	78.3255	-157.799	1.60597	0.0	-33.6311	0.171402E-3
85	Line 25139	3778	9.665	24.2119	-65.7	76.0877	-153.254	10.7862	0.0	-41.2754	7.68985E-6
86	Line 25142	3686	8.9	20.819	-65.7	115.033	-225.556	-19.3048	0.0	-104.78	-0.829301E-3
87	Line 25142	3655	8.9	18.3371	-65.7	214.39	-385.542	-73.0634	0.0	-97.5882	-1.90044E-3
88	Line 25142	3676	9.665	18.3371	-65.7	214.39	-385.542	-73.0634	0.0	-97.5882	-1.90044E-3
89	Line 25142	3713	9.665	20.819	-65.7	115.033	-225.556	-19.3048	0.0	-104.78	-0.829301E-3
90	Line 25143	3721	8.9	23.1855	-65.7	78.3255	-157.799	1.60597	0.0	-33.6311	0.171402E-3
91	Line 25143	3686	8.9	20.819	-65.7	115.033	-225.556	-19.3048	0.0	-104.78	-0.829301E-3
92	Line 25143	3713	9.665	20.819	-65.7	115.033	-225.556	-19.3048	0.0	-104.78	-0.829301E-3
93	Line 25143	3760	9.665	23.1855	-65.7	78.3255	-157.799	1.60597	0.0	-33.6311	0.171402E-3
94	Line 25144	3288	8.9	-155.08	-65.7	72.6137	-41.4201	-21.848	0.0	-101.605	0.811314E-3
95	Line 25144	3247	9.665	-155.08	-65.7	72.6137	-41.4201	-21.848	0.0	-101.605	0.811314E-3
96	Line 25144	3259	8.9	-153.479	-65.7	136.874	-85.8272	-38.6068	0.0	-155.956	1.20112E-3
97	Line 25144	3218	9.665	-153.479	-65.7	136.874	-85.8272	-38.6068	0.0	-155.956	1.20112E-3
98	Line 25144	3232	8.9	-151.879	-65.7	136.413	-92.5071	-36.0152	0.0	-115.265	-0.291409E-3
99	Line 25144	3196	9.665	-151.879	-65.7	136.413	-92.5071	-36.0152	0.0	-115.265	-0.291409E-3
100	Line 25145	3232	8.9	-151.879	-65.7	136.413	-92.5071	-36.0152	0.0	-115.265	-0.291409E-3
101	Line 25145	3177	8.9	-146.948	-65.7	455.876	-338.308	-50.0181	0.0	-538.278	0.366633E-3
102	Line 25145	3196	9.665	-151.879	-65.7	136.413	-92.5071	-36.0152	0.0	-115.265	-0.291409E-3
